	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
THSD7A	THSD7A	5.554334698966121e-09	33219.0	7.45898499095099	0.8774150541446121	10307.0	0.7852005942290173	0.8152339135598052	25	8.186342944910358
MYH13	MYH13	6.25386117179461e-08	33218.0	7.43738107022621	0.7101090404524555	14072.0	0.9817163880969284	0.7693288943232796	23	8.391293671359948
PABPC5	PABPC5	4.31260119655005e-07	33217.0	7.4072378107227	0.8707493135938671	13028.0	0.9491247752063176	0.9802547456420269	24	6.5881986945001545
LSAMP.AS1	LSAMP.AS1	2.11487983701324e-06	33216.0	7.32686598432587	0.7645871938386934	12389.0	0.7643687720681601	0.6165446106938984	21	10.643994122131502
CHST9	CHST9	1.3779619890613898e-06	33214.0	7.28247245975072	0.892425530176977	8325.0	0.9293163589662394	1.288082722998123	24	4.9322578335628675
CNTNAP4	CNTNAP4	2.2852239313089002e-17	33211.0	7.23088038469468	0.8707493135938671	16418.0	1.2441067587461945	1.2339267750523297	24	4.851806239227276
NPAS3	NPAS3	4.9133170473548e-06	33210.0	7.22254082143315	0.6736876054898215	14871.0	1.100429660569054	0.9171091433895183	24	6.675444471350002
GABRE	GABRE	8.66663116211635e-07	33208.0	7.130263652366789	0.8774150541446121	14988.0	2.379276548682821	3.993825325261875	24	1.1895830980971724
ZNF215	ZNF215	1.09164463611334e-09	33207.0	7.12804940837212	0.8944368963518166	3824.0	0.580151003307344	0.6407770684368623	25	10.21868404410599
GKN1	GKN1	2.64979501905998e-14	33206.0	7.1162257964445494	0.7723299700798355	17109.0	2.141669815845379	1.9153806854104372	17	2.597163069718017
ZNF280A	ZNF280A	4.58048100495797e-09	33204.0	7.08976463376239	0.775636698520273	17103.0	1.6963106986752872	1.427280060220814	22	3.778833660895314
MMD2	MMD2	2.59139479648015e-06	33203.0	7.086902771687959	0.5323387912129525	16770.0	1.2412657743989586	0.9240362899839679	22	6.326198506111078
GABRA2	GABRA2	2.1441924871573898e-07	33201.0	7.00090784922827	0.891349832973388	11242.0	1.0430167332796203	1.1349538295696666	25	5.249456815532017
NUDT10	NUDT10	7.42825362814231e-18	33200.0	6.982486457395999	0.8774150541446121	10863.0	0.8994425571459157	0.8172440174398876	24	7.443363023085723
ECEL1	ECEL1	3.31443620360968e-06	33199.0	6.98125684942173	0.9186225922520885	12285.0	1.2254603544255347	1.575616391078228	22	3.653044311793038
COL22A1	COL22A1	5.44667992160567e-41	33197.0	6.84708044100165	0.9201549252544309	11542.0	0.9789573151493397	1.1892981252415957	24	4.934106092751346
LRRC4C	LRRC4C	0.000179740340686727	33196.0	6.83559156661929	0.785923309749826	14672.0	1.1761944131517417	1.1072552349240914	24	5.111194758862921
LDOC1	LDOC1	1.5817085824420998e-80	33195.0	6.835553871332119	0.8957955975254346	4348.0	0.28978539704532985	0.23585258293950856	25	27.753643367839
ESM1	ESM1	2.0222927710901796e-59	33194.0	6.83157954462296	0.874363366089099	15557.0	1.3736491113309344	1.552930425190427	24	3.5146007475658485
AQP4	AQP4	1.5067586764384698e-05	33193.0	6.81797683090065	0.821905982951108	16414.0	1.5629626452438365	1.4353816595117725	23	3.6610570790240153
RPRM	RPRM	1.5991857666436e-05	33191.0	6.7993667116843	0.43123711729149106	14219.0	1.1179992839447392	1.0589920550399066	23	5.364882012760206
ATP2B2	ATP2B2	3.02966830937861e-10	33190.0	6.794422339641041	0.454974375322966	16613.0	1.2472718651377304	1.005216779884789	23	5.518362392576739
CPNE4	CPNE4	5.4507436037765195e-08	33188.0	6.784958412260161	0.7719026169158345	11935.0	1.0566357299104616	1.1134042634864547	25	5.144872235725355
CHRNA4	CHRNA4	0.000537535618577526	33184.0	6.75831895499967	0.8774150541446121	16313.0	1.0444776026821985	0.8756972434458137	23	6.524905034340253
PDE1C	PDE1C	1.0597540256432902e-05	33183.0	6.74764357056402	0.85437042270112	11300.0	0.995341398889062	1.1042686934067167	24	5.209150821734207
TSPAN18	TSPAN18	6.39614149318358e-12	33181.0	6.72350411391674	0.777032176985919	12129.0	0.7194587346197008	0.6997236910420466	25	8.58059467781584
AIM2	AIM2	3.27078535541776e-08	33180.0	6.72041794856411	0.8164530521390261	16058.0	1.063483590069186	0.908760792746139	24	6.224888225426755
CCDC85A	CCDC85A	9.47481100611252e-07	33179.0	6.69318229273467	0.8740821838692396	12463.0	0.8362092168574741	0.8941916744145825	24	6.550019692043869
EFS	EFS	9.973077296594189e-06	33177.0	6.678322083575869	0.887904271135615	9406.0	0.846835744950821	0.8919029691067603	24	6.538251963064182
CDSN	CDSN	0.22252549676397	33175.0	6.67465397750507	0.8707493135938671	17185.0	1.702133356826334	1.5694752132942995	24	3.168269609203644
FAM13C	FAM13C	4.20063683474515e-06	33174.0	6.6394235901100895	0.792671848569966	11086.0	0.7905945967757287	0.8617998521356761	24	6.786760265553584
TBC1D9	TBC1D9	2.07325915628993e-05	33172.0	6.63616503937296	0.8927592438040761	5315.0	0.45702786907793297	0.41843277166069787	25	14.767335612291896
ZNF711	ZNF711	5.98728683200244e-11	33170.0	6.6142767529264805	0.8984695192990391	3681.0	0.5008970866037936	0.6895397740753628	25	8.865884023181133
B3GAT1	B3GAT1	0.00034678534661010803	33169.0	6.59506817974963	0.7228554349427305	16115.0	1.1051250547884122	0.9328400456034438	25	5.885192376587815
GKN2	GKN2	0.00103805767163982	33168.0	6.58141347887844	0.840640210805677	17364.0	1.896307453801997	1.5806284027821658	19	2.964078095034789
BICC1	BICC1	1.5785984565786e-17	33166.0	6.57524477911321	0.6954240542694371	17626.0	2.342427604828143	1.775843236112222	24	2.383553394922287
KRT14	KRT14	1.2892459804126302e-07	33165.0	6.550515093490599	0.890012150392139	17473.0	2.517912586819667	2.492076993396623	24	1.6181693091169789
GLB1L2	GLB1L2	2.9166613488308897e-15	33162.0	6.519270350042841	0.8754178831291701	6288.0	0.5320390946991411	0.5934424417494614	25	10.08898392520328
HRH2	HRH2	5.46886421569684e-08	33161.0	6.518557456615761	0.8303800021172956	11454.0	0.7210186958355636	0.591872765074232	25	9.79524503049752
ARPP21	ARPP21	7.45672477462718e-05	33160.0	6.45325559145883	0.818444314958571	16021.0	1.4444464578273115	1.3685792763771123	23	3.6598604261280223
SLFN11	SLFN11	1.7090817812416394e-88	33159.0	6.4390798243177	0.905284611802164	11376.0	0.6947503336998915	0.7460301680949625	25	7.699862198986315
CADM1	CADM1	7.44216081810399e-18	33158.0	6.429691610981799	0.8947047351755871	4388.0	0.6059647071228832	0.7882547381419621	25	7.388128002359159
ANO4	ANO4	8.11414748511334e-05	33157.0	6.429488023379969	0.8774150541446121	11269.0	0.916398573094785	0.8708503343044944	24	6.3306968294250225
SH3GL2	SH3GL2	1.0885837062122501e-10	33156.0	6.429248326303361	0.738516385520495	13854.0	1.3356256015380656	1.5197572588112627	24	3.35160282685504
CYP3A7	CYP3A7	5.1562882799757e-05	33155.0	6.413994647822009	0.9369967056313291	16634.0	1.263632971680379	1.3309388752548366	23	3.869720670046161
GPR15	GPR15	5.30579506501261e-05	33152.0	6.348529447891231	0.8707493135938671	15310.5	1.1423525534531203	1.1470960638333947	23	4.538570969409464
AMOT	AMOT	8.96284235021003e-25	33150.0	6.33480272045754	0.8858162394633755	8894.0	0.46815073844945304	0.45948079804234193	25	12.768002508491039
PAH	PAH	0.00026007621868056	33149.0	6.3299659920134905	0.740055174750298	16819.0	1.2861928023049976	1.0290639776324004	20	4.901321297158666
MYH8	MYH8	7.204146737858779e-05	33147.0	6.30827838289859	0.901246680595945	17055.0	1.6676154681282556	1.4290629133845991	23	3.2473468251858604
RRM1	RRM1	2.0142335792892195e-83	33144.0	6.29188098375135	0.637459285342839	13531.0	0.6495148855171833	0.3551528502966192	25	15.88714857144391
CA10	CA10	0.000271885712482715	33143.0	6.27967156218065	0.850623936164046	15939.0	1.4001655805328903	1.152463681720719	24	4.233978093229171
ICAM1	ICAM1	7.68835124576505e-10	33142.0	6.27256167227069	0.9055404348775121	10336.0	0.6003548748725595	0.6045782964232728	25	9.38208802888774
TLL1	TLL1	0.000217130673989186	33141.0	6.25456389165883	0.7097215605060591	10001.0	1.0688791488546758	1.380273189316297	24	3.7569988194676345
KCNC1	KCNC1	3.01196393990711e-05	33138.0	6.21041851354612	0.854461948889197	14283.0	0.9373568759394353	0.8041763619365612	23	6.55709603911817
AMPH	AMPH	1.5642401904151998e-25	33136.0	6.20632907843254	0.8761367386168749	10077.0	0.8906524231968149	0.9146872340948147	25	5.81146916355095
EGLN3	EGLN3	1.13973920000757e-20	33135.0	6.20314377396088	0.934729482267811	5923.5	0.7354837427909443	1.026309632375697	25	5.32749558095194
MYRIP	MYRIP	1.25075036852839e-13	33134.0	6.197825907502151	0.8559394570398047	13839.0	0.8886790614996872	0.7877105680479494	25	6.739971585196869
OLFM1	OLFM1	9.31584055266944e-08	33133.0	6.173667709206129	0.8707493135938671	15025.0	1.3021991962241446	1.2469535190709424	25	3.906696150640427
BEX1	BEX1	1.59674693877852e-26	33132.0	6.173454145877071	0.8707493135938671	16260.0	1.0827018214474249	0.9507424579606225	25	5.354501928260884
SEMA6D	SEMA6D	0.000166232755831613	33130.0	6.15191666664025	0.864330123088225	12722.0	0.9360396456112788	0.9608401995681817	24	5.428454204323546
TRPV6	TRPV6	6.2136734092887e-10	33129.0	6.150268487088339	0.8774150541446121	11851.0	0.9965840573516632	1.0369276375638796	24	4.970148584181396
HEPH	HEPH	0.000535652396052305	33127.0	6.109834595762651	0.8999866853385698	11315.0	1.141708708185198	1.3942404392469065	25	3.5633207499425037
ELMO1	ELMO1	8.26295413809626e-10	33126.0	6.10724745754694	0.7455896735675691	12734.0	0.7006897848377701	0.6046238334185853	25	8.942018779081392
GHR	GHR	3.56589121277621e-36	33124.0	6.080660755057959	0.8774150541446121	8726.0	0.8957996615233319	1.2067794584074076	24	4.29644460502925
ACTC1	ACTC1	0.000349276969457277	33122.0	6.03591480175099	0.85437042270112	17376.0	2.462307351900263	2.2783756161790887	23	1.5684891571319504
LINC00662	LINC00662	0.000409205536836397	33121.0	6.03506991004315	0.944780433960154	2021.0	0.2548490921752432	0.30702953732874105	25	18.826269511909985
CRHR1	CRHR1	1.8070720803101997e-08	33119.0	6.00461503718159	0.8538076862350996	13031.0	0.9753053353161967	0.8972496423330047	23	5.6052512752062125
LINC00326	LINC00326	4.4146552860777904e-07	33118.0	6.00458917571224	0.882384521196567	14819.0	1.0910587611540692	0.8387823469984801	24	5.857932552039122
NEFL	NEFL	2.28776938956536e-16	33117.0	6.00066361538972	0.8602155091988269	12677.0	1.2074099503266933	1.5450778702923447	24	3.102273197503045
PGM5	PGM5	4.51883748360589e-14	33114.0	5.96791744911808	0.8752531011476081	13576.0	1.2765530689060596	1.4623702234371425	24	3.208055186726572
DMD	DMD	3.5351632166923487e-90	33113.0	5.967773060839041	0.784353031673971	16973.0	1.5881582394986233	1.4120586136643853	24	3.101581463374971
SUN3	SUN3	1.4608300198803e-05	33111.0	5.94998496406458	0.602466539543445	14885.0	1.1423361104742733	1.0620549523398424	24	4.526742089002497
DIO3OS	DIO3OS	0.00207322250110723	33110.0	5.94488746718583	0.687306401661203	11910.0	1.0308088039739525	1.1927464681649593	24	4.119969158887713
AADAC	AADAC	0.00399161900068144	33109.0	5.944831044712349	0.7438489802376765	16361.0	1.6877249201970317	1.5628792399325564	24	2.723886795437264
MAGEC1	MAGEC1	1.55695307946348e-08	33108.0	5.94369375236122	0.8774150541446121	16026.0	1.330710294976561	1.3209166129760115	23	3.492259399320942
LINC01215	LINC01215	7.73410743248409e-06	33106.0	5.93790824902091	0.827690641432131	13056.0	1.1163914692458534	1.286181301621444	23	3.7487069464442824
OPRK1	OPRK1	3.4858347980053696e-08	33105.0	5.904461615764401	0.696275422592527	14801.0	1.123007646609718	1.1255305791155996	23	4.24817775534075
FNDC1	FNDC1	0.00437193717275759	33104.0	5.89684034809497	0.682885477478407	12610.0	1.2147563505211771	1.466765473440215	24	3.192114951132734
PLXDC2	PLXDC2	0.0005478843595144799	33102.0	5.886926864126519	0.8707493135938671	8846.0	0.6458610251407957	0.6533734117603929	25	8.021547471398701
KCNH5	KCNH5	1.44575846489867e-17	33101.0	5.8759474286177005	0.8740821838692396	13229.0	0.9762267330184452	0.9075797157553904	24	5.398667037772163
TSPAN8	TSPAN8	2.943276262454839e-136	33099.0	5.85917937189067	0.622372544948953	16551.0	1.557037663827226	1.3140388611406721	24	3.2739836204911796
CSMD2	CSMD2	1.38946623780057e-23	33098.0	5.84982180873452	0.5756185651097829	14147.0	1.0560137720442107	0.9113511731453228	24	5.260110677364427
CYP3A4	CYP3A4	1.08129583983243e-12	33095.0	5.767521977030441	0.8711379910345609	16531.0	1.6211674098570874	1.4779243111469247	21	2.805525652362824
TAC1	TAC1	0.000166682926296086	33094.0	5.76656832322293	0.8774150541446121	15714.0	1.0740663892185887	0.8376312871899649	23	5.602109192633508
FRMPD4	FRMPD4	0.00184139204723917	33092.0	5.76155315301874	0.8635155703774521	14638.0	1.231282697520151	1.386537417109065	24	3.2673265067337436
DIRAS2	DIRAS2	0.00131250312803104	33091.0	5.75455732283855	0.8360708515382391	15282.0	1.2242048040364868	0.9997587023471752	23	4.531445946072753
FBXL7	FBXL7	0.0021044131460099197	33090.0	5.73670689436174	0.71995750844139	7287.0	0.8014775856825623	1.0451822703118399	24	4.721883875055311
MORN5	MORN5	0.00330952724406206	33087.0	5.727409087087111	0.903520675501669	14704.0	0.8789367629451165	0.8535657881057056	22	5.680256157995825
LINC01029	LINC01029	0.00133929685027556	33086.0	5.71865354868866	0.8774150541446121	16917.0	1.3130043307961543	1.1498871829497193	22	3.831375184642918
NTRK2	NTRK2	8.6665874483443e-10	33085.0	5.71766176591366	0.8707493135938671	14576.0	1.3320955798802372	1.6267952970613109	24	2.6958316107476055
TEKT3	TEKT3	0.00137609746869282	33083.0	5.68791601581815	0.7412223101219946	14779.0	1.0773526088374166	0.9462016135838514	24	4.872707191353939
PKHD1	PKHD1	0.00207322250110723	33080.0	5.6515652844869395	0.8740821838692396	11514.0	1.027601561728612	1.2443885494107272	24	3.7158520342765757
PYCARD.AS1	PYCARD.AS1	0.00433266810618431	33079.0	5.645840331320831	0.905284611802164	12855.0	1.0498595839425529	1.386019117030235	25	3.3159576883945827
SDR42E1	SDR42E1	1.7724399037321298e-26	33074.0	5.6248395496244505	0.8740821838692396	11437.0	0.7816959006208041	1.024489991625596	24	4.727370387795445
MMEL1	MMEL1	0.00052562126003916	33071.0	5.6047439955830995	0.8584594659044456	4620.0	0.28582630615116805	0.20901332771098796	24	25.447744159102793
GABRA3	GABRA3	1.52065751478439e-24	33070.0	5.58971919292649	0.7432613199204681	15765.0	1.1430416716094172	1.043700156605817	23	4.260493297019297
COL5A3	COL5A3	0.00047012022836350403	33069.0	5.57908462301463	0.863711449252312	14116.0	0.998877522199904	0.9722925888756241	25	4.710729211781154
VIP	VIP	8.48939452719515e-07	33068.0	5.5683180887474295	0.8946424383249959	14074.0	1.2520614009586857	1.2062138530068676	23	3.5783511166192596
PLPPR1	PLPPR1	0.000616945822172472	33066.0	5.56060691854663	0.42674409256252	14773.0	1.131518135858412	1.0464342209118171	24	4.232553460291945
HCN1	HCN1	0.00342299377985765	33064.0	5.5375053526896	0.46185088841643146	12560.0	1.0177232173708355	0.9697801128889904	24	4.66062571839534
IGLON5	IGLON5	5.841681850122089e-60	33063.0	5.52360856202295	0.7996465925482115	15799.0	0.9725176403457518	0.5912696763862385	25	7.697149208619763
PPP2R2C	PPP2R2C	2.9302732215789693e-55	33061.0	5.50778678218763	0.7679602100731129	14573.0	0.9115064197475496	0.8830334950570908	24	5.20510307725407
LHFPL1	LHFPL1	0.00010450634354812	33059.0	5.494690222577031	0.8774150541446121	12407.0	0.8035560578004819	0.7939396939727669	23	5.908678203633764
FPR3	FPR3	0.00666158813414998	33058.0	5.490515855822929	0.8551937958233521	15170.0	1.1340782251848267	1.1281617763254275	23	3.8615362814609777
MYH4	MYH4	0.004672042041995871	33056.0	5.460306579862809	0.7439503487260999	16056.0	1.4807779708700506	1.4478113761474232	23	2.748651291566826
HS6ST3	HS6ST3	0.00571605261588512	33055.0	5.4569093176453904	0.691598294664986	15867.0	1.4356078355789033	1.5281678560916663	24	2.631452733439298
AQP5	AQP5	0.00450223005634015	33054.0	5.453466984567941	0.8707493135938671	16711.0	1.4134191929373	1.3149900685426275	23	3.072302892833351
PGAM2	PGAM2	9.020694043324549e-41	33052.0	5.45026661280105	0.8792292423866606	10594.0	0.6145921585777468	0.5519066636833617	25	8.761761312955649
ATP10A	ATP10A	0.00360248270172314	33051.0	5.4484821540051	0.8707493135938671	7663.0	0.7241242599203751	0.7554703338130347	25	6.253531982175647
ASXL3	ASXL3	0.000719715470744307	33050.0	5.4482704065067695	0.8217655899555649	14075.0	0.9069440949221974	0.6885085922389295	24	6.5958890895128
G0S2	G0S2	3.1715187489548e-37	33049.0	5.44395348641647	0.8707493135938671	15205.0	1.128220304141604	1.0294674962106611	25	4.1921995576941775
PIK3CG	PIK3CG	4.41432378839051e-16	33048.0	5.44206525913831	0.8707493135938671	13133.0	1.0214480006758127	1.103048858473994	25	4.007635042184961
PELI2	PELI2	5.351378466194551e-13	33047.0	5.43962284848943	0.8401985858223051	10467.0	0.6542854864539316	0.6606471769445589	25	7.243408477377148
DDX53	DDX53	0.0037321156942742295	33046.0	5.43097575057209	0.9140766652150356	12455.0	1.02485658137782	0.9773999905013854	22	4.50800001229182
GABRG1	GABRG1	0.00737601788510345	33045.0	5.420731892818919	0.8241093960927697	14967.0	1.312196169387945	1.191106576720587	23	3.449343495980684
NRG3	NRG3	0.00552381231280535	33042.0	5.404379564591809	0.7417073335188356	13801.0	0.8819304861467915	0.7863369372872132	24	5.751286584663099
CDH11	CDH11	1.9096432592074297e-06	33040.0	5.3940498504328005	0.886082016080129	4390.0	0.6961641167585839	0.8814044516396872	25	5.33000000730049
ALK	ALK	0.00171960036859795	33036.0	5.36334245627452	0.725557170569506	16764.0	1.5232344815425685	1.437894198442475	23	2.6706471024721785
CREB5	CREB5	7.65709674422022e-08	33035.0	5.36303402346233	0.8535954334700391	6766.0	0.4562083812504552	0.33249289036489227	25	14.757685906687836
TDRP	TDRP	0.0151727284563217	33033.0	5.35651085510119	0.8658927384228661	8462.0	0.7061051323869473	0.9245015336634523	24	5.030176320299255
CPQ	CPQ	1.7199366920853102e-05	33032.0	5.35375717645245	0.8843901037524755	4098.0	0.49072118835300615	0.632011663305705	25	7.694535196808838
KCNB1	KCNB1	4.02014292085651e-08	33031.0	5.34537649737758	0.8707493135938671	12393.0	1.156624830074388	1.3680479049225471	24	3.0618457527920713
SAMD5	SAMD5	4.350899719431189e-54	33030.0	5.32007974343958	0.681314687352713	15070.0	1.3688478758052003	1.7481348653778104	24	2.26025574221382
PROM1	PROM1	0.009562062991746209	33028.0	5.30572160876273	0.8740821838692396	10860.0	0.9338983274138623	1.081894494671802	25	4.04089613440087
TMEM108	TMEM108	1.5063985666074598e-78	33026.0	5.269216863045799	0.5162205333532429	13857.0	0.9395237007916595	0.8551051697585604	25	5.063345791110854
CACNA1B	CACNA1B	0.0110627105471167	33024.0	5.25147068980326	0.6448942568930631	16182.0	1.249411773541375	1.0705859943601717	24	3.738194724519713
DNASE1L3	DNASE1L3	0.0140795845605063	33022.0	5.24192512972154	0.9136495389760441	13575.0	1.021716001494521	1.0694119793612522	24	3.946289371798231
HCN4	HCN4	2.24754695019416e-18	33019.0	5.21666469445955	0.702735394165473	15651.0	1.0815465935614694	0.8400017662052459	24	4.922749293229113
HS3ST3B1	HS3ST3B1	1.7026850448888302e-32	33018.0	5.21112464706004	0.8886464112435379	4550.0	0.38378553120920506	0.43830977444624253	25	11.013532887669825
SOX17	SOX17	3.880401233925009e-56	33017.0	5.20450059282469	0.9350917997059108	5541.0	1.1216733327601611	1.6672662994317815	23	2.4488153220970106
DCC	DCC	0.0104487406020804	33016.0	5.20317167685581	0.8377576587858406	15210.0	1.2847232690233272	1.1873938622569546	24	3.3000409825131145
ROBO2	ROBO2	0.0706301362663971	33015.0	5.19281209420198	0.766993563259542	13051.0	0.9256110332614549	0.9659955900530642	24	4.417412568835971
SLC17A9	SLC17A9	2.8576246528393e-09	33012.0	5.1666504580551	0.8740821838692396	14106.0	0.898024789298961	0.8984664051529034	25	4.7510131088648695
SSTR1	SSTR1	0.00892035782308764	33011.0	5.1605925787151	0.7241793783692021	13766.0	1.2530816574312607	1.393131633505872	23	2.8048397059583166
