pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
KEGG-Pathway-pae03060: Protein export - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03060: Protein export - Pseudomonas aeruginosa PAO1	0.0012795275590551198	159.5	0.0012795275590551198	0.00136290322580645	162.0	100.0	0.0014610385270574938	0.00042858020188040244	25	-0.4235169221676403
KEGG-Pathway-pae00020: Citrate cycle (TCA cycle) - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00020: Citrate cycle (TCA cycle) - Pseudomonas aeruginosa PAO1	0.0012795275590551198	159.5	0.0012795275590551198	0.00136290322580645	162.0	100.0	0.001416079628370564	0.00029594794303412666	25	-0.4614057050556957
KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes	KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes	0.0012795275590551198	159.5	0.0012795275590551198	0.00136290322580645	162.0	100.0	0.005073279685428227	0.012516088355471942	25	-0.30311004673552877
KEGG-Pathway-pae00190: Oxidative phosphorylation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00190: Oxidative phosphorylation - Pseudomonas aeruginosa PAO1	0.0012795275590551198	159.5	0.0012795275590551198	0.00136290322580645	162.0	100.0	0.001416079628370564	0.00029594794303412666	25	-0.4614057050556957
KEGG-Pathway-pae00270: Cysteine and methionine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00270: Cysteine and methionine metabolism - Pseudomonas aeruginosa PAO1	0.0012795275590551198	159.5	0.0012795275590551198	0.00260128063046423	148.0	91.30434782608695	0.008990117646651452	0.01305434339966989	25	-0.5906532294677733
KEGG-Module-M00335: Sec (secretion) system	KEGG-Module-M00335: Sec (secretion) system	0.0012795275590551198	159.5	0.0012795275590551198	0.00136290322580645	162.0	100.0	0.0016082133655315053	0.0007096123188013535	25	-0.46319067153680105
KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa PAO1	0.0012795275590551198	159.5	0.0012795275590551198	0.00153187940755244	154.0	95.03105590062111	0.0032061384590147328	0.004271042179133167	25	-0.45108683528633053
KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes	KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes	0.0012795275590551198	159.5	0.0012795275590551198	0.00136290322580645	162.0	100.0	0.001416079628370564	0.00029594794303412666	25	-0.4614057050556957
KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds	KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds	0.0012795275590551198	159.5	0.0012795275590551198	0.00327338582372139	145.0	89.44099378881987	0.011154350511615056	0.013674933167162038	25	-0.7221112404609477
KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)	KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)	0.0012795275590551198	159.5	0.0012795275590551198	0.00136290322580645	162.0	100.0	0.001416079628370564	0.00029594794303412666	25	-0.4614057050556957
KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa PAO1	0.0018319187451898602	148.0	0.0018319187451898602	0.00168894440974391	151.5	93.47826086956522	0.0035052938803708696	0.004073848320451062	25	-0.4107602943341128
KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa PAO1	0.0018319187451898602	148.0	0.0018319187451898602	0.00263301394406793	147.0	90.6832298136646	0.005067401562509142	0.006489680799195125	25	-0.49855808281365055
KEGG-Pathway-pae02040: Flagellar assembly - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae02040: Flagellar assembly - Pseudomonas aeruginosa PAO1	0.0018319187451898602	148.0	0.0018319187451898602	0.0021438538627426102	149.0	91.92546583850931	0.008238049582245539	0.01579551791156934	25	-0.40556636844199606
KEGG-Pathway-pae00620: Pyruvate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00620: Pyruvate metabolism - Pseudomonas aeruginosa PAO1	0.00394358572281959	146.0	0.00394358572281959	0.00168894440974391	151.5	93.47826086956522	0.0056400915466387445	0.01746646236429176	25	-0.09712933211292242
KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa PAO1	0.0040717985784845204	145.0	0.0040717985784845204	0.00190253183082102	150.0	92.54658385093167	0.002543479242731538	0.001849009769611099	25	0.8265609846260752
KEGG-Pathway-pae00680: Methane metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00680: Methane metabolism - Pseudomonas aeruginosa PAO1	0.00498529975712642	144.0	0.00498529975712642	0.00162648573215918	153.0	94.40993788819875	0.0025453685463674215	0.0028378219112175423	25	0.8597901091376688
KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	0.007461492188060509	143.0	0.007461492188060509	0.00907914336646236	136.0	83.85093167701864	0.034214935930331404	0.04719839428845	25	-0.5668295319279066
KEGG-Pathway-pae02030: Bacterial chemotaxis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae02030: Bacterial chemotaxis - Pseudomonas aeruginosa PAO1	0.00769950796043803	142.0	0.00769950796043803	0.0107568306377049	132.0	81.36645962732919	0.02502981200741618	0.04159445832914057	25	-0.4166493504938073
KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system	KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system	0.00804378867206092	140.5	0.00804378867206092	0.0076680505456112906	138.0	85.09316770186335	0.02285520742653264	0.0630082909320176	25	-0.23507094916210963
KEGG-Pathway-pae01220: Degradation of aromatic compounds - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01220: Degradation of aromatic compounds - Pseudomonas aeruginosa PAO1	0.00804378867206092	140.5	0.00804378867206092	0.00902671694565809	137.0	84.472049689441	0.04961438454955501	0.1324675487186542	25	-0.3138172048898198
KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa PAO1	0.00805044192985419	139.0	0.00805044192985419	0.0093128610872642	134.0	82.6086956521739	0.011279617410535394	0.009525249171319899	25	-0.33901217937732353
KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa PAO1	0.00811657125292965	137.0	0.00811657125292965	0.00379604672057502	144.0	88.81987577639751	0.008401488302620044	0.010286065492713553	25	-0.027699322923057698
KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa PAO1	0.00811657125292965	137.0	0.00811657125292965	0.33324611791124104	59.0	36.024844720496894	0.36510977619812457	0.2527523283405318	25	-1.4124230122391592
KEGG-Pathway-pae00523: Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00523: Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa PAO1	0.00811657125292965	137.0	0.00811657125292965	0.00549636394385253	140.0	86.33540372670807	0.011275314164782651	0.01993109173774626	25	-0.1584831856385896
KEGG-Pathway-pae00300: Lysine biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00300: Lysine biosynthesis - Pseudomonas aeruginosa PAO1	0.0084872131654176	135.0	0.0084872131654176	0.0066193520085229	139.0	85.71428571428571	0.02318861678081644	0.029203669680251513	25	-0.5034094610835985
KEGG-Pathway-pae03030: DNA replication - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03030: DNA replication - Pseudomonas aeruginosa PAO1	0.009021581636543891	134.0	0.009021581636543891	0.00438835657344655	142.0	87.5776397515528	0.009369151017759198	0.009080091749952664	25	-0.03827817942666917
KEGG-Module-M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	KEGG-Module-M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	0.00947628126051363	133.0	0.00947628126051363	0.00314319192069485	146.0	90.06211180124224	0.0038089970311568216	0.002873193710267913	25	1.9724685492327483
KEGG-Pathway-pae00450: Selenocompound metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00450: Selenocompound metabolism - Pseudomonas aeruginosa PAO1	0.0131229519653368	132.0	0.0131229519653368	0.0190185121020165	123.0	75.77639751552795	0.026481571773496998	0.02670916133823021	25	-0.5001512267268127
KEGG-Pathway-pae00550: Peptidoglycan biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00550: Peptidoglycan biosynthesis - Pseudomonas aeruginosa PAO1	0.0131660061646852	131.0	0.0131660061646852	0.00985422740524781	133.0	81.98757763975155	0.013112128185638294	0.012894014812825025	25	0.004178526225463703
KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system	KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system	0.0136771630370806	130.0	0.0136771630370806	0.0804894945248723	95.0	58.38509316770186	0.10285837291255043	0.0747865762478646	25	-1.1924761681815357
KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	0.0144722194109908	129.0	0.0144722194109908	0.0182185198261155	124.0	76.3975155279503	0.021374934027508057	0.014669488043536771	25	-0.470549115008722
KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	0.0147205638974318	128.0	0.0147205638974318	0.0282125119986645	114.0	70.1863354037267	0.07700803270225914	0.0876311423019347	25	-0.7107914739969352
KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD	KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD	0.015052550323614999	126.5	0.015052550323614999	0.0112273708686265	130.0	80.12422360248446	0.014408852555244737	0.008104119810173801	25	0.079428461504502
KEGG-Module-M00331: Type II general secretion pathway	KEGG-Module-M00331: Type II general secretion pathway	0.015052550323614999	126.5	0.015052550323614999	0.0375636200615575	111.0	68.32298136645963	0.07974472684472123	0.08115003633979259	25	-0.79719220642399
KEGG-Module-M00616: Sulfate-sulfur assimilation	KEGG-Module-M00616: Sulfate-sulfur assimilation	0.0203263226194433	125.0	0.0203263226194433	0.0688229782326654	96.0	59.006211180124225	0.10758878041624731	0.1431230100869761	25	-0.6097025051651337
KEGG-Module-M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP	KEGG-Module-M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP	0.0203358310999289	123.5	0.0203358310999289	0.0170960869365296	126.0	77.63975155279503	0.03398721840926263	0.03915327812830975	25	-0.3486652449533492
KEGG-Pathway-pae03440: Homologous recombination - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03440: Homologous recombination - Pseudomonas aeruginosa PAO1	0.0203358310999289	123.5	0.0203358310999289	0.0180146568954031	125.0	77.01863354037266	0.024844595671974914	0.018727780743309407	25	-0.2407527423481179
KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa PAO1	0.0203401360544218	121.0	0.0203401360544218	0.0156677328141659	128.0	78.88198757763975	0.02629976081844516	0.023530850432631378	25	-0.2532685667730419
KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine	KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine	0.0203401360544218	121.0	0.0203401360544218	0.0384547079129344	110.0	67.70186335403726	0.074441515210539	0.07750653413900473	25	-0.6980234603070838
KEGG-Pathway-pae00500: Starch and sucrose metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00500: Starch and sucrose metabolism - Pseudomonas aeruginosa PAO1	0.0203401360544218	121.0	0.0203401360544218	0.21513923669401397	78.0	47.826086956521735	0.241246852436899	0.15790956303692513	25	-1.3989445106045983
KEGG-Module-M00034: Methionine salvage pathway	KEGG-Module-M00034: Methionine salvage pathway	0.0212388045946195	119.0	0.0212388045946195	0.0667451420892414	98.0	60.24844720496894	0.07965156424570709	0.06793424892105664	25	-0.8598425768858717
KEGG-Module-M00210: Putative ABC transport system	KEGG-Module-M00210: Putative ABC transport system	0.0228215767634855	118.0	0.0228215767634855	0.0192465237596664	122.0	75.15527950310559	0.036391262279597714	0.03856934817058712	25	-0.35182563770835046
KEGG-Pathway-pae00030: Pentose phosphate pathway - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00030: Pentose phosphate pathway - Pseudomonas aeruginosa PAO1	0.026086599986976003	117.0	0.026086599986976003	0.0123031105228326	129.0	79.5031055900621	0.022704851538478597	0.03084035324353331	25	0.10965336297522794
KEGG-Module-M00188: NitT/TauT family transport system	KEGG-Module-M00188: NitT/TauT family transport system	0.0281072091089362	116.0	0.0281072091089362	0.0217850569691414	120.0	73.91304347826086	0.05695057353184735	0.10864388714825228	25	-0.2654853869831842
KEGG-Pathway-pae00364: Fluorobenzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00364: Fluorobenzoate degradation - Pseudomonas aeruginosa PAO1	0.0305006961274687	115.0	0.0305006961274687	0.0324034129038443	112.0	68.94409937888199	0.038649746649273536	0.018668924387193954	25	-0.43650348315700077
KEGG-Module-M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate	KEGG-Module-M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate	0.0335524574252184	114.0	0.0335524574252184	0.0535241990456714	102.0	62.732919254658384	0.06043369643346072	0.03349458382958704	25	-0.8025547994567735
KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	0.0362275081236096	113.0	0.0362275081236096	0.0294286521084337	113.0	69.56521739130434	0.04056493884720897	0.030553818924177994	25	-0.14196034657281598
KEGG-Pathway-pae00521: Streptomycin biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00521: Streptomycin biosynthesis - Pseudomonas aeruginosa PAO1	0.037062177572631	112.0	0.037062177572631	0.0199191267135708	121.0	74.53416149068323	0.02222896088136463	0.0172630688839519	25	0.8592456411418036
KEGG-Pathway-pae00627: Aminobenzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00627: Aminobenzoate degradation - Pseudomonas aeruginosa PAO1	0.0401016949152542	111.0	0.0401016949152542	0.0454890539160202	106.0	65.21739130434783	0.07281170700272327	0.07034653252989406	25	-0.46498400007944685
KEGG-Pathway-pae03430: Mismatch repair - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03430: Mismatch repair - Pseudomonas aeruginosa PAO1	0.0412158231529959	110.0	0.0412158231529959	0.0452679907555807	107.0	65.83850931677019	0.06315246152282512	0.058701729596078306	25	-0.3736966273527782
KEGG-Module-M00083: Fatty acid biosynthesis, elongation	KEGG-Module-M00083: Fatty acid biosynthesis, elongation	0.0423290391793526	109.0	0.0423290391793526	0.155523296734234	85.0	52.17391304347826	0.16189505707541588	0.1095967494193343	25	-1.0909631766411703
KEGG-Pathway-pae00740: Riboflavin metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00740: Riboflavin metabolism - Pseudomonas aeruginosa PAO1	0.0430540133915911	108.0	0.0430540133915911	0.161101549053356	84.0	51.5527950310559	0.14508892921353703	0.08773866589171188	25	-1.1629412732110453
KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis - Pseudomonas aeruginosa PAO1	0.0438249594813614	106.0	0.0438249594813614	0.039842717253109006	108.0	66.45962732919254	0.057847961402287505	0.052407717889092924	25	-0.26757512988071874
KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa PAO1	0.0438249594813614	106.0	0.0438249594813614	0.0262004425464744	117.0	72.04968944099379	0.037292452707097995	0.03878109790228612	25	0.16844563789098702
KEGG-Pathway-pae00640: Propanoate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00640: Propanoate metabolism - Pseudomonas aeruginosa PAO1	0.0438249594813614	106.0	0.0438249594813614	0.0242604139412869	118.0	72.67080745341615	0.060864946169535264	0.10056367515985673	25	-0.1694447489223816
KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	0.0467359975072057	104.0	0.0467359975072057	0.149426760804113	88.0	54.03726708074534	0.194584214474383	0.1554809875544642	25	-0.9509086563743804
KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	0.0485893608691397	102.5	0.0485893608691397	0.0497247174731962	105.0	64.59627329192547	0.09560562437503839	0.10196826495792743	25	-0.4610872169424262
KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S	KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S	0.0485893608691397	102.5	0.0485893608691397	0.0641469816272966	99.0	60.869565217391305	0.10036560871803232	0.11820527357911914	25	-0.4380197793310539
KEGG-Module-M00299: Spermidine/putrescine transport system	KEGG-Module-M00299: Spermidine/putrescine transport system	0.0525842412574323	101.0	0.0525842412574323	0.00914827474210062	135.0	83.22981366459626	0.05469742095536221	0.12066950873655237	25	-0.017512126468861626
KEGG-Pathway-pae00460: Cyanoamino acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00460: Cyanoamino acid metabolism - Pseudomonas aeruginosa PAO1	0.0540761214368073	99.5	0.0540761214368073	0.267156494392029	73.0	44.72049689440994	0.32409084918982545	0.18985476198949724	25	-1.4222173040250388
KEGG-Module-M00332: Type III secretion system	KEGG-Module-M00332: Type III secretion system	0.0540761214368073	99.5	0.0540761214368073	0.010928204559731	131.0	80.74534161490683	0.07627522530856538	0.1135206950544112	25	-0.19555116237720274
KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism - Pseudomonas aeruginosa PAO1	0.0563549045886783	98.0	0.0563549045886783	0.0273555814055573	116.0	71.42857142857143	0.04085843044752806	0.03638181639710645	25	0.4259400897417183
KEGG-Module-M00024: Phenylalanine biosynthesis, chorismate => phenylalanine	KEGG-Module-M00024: Phenylalanine biosynthesis, chorismate => phenylalanine	0.0597290695489563	97.0	0.0597290695489563	0.0683511111111111	97.0	59.62732919254658	0.06838083829884552	0.023861036525560857	25	-0.36258981208218305
KEGG-Module-M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	KEGG-Module-M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	0.0599760505116482	95.5	0.0599760505116482	0.0514676599433083	103.0	63.35403726708074	0.07219678201865656	0.05758448280424598	25	-0.21222264943408106
KEGG-Pathway-pae00401: Novobiocin biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00401: Novobiocin biosynthesis - Pseudomonas aeruginosa PAO1	0.0599760505116482	95.5	0.0599760505116482	0.141008343688976	89.0	54.6583850931677	0.17862259088105795	0.10873453655407998	25	-1.0911578246383562
KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	0.063091682632706	94.0	0.063091682632706	0.0988647862383	92.0	56.52173913043478	0.15260112599756315	0.18080587758256528	25	-0.4950582611673259
KEGG-Pathway-pae00730: Thiamine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00730: Thiamine metabolism - Pseudomonas aeruginosa PAO1	0.0667054986913352	93.0	0.0667054986913352	0.0573988737426045	101.0	62.11180124223602	0.060086481577417264	0.04525226910686138	25	0.1462692864812458
KEGG-Pathway-pae00480: Glutathione metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00480: Glutathione metabolism - Pseudomonas aeruginosa PAO1	0.0707505379065941	92.0	0.0707505379065941	0.0280343213081577	115.0	70.80745341614906	0.06748531442318591	0.07847055406519757	25	0.041610812135916136
KEGG-Module-M00185: Sulfate transport system	KEGG-Module-M00185: Sulfate transport system	0.075802611017867	91.0	0.075802611017867	0.44705190983053794	46.0	27.95031055900621	0.4341138168626519	0.13697077874154476	25	-2.615968231595555
KEGG-Module-M00436: Sulfonate transport system	KEGG-Module-M00436: Sulfonate transport system	0.0899991613552499	90.0	0.0899991613552499	0.0169219985981776	127.0	78.26086956521739	0.07635624794098148	0.11590951337096464	25	0.11770313771057528
KEGG-Pathway-pae04122: Sulfur relay system - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae04122: Sulfur relay system - Pseudomonas aeruginosa PAO1	0.09691250296253201	89.0	0.09691250296253201	0.0236701584429985	119.0	73.2919254658385	0.0493952947931731	0.07566278315288567	25	0.6280129568237627
KEGG-Pathway-pae00670: One carbon pool by folate - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00670: One carbon pool by folate - Pseudomonas aeruginosa PAO1	0.10320095347550301	88.0	0.10320095347550301	0.0388030513560483	109.0	67.0807453416149	0.06688549214808306	0.07742798070538001	25	0.4690224515295489
KEGG-Module-M00230: Glutamate/aspartate transport system	KEGG-Module-M00230: Glutamate/aspartate transport system	0.108057966680569	87.0	0.108057966680569	0.446317905843051	47.0	28.57142857142857	0.4672536738409718	0.19837738772473126	25	-1.8106686012965512
KEGG-Module-M00082: Fatty acid biosynthesis, initiation	KEGG-Module-M00082: Fatty acid biosynthesis, initiation	0.11228043563996	85.5	0.11228043563996	0.183588994399805	81.0	49.68944099378882	0.2677037515451009	0.19615465244069455	25	-0.792350902572304
KEGG-Module-M00200: Putative sorbitol/mannitol transport system	KEGG-Module-M00200: Putative sorbitol/mannitol transport system	0.11228043563996	85.5	0.11228043563996	0.18667126485038396	80.0	49.06832298136646	0.21534030370553578	0.09657820789531342	25	-1.0671130714838715
KEGG-Pathway-pae00750: Vitamin B6 metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00750: Vitamin B6 metabolism - Pseudomonas aeruginosa PAO1	0.121227557671716	84.0	0.121227557671716	0.0992585878727454	91.0	55.900621118012424	0.09988320767157916	0.04881695434852213	25	0.43723231580060706
KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	0.12177572631007301	83.0	0.12177572631007301	0.10102489687146401	90.0	55.27950310559006	0.15477285537685354	0.14576510551562658	25	-0.2263719355195274
KEGG-Module-M00087: beta-Oxidation	KEGG-Module-M00087: beta-Oxidation	0.134297520661157	82.0	0.134297520661157	0.48691374221056105	42.0	25.465838509316768	0.5051285249071102	0.1904477333125188	25	-1.9471536772634157
KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa PAO1	0.134451486500527	81.0	0.134451486500527	0.0960470546345939	93.0	57.14285714285714	0.12446903674724163	0.07283201669782252	25	0.1370612843895589
