pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes	KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes	0.00136884223485769	160.0	0.00136884223485769	0.00126834027543247	161.5	99.99999999999999	0.0013124822244649414	0.00028068147222107904	25	0.20079704565735135
KEGG-Pathway-pae00680: Methane metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00680: Methane metabolism - Pseudomonas aeruginosa PAO1	0.00136884223485769	160.0	0.00136884223485769	0.00126834027543247	161.5	99.99999999999999	0.0013930757976103405	0.0005645917204038918	25	-0.04292227795213599
KEGG-Module-M00335: Sec (secretion) system	KEGG-Module-M00335: Sec (secretion) system	0.00136884223485769	160.0	0.00136884223485769	0.00126834027543247	161.5	99.99999999999999	0.0016285321746136354	0.0014590112771787106	25	-0.17799035814041664
KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes	KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes	0.00136884223485769	160.0	0.00136884223485769	0.00126834027543247	161.5	99.99999999999999	0.0027707700995500155	0.00552473906626337	25	-0.2537545842215699
KEGG-Module-M00157: F-type ATPase, prokaryotes and chloroplasts	KEGG-Module-M00157: F-type ATPase, prokaryotes and chloroplasts	0.00136884223485769	160.0	0.00136884223485769	0.00126834027543247	161.5	99.99999999999999	0.0013495635123589697	0.0003460926364545899	25	0.05570393723545701
KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)	KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)	0.00136884223485769	160.0	0.00136884223485769	0.00126834027543247	161.5	99.99999999999999	0.0013124822244649414	0.00028068147222107904	25	0.20079704565735135
KEGG-Pathway-pae00020: Citrate cycle (TCA cycle) - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00020: Citrate cycle (TCA cycle) - Pseudomonas aeruginosa PAO1	0.00136884223485769	160.0	0.00136884223485769	0.00126834027543247	161.5	99.99999999999999	0.0013124822244649414	0.00028068147222107904	25	0.20079704565735135
KEGG-Pathway-pae00190: Oxidative phosphorylation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00190: Oxidative phosphorylation - Pseudomonas aeruginosa PAO1	0.00136884223485769	160.0	0.00136884223485769	0.00126834027543247	161.5	99.99999999999999	0.0013124822244649414	0.00028068147222107904	25	0.20079704565735135
KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	0.00136884223485769	160.0	0.00136884223485769	0.00126834027543247	161.5	99.99999999999999	0.0013449852735314576	0.0003252504023001222	25	0.07334952134576796
KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa PAO1	0.00188649758885515	149.0	0.00188649758885515	0.00179154475681635	149.0	92.21183800623052	0.00315998155917666	0.004259990317033682	25	-0.29894057862747975
KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa PAO1	0.00188649758885515	149.0	0.00188649758885515	0.0013212621571754698	153.0	94.70404984423675	0.0021724633831982586	0.0020981143420851917	25	-0.13629657288310806
KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa PAO1	0.00188649758885515	149.0	0.00188649758885515	0.00148443538753426	152.0	94.08099688473519	0.0015938911295863007	0.0006584026611767983	25	0.4444187068531255
KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds	KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds	0.00226156543150401	147.0	0.00226156543150401	0.0023012295919062104	146.0	90.34267912772584	0.005606961741563927	0.008407732113574961	25	-0.39789520703906645
KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa PAO1	0.0025208203853325	145.5	0.0025208203853325	0.0017610770705681301	150.0	92.83489096573207	0.0048088032925916405	0.005938648307935918	25	-0.3852699787259114
KEGG-Pathway-pae00270: Cysteine and methionine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00270: Cysteine and methionine metabolism - Pseudomonas aeruginosa PAO1	0.0025208203853325	145.5	0.0025208203853325	0.00399489409984871	141.0	87.22741433021805	0.013391610940887375	0.018738333451402068	25	-0.5801364664444844
KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa PAO1	0.00257120253164557	144.0	0.00257120253164557	0.00231743884155483	145.0	89.71962616822428	0.006463540741859175	0.007878727218421129	25	-0.4940313457119051
KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type	KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type	0.0028897780513662302	143.0	0.0028897780513662302	0.00356973121402545	143.0	88.47352024922117	0.04713545352925687	0.13600067559287649	25	-0.3253342329735321
KEGG-Pathway-pae02030: Bacterial chemotaxis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae02030: Bacterial chemotaxis - Pseudomonas aeruginosa PAO1	0.0033830176517453603	141.5	0.0033830176517453603	0.00743750733481986	134.0	82.86604361370715	0.034639966586525336	0.08316703911264751	25	-0.3758333742342718
KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa PAO1	0.0033830176517453603	141.5	0.0033830176517453603	0.0201503759398496	117.0	72.27414330218068	0.03262911606104376	0.027657132550992763	25	-1.0574522993436135
KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	0.00395953001081647	139.5	0.00395953001081647	0.0136331108422135	125.0	77.25856697819313	0.039745596624991476	0.04688674997277577	25	-0.7632447681904538
KEGG-Pathway-pae02040: Flagellar assembly - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae02040: Flagellar assembly - Pseudomonas aeruginosa PAO1	0.00395953001081647	139.5	0.00395953001081647	0.00221711067186762	147.0	90.96573208722741	0.013036741269223346	0.029384016362551144	25	-0.30891662822429716
KEGG-Module-M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	KEGG-Module-M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	0.0042216227018385295	138.0	0.0042216227018385295	0.0020495282446821397	148.0	91.58878504672896	0.0027908555026557634	0.001993200706306734	25	0.7178239475109763
KEGG-Module-M00331: Type II general secretion pathway	KEGG-Module-M00331: Type II general secretion pathway	0.00556305342506337	136.5	0.00556305342506337	0.0262970014278915	111.0	68.53582554517133	0.05310723655781737	0.07214250381176947	25	-0.6590315087594388
KEGG-Pathway-pae03030: DNA replication - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03030: DNA replication - Pseudomonas aeruginosa PAO1	0.00556305342506337	136.5	0.00556305342506337	0.00393774174006245	142.0	87.85046728971962	0.007533506762718377	0.007068064527644311	25	-0.27878259033265107
KEGG-Module-M00436: Sulfonate transport system	KEGG-Module-M00436: Sulfonate transport system	0.0061964343003804	135.0	0.0061964343003804	0.00552125191937012	137.0	84.73520249221183	0.008370917674611993	0.008210866421298956	25	-0.2648299537051281
KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism - Pseudomonas aeruginosa PAO1	0.00782111153182717	133.0	0.00782111153182717	0.0190133318332677	119.0	73.52024922118379	0.03455648356121922	0.044126823332541386	25	-0.6058757465479283
KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system	KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system	0.00782111153182717	133.0	0.00782111153182717	0.008535476702405521	133.0	82.2429906542056	0.047759205236391516	0.12753365618215146	25	-0.31315728647755764
KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	0.00782111153182717	133.0	0.00782111153182717	0.0138738909412396	124.0	76.63551401869158	0.02141929518269676	0.024178858416506764	25	-0.5623997385081749
KEGG-Module-M00188: NitT/TauT family transport system	KEGG-Module-M00188: NitT/TauT family transport system	0.00857237059017474	131.0	0.00857237059017474	0.0093323025464643	131.0	80.99688473520249	0.015185460338779664	0.014077375838277622	25	-0.469767222568808
KEGG-Module-M00034: Methionine salvage pathway	KEGG-Module-M00034: Methionine salvage pathway	0.00859114015976761	130.0	0.00859114015976761	0.0576643397324026	101.0	62.30529595015576	0.08072913879285025	0.06475571465443038	25	-1.1140020462757287
KEGG-Pathway-pae00550: Peptidoglycan biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00550: Peptidoglycan biosynthesis - Pseudomonas aeruginosa PAO1	0.0108701245240301	129.0	0.0108701245240301	0.0045567176533713	140.0	86.6043613707165	0.011285374761095953	0.014647790583248842	25	-0.028349001489735293
KEGG-Pathway-pae00523: Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00523: Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa PAO1	0.0112841903505051	128.0	0.0112841903505051	0.00615967780146885	136.0	84.11214953271026	0.012006624516908634	0.017484873922168742	25	-0.04131766517844739
KEGG-Pathway-pae00300: Lysine biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00300: Lysine biosynthesis - Pseudomonas aeruginosa PAO1	0.0129071676786192	127.0	0.0129071676786192	0.007079028204412171	135.0	83.48909657320871	0.022535785285633558	0.030389233871454667	25	-0.3168430519750203
KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa PAO1	0.0129380657091202	125.0	0.0129380657091202	0.00541657197135248	138.0	85.35825545171339	0.007382582825854902	0.006222432697520242	25	0.8928152626671662
KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD	KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD	0.0129380657091202	125.0	0.0129380657091202	0.0124869957913652	126.0	77.8816199376947	0.015193319888826445	0.010992666790912467	25	-0.20515987818084705
KEGG-Module-M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate	KEGG-Module-M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate	0.0129380657091202	125.0	0.0129380657091202	0.0363065239101656	106.0	65.42056074766354	0.048209492250135905	0.03696422015874312	25	-0.954204535887469
KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa PAO1	0.0129696709233792	122.5	0.0129696709233792	0.228766275351423	73.0	44.85981308411215	0.27709391834477254	0.19934293471345052	25	-1.3249742099014645
KEGG-Pathway-pae03440: Homologous recombination - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03440: Homologous recombination - Pseudomonas aeruginosa PAO1	0.0129696709233792	122.5	0.0129696709233792	0.016527088778648998	120.0	74.14330218068535	0.020850094622350778	0.014656003963747492	25	-0.5376925196297899
KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine	KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine	0.0132334948367836	121.0	0.0132334948367836	0.0191232296685648	118.0	72.89719626168223	0.04886198912359654	0.05656607430230663	25	-0.6298562296616735
KEGG-Module-M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP	KEGG-Module-M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP	0.0135091926458833	120.0	0.0135091926458833	0.009006916977239071	132.0	81.61993769470403	0.029771177597359807	0.04151812030628932	25	-0.391684036548569
KEGG-Module-M00332: Type III secretion system	KEGG-Module-M00332: Type III secretion system	0.0139179001115528	119.0	0.0139179001115528	0.0111983348664619	128.0	79.12772585669781	0.03788336681456647	0.0557705602021151	25	-0.42971536624630824
KEGG-Pathway-pae00640: Propanoate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00640: Propanoate metabolism - Pseudomonas aeruginosa PAO1	0.0170157068062827	118.0	0.0170157068062827	0.0325679194217	108.0	66.66666666666666	0.054782547853706266	0.05884949421245449	25	-0.6417530269857589
KEGG-Pathway-pae03430: Mismatch repair - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03430: Mismatch repair - Pseudomonas aeruginosa PAO1	0.0185714760323947	117.0	0.0185714760323947	0.0306315155554776	109.0	67.2897196261682	0.06050414983331719	0.06397760492530566	25	-0.6554273772811472
KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa PAO1	0.0196857845920878	116.0	0.0196857845920878	0.0104755158062517	130.0	80.37383177570092	0.016332210729541517	0.014769808839438988	25	0.2270560099323306
KEGG-Pathway-pae00364: Fluorobenzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00364: Fluorobenzoate degradation - Pseudomonas aeruginosa PAO1	0.0197796605857059	115.0	0.0197796605857059	0.0258074368175918	113.0	69.78193146417445	0.0363101168265548	0.03087046500097696	25	-0.5354780448019087
KEGG-Pathway-pae01220: Degradation of aromatic compounds - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01220: Degradation of aromatic compounds - Pseudomonas aeruginosa PAO1	0.0208538993089832	114.0	0.0208538993089832	0.011478578892371999	127.0	78.50467289719624	0.05059939698683486	0.09518117694390697	25	-0.31251449743452475
KEGG-Pathway-pae00521: Streptomycin biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00521: Streptomycin biosynthesis - Pseudomonas aeruginosa PAO1	0.0228140372476281	113.0	0.0228140372476281	0.0110277324632953	129.0	79.75077881619937	0.016313299665123692	0.014396015203163172	25	0.4515650678860099
KEGG-Module-M00008: Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	KEGG-Module-M00008: Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	0.0237575456875879	112.0	0.0237575456875879	0.0456909648016067	103.5	63.862928348909655	0.06575862006409977	0.051006056711557904	25	-0.823452685512042
KEGG-Module-M00210: Putative ABC transport system	KEGG-Module-M00210: Putative ABC transport system	0.0274763240255253	111.0	0.0274763240255253	0.0150372996213092	122.0	75.38940809968847	0.02409879587379055	0.02590883460785125	25	0.1303620252649745
KEGG-Module-M00240: Iron complex transport system	KEGG-Module-M00240: Iron complex transport system	0.0296937751004016	110.0	0.0296937751004016	0.0456909648016067	103.5	63.862928348909655	0.08283702950245848	0.12285816446913977	25	-0.4325577761289582
KEGG-Pathway-pae00450: Selenocompound metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00450: Selenocompound metabolism - Pseudomonas aeruginosa PAO1	0.0319257511003381	109.0	0.0319257511003381	0.0211795260137802	116.0	71.65109034267911	0.043770379530547326	0.05303472019116882	25	-0.22333724751472447
KEGG-Module-M00616: Sulfate-sulfur assimilation	KEGG-Module-M00616: Sulfate-sulfur assimilation	0.0328601213484199	108.0	0.0328601213484199	0.079012785657199	92.0	56.69781931464174	0.12159120688822839	0.09900119974325917	25	-0.8962627298448476
KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system	KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system	0.0367471189388998	107.0	0.0367471189388998	0.122166434874164	88.0	54.205607476635514	0.16504253658428555	0.11561178949247478	25	-1.1097087780458288
KEGG-Pathway-pae00650: Butanoate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00650: Butanoate metabolism - Pseudomonas aeruginosa PAO1	0.0396506308054901	105.5	0.0396506308054901	0.0791437057755596	91.0	56.074766355140184	0.12843426050797022	0.11737587170222483	25	-0.7564044331676495
KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis - Pseudomonas aeruginosa PAO1	0.0396506308054901	105.5	0.0396506308054901	0.0146705209337049	123.0	76.01246105919002	0.03579604962846419	0.04350176102519648	25	0.08860747441450277
KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa PAO1	0.0403518792486751	103.5	0.0403518792486751	0.035262156097103994	107.0	66.0436137071651	0.05731394463807558	0.08525001691653507	25	-0.19896846948437988
KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	0.0403518792486751	103.5	0.0403518792486751	0.037266134715497	105.0	64.79750778816198	0.07588324276104119	0.07915542513003579	25	-0.4488809636736269
KEGG-Module-M00258: Putative ABC transport system	KEGG-Module-M00258: Putative ABC transport system	0.0404285858178888	102.0	0.0404285858178888	0.181092364104851	81.0	49.84423676012461	0.19500785793976572	0.12540776322140143	25	-1.23261326213892
KEGG-Module-M00024: Phenylalanine biosynthesis, chorismate => phenylalanine	KEGG-Module-M00024: Phenylalanine biosynthesis, chorismate => phenylalanine	0.0427467528908862	100.0	0.0427467528908862	0.0593990929705215	99.0	61.059190031152646	0.059256258636450274	0.01751925578168369	25	-0.9423634172191662
KEGG-Module-M00529: Denitrification, nitrate => nitrogen	KEGG-Module-M00529: Denitrification, nitrate => nitrogen	0.0427467528908862	100.0	0.0427467528908862	0.474942453140414	39.0	23.67601246105919	0.4382014691805986	0.267229975556759	25	-1.479829182582546
KEGG-Pathway-pae00480: Glutathione metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00480: Glutathione metabolism - Pseudomonas aeruginosa PAO1	0.0427467528908862	100.0	0.0427467528908862	0.0268214055448098	110.0	67.91277258566977	0.06655147737813118	0.07809830316099947	25	-0.30480463113483525
KEGG-Pathway-pae00670: One carbon pool by folate - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00670: One carbon pool by folate - Pseudomonas aeruginosa PAO1	0.042919544900447	98.0	0.042919544900447	0.0252170374389582	114.0	70.404984423676	0.04915424267842068	0.05564491343487474	25	-0.11204434319536861
KEGG-Module-M00082: Fatty acid biosynthesis, initiation	KEGG-Module-M00082: Fatty acid biosynthesis, initiation	0.0448905247979357	97.0	0.0448905247979357	0.20860680930380102	77.0	47.352024922118375	0.2572163204667996	0.2083340012454164	25	-1.0191605518042404
KEGG-Module-M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	KEGG-Module-M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	0.0468731653001316	96.0	0.0468731653001316	0.0629689286325914	98.0	60.43613707165109	0.08553797732792927	0.05725947841638563	25	-0.6752560990274961
KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S	KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S	0.0548252050731466	94.5	0.0548252050731466	0.0689510406811731	96.0	59.19003115264797	0.09754645810962019	0.08374451863908865	25	-0.5101379019275059
KEGG-Pathway-pae00460: Cyanoamino acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00460: Cyanoamino acid metabolism - Pseudomonas aeruginosa PAO1	0.0548252050731466	94.5	0.0548252050731466	0.252912350714516	67.5	41.43302180685358	0.290088480453335	0.20913002854974988	25	-1.12496171406691
KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	0.0595145678291746	93.0	0.0595145678291746	0.0258488834505965	112.0	69.15887850467288	0.03981938357969768	0.02872723145312124	25	0.6855928418168895
KEGG-Module-M00083: Fatty acid biosynthesis, elongation	KEGG-Module-M00083: Fatty acid biosynthesis, elongation	0.0619640576537128	92.0	0.0619640576537128	0.15200727556190696	83.0	51.09034267912772	0.14292962466223827	0.06105175429822478	25	-1.3261792054823842
KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	0.0685961064943059	90.5	0.0685961064943059	0.0591055833781714	100.0	61.6822429906542	0.10377912103081227	0.09444118120892885	25	-0.3725389081980269
KEGG-Pathway-pae00401: Novobiocin biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00401: Novobiocin biosynthesis - Pseudomonas aeruginosa PAO1	0.0685961064943059	90.5	0.0685961064943059	0.159180207835602	82.0	50.467289719626166	0.17384047463996383	0.11161768308952427	25	-0.9429004906081543
KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	0.0718111387801889	89.0	0.0718111387801889	0.0637081404846175	97.0	59.81308411214953	0.10011608654200402	0.11464065881254172	25	-0.24690147505257143
KEGG-Pathway-pae00750: Vitamin B6 metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00750: Vitamin B6 metabolism - Pseudomonas aeruginosa PAO1	0.0750287750068512	88.0	0.0750287750068512	0.0777936564064687	93.0	57.3208722741433	0.08032526650268787	0.037720329582039434	25	-0.14041477247215234
KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	0.0750518888798858	87.0	0.0750518888798858	0.130817031282702	87.0	53.58255451713396	0.1754056063490199	0.132609239672493	25	-0.7567626337122447
KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	0.0979579097556626	86.0	0.0979579097556626	0.0152045501190667	121.0	74.7663551401869	0.03546606375587611	0.04461776892771512	25	1.4006044565121356
KEGG-Pathway-pae00627: Aminobenzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00627: Aminobenzoate degradation - Pseudomonas aeruginosa PAO1	0.100367647058824	85.0	0.100367647058824	0.0930506639000373	90.0	55.45171339563863	0.11002434164591504	0.0776433896569944	25	-0.12437239834262087
KEGG-Pathway-pae00910: Nitrogen metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00910: Nitrogen metabolism - Pseudomonas aeruginosa PAO1	0.10250936340033	84.0	0.10250936340033	0.612809155476901	22.0	13.08411214953271	0.5764542918236419	0.24548324737601512	25	-1.9306609859912527
KEGG-Module-M00087: beta-Oxidation	KEGG-Module-M00087: beta-Oxidation	0.13680738467486697	83.0	0.13680738467486697	0.44750298350298395	43.0	26.168224299065418	0.4756042285721281	0.2536564748684233	25	-1.3356522599038791
KEGG-Pathway-pae00362: Benzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00362: Benzoate degradation - Pseudomonas aeruginosa PAO1	0.13834651207917	82.0	0.13834651207917	0.460921701625962	41.0	24.922118380062305	0.4811354620521789	0.23115754248921114	25	-1.4829234914063336
KEGG-Pathway-pae00310: Lysine degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00310: Lysine degradation - Pseudomonas aeruginosa PAO1	0.14325804649917	81.0	0.14325804649917	0.119547573307123	89.0	54.82866043613707	0.1578724099778725	0.10291496933101234	25	-0.14200425432472633
