pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
KEGG-Pathway-pae00240: Pyrimidine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00240: Pyrimidine metabolism - Pseudomonas aeruginosa PAO1	0.00102408725950614	158.0	0.00102408725950614	0.00123204782386819	161.5	99.99999999999999	0.0013061518742907951	0.0002904822040085651	25	-0.9710220140588655
KEGG-Pathway-pae00270: Cysteine and methionine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00270: Cysteine and methionine metabolism - Pseudomonas aeruginosa PAO1	0.00102408725950614	158.0	0.00102408725950614	0.00455	139.0	85.98130841121494	0.013274706805819879	0.019227265726223852	25	-0.6371482935093187
KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	0.00102408725950614	158.0	0.00102408725950614	0.00123204782386819	161.5	99.99999999999999	0.0013689539327997931	0.00043626703597493283	25	-0.7904944560456514
KEGG-Pathway-pae02040: Flagellar assembly - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae02040: Flagellar assembly - Pseudomonas aeruginosa PAO1	0.00102408725950614	158.0	0.00102408725950614	0.0021023038264417603	147.0	90.96573208722741	0.012657993052287552	0.028258209937696416	25	-0.4117000269455071
KEGG-Module-M00335: Sec (secretion) system	KEGG-Module-M00335: Sec (secretion) system	0.0010317460317460301	146.0	0.0010317460317460301	0.00123204782386819	161.5	99.99999999999999	0.0015451764477165618	0.001294002405207911	25	-0.3967770182683991
KEGG-Module-M00157: F-type ATPase, prokaryotes and chloroplasts	KEGG-Module-M00157: F-type ATPase, prokaryotes and chloroplasts	0.00103411350772526	145.0	0.00103411350772526	0.00123204782386819	161.5	99.99999999999999	0.0013482165156226433	0.0003961331871118065	25	-0.7929227293161111
KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa PAO1	0.00172139830508475	144.0	0.00172139830508475	0.00257194600435252	145.0	89.71962616822428	0.007095929792664834	0.008999370178868033	25	-0.5972119582546285
KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds	KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds	0.0018466312637951	142.5	0.0018466312637951	0.00204241948153967	148.0	91.58878504672896	0.005454036067579692	0.007992684770374741	25	-0.45133830589135776
KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type	KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type	0.0018466312637951	142.5	0.0018466312637951	0.00217301856709356	146.0	90.34267912772584	0.04629637693612499	0.13528240059513424	25	-0.3285700540261453
KEGG-Pathway-pae02030: Bacterial chemotaxis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae02030: Bacterial chemotaxis - Pseudomonas aeruginosa PAO1	0.00202886835565622	141.0	0.00202886835565622	0.00947773064687168	134.0	82.86604361370715	0.03448749618190707	0.08138253880998822	25	-0.3988401971832703
KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa PAO1	0.0025725920006089	140.0	0.0025725920006089	0.0210780583038285	117.0	72.27414330218068	0.0354580007794468	0.030236147451185382	25	-1.0876190107198547
KEGG-Module-M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	KEGG-Module-M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	0.0025898398590146303	139.0	0.0025898398590146303	0.00271268057784912	144.0	89.09657320872273	0.0028799780385482475	0.001624525411843261	25	-0.1785987325396241
KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	0.00300626156254447	138.0	0.00300626156254447	0.0153170299996268	122.0	75.38940809968847	0.04165336554611119	0.04786482356124109	25	-0.8074218415141409
KEGG-Module-M00436: Sulfonate transport system	KEGG-Module-M00436: Sulfonate transport system	0.0033415719228868	136.5	0.0033415719228868	0.00339848777348777	142.0	87.85046728971962	0.007877230151281998	0.008002541377850404	25	-0.5667772291623615
KEGG-Module-M00188: NitT/TauT family transport system	KEGG-Module-M00188: NitT/TauT family transport system	0.0033415719228868	136.5	0.0033415719228868	0.00967243451551978	132.0	81.61993769470403	0.015054938214896941	0.013640965315583184	25	-0.8586904241028316
KEGG-Pathway-pae03030: DNA replication - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03030: DNA replication - Pseudomonas aeruginosa PAO1	0.005325140809011779	135.0	0.005325140809011779	0.00412601685563336	141.0	87.22741433021805	0.008445146691776794	0.008815168601104722	25	-0.3539360418329395
KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	0.0074337995953197905	134.0	0.0074337995953197905	0.0124422063197573	126.0	77.8816199376947	0.022128660112625563	0.025453741599425022	25	-0.5773163234138322
KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system	KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system	0.00783581460437356	133.0	0.00783581460437356	0.009532081942062991	133.0	82.2429906542056	0.0473692087354675	0.1250094147100141	25	-0.31624333433445834
KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism - Pseudomonas aeruginosa PAO1	0.00863172315993775	132.0	0.00863172315993775	0.0215999213475782	116.0	71.65109034267911	0.03631277048607981	0.045229416477792016	25	-0.6120142482875864
KEGG-Module-M00034: Methionine salvage pathway	KEGG-Module-M00034: Methionine salvage pathway	0.00871271961319355	131.0	0.00871271961319355	0.0637803944093433	97.0	59.81308411214953	0.08208741390528321	0.06489337667761964	25	-1.1306961981128507
KEGG-Pathway-pae00550: Peptidoglycan biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00550: Peptidoglycan biosynthesis - Pseudomonas aeruginosa PAO1	0.0111890889830508	130.0	0.0111890889830508	0.00552676903846573	137.5	85.04672897196261	0.011980530125953699	0.015725848065711225	25	-0.050327406165684846
KEGG-Pathway-pae00523: Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00523: Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa PAO1	0.0134134436040097	129.0	0.0134134436040097	0.00569928216987041	136.0	84.11214953271026	0.011379205365367935	0.015898253951805434	25	0.12795356300185112
KEGG-Pathway-pae03440: Homologous recombination - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03440: Homologous recombination - Pseudomonas aeruginosa PAO1	0.0145601792022056	128.0	0.0145601792022056	0.0172368462804223	120.0	74.14330218068535	0.021015589360600738	0.015859877998887675	25	-0.40702773116211133
KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD	KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD	0.0147079968820712	127.0	0.0147079968820712	0.013132726012003	125.0	77.25856697819313	0.01599230055289003	0.011545353776672797	25	-0.1112398715242269
KEGG-Module-M00331: Type II general secretion pathway	KEGG-Module-M00331: Type II general secretion pathway	0.0148043328111049	124.5	0.0148043328111049	0.0299626639968296	110.0	67.91277258566977	0.05502293395617683	0.07126464982044294	25	-0.5643555570174827
KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine	KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine	0.0148043328111049	124.5	0.0148043328111049	0.0158558070199214	121.0	74.7663551401869	0.04963255569911723	0.05765947501947899	25	-0.6040329516744017
KEGG-Module-M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP	KEGG-Module-M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP	0.0148043328111049	124.5	0.0148043328111049	0.0120635503344754	129.0	79.75077881619937	0.03024549411617274	0.04073093758730942	25	-0.3791015434390309
KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa PAO1	0.0148043328111049	124.5	0.0148043328111049	0.227907345708393	73.0	44.85981308411215	0.2803893922169033	0.20003140597992952	25	-1.327716805792218
KEGG-Pathway-pae00300: Lysine biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00300: Lysine biosynthesis - Pseudomonas aeruginosa PAO1	0.0152272829661666	122.0	0.0152272829661666	0.00814626084561355	135.0	83.48909657320871	0.024172229063206194	0.03151126277011689	25	-0.28386504731008
KEGG-Module-M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate	KEGG-Module-M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate	0.0172126242886425	121.0	0.0172126242886425	0.0331239698873001	107.0	66.0436137071651	0.049709872255524104	0.03851227937494476	25	-0.8438152322924724
KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa PAO1	0.0185788979755999	120.0	0.0185788979755999	0.00552676903846573	137.5	85.04672897196261	0.007650401938883822	0.005842373768248913	25	1.8705574943027972
KEGG-Pathway-pae00364: Fluorobenzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00364: Fluorobenzoate degradation - Pseudomonas aeruginosa PAO1	0.019383909552679	119.0	0.019383909552679	0.0267249449687524	113.0	69.78193146417445	0.03711876240947991	0.03072490473002654	25	-0.5772142505447433
KEGG-Pathway-pae00640: Propanoate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00640: Propanoate metabolism - Pseudomonas aeruginosa PAO1	0.0196084230450728	118.0	0.0196084230450728	0.0381062523639114	106.0	65.42056074766354	0.054957893711686606	0.058444115427840594	25	-0.6048422567069026
KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa PAO1	0.021369598095852	117.0	0.021369598095852	0.0105151816824291	131.0	80.99688473520249	0.017352477550652314	0.016322340985393747	25	0.2461117892828276
KEGG-Module-M00332: Type III secretion system	KEGG-Module-M00332: Type III secretion system	0.0233829976260177	116.0	0.0233829976260177	0.0117502549364976	130.0	80.37383177570092	0.03875718250578252	0.05750613066616209	25	-0.26734862355834593
KEGG-Pathway-pae03430: Mismatch repair - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae03430: Mismatch repair - Pseudomonas aeruginosa PAO1	0.0247169374398225	115.0	0.0247169374398225	0.029221124687439	111.0	68.53582554517133	0.06285796482417538	0.06818484917366174	25	-0.5593768681252124
KEGG-Pathway-pae00521: Streptomycin biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00521: Streptomycin biosynthesis - Pseudomonas aeruginosa PAO1	0.0263144955090802	114.0	0.0263144955090802	0.0121336568975173	128.0	79.12772585669781	0.016201850008920365	0.015099718705700316	25	0.6697240986576919
KEGG-Module-M00008: Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	KEGG-Module-M00008: Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	0.0286073115461272	112.5	0.0286073115461272	0.0495022684226754	103.0	63.55140186915887	0.06784258508232062	0.05226762074814988	25	-0.7506611736785864
KEGG-Pathway-pae01220: Degradation of aromatic compounds - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae01220: Degradation of aromatic compounds - Pseudomonas aeruginosa PAO1	0.0286073115461272	112.5	0.0286073115461272	0.0123574144486692	127.0	78.50467289719624	0.05273199238142695	0.09776609621462833	25	-0.2467591708104847
KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa PAO1	0.0333594746136159	111.0	0.0333594746136159	0.0396781679775332	105.0	64.79750778816198	0.058276406203530924	0.08954260145590082	25	-0.27826901591848946
KEGG-Module-M00240: Iron complex transport system	KEGG-Module-M00240: Iron complex transport system	0.0344968360889978	110.0	0.0344968360889978	0.0408438061041293	104.0	64.17445482866043	0.08144231181874112	0.1237287554959044	25	-0.37942251614498207
KEGG-Module-M00616: Sulfate-sulfur assimilation	KEGG-Module-M00616: Sulfate-sulfur assimilation	0.035045055235079	108.0	0.035045055235079	0.0884036268154591	90.0	55.45171339563863	0.12168491491587671	0.09777790307944619	25	-0.8860883384909715
KEGG-Pathway-pae00450: Selenocompound metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00450: Selenocompound metabolism - Pseudomonas aeruginosa PAO1	0.035045055235079	108.0	0.035045055235079	0.0202677009658529	118.0	72.89719626168223	0.0459276493384972	0.05709046933003935	25	-0.19062015483715938
KEGG-Module-M00210: Putative ABC transport system	KEGG-Module-M00210: Putative ABC transport system	0.035045055235079	108.0	0.035045055235079	0.0183719990080208	119.0	73.52024922118379	0.023905933564106502	0.025020330541924055	25	0.44520281825644925
KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis - Pseudomonas aeruginosa PAO1	0.0353719587206124	106.0	0.0353719587206124	0.0152182894918055	123.0	76.01246105919002	0.03864214244544967	0.04770505138027962	25	-0.06855005141424295
KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system	KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system	0.0382683982683983	105.0	0.0382683982683983	0.132000357845768	87.0	53.58255451713396	0.16746826105682192	0.11439210557408855	25	-1.129447369991319
KEGG-Pathway-pae00670: One carbon pool by folate - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00670: One carbon pool by folate - Pseudomonas aeruginosa PAO1	0.0387918601486104	104.0	0.0387918601486104	0.0259741970613808	114.0	70.404984423676	0.05134615672041428	0.0591711926103443	25	-0.21216906433637
KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	0.0416145181476846	102.5	0.0416145181476846	0.032379563817508	108.0	66.66666666666666	0.07789589510205717	0.08351753429793946	25	-0.4344162846683527
KEGG-Pathway-pae00480: Glutathione metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00480: Glutathione metabolism - Pseudomonas aeruginosa PAO1	0.0416145181476846	102.5	0.0416145181476846	0.0314745653573728	109.0	67.2897196261682	0.06919953546981521	0.08106253223260014	25	-0.34029306218782307
KEGG-Module-M00258: Putative ABC transport system	KEGG-Module-M00258: Putative ABC transport system	0.0417048330091808	101.0	0.0417048330091808	0.17955512727856698	81.0	49.84423676012461	0.19691817291553598	0.1248515901969417	25	-1.2431827232758563
KEGG-Pathway-pae00650: Butanoate metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00650: Butanoate metabolism - Pseudomonas aeruginosa PAO1	0.0452007622613754	100.0	0.0452007622613754	0.0829872122762148	91.0	56.074766355140184	0.1301470649078891	0.11650787315218923	25	-0.7291035390848822
KEGG-Module-M00024: Phenylalanine biosynthesis, chorismate => phenylalanine	KEGG-Module-M00024: Phenylalanine biosynthesis, chorismate => phenylalanine	0.0453128795552357	99.0	0.0453128795552357	0.0611109789461163	100.0	61.6822429906542	0.060304563666823546	0.01706276226490469	25	-0.8786199959207829
KEGG-Module-M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	KEGG-Module-M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	0.0466218244663156	97.0	0.0466218244663156	0.0609375	101.0	62.30529595015576	0.0855063853573784	0.058110839287683645	25	-0.669144713236042
KEGG-Module-M00529: Denitrification, nitrate => nitrogen	KEGG-Module-M00529: Denitrification, nitrate => nitrogen	0.0466218244663156	97.0	0.0466218244663156	0.47062199736405796	40.0	24.299065420560748	0.4386525934879069	0.26818388054296644	25	-1.4617984057352136
KEGG-Module-M00082: Fatty acid biosynthesis, initiation	KEGG-Module-M00082: Fatty acid biosynthesis, initiation	0.0466218244663156	97.0	0.0466218244663156	0.20410628019323698	79.0	48.598130841121495	0.25985218266560284	0.206947630828348	25	-1.0303590205202708
KEGG-Pathway-pae00460: Cyanoamino acid metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00460: Cyanoamino acid metabolism - Pseudomonas aeruginosa PAO1	0.0571174603174603	95.0	0.0571174603174603	0.24882663537694297	69.0	42.36760124610592	0.29223025897027977	0.20877254478036664	25	-1.1261672309458286
KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S	KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S	0.0582624683980694	94.0	0.0582624683980694	0.0723880059421246	96.0	59.19003115264797	0.09784969147775184	0.08269679456164765	25	-0.47870323498659323
KEGG-Module-M00083: Fatty acid biosynthesis, elongation	KEGG-Module-M00083: Fatty acid biosynthesis, elongation	0.0598418893225258	92.5	0.0598418893225258	0.14700217458838097	83.0	51.09034267912772	0.1455717608100092	0.06349173188984361	25	-1.3502525279389503
KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	0.0598418893225258	92.5	0.0598418893225258	0.0289015272033089	112.0	69.15887850467288	0.04045052426315841	0.027927589327854725	25	0.6943443929844175
KEGG-Pathway-pae00401: Novobiocin biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00401: Novobiocin biosynthesis - Pseudomonas aeruginosa PAO1	0.0714936544093719	90.5	0.0714936544093719	0.157955526175655	82.0	50.467289719626166	0.17439253827207074	0.11221708713961154	25	-0.9169627058193042
KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	0.0714936544093719	90.5	0.0714936544093719	0.06251149302597901	98.0	60.43613707165109	0.10649354343750479	0.09581935190034327	25	-0.3652695236817554
KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	0.077526310326238	89.0	0.077526310326238	0.0620732381900653	99.0	61.059190031152646	0.10242042373406597	0.11718980843341976	25	-0.21242558325343897
KEGG-Pathway-pae00750: Vitamin B6 metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00750: Vitamin B6 metabolism - Pseudomonas aeruginosa PAO1	0.07919690124550599	88.0	0.07919690124550599	0.0762807492665313	94.0	57.943925233644855	0.0820584656694322	0.03837440409959911	25	-0.07456961198665506
KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00061: Fatty acid biosynthesis - Pseudomonas aeruginosa PAO1	0.0826246313763713	87.0	0.0826246313763713	0.129584835262126	88.0	54.205607476635514	0.17589890312870424	0.13426079517438383	25	-0.6947245592518964
KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan	0.0999232767176513	85.5	0.0999232767176513	0.0137950572113145	124.0	76.63551401869158	0.03594247269640923	0.04551885391879763	25	1.4055890804144415
KEGG-Pathway-pae00910: Nitrogen metabolism - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00910: Nitrogen metabolism - Pseudomonas aeruginosa PAO1	0.0999232767176513	85.5	0.0999232767176513	0.6061126500152401	23.0	13.707165109034268	0.5797942898936937	0.24349702867499887	25	-1.970746894889372
KEGG-Pathway-pae00627: Aminobenzoate degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00627: Aminobenzoate degradation - Pseudomonas aeruginosa PAO1	0.10743053879990302	84.0	0.10743053879990302	0.0798401307677408	92.0	56.69781931464174	0.10943446846856769	0.07739968450916689	25	-0.025890669727824667
KEGG-Pathway-pae00310: Lysine degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00310: Lysine degradation - Pseudomonas aeruginosa PAO1	0.144016408473602	83.0	0.144016408473602	0.11724120533292999	89.0	54.82866043613707	0.15957872448818441	0.1044703589970398	25	-0.14896393736929128
KEGG-Pathway-pae00281: Geraniol degradation - Pseudomonas aeruginosa PAO1	KEGG-Pathway-pae00281: Geraniol degradation - Pseudomonas aeruginosa PAO1	0.14441963920645	81.5	0.14441963920645	0.38224110252503296	50.0	30.529595015576323	0.41043710789393406	0.21399247930608817	25	-1.2431159709448525
KEGG-Module-M00087: beta-Oxidation	KEGG-Module-M00087: beta-Oxidation	0.14441963920645	81.5	0.14441963920645	0.42341825645979203	44.0	26.79127725856698	0.47247605788632	0.2540040775796496	25	-1.2915399697746952
