pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.69579580938589	13.0	0.69579580938589	0.20614551743151502	26.0	51.546391752577314	0.3018593359494329	0.2933839097878911	5	1.3427337365612957
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	0.7183438240824	12.0	0.7183438240824	0.47862289831865507	11.0	20.618556701030926	0.47620199330293006	0.31505576164111193	5	0.768568171926657
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	0.745261087267525	11.0	0.745261087267525	0.35716742512435207	19.0	37.113402061855666	0.33921161369105496	0.1353779116565401	5	2.999377583890022
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	0.826727559827927	10.0	0.826727559827927	0.0792831329744081	31.0	61.85567010309278	0.1580865787563745	0.1983866979701438	5	3.3703922083131785
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	0.88927445440773	9.0	0.88927445440773	0.896676771397003	3.0	4.123711340206185	0.7173245137945263	0.2839110750012002	5	0.6056471753082432
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	0.8928636786203159	8.0	0.8928636786203159	0.777875	4.0	6.185567010309278	0.6570032732909182	0.3033655448719687	5	0.7774792138274613
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	0.916825424315899	5.0	0.916825424315899	0.0230635114090324	43.0	86.5979381443299	0.2106958523738211	0.4208570663637433	5	1.677837033943909
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.916825424315899	5.0	0.916825424315899	0.311416651977202	22.0	43.298969072164944	0.3637894303471548	0.295982453075077	5	1.868475608006616
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.916825424315899	5.0	0.916825424315899	0.22744391025641003	25.0	49.48453608247422	0.21019643817436098	0.14835511252462158	5	4.763091572083592
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	0.916825424315899	5.0	0.916825424315899	0.346165412183967	20.0	39.17525773195876	0.32040757864007285	0.15160160531140127	5	3.9341129960381247
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.916825424315899	5.0	0.916825424315899	0.6740473967364721	7.0	12.371134020618555	0.5864133646287504	0.3842228699262269	5	0.8599489659493452
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.979675036313149	2.0	0.979675036313149	0.186234817813765	27.0	53.60824742268041	0.4055647184306256	0.4459073182525328	5	1.2875104183811237
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	0.9937166195413131	1.0	0.9937166195413131	0.254200400452686	23.0	45.360824742268036	0.2491955992657778	0.13967711028707425	5	5.330300854201115
