pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.865210547028729	29.0	0.865210547028729	0.9603841536614649	1.0	0.0	0.698015121911504	0.43817289977304724	25	0.38157408914112273
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	0.865210547028729	29.0	0.865210547028729	0.40230092651122495	10.0	19.148936170212764	0.4111992766851513	0.16504992173653557	25	2.75075120040531
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	0.865210547028729	29.0	0.865210547028729	0.5551731932109379	6.0	10.638297872340425	0.5390234948260062	0.16480763331825007	25	1.979198691439508
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	0.865210547028729	29.0	0.865210547028729	0.317949150635617	11.0	21.276595744680854	0.34467924599303223	0.1625037078656027	25	3.2031964554691745
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	0.865210547028729	29.0	0.865210547028729	0.674662668665667	3.0	4.25531914893617	0.5665023374268366	0.2812421661154167	25	1.0621032177632566
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.865210547028729	29.0	0.865210547028729	0.0117631242858103	36.0	74.46808510638297	0.19722754061336067	0.3202720716363735	25	2.0856736055767437
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.865210547028729	29.0	0.865210547028729	0.10162984153272901	24.0	48.93617021276596	0.30171883888596657	0.37755280271579444	25	1.4924845057154423
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	0.865210547028729	29.0	0.865210547028729	0.0049119934506754	41.0	85.1063829787234	0.03019965827002616	0.05278632009112959	25	15.818698619588398
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	0.865210547028729	29.0	0.865210547028729	0.713822860845685	2.0	2.127659574468085	0.6580804825992046	0.16376165764155245	25	1.2648263788517475
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.865210547028729	29.0	0.865210547028729	0.23401346234749698	18.0	36.170212765957444	0.3120467314006573	0.2509160955737565	25	2.2045768501346292
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.865210547028729	29.0	0.865210547028729	0.00322141226713791	43.0	89.36170212765957	0.16340575913298067	0.29980962731233	25	2.3408347296487424
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	0.865210547028729	29.0	0.865210547028729	0.000816139984330112	48.0	100.0	0.09379302096531222	0.23461263941918822	25	3.28804760038996
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	0.865210547028729	29.0	0.865210547028729	0.000816139984330112	48.0	100.0	0.037076595130037325	0.08587779096973666	25	9.643167838242674
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	0.865210547028729	29.0	0.865210547028729	0.00118417468945019	44.5	92.55319148936171	0.06954699799268572	0.15437616187164882	25	5.1540570732518445
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	0.865210547028729	29.0	0.865210547028729	0.0510739588409491	27.0	55.319148936170215	0.0702315231719035	0.060065409218303535	25	13.235221972225807
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	0.865210547028729	29.0	0.865210547028729	0.214849290314447	19.0	38.297872340425535	0.3023243379042557	0.198646891669472	25	2.833601897285451
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	0.865210547028729	29.0	0.865210547028729	0.139644483805668	23.0	46.808510638297875	0.2767991401804323	0.3080614664302816	25	1.910045464843822
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	0.865210547028729	29.0	0.865210547028729	0.00873515024458421	39.0	80.85106382978724	0.03633896655668914	0.07297438994819869	25	11.35838999216601
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.865210547028729	29.0	0.865210547028729	0.29421551771948307	13.0	25.53191489361702	0.3745040886915003	0.2278678557840108	25	2.153469416074002
HALLMARK_COAGULATION	HALLMARK_COAGULATION	0.865210547028729	29.0	0.865210547028729	0.000816139984330112	48.0	100.0	0.0015653944627463995	0.0021728777197924853	25	397.4660629538153
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	0.865210547028729	29.0	0.865210547028729	0.0641770803061126	25.0	51.06382978723404	0.15697759258335608	0.2247133013666889	25	3.151717989713804
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	0.865210547028729	29.0	0.865210547028729	0.0150966183574879	32.0	65.95744680851064	0.1720658114437922	0.339152473912171	25	2.043755504978088
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	0.865210547028729	29.0	0.865210547028729	0.0135869565217391	33.5	69.14893617021276	0.0449319744174797	0.09671508914226462	23	8.481391889166822
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	0.865210547028729	29.0	0.865210547028729	0.0213993875804132	29.0	59.57446808510638	0.073301332202859	0.17322605315423503	25	4.571536442735775
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.865210547028729	29.0	0.865210547028729	0.0398187406061422	28.0	57.4468085106383	0.10348473165095713	0.18285414512792442	25	4.16575634555547
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	0.865210547028729	29.0	0.865210547028729	0.28519442286462	15.0	29.787234042553195	0.32564857406044384	0.24353205938035224	25	2.215568555290656
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	0.865210547028729	29.0	0.865210547028729	0.156739811912226	21.0	42.5531914893617	0.19600579564404108	0.15510859824314424	25	4.314427175311454
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	0.865210547028729	29.0	0.865210547028729	0.01030023406393959	38.0	78.72340425531915	0.03784215266935806	0.06934379681220391	24	11.931397362045818
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	0.865210547028729	29.0	0.865210547028729	0.42953437693418606	9.0	17.02127659574468	0.5358354988542969	0.3690197888115667	25	0.8925674399066482
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	0.865210547028729	29.0	0.865210547028729	0.49123993529341897	7.0	12.76595744680851	0.5402815950017807	0.23131261597705752	25	1.4047178129669156
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	0.865210547028729	29.0	0.865210547028729	0.30132365133365696	12.0	23.404255319148938	0.3759376933193749	0.3304926425995031	25	1.4804349345297338
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.865210547028729	29.0	0.865210547028729	0.000816139984330112	48.0	100.0	0.0017532802150001703	0.0031349792238948475	25	275.426790784592
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	0.8795667197266759	8.0	0.8795667197266759	0.273137114831645	16.0	31.914893617021278	0.4116856545815637	0.33318393826018744	25	1.4042725696451133
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.8896541828095851	6.0	0.8896541828095851	0.162687886825818	20.0	40.42553191489362	0.28794586736642414	0.3257817080852688	25	1.8469677717008968
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	0.8896541828095851	6.0	0.8896541828095851	0.6369279839730071	4.0	6.382978723404255	0.5977347873059284	0.29830622025972414	25	0.9785897030557836
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	0.8896541828095851	6.0	0.8896541828095851	0.291107010542276	14.0	27.659574468085104	0.3785242860595798	0.23486192400428613	25	2.1762995381945243
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.895834987691575	3.0	0.895834987691575	0.47733926547336897	8.0	14.893617021276595	0.4790553204325334	0.31824480709468234	25	1.3096196951771273
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	0.895834987691575	3.0	0.895834987691575	0.0537634408602151	26.0	53.191489361702125	0.17748803902654672	0.2508222739549956	25	2.863967929713927
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	0.895834987691575	3.0	0.895834987691575	0.016750418760469	30.0	61.70212765957447	0.09021088691976888	0.15616528767482227	25	5.1587911293662785
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.908099173553719	1.0	0.908099173553719	0.00118417468945019	44.5	92.55319148936171	0.10807922457311228	0.24987874511501385	25	3.201632650317556
