pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	0.868106818477093	28.5	0.868106818477093	0.6900983372821514	4.0	6.315789473684211	0.6153475614653975	0.2976370599536946	10	0.849219707555971
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.868106818477093	28.5	0.868106818477093	0.45268197083020045	12.0	23.157894736842106	0.4241590401581533	0.40215216669557974	10	1.1039298431904219
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.868106818477093	28.5	0.868106818477093	0.35197313980782857	17.0	33.68421052631579	0.47381084004534724	0.46390725871922317	10	0.8499456971644215
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	0.868106818477093	28.5	0.868106818477093	0.001686690861202865	46.0	94.73684210526315	0.02877053919354796	0.06215925450752347	10	13.5029978389132
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	0.868106818477093	28.5	0.868106818477093	0.5310143373987926	8.0	14.736842105263158	0.5109490578983024	0.265313167941033	10	1.3461742715241731
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.868106818477093	28.5	0.868106818477093	0.220759604940612	22.0	44.210526315789465	0.2620668892850496	0.20666815967938054	10	2.9324300856611756
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.868106818477093	28.5	0.868106818477093	0.022231104516749204	36.0	73.68421052631578	0.23520154337972396	0.35755242168268175	10	1.7701048481753974
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	0.868106818477093	28.5	0.868106818477093	0.00280845194229563	44.0	90.52631578947367	0.129636349289303	0.2505888248531822	10	2.946940948465892
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	0.868106818477093	28.5	0.868106818477093	0.0671141700524957	30.0	61.05263157894736	0.19134427557284955	0.2884466985158137	10	2.3462308509214598
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	0.868106818477093	28.5	0.868106818477093	0.002725978311384845	45.0	92.63157894736841	0.24520631553449962	0.4123625282362375	10	1.5105652436628316
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	0.868106818477093	28.5	0.868106818477093	0.030934466983565147	32.0	65.26315789473684	0.07517076966782327	0.08729926369173996	10	9.08296376483981
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	0.868106818477093	28.5	0.868106818477093	0.30674330140286454	18.0	35.78947368421052	0.34072044661118417	0.26457465387525764	10	1.9933367166552636
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	0.868106818477093	28.5	0.868106818477093	0.415711741206645	13.0	25.263157894736842	0.38255679975464635	0.29806082878391127	10	1.6290299557425632
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	0.868106818477093	28.5	0.868106818477093	0.023560477679626105	34.0	69.47368421052632	0.024345013645863993	0.022763712976460397	10	37.066088722158376
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.868106818477093	28.5	0.868106818477093	0.267664709360127	20.0	39.99999999999999	0.2523164473604306	0.1262556014800746	10	4.87733109579178
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	0.868106818477093	28.5	0.868106818477093	0.0009770845547887594	48.5	99.99999999999999	0.04695498671290679	0.12694394075139656	10	6.468617776505827
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	0.868106818477093	28.5	0.868106818477093	0.0132485426603074	41.0	84.21052631578947	0.3503386990116302	0.4683323271147524	9	1.1055570787847782
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	0.868106818477093	28.5	0.868106818477093	0.0178571428571429	37.5	76.84210526315789	0.21053946570546034	0.31346122188523295	9	2.0977629986154613
HALLMARK_COAGULATION	HALLMARK_COAGULATION	0.868106818477093	28.5	0.868106818477093	0.0009770845547887594	48.5	99.99999999999999	0.0015433957907667376	0.0012659114299626265	10	684.5371660100342
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.868106818477093	28.5	0.868106818477093	0.026260492719151048	33.0	67.36842105263158	0.1317255979489575	0.29475532781406466	10	2.4982795934146913
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	0.868106818477093	28.5	0.868106818477093	0.09270401968197606	27.0	54.73684210526315	0.18187597110284864	0.20212289396032132	10	3.39511687136717
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	0.868106818477093	28.5	0.868106818477093	0.0844747409279923	28.0	56.84210526315789	0.18292167928825975	0.21662307472782158	10	3.1630293312461824
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	0.868106818477093	28.5	0.868106818477093	0.02261316908700825	35.0	71.57894736842104	0.1700443980271725	0.24500212517754535	10	2.84920965458588
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	0.868106818477093	28.5	0.868106818477093	0.5002829188726856	10.0	18.94736842105263	0.5103369298501531	0.35175851625758986	10	1.0170894863706668
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	0.868106818477093	28.5	0.868106818477093	0.5553509987316875	7.0	12.631578947368421	0.56980632761452	0.3014400310200399	10	0.9895848598912261
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	0.868106818477093	28.5	0.868106818477093	0.4130531896894729	14.0	27.36842105263158	0.45915366975951344	0.29608372037722797	10	1.3812078158047643
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.868106818477093	28.5	0.868106818477093	0.0009770845547887594	48.5	99.99999999999999	0.0013656135164608909	0.0010887522840320508	10	796.086692696313
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	0.868106818477093	28.5	0.868106818477093	0.0136782087103069	40.0	82.10526315789473	0.1268416979298938	0.2980389696626814	10	2.4871416022748916
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.896050418543507	6.0	0.896050418543507	0.22192487203220002	21.0	42.10526315789473	0.3596403047603274	0.36617365947150565	10	1.4649063358554362
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	0.896050418543507	6.0	0.896050418543507	0.6149779254820715	5.0	8.421052631578947	0.5856959057484762	0.3134030859749114	10	0.9902726765743314
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	0.896050418543507	6.0	0.896050418543507	0.27021101627273053	19.0	37.89473684210526	0.2632956772532469	0.13284969641177524	10	4.762937051274852
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	0.900868463122723	3.0	0.900868463122723	0.1474669525776105	24.0	48.421052631578945	0.25134296898996994	0.3110629885255793	10	2.08808350106667
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.900868463122723	3.0	0.900868463122723	0.7671641230515789	3.0	4.210526315789474	0.6286847550702044	0.37219518146085456	10	0.7312929387860583
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	0.900868463122723	3.0	0.900868463122723	0.06739799097976065	29.0	58.94736842105262	0.1837375446525365	0.2991783847611226	10	2.3970011036819248
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.90625	1.0	0.90625	0.003677448333155745	42.0	86.3157894736842	0.12394339198247128	0.2522004967995139	10	3.101923342519905
