	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
FOXM1	FOXM1	2.84549761325557e-06	7112.0	0.0613200238365221	0.0613200238365221	0.019031854746317002	6085.5	85.34857623790154	0.0	0.014922222222222347	0.01616201727721936	5	2.8707927245999327
MICU3	MICU3	5.1489381557620204e-05	7111.0	0.0605471648178013	-0.0605471648178013	0.00908760408165282	7100.0	99.57918361621546	0.0	0.02666666666666666	0.016806818134390236	5	2.015878191827882
KIF23	KIF23	0.00019928991987648998	7110.0	0.0601062612031302	0.0601062612031302	0.29635453024367	5032.5	70.5779211670641	0.0	0.010866666666666656	0.01177965131848926	5	4.18005535182331
FAM13C	FAM13C	2.42160613151521e-06	7109.0	0.0591923734484496	-0.0591923734484496	0.0184487697800821	7117.5	99.82465984008978	0.0	0.03341111111111111	0.021448891306349853	5	1.2019857795496434
IL33	IL33	0.000233716299697485	7108.0	0.0589210215375663	-0.0589210215375663	0.0120164300044463	7126.0	99.94389114882874	0.0	0.0358777777777778	0.022772167330719132	5	1.0119038484625789
HTR2B	HTR2B	4.85181397646298e-05	7107.0	0.0586420220388171	-0.0586420220388171	0.00563308407990211	6969.0	97.7416187403563	0.0	0.02105555555555558	0.014836298080745821	5	2.533412734005412
NXPH1	NXPH1	0.0170448538874556	7106.0	0.0584345984275408	-0.0584345984275408	0.343889048764999	4727.5	66.2996212652546	0.0	0.008477777777777746	0.01271704164293526	5	3.9283366408975886
NKAIN1	NKAIN1	9.34090628283215e-07	7105.0	0.0579299271277001	0.0579299271277001	0.6928357582991719	566.5	7.932388834338616	0.0	0.00218888888888884	0.002112791728706156	5	26.382646941232725
PTX3	PTX3	0.00533776654870195	7104.0	0.0577720721777758	-0.0577720721777758	0.42262934708586	2872.0	40.27212792818067	0.0	0.005088888888888806	0.0063405903841639915	5	8.30887663402235
CENPK	CENPK	0.0010008096938012901	7103.0	0.0575426544006092	0.0575426544006092	0.065637791150513	6678.0	93.65969981764624	0.0	0.012744444444444461	0.008681486616734641	5	5.16020031290616
CD69	CD69	1.96113389285568e-05	7102.0	0.0564879748696627	-0.0564879748696627	0.259875836323496	6581.5	92.3060737831393	0.0	0.020077777777777688	0.023372935968818072	5	1.5577930449328232
ST8SIA1	ST8SIA1	3.9291708505589396e-05	7101.0	0.0558922109711201	-0.0558922109711201	0.0038955569337999103	6684.5	93.75087670079955	0.0	0.018144444444444418	0.018818643894411936	5	2.0058707066498354
INSM1	INSM1	0.0585423887849957	7100.0	0.0556105057850663	0.0556105057850663	0.0306945685128203	5875.0	82.39584794501333	0.0	0.010211111111111074	0.012949414877862712	5	3.505903170309758
KISS1R	KISS1R	0.000888800831259866	7099.0	0.0543142863971897	0.0543142863971897	0.273576934321099	1541.5	21.60892130733623	0.0	0.002666666666666572	0.0025930224511366766	5	19.91792231026881
FAM83D	FAM83D	0.000707351736465968	7098.0	0.0540741220441542	0.0540741220441542	0.51436049219824	3357.0	47.075326132697434	0.0	0.011788888888888896	0.015789041362935657	5	2.6781380948515805
TMEM255A	TMEM255A	5.1489381557620204e-05	7097.0	0.0533104977733046	-0.0533104977733046	0.0158949110997517	6839.0	95.91808107728995	0.0	0.015866666666666758	0.014576352826698275	5	2.568806583636967
UHRF1	UHRF1	2.92558495052107e-05	7096.0	0.0529603224816892	0.0529603224816892	0.0194185459625556	6275.5	88.01374666853697	0.0	0.012177777777777798	0.009877755905487614	5	4.12872570390756
TPX2	TPX2	6.025225979923211e-05	7095.0	0.0527973580058074	0.0527973580058074	0.0787914123104486	5516.0	77.36007855239164	0.0	0.013322222222222263	0.013885855224243078	5	2.8428307184613426
EMX2	EMX2	0.0004720148696535	7094.0	0.0525833148836734	-0.0525833148836734	0.0168797475911512	6870.0	96.3529246738673	0.0	0.012955555555555642	0.007203972669452783	5	5.500820331558518
CDC20	CDC20	1.2656736249936999e-05	7093.0	0.0522011384994886	0.0522011384994886	0.08259867473621901	5376.5	75.40328236779352	0.0	0.013400000000000042	0.015494343850516009	5	2.5042130776126
TFF1	TFF1	0.000107018482336395	7092.0	0.0511300921622254	0.0511300921622254	0.5552752919624829	3100.0	43.47033244494319	0.0	0.004366666666666738	0.0035282370654652227	5	13.254048587971674
UBE2T	UBE2T	9.74788538251743e-06	7091.0	0.0508875263712443	0.0508875263712443	0.131737102691557	4251.5	59.62266797587319	0.0	0.008544444444444374	0.009015453125701872	5	4.696722542551451
IL20	IL20	0.00289536634347474	7090.0	0.0504190091590959	0.0504190091590959	0.5083323472516671	950.5	13.318838546780754	0.0	0.0019111111111111522	0.0019219331831501145	5	25.239117818070362
TRAT1	TRAT1	0.00191338270567128	7089.0	0.0501840261230603	-0.0501840261230603	0.377429561208356	5751.0	80.6564735587039	0.0	0.008588888888888988	0.006784559448746915	5	6.130853086098876
PRC1	PRC1	2.6521402609923697e-06	7088.0	0.0495193117429603	0.0495193117429603	0.41051300725247597	3992.5	55.98961986253332	0.0	0.010900000000000005	0.01317670737642561	5	2.9308772396398464
RERGL	RERGL	0.000743735122750486	7087.0	0.0494055345287403	-0.0494055345287403	0.0193762829094004	6980.0	97.8959180810773	0.0	0.020044444444444483	0.016454876570882022	5	1.7843397340489435
MELK	MELK	6.52937073842018e-06	7086.0	0.0493166829321036	0.0493166829321036	0.0488609202104118	5992.0	84.03703184177304	0.0	0.009744444444444424	0.007996584919224585	5	4.948642312610673
E2F8	E2F8	0.0150384171744931	7085.0	0.0492699601613185	0.0492699601613185	0.161463227046151	5330.5	74.7580305793239	0.0	0.008122222222222203	0.00777067135666763	5	5.295261638338295
NEIL3	NEIL3	2.0148197227637804e-05	7084.0	0.0488202135842883	0.0488202135842883	0.116092128198835	4481.0	62.84191331182494	0.0	0.010644444444444437	0.011356158931567148	5	3.3616797166976258
CCNB2	CCNB2	2.27040265124735e-05	7083.0	0.0485783066258534	0.0485783066258534	0.0540988292229485	5684.0	79.71665030158508	0.0	0.011988888888888907	0.011086528361534738	5	3.3003494460820844
ZNF367	ZNF367	3.78484551394323e-05	7082.0	0.0483682497207853	0.0483682497207853	0.0947859512357167	6056.0	84.9347734605134	0.0	0.008244444444444414	0.005664569328644001	5	7.083293177020012
ATP8B4	ATP8B4	0.000514192918831803	7081.0	0.0482872156007078	-0.0482872156007078	0.0286306336349347	6427.0	90.13886940664891	0.0	0.016366666666666665	0.017712580100797307	5	1.8021399904695008
CDC25C	CDC25C	0.000155939199713896	7080.0	0.0481817100166905	0.0481817100166905	0.0921535647363376	5114.5	71.72815261607519	0.0	0.014288888888888976	0.017280474959179087	5	1.961336202150986
TRIP13	TRIP13	2.47899883687662e-06	7079.0	0.0478124295559749	0.0478124295559749	0.32654615705141	3860.0	54.13101416748492	0.0	0.012155555555555557	0.015096111836913251	5	2.3619905831136325
TYRP1	TYRP1	0.132329989879825	7078.0	0.0470926942760041	0.0470926942760041	0.0318208372386121	6941.0	97.3488567821574	0.0	0.017966666666666686	0.011623903107682501	5	2.5057011693505395
ABCA6	ABCA6	5.1489381557620204e-05	7077.0	0.0469707322861099	-0.0469707322861099	0.0150634342553053	6996.0	98.12035348576238	0.0	0.02258888888888902	0.02011316748234444	5	1.2122329025810346
FOS	FOS	0.00225936298280099	7076.0	0.0466495448338949	-0.0466495448338949	0.0858992803551955	5391.5	75.61369055968579	0.0	0.007044444444444353	0.006328994615221644	5	6.2577238246020475
KL	KL	0.00177443265928333	7075.0	0.0456178342855105	-0.0456178342855105	0.0008991630382948901	6959.0	97.60134661242812	0.0	0.0167222222222222	0.009709833376403947	5	2.975912247218174
FAT4	FAT4	6.52937073842018e-06	7074.0	0.0455576846651568	-0.0455576846651568	0.0194185459625556	7036.0	98.6814419974751	0.0	0.020377777777777762	0.010331944351092578	5	2.4370927708990537
TSPAN8	TSPAN8	0.0552537982449344	7073.0	0.045532870618022	-0.045532870618022	0.0395658835399456	7049.0	98.86379576378174	0.0	0.022300000000000066	0.012231663020493706	5	1.899404077687237
MAB21L1	MAB21L1	0.000287709791377159	7072.0	0.0455278091914987	-0.0455278091914987	0.0259028368480295	6056.0	84.9347734605134	0.0	0.012500000000000058	0.013691373331543624	5	2.4123079834077497
LINC01215	LINC01215	0.0286837609958086	7071.0	0.0450441473255562	-0.0450441473255562	0.263895230267141	6751.5	94.69069995791837	0.0	0.010166666666666735	0.004399424765989888	5	7.927736582407927
NAP1L3	NAP1L3	0.000614865289668013	7070.0	0.044458111532103	-0.044458111532103	0.007837690846948409	6847.0	96.03029877963249	0.0	0.016988888888888894	0.011366875744791591	5	2.416602702444492
PXDNL	PXDNL	0.0205161120731562	7069.0	0.0443172147780268	0.0443172147780268	0.14353353259225302	4086.0	57.30116425866181	0.0	0.00463333333333336	0.00460132831063187	5	8.624440328024304
SUSD3	SUSD3	2.0882362170777303e-06	7068.0	0.0442583239496577	0.0442583239496577	0.29169741202848604	3959.5	55.52672184037032	0.0	0.002711111111111085	0.0020943781303971623	5	19.83749363858565
NDC80	NDC80	0.000935804096190925	7067.0	0.044184406002467994	0.044184406002467994	0.199111059358758	5373.5	75.36120072941507	0.0	0.009588888888888916	0.00920854072164644	5	3.756894621995392
UBE2C	UBE2C	3.78484551394323e-05	7066.0	0.0438401402276909	0.0438401402276909	0.0795143662764959	5072.0	71.13199607238043	0.0	0.012766666666666681	0.014390840708460816	5	2.1592535273325044
KIF18A	KIF18A	0.00447176310479084	7065.0	0.0435232457410149	0.0435232457410149	0.636438823592362	1417.5	19.869546921026792	0.0	0.005233333333333311	0.008460547511688109	5	4.525701481468509
NDP	NDP	0.0595246856409094	7064.0	0.0435199008025841	-0.0435199008025841	0.0508598636433391	6562.5	92.03955674007575	0.0	0.009622222222222226	0.005859781313072845	5	5.7848026691265835
EZH2	EZH2	5.5871214684068605e-05	7063.0	0.0433595608752524	0.0433595608752524	0.0169058212016668	6749.5	94.66264553233273	0.0	0.013799999999999998	0.010209956409140146	5	2.8951701349860923
ADGRD1	ADGRD1	2.99018675481412e-06	7062.0	0.0433332316304299	-0.0433332316304299	0.00571508505927547	6942.0	97.36288399495021	0.0	0.018177777777777727	0.013467862983165968	5	1.8678133185714025
BCHE	BCHE	0.0148916663869323	7061.0	0.0433306730500872	-0.0433306730500872	0.0241147037719647	7016.0	98.40089774161875	0.0	0.025799999999999955	0.01875757460169818	5	0.9345916741549378
HJURP	HJURP	4.0113458141038e-05	7060.0	0.0433258621728702	0.0433258621728702	0.18652864255784601	4436.0	62.21068873614813	0.0	0.012577777777777735	0.014482673769237904	5	2.1230944565224754
C16orf54	C16orf54	0.004291085158485	7059.0	0.0430542158252596	-0.0430542158252596	0.341318537027848	6721.0	94.26286996773742	0.0	0.015966666666666705	0.011849662702914337	5	2.2859341938847684
GATA6	GATA6	0.000247516564215284	7058.0	0.0428714897550035	-0.0428714897550035	0.24464006550089396	6676.0	93.6316453920606	0.0	0.011677777777777707	0.0046985353641217234	5	6.639028880238448
LRRC70	LRRC70	1.2582805915291802e-05	7057.0	0.0427650987922617	-0.0427650987922617	0.00778480917158725	6717.0	94.20676111656614	0.0	0.014922222222222226	0.013409826873980247	5	2.0763039546815025
FSIP1	FSIP1	0.0326886482886556	7056.0	0.0427622894310388	0.0427622894310388	0.34664814986309606	2990.5	41.93435264412961	0.0	0.005366666666666608	0.006793424562321342	5	5.504679182246479
SHCBP1	SHCBP1	0.00131403003830288	7055.0	0.0427353217922264	0.0427353217922264	0.0425336358650485	6051.5	84.87165100294573	0.0	0.0106333333333333	0.009640177627583317	5	3.330020431059288
LINC01279	LINC01279	1.13190992942523e-05	7054.0	0.042717174643463994	-0.042717174643463994	0.0193863856212724	7113.0	99.7615373825221	0.0	0.02541111111111118	0.010858276129009919	5	1.5938131731717913
TCEAL7	TCEAL7	0.00144656164500192	7053.0	0.042708060116369	-0.042708060116369	0.0215489918172241	7105.5	99.65633328657596	0.0	0.02684444444444446	0.015642731913843997	5	1.0141205359330525
RBM24	RBM24	0.0264932615104422	7052.0	0.0425824998070593	0.0425824998070593	0.222962412208755	6762.0	94.83798569224295	0.0	0.014111111111111154	0.008723195274810087	5	3.263871528608878
TEX14	TEX14	0.0011271780273176	7051.0	0.0425709887880905	0.0425709887880905	0.8193786361706249	60.5	0.834619161172675	0.0	0.001099999999999968	0.0011969611728803037	5	34.646895595031665
OSR1	OSR1	0.00304205390152533	7050.0	0.0425647764551367	-0.0425647764551367	0.047692980275192996	6450.0	90.46149530088373	0.0	0.011288888888888857	0.004338387366092563	5	7.209104426840741
MND1	MND1	0.00677731161574977	7049.0	0.0424811393936192	0.0424811393936192	0.145145628425542	5032.5	70.5779211670641	0.0	0.011344444444444409	0.01231206875537314	5	2.5289572018988564
EID3	EID3	0.00493313839509159	7048.0	0.0421166218632437	-0.0421166218632437	0.40281111600379205	3475.0	48.730537242249966	0.0	0.008777777777777683	0.012946053786462299	5	2.575212851373171
GINS1	GINS1	0.00046085750408873203	7047.0	0.0421025614407036	0.0421025614407036	0.245893322109011	4917.0	68.95777808949363	0.0	0.010511111111111115	0.011119260900031243	5	2.8411466026041103
PYHIN1	PYHIN1	0.0013937363308935801	7046.0	0.0419757578901837	-0.0419757578901837	0.398918835066087	5913.5	82.93589563753683	0.0	0.011499999999999958	0.012276897907135261	5	2.482366320931235
SKA1	SKA1	0.0033816429391068	7045.0	0.041738879429506	0.041738879429506	0.0666217291196921	5558.0	77.94922148969	0.0	0.013266666666666673	0.01302978544113356	5	2.1851635924069606
SCN3A	SCN3A	0.000798734402751041	7044.0	0.0415558048591886	-0.0415558048591886	0.00131517979106971	6631.0	93.0004208163838	0.0	0.014277777777777839	0.013496856058237765	5	2.0210652735502572
ZFPM2	ZFPM2	0.0009842737723298552	7043.0	0.0414989933248303	-0.0414989933248303	0.0194031258777928	7111.0	99.73348295693647	0.0	0.030433333333333357	0.021602376126736277	5	0.5122427239752334
NPY1R	NPY1R	0.12658966841232	7042.0	0.0414058014777968	0.0414058014777968	0.017814259195038002	7057.0	98.97601346612429	0.0	0.02212222222222226	0.013040026225073954	5	1.4787991161011012
ALDH1A1	ALDH1A1	9.37069247668355e-07	7041.0	0.0413886303112745	-0.0413886303112745	0.00238439954581993	7102.0	99.6072380418011	0.0	0.023533333333333236	0.013625083531287703	5	1.3104724779807473
CH25H	CH25H	0.00125132630214408	7040.0	0.0413612631405716	-0.0413612631405716	0.0237091979174689	7026.0	98.54116986954693	0.0	0.023899999999999998	0.01774873495752841	5	0.983803250336167
C1orf226	C1orf226	2.1738721954128198e-05	7039.0	0.0411682917526429	0.0411682917526429	0.0440430609643833	5955.5	83.5250385748352	0.0	0.008877777777777738	0.004519231880543764	5	7.14513325016195
TAC1	TAC1	0.10481916222169699	7038.0	0.0408834045116576	-0.0408834045116576	0.0300638338767438	6505.0	91.23299200448872	0.0	0.011855555555555558	0.011397056691732584	5	2.5469601267456032
TSPAN7	TSPAN7	3.0365524368160602e-05	7037.0	0.0408303790471478	-0.0408303790471478	0.0319375420179161	7060.0	99.01809510450275	0.0	0.02340000000000011	0.017607886140050693	5	0.9899188868276897
BRINP2	BRINP2	0.0048776481716107795	7036.0	0.0405846532945413	0.0405846532945413	0.421691302965784	1261.5	17.681301725347172	0.0	0.001811111111111096	0.0013600335870942147	5	28.509253412095486
CENPE	CENPE	0.000287709791377159	7035.0	0.0405380697757038	0.0405380697757038	0.43438567430681196	2953.5	41.41534577079534	0.0	0.005699999999999951	0.007152181744314355	5	4.870970987754676
OIP5	OIP5	0.00159884219312041	7034.0	0.0405230486588692	0.0405230486588692	0.0657161106520497	5684.0	79.71665030158508	0.0	0.011400000000000056	0.0105364153953191	5	2.7640376319832005
GAPT	GAPT	0.00035743434642129503	7033.0	0.0400596551252917	-0.0400596551252917	0.393410623640696	6307.0	88.45560387151073	0.0	0.012455555555555598	0.014992559883217257	5	1.8411865475112268
RIPPLY3	RIPPLY3	1.6863955644223e-06	7032.0	0.0399598863306273	0.0399598863306273	0.457869372322964	1679.5	23.544676672745126	0.0	0.00452222222222227	0.006882344561751154	5	5.1490685754606025
ADIPOQ	ADIPOQ	0.0782651329673949	7031.0	0.039883986186053	-0.039883986186053	0.0266164183416656	6843.5	95.98120353485763	0.0	0.017344444444444447	0.01652777310924307	5	1.3637373645336066
PCOLCE2	PCOLCE2	0.00215966308767778	7030.0	0.0394754489869302	-0.0394754489869302	0.0291177189848896	6721.0	94.26286996773742	0.0	0.011488888888888882	0.0027508135721350255	5	10.173921047044907
CRISPLD1	CRISPLD1	0.000809475301691996	7029.0	0.0392845947495828	-0.0392845947495828	0.0300245194072646	6949.0	97.46107448449993	0.0	0.01877777777777778	0.012608479901720792	5	1.6264305555982423
LRRN1	LRRN1	0.144499230737364	7028.0	0.0389387982723461	-0.0389387982723461	0.00377071907647318	6392.0	89.64791695890027	0.0	0.011688888888888969	0.008808017531743779	5	3.0937619373768768
PIP5K1B	PIP5K1B	0.00020109228542485302	7027.0	0.03846734543044	-0.03846734543044	0.00127041346440476	6744.0	94.58549586197223	0.0	0.016911111111111255	0.019208432754623413	5	1.1222276483822047
MN1	MN1	5.1489381557620204e-05	7026.0	0.038402710247277996	-0.038402710247277996	0.052902914850799	6876.0	96.43708795062422	0.0	0.014111111111111189	0.00814500149679033	5	2.982393452688659
ADAMTS3	ADAMTS3	0.000458408209339609	7025.0	0.0382300898459815	-0.0382300898459815	0.0161450546476154	6441.0	90.33525038574835	0.0	0.01567777777777782	0.0142032968699281	5	1.5878223397521538
OPRPN	OPRPN	0.00376580265483372	7024.0	0.0380706427891342	-0.0380706427891342	0.0626697361892896	3992.5	55.98961986253332	0.0	0.0034444444444443833	0.0029736497091272327	5	11.644343393375886
ZWINT	ZWINT	1.24687523657046e-06	7023.0	0.0378920176816182	0.0378920176816182	0.0864363522883538	5270.5	73.9163978117548	0.0	0.009466666666666589	0.010348077891540255	5	2.746920859398426
HMCN1	HMCN1	9.943563793785358e-05	7022.0	0.0378168728112805	-0.0378168728112805	0.0169963611133798	7127.0	99.95791836162155	0.0	0.03297777777777781	0.017007922990313836	5	0.2845200461137202
GPR18	GPR18	0.0036201818768556602	7021.0	0.0377632037649202	-0.0377632037649202	0.339919156608551	6115.5	85.76939262168608	0.0	0.010277777777777716	0.0076189132759320365	5	3.6075257706329698
CDC45	CDC45	5.1489381557620204e-05	7020.0	0.0370808980017769	0.0370808980017769	0.36218815806010796	2802.5	39.29723663907981	0.0	0.009277777777777791	0.010898521816181258	5	2.551090936269839
GZMA	GZMA	0.00199940741883247	7019.0	0.0369955872822402	-0.0369955872822402	0.4066391278392629	5262.0	73.79716650301586	0.0	0.010422222222222284	0.011195209513420555	5	2.3736371372203786
MYRIP	MYRIP	0.000656596442771387	7018.0	0.036731435761432	-0.036731435761432	0.028357314748239	7056.0	98.96198625333147	0.0	0.020455555555555487	0.009117325116718701	5	1.7851595722994416
LRRK2	LRRK2	0.000772584407584343	7017.0	0.0366825571607969	-0.0366825571607969	0.00127041346440476	6988.5	98.01514938981624	0.0	0.02520000000000002	0.024082311268841684	5	0.4768046153299791
NR3C2	NR3C2	1.02660844961973e-06	7016.0	0.0364565432776466	-0.0364565432776466	0.00321153710873435	6961.5	97.63641464441017	0.0	0.019255555555555536	0.011456210241018564	5	1.5014553120283638
CHRDL1	CHRDL1	0.0037294322431501398	7015.0	0.0362898716494124	-0.0362898716494124	0.0220070667333416	7035.0	98.6674147846823	0.0	0.02279999999999998	0.014339608875978726	5	0.9407419523143509
P2RY13	P2RY13	3.853855306909461e-05	7014.0	0.0361545299132918	-0.0361545299132918	0.0126897039314459	6901.0	96.78776827044467	0.0	0.01722222222222218	0.01376001318905488	5	1.3758931354897928
ITK	ITK	0.0216156335733362	7013.0	0.0359501762037869	-0.0359501762037869	0.42906890564376293	5451.0	76.44830972085848	0.0	0.013066666666666695	0.015359749788985655	5	1.4898360879244121
ANXA3	ANXA3	0.0355963861169163	7012.0	0.0358955120386282	-0.0358955120386282	0.0403153744880814	6786.5	95.181652405667	0.0	0.012088888888888953	0.003407417471804767	5	6.9867057226568345
PPBP	PPBP	0.00348099919339228	7011.0	0.0358286281398085	0.0358286281398085	0.30852709635923603	6434.5	90.24407350259504	0.0	0.007388888888888968	0.005133706095171835	5	5.539806666701592
SPAG5	SPAG5	3.84713481235659e-05	7010.0	0.0357290191442112	0.0357290191442112	0.48023161490819	1995.5	27.977275915275634	0.0	0.008322222222222156	0.010769426890766012	5	2.5448705116786066
LMNB1	LMNB1	0.000287709791377159	7009.0	0.0356396694219306	0.0356396694219306	0.0744157082886666	6586.0	92.36919624070698	0.0	0.013700000000000013	0.010724927695517191	5	2.045670613807582
KLRF1	KLRF1	0.000224074599112691	7008.0	0.0354614703995456	-0.0354614703995456	0.6105016447921271	4565.0	64.02019918642166	0.0	0.008577777777777861	0.008751595974378946	5	3.071861715334217
EXO1	EXO1	0.000327685374519487	7007.0	0.0353080491457347	0.0353080491457347	0.052877728809431	4867.5	68.26343105624913	0.0	0.010244444444444379	0.010335618026997635	5	2.424973972124527
OSR2	OSR2	0.0122965976494799	7006.0	0.0352990822297837	-0.0352990822297837	0.280779379568106	5457.5	76.53948660401178	0.0	0.0067888888888889155	0.0072206622246829034	5	3.948418088778113
FHL1	FHL1	0.00013012083274298	7005.0	0.0349884457834946	-0.0349884457834946	0.0233967112583173	6881.0	96.5072240145883	0.0	0.016222222222222214	0.01016871564052113	5	1.845486118865514
DSCAM.AS1	DSCAM.AS1	0.290834004330513	7004.0	0.0348704743945254	0.0348704743945254	0.10039780921537599	4826.0	67.68130172534718	0.0	0.002744444444444427	0.002176118982767465	5	14.76299329424759
EOMES	EOMES	0.000231140843891102	7003.0	0.0347634896417308	-0.0347634896417308	0.640803756522653	1929.0	27.044466264553233	0.0	0.006666666666666732	0.008413686674507767	5	3.339418742582049
CD1D	CD1D	0.00115035035323675	7002.0	0.0346978278808461	-0.0346978278808461	0.3724670847903211	5032.5	70.5779211670641	0.0	0.005288888888888908	0.005216515794765498	5	5.637659339873471
PTPRD.AS1	PTPRD.AS1	0.00437029658546877	7001.0	0.0345592858687762	-0.0345592858687762	0.0197105135438725	5402.5	75.76798990040679	0.0	0.00843333333333332	0.007343364351576164	5	3.5577633472367824
TMEM119	TMEM119	1.78610746887633e-05	7000.0	0.0344588925878416	-0.0344588925878416	0.00838015558222925	7037.0	98.69546921026793	0.0	0.023322222222222206	0.01826221052702363	5	0.6098205005982069
ADRB2	ADRB2	9.37069247668355e-07	6999.0	0.0342795352949603	-0.0342795352949603	0.06088367294461099	5697.5	79.90601767428812	0.0	0.00673333333333343	0.005894572728732824	5	4.673146507694132
CDCA5	CDCA5	1.2656736249936999e-05	6998.0	0.0340954467999637	0.0340954467999637	0.0642257361288781	4810.0	67.45686632066209	0.0	0.010611111111111148	0.01107138732426758	5	2.12117370669318
LRCH2	LRCH2	0.000181096824533501	6997.0	0.0340456736038555	-0.0340456736038555	0.0194185459625556	7044.0	98.79365969981765	0.0	0.02547777777777772	0.017452651997000242	5	0.4909222866272946
MATN3	MATN3	0.119052823940094	6996.0	0.0340422144919331	-0.0340422144919331	0.23122826424147502	3927.5	55.07785103100014	0.0	0.0030666666666666976	0.002147134179595097	5	14.426461149767418
CKAP2L	CKAP2L	3.74108452879259e-05	6995.0	0.0339391587941043	0.0339391587941043	0.119759571025306	4565.0	64.02019918642166	0.0	0.009677777777777766	0.010039074892207855	5	2.4166948923907094
CACNA2D3	CACNA2D3	0.00444371049774735	6994.0	0.0337596802251806	-0.0337596802251806	0.007773484596643309	6380.0	89.47959040538646	0.0	0.007344444444444415	0.005613365883604197	5	4.705774811132682
CXCL2	CXCL2	0.0399767760695011	6993.0	0.0337332290656511	-0.0337332290656511	0.0995570453533806	5646.0	79.183616215458	0.0	0.008066666666666597	0.0068641356356566215	5	3.739227160031089
