pathway	Pathway ID	Adj P-value (Real)	Rank (Real)	padj (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Mean padj (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.149037642650315	32.0	0.149037642650315	0.20155846923562348	18.0	35.416666666666664	0.3380333412308946	0.2939793995180331	50	-0.6428875590957399
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	0.1583181195801	30.5	0.1583181195801	0.17829572293603946	20.0	39.583333333333336	0.19521781604022967	0.1525178211057424	50	-0.2419369500076104
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	0.1583181195801	30.5	0.1583181195801	0.0022104308595397902	43.0	87.50000000000001	0.036691577858556326	0.12659917775503782	50	0.9607214191934492
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	0.17800381436745102	29.0	0.17800381436745102	0.7153582326238574	2.0	2.0833333333333335	0.6133237936445645	0.28460706908608535	50	-1.5295473182552672
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	0.24404597064525102	28.0	0.24404597064525102	0.052090639908354	26.0	52.083333333333336	0.263257234898395	0.38055521370324485	50	-0.05048219958989922
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.24688926815748397	25.5	0.24688926815748397	0.01147035670074225	32.0	64.58333333333334	0.17941731998809302	0.3253103947538189	50	0.20740790720951557
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	0.24688926815748397	25.5	0.24688926815748397	0.327150700053265	12.0	22.916666666666668	0.45161546010574327	0.32729743224002483	50	-0.625505035426378
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	0.24688926815748397	25.5	0.24688926815748397	0.01769117858281395	30.0	60.41666666666667	0.1530781365081681	0.28382117438748117	50	0.33052900951372327
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	0.24688926815748397	25.5	0.24688926815748397	0.3533844364555285	11.0	20.833333333333336	0.37187794430214177	0.30592163543226514	50	-0.4085643565812195
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.253448275862069	22.5	0.253448275862069	0.0012888160216583898	44.0	89.58333333333334	0.11176928207910727	0.2781040912589409	50	0.5094459169643977
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	0.253448275862069	22.5	0.253448275862069	0.6019354503943545	5.0	8.333333333333334	0.5760201583212838	0.2754094013090103	50	-1.1712449935479439
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	0.304324789721174	21.0	0.304324789721174	0.0104028757249088	35.0	70.83333333333334	0.16294165929173127	0.2956864577556939	50	0.47815220048480617
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	0.33427541175324	20.0	0.33427541175324	0.0086678587883683	36.5	73.95833333333334	0.05465633594861713	0.11354531682118646	46	2.4626209484709336
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	0.436162767446511	19.0	0.436162767446511	0.19254723845841548	19.0	37.5	0.2726102929687599	0.25260586959887144	50	0.6474611011116498
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	0.4699694604682729	17.0	0.4699694604682729	0.0086678587883683	36.5	73.95833333333334	0.06026009841670449	0.1340770461224454	46	3.0557755700957405
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.4699694604682729	17.0	0.4699694604682729	0.03184724376842185	28.0	56.25	0.10005915883293942	0.20596417262098032	50	1.7959934338485672
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	0.4699694604682729	17.0	0.4699694604682729	0.4481867725871975	9.0	16.666666666666668	0.48904914727161924	0.24619299970764777	50	-0.07749890056176778
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	0.495792598544708	15.0	0.495792598544708	0.3707784273029615	10.0	18.750000000000004	0.3719864293263583	0.19989010957663214	50	0.6193711608872071
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.498121923840774	14.0	0.498121923840774	0.0008143689048589341	49.0	100.00000000000001	0.015649684921576534	0.0995215279358325	50	4.847918324066289
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	0.543170076028059	13.0	0.543170076028059	0.006268160376781155	39.0	79.16666666666667	0.09634357728128436	0.22354169649711195	50	1.9988507994191922
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	0.548512677181074	11.5	0.548512677181074	0.028715831933286848	29.0	58.333333333333336	0.13428560244795992	0.25346217392825465	50	1.6342757118873514
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	0.548512677181074	11.5	0.548512677181074	0.0074404999165601105	38.0	77.08333333333334	0.02749470218644808	0.05272741395491553	46	9.881348921077777
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	0.587110410306304	10.0	0.587110410306304	0.03920704372403455	27.0	54.16666666666667	0.07025509583400308	0.07410333787041458	50	6.974791275612067
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.6036584787331949	9.0	0.6036584787331949	0.588928182082346	6.0	10.416666666666666	0.5195826916055397	0.33995604116510114	50	0.2473137022054666
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.632174269528921	8.0	0.632174269528921	0.07720225650859575	24.0	47.916666666666664	0.28291183906353135	0.3691709925616724	50	0.9460722470144863
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	0.709914209212947	7.0	0.709914209212947	0.000837994231208781	47.0	95.83333333333334	0.020878574639702566	0.046662396739733214	50	14.766400414801838
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	0.7634419853851651	5.5	0.7634419853851651	0.224183376064437	16.0	31.250000000000004	0.29120802795630657	0.22768004599826813	50	2.074112183868983
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	0.7634419853851651	5.5	0.7634419853851651	0.003531604433675415	42.0	85.41666666666667	0.035176884490453836	0.1056211255751764	50	6.895070440963674
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	0.778506506920058	4.0	0.778506506920058	0.6566558012093725	3.0	4.166666666666666	0.6768228407163717	0.22178838500551704	50	0.4584715570256616
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	0.78083664021164	3.0	0.78083664021164	0.229822360495057	15.0	29.16666666666667	0.28682934060408244	0.20496496840915077	50	2.4102035749905366
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	0.8632012740735879	2.0	0.8632012740735879	0.21333641215106752	17.0	33.333333333333336	0.4357713683679393	0.4097671040789647	50	1.0431044889910934
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	0.8635020681504829	1.0	0.8635020681504829	0.5003143046221761	8.0	14.583333333333334	0.493478779823176	0.1956778187080696	50	1.8909822828684641
