	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)	Gene Name
PA3392	PA3392	0.000565738009069425	5516.0	1.7275	0.9164044680666591	5303.5	0.22916000000000003	0.17093454644005282	25	8.76557741664861	nosZ
PA2247	PA2247	0.000488063762378521	5515.0	1.7265	0.9164044680666591	5509.5	0.40021999999999963	0.28253256007051647	25	4.694255414912101	bkdA1
PA0997	PA0997	0.00352850829111765	5514.0	1.7235	0.9164044680666591	5426.0	0.2872399999999994	0.15994576685030867	25	8.979668723237792	pqsB
PA1984	PA1984	0.011829892994122	5513.0	1.6975	0.8934534717269151	3906.5	0.15975999999999968	0.1815366767350329	25	8.470684974829924	exaC
PA4587	PA4587	0.000794019955554629	5512.0	1.6909999999999998	0.8934534717269151	5505.0	0.38996	0.21116901406219596	25	6.161131195208415	ccpR
PA0291	PA0291	0.00219740139953367	5511.0	1.64	0.8934534717269151	4567.5	0.15458000000000038	0.11193940697240332	25	13.269857686187345	oprE
PA4133	PA4133	0.00722952889900073	5510.0	1.6195	0.927448853894017	5284.5	0.2824399999999998	0.21420503806711322	25	6.241963364003987	
PA0887	PA0887	0.0005292062358225719	5509.0	1.6175	0.9420038751031559	3916.5	0.15055999999999992	0.14079937854976485	25	10.418653939452705	acsA
PA0996	PA0996	0.00219740139953367	5508.0	1.5945	0.9164044680666591	5355.5	0.24613999999999975	0.14717135137881543	25	9.161837459312002	pqsA
PA0572	PA0572	0.00274790453523198	5507.0	1.5759999999999998	0.9164044680666591	4583.0	0.1374399999999999	0.10281418514323114	25	13.991843615702757	
PA3972	PA3972	0.00187036318188848	5506.0	1.5745	0.9420038751031559	2157.0	0.09488000000000003	0.08973122830616656	25	16.48946557325034	
PA1071	PA1071	0.0012409333871676198	5505.0	1.5630000000000002	0.9420038751031559	4010.5	0.15946000000000032	0.13826837731985803	25	10.150838732656654	braF
PA1337	PA1337	0.0012409333871676198	5504.0	1.5590000000000002	0.9164044680666591	5192.5	0.21171999999999994	0.16413390620669058	25	8.208419766135323	ansB
PA2367	PA2367	0.0017101770931153301	5503.0	1.548	0.8898138072829251	5328.0	0.28173999999999977	0.23862824644203395	25	5.306412878106583	hcp3
PA2760	PA2760	0.161055094932596	5502.0	1.5305	0.929139260614198	5071.0	0.21974000000000005	0.1562466079631817	25	8.389046118101138	oprQ
PA3915	PA3915	0.0012409333871676198	5501.0	1.5235	0.9420038751031559	4436.0	0.1600200000000001	0.1254244859135032	25	10.870923568626784	moaB1
PA3330	PA3330	0.00643781164433116	5500.0	1.5215	0.909767108747887	4942.5	0.19343999999999997	0.13594685849012217	25	9.76896424639703	
PA4131	PA4131	0.0030538672939520303	5499.0	1.5115	0.9164044680666591	5493.0	0.3200400000000001	0.1955273275870492	25	6.093572774217759	
PA2248	PA2248	0.00209507644312919	5498.0	1.5090000000000001	0.9164044680666591	5517.0	0.40641999999999995	0.2690168705986049	25	4.09855336413135	bkdA2
PA1202	PA1202	0.0008630524706152809	5497.0	1.5075	0.9164044680666591	4567.5	0.17042000000000057	0.1308040582958597	25	10.222007003603203	
PA0588	PA0588	0.0037658747031966	5496.0	1.507	0.8898138072829251	5448.0	0.2857399999999998	0.20449093908206992	25	5.972196154421602	
PA0132	PA0132	0.00277414900715557	5495.0	1.4925	0.9129194836040309	4266.5	0.15726000000000004	0.12484816778791724	25	10.694910655542868	bauA
PA3188	PA3188	0.00554564089601353	5494.0	1.4725	0.909767108747887	3972.0	0.25130000000000013	0.3057649219580298	25	3.993917916351521	
PA2250	PA2250	0.00187036318188848	5492.5	1.466	0.8898138072829251	5523.0	0.3643599999999999	0.26872908910896365	25	4.099444550840232	lpdV
PA3332	PA3332	0.00508196385156222	5492.5	1.466	0.9238863972896808	5324.5	0.21734000000000037	0.15351687746520384	25	8.133698526294095	
PA0511	PA0511	0.00111234191402757	5491.0	1.4565	0.916975809908562	5138.0	0.2279000000000001	0.15912337980322094	25	7.721052692064115	nirJ
PA0899	PA0899	0.00282914011834428	5490.0	1.4465	0.914973751655848	4818.0	0.1627399999999998	0.11376804984997571	25	11.284011650835852	aruB
PA0865	PA0865	0.34492319347243605	5489.0	1.445	0.9164044680666591	5442.0	0.32496	0.3050669298148631	25	3.67145662323911	hpd
PA2014	PA2014	0.00277414900715557	5488.0	1.421	0.8934534717269151	5381.5	0.31322000000000033	0.2082080329862421	25	5.320543996845689	liuB
PA3250	PA3250	0.00274790453523198	5487.0	1.4195	0.8898138072829251	5479.0	0.2930799999999997	0.10252222116855116	25	10.987081504487843	
PA0179	PA0179	0.0022885553790404803	5486.0	1.4185	0.8934534717269151	5501.0	0.32250000000000056	0.1871162740116421	25	5.857320565991006	
PA2249	PA2249	0.0018259269603170302	5485.0	1.4175	0.8942112933388839	5488.0	0.3285200000000003	0.2393802536412169	25	4.549163865588357	bkdB
PA1173	PA1173	0.00277414900715557	5484.0	1.4069999999999998	0.8898138072829251	5496.0	0.32864	0.18683306497155844	25	5.771783491129679	napB
PA2443	PA2443	0.00187036318188848	5483.0	1.3969999999999998	0.929139260614198	3257.0	0.13371999999999995	0.1123641846853348	25	11.242728308292321	sdaA
PA2365	PA2365	0.0022982180518106698	5482.0	1.3845	0.929139260614198	5275.0	0.2875	0.2701248553909842	25	4.061085006087944	hsiB3
PA1341	PA1341	0.00187036318188848	5481.0	1.3805	0.9514144833815649	4455.0	0.14858000000000046	0.10731385822281603	25	11.479598445171556	aatQ
PA4496	PA4496	0.00216620547662831	5480.0	1.3769999999999998	0.9164044680666591	4208.0	0.17440000000000022	0.1553921115543942	25	7.7391315940708845	dppA1
PA0525	PA0525	0.0074962185548242705	5479.0	1.3665	0.9164044680666591	3981.5	0.17345999999999986	0.17788654624038708	25	6.706746660805842	
PA0518	PA0518	0.00277414900715557	5478.0	1.3559999999999999	0.9164044680666591	5506.0	0.3591600000000001	0.22891841341403732	25	4.3545645155116794	nirM
PA1256	PA1256	0.00219740139953367	5476.0	1.355	0.929139260614198	3700.5	0.1326999999999998	0.09332202312423385	25	13.09765861347463	lhpO
PA2679	PA2679	0.00277414900715557	5476.0	1.355	0.929139260614198	3598.0	0.12481999999999964	0.09964665490287851	25	12.345421943155102	
PA3790	PA3790	0.0368000188276716	5476.0	1.355	0.893325640296697	5367.0	0.2788799999999998	0.15130964939487498	25	7.112038156876792	oprC
PA1074	PA1074	0.037577738018484	5474.0	1.3545	0.9607042792956271	3427.0	0.12044000000000006	0.10480351854780505	25	11.774986346828577	braC
PA3836	PA3836	0.0054128594414468	5473.0	1.347	0.9164044680666591	4677.0	0.16691999999999985	0.11602385530570881	25	10.171011787969226	
PA0328	PA0328	0.00410639796797629	5472.0	1.3459999999999999	0.978374275477063	1235.0	0.07919999999999985	0.09298129292139015	25	13.624245912250325	aaaA
PA3478	PA3478	0.00580787225130534	5471.0	1.3435	0.8934534717269151	5343.5	0.2627000000000004	0.17161791378913033	25	6.297710863261021	rhlB
PA2009	PA2009	0.19949084628852803	5470.0	1.3430000000000002	0.8898138072829251	5460.0	0.38269999999999954	0.332093705400549	25	2.8916537241853217	hmgA
PA4141	PA4141	0.00533115642786371	5469.0	1.3395	0.9164044680666591	5224.5	0.23316000000000023	0.2024995740736257	25	5.463418898835568	
PA2634	PA2634	0.0030538672939520303	5468.0	1.339	0.9164044680666591	4729.0	0.15778000000000006	0.1314895496481249	25	8.98337550901213	aceA
PA3838	PA3838	0.00312935635813435	5467.0	1.3335	0.9164044680666591	4417.5	0.13744000000000017	0.08603842649266334	25	13.901462971338626	
PA1340	PA1340	0.00187036318188848	5466.0	1.3245	0.9476413191744221	4822.0	0.20903999999999956	0.14827374177513733	25	7.522977343430352	aatM
PA0893	PA0893	0.0054128594414468	5465.0	1.3165	0.9420038751031559	2321.0	0.07353999999999981	0.05327247569492747	25	23.332123836669247	argR
PA1217	PA1217	0.00352850829111765	5464.0	1.3125	0.898407366006172	5278.0	0.23132000000000016	0.13011036020753033	25	8.309714908755012	
PA2747	PA2747	0.00743846897007883	5462.5	1.3025	0.9164044680666591	5433.0	0.29605999999999993	0.22258838693876223	25	4.52152968913373	
PA1001	PA1001	0.00435731067234883	5462.5	1.3025	0.9164044680666591	5168.0	0.23821999999999982	0.13833203413044534	25	7.693662619002607	phnA
PA0896	PA0896	0.00277414900715557	5461.0	1.297	0.8934534717269151	3488.5	0.14313999999999993	0.12852298108379903	25	8.977849644241171	aruF
PA3278	PA3278	0.0063711314854128795	5460.0	1.2945	0.919298059588922	4077.0	0.13712000000000046	0.12187068624844435	25	9.496787419745681	
PA4607	PA4607	0.0111085776730277	5459.0	1.2875	0.901227592087914	5392.0	0.25830000000000003	0.1809439945581689	25	5.687947823375472	
PA5445	PA5445	0.00540594634234529	5458.0	1.2865	0.941866206360047	4507.0	0.13662000000000038	0.1191939316128694	25	9.64713542409777	
PA2001	PA2001	0.0107343646163194	5457.0	1.2815	0.8898138072829251	5062.5	0.22181999999999952	0.19160945957859182	25	5.530415890377037	atoB
PA0447	PA0447	0.0030538672939520303	5456.0	1.28	0.8934534717269151	3684.0	0.1578000000000001	0.15529924071503626	25	7.226049495368506	gcdH
PA0795	PA0795	0.00352850829111765	5455.0	1.2695	0.9164044680666591	4845.5	0.24627999999999994	0.18752300303340563	25	5.45650391391035	prpC
PA0852	PA0852	0.00540594634234529	5454.0	1.263	0.9164044680666591	5439.0	0.2632000000000002	0.20503851264254436	25	4.876157103924225	cbpD
PA2939	PA2939	0.00282914011834428	5453.0	1.2575	0.8934534717269151	5521.5	0.3342600000000001	0.19326887143734922	25	4.7769720655676355	
PA3602	PA3602	0.0030538672939520303	5452.0	1.256	0.9199185901795659	4455.0	0.1446399999999997	0.12110236028528343	25	9.177030054426236	
PA0131	PA0131	0.00279490485703035	5451.0	1.2515	0.9444092085755099	4030.0	0.13447999999999957	0.09597943356087651	25	11.638118277615304	bauB
PA3189	PA3189	0.0136554603432007	5450.0	1.2485	0.9263517920513341	2991.0	0.19874000000000025	0.2583295747038397	25	4.063646220931112	
PA1556	PA1556	0.00274790453523198	5449.0	1.246	0.8898138072829251	5516.0	0.38278	0.2323910622922777	25	3.7145146267042324	ccoO2
PA4730	PA4730	0.00282914011834428	5448.0	1.236	0.8898138072829251	5165.0	0.20569999999999966	0.14234655481137104	25	7.2379693443602555	panC
PA0999	PA0999	0.0116975609665171	5447.0	1.2275	0.948259654274415	5420.5	0.25075999999999987	0.16602077681222116	25	5.883239548413559	pqsD
PA0898	PA0898	0.0315013587663254	5446.0	1.213	0.9164044680666591	4906.0	0.16597999999999963	0.08897453755616447	25	11.767636323359113	aruD
PA2366	PA2366	0.00496554607390511	5445.0	1.2105	0.8898138072829251	5348.0	0.31461999999999996	0.31783339713336195	25	2.8187094499200516	hsiC3
PA0523	PA0523	0.0139468139015149	5444.0	1.2045	0.9420038751031559	5330.0	0.24291999999999964	0.2501923293521736	25	3.843363233756336	norC
PA0315	PA0315	0.00519659250542021	5443.0	1.1965	0.929139260614198	3202.0	0.11920000000000015	0.09514068530339716	25	11.323231449979192	
PA3326	PA3326	0.00525412898387129	5442.0	1.1885	0.8969713731627059	4953.0	0.1990599999999999	0.13091173234919287	25	7.558069718004922	clpP2
PA0897	PA0897	0.00875900933555937	5441.0	1.1865	0.8949545194053119	4780.5	0.1569599999999999	0.12460052166824995	25	8.262726240754914	aruG
PA0713	PA0713	0.011012340137176002	5440.0	1.185	0.9420038751031559	4501.0	0.1501400000000007	0.16141300030253658	25	6.41125558697478	
PA5168	PA5168	0.00525412898387129	5439.0	1.177	0.949273992250891	2192.0	0.09644000000000005	0.09647984677295715	25	11.19985194983618	dctQ
PA5415	PA5415	0.00438384422020498	5438.0	1.1745	0.929139260614198	4946.0	0.23275999999999952	0.18510442548284214	25	5.087614720952704	glyA1
PA1555	PA1555	0.00540594634234529	5437.0	1.17049999999999	0.8898138072829251	5518.0	0.37856	0.19530165343215508	25	4.054957989769904	ccoP2
PA4920	PA4920	0.00322650706720271	5436.0	1.1640000000000001	0.9164044680666591	4360.5	0.13912000000000038	0.11151422554992682	25	9.190576313881529	nadE
PA3688	PA3688	0.005653150813525389	5435.0	1.1625	0.908816601906105	5332.0	0.2318200000000002	0.14220355715194558	25	6.544702668763492	
PA1989	PA1989	0.00284833115511353	5434.0	1.155	0.8934534717269151	4612.0	0.17507999999999993	0.14165389746373572	25	6.917705884166482	pqqE
PA0045	PA0045	0.102778945451356	5433.0	1.15	0.8898138072829251	5307.0	0.2606800000000001	0.17070752766061603	25	5.209612090265045	
PA5153	PA5153	0.00554564089601353	5432.0	1.1465	0.8898138072829251	4898.5	0.18423999999999988	0.14029493635433396	25	6.858836284509097	
PA0122	PA0122	0.00580787225130534	5431.0	1.146	0.9164044680666591	5417.0	0.27593999999999996	0.24236458074561995	25	3.5898809855933282	rahU
PA4619	PA4619	0.00365158139825951	5430.0	1.14	0.9164044680666591	3668.5	0.12116000000000066	0.132208147126668	25	7.706332946515418	
PA1585	PA1585	0.0110911845691035	5429.0	1.1375	0.9164044680666591	4771.5	0.14328000000000018	0.0817059106389086	25	12.16827512508684	sucA
PA1288	PA1288	0.0100937002809108	5428.0	1.1365	0.8934534717269151	5242.0	0.19967999999999947	0.10269056269524846	25	9.122746778398438	
PA1183	PA1183	0.00820766239755088	5427.0	1.1355	0.8934534717269151	5352.5	0.25364000000000003	0.20727616039155752	25	4.254517250484144	dctA
PA2007	PA2007	0.36685460913162105	5426.0	1.1285	0.9164044680666591	4711.0	0.2949999999999997	0.3141010652109711	25	2.6536044996860055	maiA
PA3328	PA3328	0.0111085776730277	5425.0	1.1235	0.8898138072829251	4701.0	0.17995999999999995	0.1097458161693042	25	8.597503148041714	
PA0512	PA0512	0.0101715893117763	5424.0	1.1195	0.895860864807701	4923.0	0.19959999999999972	0.14318701349400814	25	6.424465302773387	nirH
PA0783	PA0783	0.0861381990952092	5423.0	1.1179999999999999	0.929139260614198	5182.0	0.20364000000000002	0.12662012741529938	25	7.221284788325988	putP
PA1203	PA1203	0.00442555445299137	5422.0	1.1145	0.952091866555669	990.5	0.056420000000000296	0.042645505820270116	25	24.811055224887888	
PA2081	PA2081	0.0052584495093829795	5421.0	1.1125	0.8934534717269151	5322.0	0.2526200000000004	0.14796299368423182	25	5.811453111276402	kynB
PA0587	PA0587	0.0123750473863054	5420.0	1.1059999999999999	0.9164044680666591	5441.0	0.25044000000000005	0.15813617022469384	25	5.410273935332724	
PA2015	PA2015	0.00554564089601353	5419.0	1.105	0.8898138072829251	5462.0	0.32105999999999946	0.24686257648065385	25	3.1756129712979657	liuA
PA0743	PA0743	0.00821506115382625	5418.0	1.104	0.9164044680666591	5365.0	0.2721400000000003	0.1532804836457229	25	5.427044462638032	
PA2862	PA2862	0.00974100123798729	5417.0	1.0959999999999999	0.8898138072829251	5378.0	0.3236200000000008	0.25282179494655904	25	3.055037245357993	lipA
PA0892	PA0892	0.0110747411071235	5416.0	1.09	0.9164044680666591	3639.0	0.10855999999999934	0.08840476514306209	25	11.101664015641845	aotP
PA0482	PA0482	0.00643781164433116	5415.0	1.0875	0.9208842443935992	2221.0	0.09624	0.07563551855224214	25	13.105747391886096	glcB
PA1745	PA1745	0.0054128594414468	5414.0	1.0855	0.910691683876124	5305.0	0.2412000000000002	0.1247234440672648	25	6.769376890720392	
PA1888	PA1888	0.007896527441313259	5413.0	1.0845	0.929139260614198	5291.0	0.22505999999999995	0.1347428353073615	25	6.37837253490721	
PA3871	PA3871	0.00643781164433116	5411.5	1.083	0.926095298724795	2853.5	0.12711999999999996	0.13014529380657583	25	7.3447142961669085	
PA1196	PA1196	0.0043473942692818	5411.5	1.083	0.929139260614198	3267.5	0.11501999999999996	0.10491022749633776	25	9.226745791145964	ddaR
PA2554	PA2554	0.0296723467138127	5410.0	1.0825	0.9224606967505591	4260.0	0.19457999999999945	0.16245381907894135	25	5.465676369039578	
PA0513	PA0513	0.00839598716713974	5409.0	1.078	0.8934534717269151	5420.5	0.27564000000000016	0.18894093653837948	25	4.246618095052244	nirG
PA3335	PA3335	0.0357309778733573	5408.0	1.075	0.916677449469558	4255.0	0.14160000000000042	0.11867699510295429	25	7.865045784065053	
PA0514	PA0514	0.00554564089601353	5407.0	1.0735	0.9034192099491879	5316.0	0.23899999999999988	0.1575204351822326	25	5.297725333443764	nirL
PA1000	PA1000	0.0157928920609443	5406.0	1.07	0.9164044680666591	5208.0	0.23157999999999987	0.12085706778394606	25	6.937285633131759	pqsE
PA1245	PA1245	0.0137476243157651	5405.0	1.068	0.909767108747887	5246.0	0.2131999999999999	0.15186273955999435	25	5.628767151683748	aprX
PA4703	PA4703	0.0116817231607962	5404.0	1.0659999999999998	0.8898138072829251	5499.5	0.3572600000000003	0.13455614689291173	25	5.26724357352518	
PA3723	PA3723	0.011012340137176002	5402.5	1.0590000000000002	0.8898138072829251	5524.0	0.3268400000000002	0.14455151330926966	25	5.065045555306883	
PA3465	PA3465	0.0116973816270574	5402.5	1.0590000000000002	0.9420038751031559	1359.5	0.08951999999999945	0.08279712656044726	25	11.709101997545984	
PA0516	PA0516	0.00580787225130534	5400.5	1.0515	0.8934534717269151	5429.0	0.2726400000000003	0.1864721002366488	25	4.1768178671852825	nirF
PA0494	PA0494	0.00533115642786371	5400.5	1.0515	0.897084874009214	4079.5	0.1364399999999999	0.09420537405052913	25	9.713458592173177	
PA4661	PA4661	0.0225524522281146	5399.0	1.0490000000000002	0.9164044680666591	4653.0	0.15877999999999998	0.12058495276498366	25	7.38251315431546	pagL
PA5046	PA5046	0.0498305952426318	5398.0	1.0385	0.8934534717269151	5384.0	0.25573999999999986	0.13468629601163326	25	5.811727125767797	
PA0872	PA0872	0.037577738018484	5397.0	1.032	0.8898138072829251	5512.0	0.3915999999999997	0.23286020484402256	25	2.75014788563362	phhA
PA3924	PA3924	0.00554564089601353	5396.0	1.0270000000000001	0.9164044680666591	4994.0	0.2368999999999998	0.17947394193401217	25	4.402310393842574	
PA4400	PA4400	0.011936048618125	5395.0	1.016	0.9514144833815649	2547.0	0.07356000000000028	0.051454332503039525	25	18.31604753485681	mutT
PA0105	PA0105	0.00849789428466698	5394.0	1.014	0.8898138072829251	5536.0	0.4783400000000001	0.28564808331231634	25	1.8752445099179273	coxB
PA1174	PA1174	0.00792557671813763	5393.0	1.012	0.8934534717269151	5452.0	0.31926000000000015	0.20641655497238254	25	3.3560292685472097	napA
PA2013	PA2013	0.0498823239525677	5392.0	1.0115	0.8898138072829251	5456.0	0.32485999999999976	0.20017474241272296	25	3.4302029902667583	liuC
PA4620	PA4620	0.0056751409206738605	5391.0	1.01	0.954589081493127	2026.5	0.08855999999999954	0.11411227293036157	25	8.074854494943946	
PA0517	PA0517	0.0269436962183308	5390.0	1.0090000000000001	0.9034192099491879	5483.0	0.33657999999999966	0.21391570964595719	25	3.143387650738201	nirC
PA0794	PA0794	0.0117696596692594	5389.0	1.0085	0.8898138072829251	4977.0	0.2402199999999999	0.15354485500986345	25	5.003619300370873	
PA2664	PA2664	0.0397593073251654	5388.0	1.005	0.9164044680666591	5096.0	0.19636000000000034	0.143657834221922	25	5.628930746309429	fhp
PA1250	PA1250	0.0356331130450167	5387.0	0.9974999999999989	0.9164044680666591	5235.0	0.21861999999999973	0.16318938895242732	25	4.772859344592907	aprI
PA2746	PA2746	0.0280000389827459	5386.0	0.9945	0.8898138072829251	5548.0	0.47631999999999947	0.21614895905370424	25	2.3973282234093656	
PA4211	PA4211	0.0562348540485313	5385.0	0.9915	0.920617788139533	5463.0	0.3208200000000001	0.2716332883380337	25	2.4690640977897123	phzB1
PA2381	PA2381	0.0816090303900522	5384.0	0.991	0.9255830781355829	4936.5	0.2371199999999996	0.2556933906067967	25	2.9483749979259772	
PA4658	PA4658	0.0207566458167339	5383.0	0.983500000000001	0.916365116644388	3505.5	0.11084000000000001	0.08401112525532956	25	10.38743377555987	
PA2370	PA2370	0.00965410333189293	5382.0	0.9784999999999989	0.8934534717269151	4284.5	0.2057599999999999	0.22121940089723857	25	3.4930932678863655	hsiH3
PA3732	PA3732	0.0322226139324039	5381.0	0.9774999999999989	0.8898138072829251	5074.5	0.2181200000000002	0.1752403278358035	25	4.333363269620916	
PA2572	PA2572	0.0124982039342698	5380.0	0.9744999999999979	0.8898138072829251	5451.0	0.2825000000000001	0.13337954928198886	25	5.188201667535873	
PA0524	PA0524	0.0309665152339325	5379.0	0.973500000000001	0.9164044680666591	5345.0	0.2452800000000002	0.22366288248164928	25	3.255882209511221	norB
PA2069	PA2069	0.00890936613069558	5378.0	0.969999999999997	0.8934534717269151	5266.0	0.20954000000000042	0.12876989490301402	25	5.905572886991593	
PA2232	PA2232	0.0433167982033513	5377.0	0.9664999999999989	0.970333031043439	2764.0	0.11491999999999997	0.10390046117959836	25	8.196113764384455	pslB
PA0782	PA0782	0.0317396395423168	5376.0	0.9640000000000001	0.8934534717269151	5492.0	0.30360000000000015	0.18957589729006502	25	3.483565207604105	putA
PA2788	PA2788	0.0185929449329335	5375.0	0.9624999999999979	0.929139260614198	4913.0	0.14879999999999993	0.08645037111931177	25	9.412336690573548	
PA1339	PA1339	0.00910995032954745	5374.0	0.9605	0.943164658235468	4715.0	0.16217999999999957	0.11162585199376247	25	7.151748324793164	aatP
PA0900	PA0900	0.0132080338524337	5373.0	0.9600000000000011	0.9164044680666591	3323.0	0.11285999999999972	0.09326871125945714	25	9.082788735478578	
PA0176	PA0176	0.0359334713586652	5372.0	0.9540000000000011	0.8934534717269151	5416.0	0.2612599999999998	0.12749265665127588	25	5.433567847713907	aer2
PA1342	PA1342	0.00890936613069558	5371.0	0.952500000000001	0.9256638611767242	4577.0	0.1442799999999998	0.11353928101469324	25	7.118417456733839	aatJ
PA4714	PA4714	0.0257938998527963	5370.0	0.9520000000000021	0.9221406590815621	4313.0	0.15422000000000025	0.12652116753070733	25	6.305506150236691	
PA0515	PA0515	0.00820766239755088	5369.0	0.9514999999999989	0.929139260614198	5333.0	0.26292000000000015	0.19829442965785332	25	3.472513076580656	
PA5169	PA5169	0.0136554603432007	5368.0	0.944499999999999	0.9026581502694091	3244.5	0.12246000000000028	0.11029609013922514	25	7.453029377218628	dctM
PA4132	PA4132	0.0609225654287433	5367.0	0.9375	0.929139260614198	5317.0	0.2541600000000003	0.18120946213337455	25	3.7709951343326926	
PA1986	PA1986	0.0185929449329335	5366.0	0.935	0.920617788139533	4518.0	0.14972	0.13885447117996097	25	5.655417454885163	pqqB
PA3911	PA3911	0.0121875458077013	5365.0	0.9324999999999979	0.897196291119917	5139.5	0.18198000000000017	0.1376920991439475	25	5.450712166246963	
