	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
NCAM2	NCAM2	3.3701621730550697e-15	16278.0	8.970328429670591	-8.970328429670591	0.41196237563785953	5867.0	1.2970133894954092	1.6169229045845914	24	4.745628266145785
KCNH5	KCNH5	2.19998594350509e-11	16277.0	8.92985966792858	-8.92985966792858	0.6201775020728929	5101.0	1.047160502854338	1.2091754249180309	24	6.519069940251726
ZFP28	ZFP28	1.5709784986665501e-10	16276.0	8.84654264343775	-8.84654264343775	0.5157469052286261	1304.0	0.6442753218751446	0.7292689640660077	25	11.247245838944274
MAGEA4	MAGEA4	9.604160103529471e-11	16275.0	8.84366452594143	8.84366452594143	0.16049364935262303	16011.0	2.9759053893382714	2.167071878421171	23	2.7076901301853167
ACSS3	ACSS3	1.83401580931463e-10	16274.0	8.778947593757499	-8.778947593757499	0.537171614544003	764.0	1.0731909626420981	1.4215149920192616	25	5.420805742026945
NDN	NDN	6.81723565065432e-10	16273.0	8.63181688718246	-8.63181688718246	0.40459719864037896	8135.0	1.3176249991346072	1.3479550409697483	25	5.426139348672833
TAC1	TAC1	2.91929298353152e-08	16272.0	8.43950591960676	-8.43950591960676	0.61394658414525	11018.0	1.9477534912016612	2.032285943377323	24	3.194310549438176
SLC34A2	SLC34A2	6.78527791769932e-08	16271.0	8.3626003429519	-8.3626003429519	0.0513175127328898	15727.0	2.7694096503750463	2.336194452605938	25	2.3941460379455393
THY1	THY1	1.34888860976565e-17	16270.0	8.16848590767303	-8.16848590767303	0.4405919390568215	10395.0	2.2330930972714147	2.852428917629916	25	2.080820585472586
PIK3CG	PIK3CG	5.053127829935829e-09	16269.0	8.11363495641505	-8.11363495641505	0.36058389086775294	3739.0	1.8638140767687745	2.4244075605514444	25	2.577875511254684
ROBO2	ROBO2	3.08909461843703e-08	16268.0	8.05331210687627	-8.05331210687627	0.6546190957989261	3047.0	1.4982507783931862	1.8994048353921047	25	3.451113320520681
ELFN1.AS1	ELFN1.AS1	4.34882124695293e-08	16267.0	8.03742521810762	-8.03742521810762	0.384397192380401	9975.0	1.7541212041658734	1.7667058577367383	23	3.5565082814583837
MAOB	MAOB	4.08180648203993e-08	16266.0	7.94412385468539	-7.94412385468539	0.413206516794922	10195.0	1.762044101444898	2.09737367255704	25	2.9475337819528984
BCL2A1	BCL2A1	1.48414449769577e-08	16265.0	7.90859001052842	-7.90859001052842	0.15314313968312301	13937.0	3.277522273138905	3.2714769220851334	25	1.4155893034506941
MYH8	MYH8	7.89162259474933e-08	16264.0	7.89253286345271	-7.89253286345271	0.0571589167879475	17376.0	4.609357413192941	4.16590375933339	21	0.7881064085803865
CDO1	CDO1	3.69440177900804e-26	16263.0	7.87991800347234	-7.87991800347234	0.594028491483996	7874.0	1.7580634617567477	2.1656914190284815	24	2.8267436846851552
CRABP1	CRABP1	2.78049655191175e-16	16262.0	7.85367530805249	-7.85367530805249	0.27585981242538604	15173.0	2.864267265507648	2.6691889266420032	24	1.8692599810916384
HLA.DPB1	HLA.DPB1	9.75586049652916e-44	16261.0	7.792921308388751	-7.792921308388751	0.17263145281222303	14273.0	2.3794117198026368	2.4384863933327545	25	2.2200286224223316
BCHE	BCHE	1.0719374865055198e-29	16260.0	7.746716979748981	-7.746716979748981	0.393972126058247	9747.0	2.034560075039217	2.621496178980686	25	2.178968235967758
CHRNA9	CHRNA9	1.5768268673834698e-05	16259.0	7.59900298236804	-7.59900298236804	0.4260907978017625	14026.0	2.8796998032107877	3.8048030523101706	24	1.2403541298390788
SERPIND1	SERPIND1	2.2914968796322403e-45	16258.0	7.58905381986633	-7.58905381986633	0.142217894037495	14927.0	2.3595197673739583	1.9487608438462845	23	2.683517615312303
TCN1	TCN1	1.75140725013572e-06	16257.0	7.568663269320671	7.568663269320671	0.28357384941539	15511.0	2.391207000524603	1.8008761056499567	24	2.8749652752638775
ZNF502	ZNF502	5.76902909183003e-07	16256.0	7.560706890163269	-7.560706890163269	0.42505650235168	4730.0	1.3144907505904018	1.7151762529609975	25	3.6417342700435023
CDKN2A	CDKN2A	0.17229829889947304	16255.0	7.53826175865136	-7.53826175865136	0.14397932847913533	12372.0	1.974307875977309	1.8482297256357798	25	3.010423328604394
DPYSL4	DPYSL4	8.35060397004244e-07	16254.0	7.47251962326129	-7.47251962326129	0.0271901138979975	15446.0	2.672795326407028	1.9096116561364596	25	2.5134556973563407
NFASC	NFASC	7.005379406011659e-75	16253.0	7.3999764047451695	-7.3999764047451695	0.16634359740874402	8600.0	1.5507369081745301	1.683677702753455	25	3.4740850264898695
SEMA5A	SEMA5A	2.0041362469802397e-39	16252.0	7.3467973022388895	7.3467973022388895	0.575528119988062	8966.0	1.8244777708342388	2.1380433772646845	25	2.5828847020258565
TMEM176A	TMEM176A	5.70419426420533e-06	16251.0	7.34660857731843	-7.34660857731843	0.1487861423903265	14090.0	2.3704500710743406	2.263809396797527	25	2.1981349283572893
DUSP2	DUSP2	4.06251621189173e-06	16250.0	7.34583105496657	-7.34583105496657	0.0356482828160701	16059.0	2.8728094366897836	2.3761491716650744	25	1.882466669860773
HMGCLL1	HMGCLL1	1.43251920881625e-17	16249.0	7.3308969677935005	-7.3308969677935005	0.576811186172276	3746.0	0.9803027265790444	1.0788946102757202	24	5.886204436215981
TBC1D9	TBC1D9	4.5293015536968e-07	16248.0	7.2822258955067	-7.2822258955067	0.134203448926957	11699.0	1.4138937344423852	1.2147090146227093	25	4.831060023776171
RNASE1	RNASE1	1.2532003780868798e-16	16247.0	7.22999159841918	-7.22999159841918	0.40485196721754696	12665.0	2.3937854616437595	2.644968250369551	25	1.8284552701529453
PCDH20	PCDH20	5.95806462682402e-09	16246.0	7.1960043209110305	-7.1960043209110305	0.550072549974583	6687.0	1.3473931711594758	1.3098385953639724	25	4.4651388121040725
POU4F1	POU4F1	3.12342426357525e-13	16245.0	7.19413396130759	-7.19413396130759	0.101766203282298	14240.0	2.2249547129022793	1.7946972682082691	25	2.768811953096846
WNT7A	WNT7A	3.9232203980783594e-33	16244.0	7.1391049628871395	7.1391049628871395	0.231646530033912	14869.0	2.1163251380968324	1.7967450297163066	24	2.7954883646364497
SCG3	SCG3	2.4473499714210394e-50	16243.0	7.1138109532602	-7.1138109532602	0.40863499970674555	10025.0	2.0019915796337586	2.0969026461545144	24	2.4377952801008416
HLA.DRA	HLA.DRA	1.22352748611886e-06	16242.0	7.109797861591639	-7.109797861591639	0.28889333078832297	10754.0	2.3365739410662805	3.416138989429539	25	1.3972569427927286
MPO	MPO	1.1603351628363e-05	16241.0	7.10777200926643	-7.10777200926643	0.30422696349132	13970.0	4.627415628935704	6.09001543596138	23	0.4072824455721882
GLB1L2	GLB1L2	3.1506072849625703e-37	16240.0	7.10023676509866	-7.10023676509866	0.1365748996692015	9629.0	1.6890136953664043	1.6205168527821654	25	3.3391958006743714
ZNF569	ZNF569	1.18726432779437e-06	16239.0	7.08684058432703	-7.08684058432703	0.393284822929511	6526.0	0.8175296808814	0.48699575097500925	25	12.873440663278696
IGFBPL1	IGFBPL1	4.0925157799029894e-53	16238.0	7.07011289676823	-7.07011289676823	0.16380626205055349	15994.0	2.6082425536140117	1.7428770147888646	24	2.5600603515301614
CXCL10	CXCL10		16237.0	7.068628704106111	7.068628704106111	0.5136195529991301	14397.0	1.9497750735348551	2.0168543652235504	24	2.5380383030303113
BEX1	BEX1	6.07772534634862e-57	16236.0	7.056204389196349	-7.056204389196349	0.2615347585202815	8645.0	1.6024576072096435	1.901383443436538	24	2.868304549938474
PRDM13	PRDM13	8.81534426713231e-06	16235.0	7.04787455862648	-7.04787455862648	0.557728959865786	5439.0	1.6061395867072703	1.8937050533393587	23	2.873591619942745
MC4R	MC4R	1.7390564284977697e-05	16234.0	6.96774873158342	-6.96774873158342	0.34426237301918894	14541.0	2.1205824150921004	1.8342833224391504	23	2.6425395996327157
CLVS2	CLVS2	1.9477251472578e-05	16233.0	6.92132877711121	-6.92132877711121	0.560401899326293	6494.0	1.5455437138515373	1.852759675678108	24	2.9015015459531424
CRCT1	CRCT1	9.88670755271327e-23	16232.0	6.90877254522372	6.90877254522372	0.006073741782063745	17654.0	6.957430785528394	6.229625269678844	22	-0.007810781258626502
PDZRN3	PDZRN3	8.020863702517001e-32	16231.0	6.90849810797636	-6.90849810797636	0.37190762237809605	7214.0	1.4775212941727218	1.5602276704076081	25	3.480887383816748
ZNF880	ZNF880	2.20392483698443e-05	16230.0	6.876081827481889	-6.876081827481889	0.49128951731730197	12275.0	2.298778893549737	2.4969182083609285	25	1.8331809662827792
GPHA2	GPHA2	2.2602565807694298e-05	16229.0	6.87333524440684	-6.87333524440684	0.319116115826202	14083.0	1.9961813253538772	1.5226488947649766	24	3.203071920139383
SIGLEC17P	SIGLEC17P	0.00011214535840631299	16228.0	6.84605401364788	-6.84605401364788	0.33693919410188744	13936.0	2.3999938714941282	2.0033325077970052	24	2.219332100312658
MYH4	MYH4	4.44929684554781e-05	16227.0	6.80938573177596	-6.80938573177596	0.13472513539851802	15987.0	2.8232920382690434	3.708160405025923	22	1.0749517976903835
CPNE4	CPNE4	1.11126073185422e-07	16226.0	6.7848997684839	-6.7848997684839	0.394363188509522	4440.0	1.3079231407607628	1.5506197061284601	25	3.532121129427592
TH	TH	2.02559969939252e-07	16225.0	6.77285480758139	6.77285480758139	0.0313968489014405	16947.0	3.7458425481384965	3.4220999963589835	24	0.8845481612645884
PDE10A	PDE10A	3.0119878456434697e-05	16224.0	6.77148799264125	6.77148799264125	0.5326616768180655	4991.0	1.2605071478827945	1.5427183897098882	25	3.5722532910201505
EGFLAM	EGFLAM	0.000104282674312461	16223.0	6.756082824749969	-6.756082824749969	0.7162804811422601	2560.0	1.3796259793606052	1.7197647642645937	25	3.1262745679572324
TMPRSS15	TMPRSS15	2.22175890014803e-67	16222.0	6.75079126922154	-6.75079126922154	0.345687637942407	15865.0	2.6952682749065144	2.3528754677543056	23	1.723645407457882
SCEL	SCEL	3.2571379674313303e-38	16221.0	6.734816465650719	-6.734816465650719	0.33509494842839255	15352.0	3.373243710610419	3.0471950032934614	24	1.1031695547567695
SERPINA6	SERPINA6	3.0288598880473304e-05	16220.0	6.71831153938231	-6.71831153938231	0.07898068374693056	16482.0	4.058931122613511	4.118962827071786	22	0.6456432185525163
ZNF214	ZNF214	7.380405909238199e-05	16219.0	6.71593175690225	-6.71593175690225	0.4457586618338525	4338.0	0.8618596141810875	0.7791052999597067	25	7.513839455364916
FAAH2	FAAH2	6.63715476990756e-06	16218.0	6.713219217584149	6.713219217584149	0.362093068884365	7448.0	1.0970646065068268	1.0498349880748903	25	5.34955938301867
NOS1	NOS1	1.5595469497391e-41	16217.0	6.6823829909968495	6.6823829909968495	0.1426193839070395	14117.0	2.155464974841448	1.7912938708377224	25	2.527177751151646
ADCYAP1R1	ADCYAP1R1	1.1377865266677699e-05	16216.0	6.6604280441565	-6.6604280441565	0.2027318752371835	12659.0	2.3490081871503437	2.1306580751014432	25	2.02351560177054
CYP24A1	CYP24A1	2.6211350091949e-12	16215.0	6.58073537004296	-6.58073537004296	0.1636362021077315	14571.0	2.8399769358886107	2.6662786627736845	24	1.4029885496900392
NOG	NOG	2.1718324415371898e-14	16214.0	6.55992891956187	6.55992891956187	0.5697649632272145	7961.0	1.3672135012982796	1.70510182303544	25	3.0453990184700315
CNTNAP4	CNTNAP4	1.05196316676639e-30	16213.0	6.55381454245821	6.55381454245821	0.6469253620074921	9245.0	1.509803755554033	1.7187979469737331	23	2.934615319843212
GABRA4	GABRA4	4.57289095748145e-05	16212.0	6.47404091334549	-6.47404091334549	0.6032974023625995	6829.0	1.7043435933510154	2.043285241063801	25	2.3343276915714495
SSTR5	SSTR5	0.000257259583327297	16211.0	6.428230264141999	6.428230264141999	0.08576793990896556	17358.0	3.4283341107083363	1.3781405975018395	24	2.176770758275016
OLFM1	OLFM1	0.000284379830100131	16210.0	6.418303889572379	-6.418303889572379	0.28779920414064397	8441.0	1.7167201389799116	2.1578148360789227	25	2.1788633908625634
SYT13	SYT13	1.4200280549910697e-45	16209.0	6.411630925087019	-6.411630925087019	0.19445896162921303	14276.0	1.9517724739492517	1.6338907692052382	24	2.729594006646567
PXT1	PXT1	4.80745863569235e-05	16208.0	6.40539758457221	6.40539758457221	0.6139034923741745	8207.0	0.8866790716596116	0.7358268084154167	24	7.500023714543659
ZNF804A	ZNF804A	1.3056419591413199e-15	16207.0	6.38449436124938	-6.38449436124938	0.4264692013043705	6025.0	1.1957577699755484	1.390767664423782	24	3.730843565034718
NUDT10	NUDT10	4.2530280335972495e-05	16206.0	6.3788975082112005	-6.3788975082112005	0.537256061787148	8673.0	1.8395455041871294	2.0438780884884444	25	2.2209504713567143
CDHR1	CDHR1	0.000563452060692413	16205.0	6.37381417072553	-6.37381417072553	0.0254169733613445	15219.0	2.503455291283096	1.9360607217990737	25	1.9990896131842002
FAM110B	FAM110B	0.000320945986386329	16204.0	6.3679549456969	-6.3679549456969	0.584070210689028	4780.0	1.696532129833558	2.173249604599565	25	2.1495104869576545
TDRP	TDRP	0.000348195290669228	16203.0	6.36661007117374	-6.36661007117374	0.284202085151357	9807.0	1.358300270878068	1.3353944933499549	25	3.750434665738276
GABRA3	GABRA3	8.217802936704158e-33	16202.0	6.36472871427255	6.36472871427255	0.3645798416082921	14136.0	2.556104829508009	2.5671310016159086	25	1.4836110359647252
INA	INA	4.78479083205395e-11	16201.0	6.36279480216979	-6.36279480216979	0.3673528761542645	12269.0	1.7676612417005548	1.7759573453649147	25	2.587412120264099
TTC12	TTC12	1.04765524473521e-27	16200.0	6.34348504896768	-6.34348504896768	0.6066662552247665	592.0	0.8057194184134666	1.064314492393396	25	5.203129028245275
KCNA4	KCNA4	0.000749588755267362	16199.0	6.3162396900927495	-6.3162396900927495	0.5855017961008089	7441.0	1.3483802559299696	1.183273077416679	23	4.1984048559683345
A2ML1	A2ML1	4.51582491290241e-73	16198.0	6.2761126679519705	6.2761126679519705	0.0271440111523846	17068.0	4.418440247229558	4.201797131629424	24	0.44211378191931455
ZNF280A	ZNF280A	2.7056578496412703e-14	16197.0	6.26755676661908	-6.26755676661908	0.5244885595130611	15414.0	2.6684229843794487	2.3082362655440947	23	1.5592570985757594
STRA6	STRA6	0.000504473511666428	16196.0	6.23543642988784	-6.23543642988784	0.03445038602855935	14111.0	2.1856724513558143	1.472537874510125	25	2.7501934236355563
GPR15	GPR15	0.000167762691164671	16195.0	6.2317217739055195	6.2317217739055195	0.26468774265441897	15140.0	2.3885223726620253	1.8962609488764584	23	2.0267249628911066
ANO5	ANO5	0.000767734268074099	16194.0	6.227776685251531	-6.227776685251531	0.184905577153358	11700.0	1.5311733640965022	1.334336478007864	24	3.5198043361348836
CNKSR2	CNKSR2	0.0008229646628104701	16193.0	6.1674132087378295	-6.1674132087378295	0.64844462401772	4615.0	1.4280277675850641	2.1065748418635337	25	2.249806342963906
LINC00839	LINC00839	2.00554939985403e-39	16192.0	6.135128946370861	-6.135128946370861	0.471094983977979	6454.0	1.3277162238129727	1.4541537973800442	25	3.305986430884702
HLA.DPA1	HLA.DPA1	3.39256283267274e-36	16191.0	6.115822928224679	-6.115822928224679	0.22543959553445303	13596.0	2.474539941176036	3.1338451276174464	25	1.1619218049288174
RAB39B	RAB39B	6.7354955040955995e-06	16190.0	6.07784541489896	-6.07784541489896	0.3580648443506585	5123.0	2.0976248817022682	2.7297178319626467	24	1.4581069466564398
SSTR5.AS1	SSTR5.AS1	0.00104123589529517	16189.0	6.0350173087383	6.0350173087383	0.01996833402977275	16652.0	2.7468729565705146	1.489709522904983	23	2.2072385935721175
TBX3	TBX3	5.441099652937549e-103	16188.0	6.03065832460119	6.03065832460119	0.07786671477714305	12591.0	2.2518353239497624	1.866999402047718	25	2.0240086828666515
CALCA	CALCA	0.0028082473769791	16187.0	6.0240254725953495	-6.0240254725953495	0.0570539833515531	17634.0	6.004026685979362	5.460784228117048	21	0.003662255416175543
SLC6A17	SLC6A17	0.00163205612626951	16186.0	5.9914186058006	-5.9914186058006	0.0460068263147301	16105.0	2.4100232883177326	1.7609660464202297	25	2.03376738851001
MYH1	MYH1	0.00164104566469871	16185.0	5.9728249391688895	-5.9728249391688895	0.31071921813151004	17607.0	6.130254716366184	6.39478730597507	21	-0.024618454010221353
DMD	DMD	1.3183398124325997e-59	16184.0	5.946212741359839	-5.946212741359839	0.3720323532092071	13099.0	2.260973264853827	2.393402869840696	24	1.5397489168847285
RARB	RARB	4.58989047601399e-14	16183.0	5.9179622143356	-5.9179622143356	0.465951975260407	2565.0	0.7882475998135948	0.7243975648256645	25	7.081352648882159
BGN	BGN	2.46303422912622e-44	16182.0	5.908533706801139	-5.908533706801139	0.0474996312959499	14894.0	3.139155593608291	2.9213276089535807	25	0.9479861501000357
XIST	XIST	0.23173616514940398	16181.0	5.89116774353291	5.89116774353291	0.39038925193474894	7236.0	1.304707771104741	1.4609169723695772	25	3.1394391735958997
TMEM178B	TMEM178B	1.00355674728373e-33	16180.0	5.86585576047725	5.86585576047725	0.514828197955681	5664.0	1.280611128081965	1.650759424719007	25	2.777657703317846
SEMA6D	SEMA6D	0.00315937150855194	16179.0	5.84492782360526	-5.84492782360526	0.43031625255144756	4019.0	1.2574248036851818	1.6156198524467948	25	2.8394693299741762
TMEM176B	TMEM176B	2.63695177939052e-05	16178.0	5.84160031671345	-5.84160031671345	0.39673001488949106	9334.0	1.960925734682264	2.565276950509191	25	1.5127702220459656
FAM162B	FAM162B	0.00315657565570026	16177.0	5.83631678899136	-5.83631678899136	0.41938261325312304	12743.0	1.684108952406038	1.503295989824479	25	2.762069389322407
LHFPL4	LHFPL4	0.0175329144030683	16176.0	5.8269235359310905	-5.8269235359310905	0.174742604509858	10305.0	1.4939066878297	1.3120842901430494	24	3.302392141002607
HLA.DMB	HLA.DMB	6.70534343048976e-14	16175.0	5.819272426306489	-5.819272426306489	0.351370876001505	8596.0	1.8717455406311603	2.512758075151952	25	1.570993612441824
LINC01098	LINC01098	0.00420173193693501	16174.0	5.80089781112628	-5.80089781112628	0.7654064492320721	7691.0	0.8449179827074793	0.6956758455984451	21	7.123978588268349
DNAJC12	DNAJC12	6.4366190169163406e-15	16173.0	5.79825449437586	-5.79825449437586	0.2774649945776445	9198.0	1.1075100797792747	0.952987549320656	24	4.9221465883163065
CGREF1	CGREF1	1.6626076910468898e-29	16172.0	5.7777181301055895	-5.7777181301055895	0.19835452815248802	8817.0	1.3317548727862016	1.4266727378304929	25	3.116316124523595
CDH19	CDH19	0.00398673980679695	16171.0	5.766101426773651	-5.766101426773651	0.698389740918809	3618.0	1.324955241709915	1.69594238020498	24	2.6186893121492467
SUN3	SUN3	4.96288219896855e-09	16170.0	5.71634155411065	-5.71634155411065	0.6726539012162276	4014.0	1.0691923291059853	1.2061025116864865	23	3.853030053396192
PTPN22	PTPN22	7.45709316595898e-07	16169.0	5.70289885762421	-5.70289885762421	0.359762582927203	6481.0	1.6842928935443588	1.8499920882614223	25	2.1722287298301044
RNF144A	RNF144A	5.341757807890489e-07	16168.0	5.671547351939171	-5.671547351939171	0.327998737722968	1503.0	1.0601529515477803	1.5403999989563932	25	2.9936343829625858
IGFL2	IGFL2	0.0028672311274565	16167.0	5.636031055913941	5.636031055913941	0.40548693028962	8651.0	1.3957130121893113	1.2638574560364768	24	3.3550603538966244
LINC01029	LINC01029	0.0010191499291488698	16166.0	5.62947317313295	-5.62947317313295	0.48524179844403603	14831.0	2.2234381590944574	1.7705184874994375	22	1.9237500416326911
LINC01545	LINC01545	1.1309221748853999e-17	16165.0	5.62860201995149	5.62860201995149	0.8162420030548879	5392.0	0.7533953473163421	0.5787346198694118	23	8.423907098792899
SYT1	SYT1	4.583897485001821e-30	16164.0	5.62488349718194	-5.62488349718194	0.438026763469313	5649.0	1.6691085720008174	2.1140807267381514	25	1.8711560420327704
UGT1A6	UGT1A6	5.751903240293149e-139	16163.0	5.594472252609889	5.594472252609889	0.38192664492593453	14343.0	3.174227159614609	3.923834690875956	24	0.6168060796809421
MAGEH1	MAGEH1	0.00751916394836022	16162.0	5.5777283480653095	-5.5777283480653095	0.28560408167675605	6221.0	1.1092300934658377	1.355032101323587	25	3.29770656372987
CNR1	CNR1	0.0015127530172068	16161.0	5.57736398594103	-5.57736398594103	0.48986976497841095	7298.0	1.7852298252922374	2.0368995786071205	24	1.8617187614334638
HLA.DQB1	HLA.DQB1	2.3515474240212592e-52	16160.0	5.5750441416423095	-5.5750441416423095	0.1333829913592265	13815.0	2.397471702827041	2.4630817684220014	25	1.2900799638702263
DSG1	DSG1	0.0016827085464999302	16159.0	5.5612829908742	-5.5612829908742	0.0423565024201619	17276.0	5.9210854393794135	6.033596880797475	23	-0.059633160055873276
MALRD1	MALRD1	1.0046727069941199e-23	16158.0	5.5240158304285005	-5.5240158304285005	0.6129676329116791	3929.0	1.4773205783277759	1.8300997618833186	24	2.2111883386817954
NRXN1	NRXN1	5.6040232553287896e-11	16157.0	5.51458195907925	-5.51458195907925	0.273442906409813	13304.0	1.7916420022923227	1.7054425010330276	25	2.1829759458509175
MAP1LC3A	MAP1LC3A	1.05319253129296e-13	16156.0	5.5051420962811	-5.5051420962811	0.0124581088488732	16665.0	3.3541122062878306	2.4210597468752373	25	0.888466256468687
RPPH1	RPPH1	0.000378130361340868	16155.0	5.4957850901798295	5.4957850901798295	0.246638054957364	15718.0	2.996204843287856	3.985758940048953	25	0.6271278028824477
PELI2	PELI2	4.15044540815615e-07	16154.0	5.48667059885144	-5.48667059885144	0.28331091255933194	5673.0	0.7849948043586769	0.6154123110101554	25	7.639879330290449
SLA	SLA	0.0018493173776321	16153.0	5.4721374797707805	-5.4721374797707805	0.458616820138323	7049.0	1.80099403817496	2.4918083433561335	25	1.4732848340379499
CYB5R2	CYB5R2	0.0103235214162375	16152.0	5.46746015745028	-5.46746015745028	0.30408307504012244	5421.0	1.3738037859016194	1.624034991368493	25	2.5206700553287598
LINC01419	LINC01419	7.616622431475509e-37	16151.0	5.46389566271592	-5.46389566271592	0.00638483110084711	17241.0	5.007419291564199	4.877021909957848	20	0.09359735912190449
NEFM	NEFM	1.02837718941937e-12	16150.0	5.46378591413808	-5.46378591413808	0.434441233459398	15392.0	3.7494682938870727	4.591011813358122	25	0.37340736420302506
SYN2	SYN2	0.0115012023910394	16149.0	5.46351579817592	-5.46351579817592	0.12996045728845051	11318.0	1.8378350297664938	1.7412000898092719	25	2.0822884110961524
EFEMP1	EFEMP1	3.4673902477241298e-56	16148.0	5.45884487736676	-5.45884487736676	0.10871790497351899	13039.0	2.6517435155700975	2.4796748426977095	25	1.1320441347635466
P4HA3	P4HA3	3.68761577276391e-13	16147.0	5.432554353922349	-5.432554353922349	0.561920368891906	1774.0	0.5703438997216035	0.48877800168505103	25	9.947686756438273
ARHGAP19.SLIT1	ARHGAP19.SLIT1	0.019601653389176	16146.0	5.43183662618504	-5.43183662618504	0.268499828261806	7312.0	0.8598314855288609	0.5725041161232806	25	7.9859777631217295
RD3	RD3	0.000173855810582964	16145.0	5.42731308608927	5.42731308608927	0.152442758386755	15176.0	2.1181159769603615	1.5073063039144792	24	2.1954377159671616
WIF1	WIF1	7.1209124308513e-06	16144.0	5.421429113663679	-5.421429113663679	0.20758487343076396	15786.0	2.60831938165937	2.207710130092969	24	1.274220602451032
KIF5A	KIF5A	1.2771409655056101e-12	16143.0	5.415168134212331	-5.415168134212331	0.40321396304541796	12561.0	3.2075448307424033	4.25294486751894	24	0.5190811007991737
CREB5	CREB5	1.3692839490770498e-07	16142.0	5.40676372369501	-5.40676372369501	0.272018034665141	12209.0	1.470084372563897	1.1488219010116234	25	3.426709873536162
FPR3	FPR3	0.00674097748512324	16141.0	5.378359581929019	5.378359581929019	0.132669310522044	15103.0	2.516538580832013	2.2754258787211485	24	1.257707854982043
ALPP	ALPP	4.2913766716535703e-07	16140.0	5.3497176983371295	5.3497176983371295	0.011471444868614754	17611.0	5.191093716813713	4.295820096536592	24	0.03692519192116628
SULT4A1	SULT4A1	2.5465616719099395e-29	16139.0	5.3466021378359	-5.3466021378359	0.26595024844305	13092.0	1.9405996126678429	1.8319240140474196	25	1.859248800196083
NWD2	NWD2	0.0743996561281597	16138.0	5.34031117409121	-5.34031117409121	0.5485394800394174	10332.0	1.4390780313423892	1.2353764383406411	24	3.1579306692856797
REG1B	REG1B	0.0100344561846931	16137.0	5.32806939622367	5.32806939622367	0.48227432523482894	16566.0	4.268018778657064	4.845754853470535	22	0.21875861442049568
DYDC2	DYDC2	0.00340181745758683	16136.0	5.3169245424892	-5.3169245424892	0.674448714672576	5251.0	1.024407555315752	1.1175005454896427	25	3.84117663700347
