	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
PPARG	PPARG	3.18917776631093e-19	7053.0	1.33431389041481	-1.33431389041481	0.999670624538361	8023.0	0.304424673119642	0.28258525174679044	3	3.6445257172090377
EGR1	EGR1	0.017538997049712	7051.0	1.33189687983857	-1.33189687983857	0.999901488283951	5886.0	0.3479412756504644	0.28813237363315314	21	3.4149429020456643
PEG10	PEG10	0.000641971894775099	7050.0	1.32899435572113	-1.32899435572113	0.9999108782155366	7851.0	0.3952308643140504	0.268634079560554	20	3.4759681010487564
FZD4	FZD4	5.19616331632248e-05	7049.0	1.32797512637955	1.32797512637955	0.999792476272881	9389.0	0.7457425565540646	0.6771531494207079	12	0.859824059481337
CD109	CD109	6.847107985750998e-11	7047.0	1.30215324177087	-1.30215324177087	0.9999202681471221	7486.0	0.3523243688549936	0.24386435357306321	13	3.8949065699809307
EPS8L2	EPS8L2	6.91703924791724e-18	7046.0	1.2962949663143601	1.2962949663143601	0.999850451444037	4066.0	0.29957003956212896	0.3792846369524162	16	2.6279074595823317
KIF12	KIF12	1.80057860516953e-05	7044.0	1.2950453554335901	1.2950453554335901	0.99844501292544	9362.0	0.612673802448208		1	
PHLDB1	PHLDB1	1.8859639988359e-11	7043.0	1.2836279255613798	1.2836279255613798	0.9998642752940314	8528.0	0.3840802639229712	0.2157725098762148	18	4.168963238896672
MRPS5	MRPS5	1.42832136472311e-07	7042.0	1.27908324283822	1.27908324283822	0.999883377828017	3538.0	0.16935321306907455	0.16785693598020546	20	6.611165772143074
SERPINB6	SERPINB6	1.1246556037056097e-42	7041.0	1.2740953486857	1.2740953486857	0.9998082824409409	8338.0	0.4669389059376149	0.3648784526348883	20	2.212124166059643
TMEM8B	TMEM8B	0.0021278332302111	7040.0	1.26964461973406	1.26964461973406	0.9998173667068629	3929.0	0.1433911038837825	0.0020395481693888996	2	552.2073627649264
NID1	NID1	1.0159493265666998e-48	7039.0	1.26952286453843	-1.26952286453843	0.9998970543655419	5130.0	0.3216197358724122	0.36989920275473487	22	2.5625984635996466
TM7SF2	TM7SF2	0.0060444742904677	7038.0	1.2647176012677	1.2647176012677	0.9998106439693909	4629.0	0.25946455605329094	0.281027027734815	4	3.5770689151044714
FGFR2	FGFR2	4.5623999256241305e-06	7037.0	1.25580916237956	1.25580916237956	0.9999287889898225	4775.0	0.33504151509665386	0.3550017099368606	12	2.59369918935509
TRIB1	TRIB1	0.000786567652629629	7036.0	1.24733089185504	1.24733089185504	0.9998082824409409	8558.0	0.5859168064362955	0.6459449457027541	20	1.0239480776479502
ANGPTL4	ANGPTL4	0.0352272388569651	7035.0	1.2458301174233999	-1.2458301174233999	0.9997855518230006	9216.0	0.5527202927880092	0.3837870188486164	14	1.8059751648577405
GMDS	GMDS	1.21769138666909e-38	7034.0	1.24498149643221	1.24498149643221	0.99844501292544	8564.0	0.390076561534108		1	
SPRY1	SPRY1	1.00716419931424e-10	7033.0	1.2411994565534499	1.2411994565534499	0.9999202681471221	6937.0	0.289278045414536	0.15383633110706385	9	6.187884255224568
B4GALNT4	B4GALNT4	6.14537893281799e-08	7031.0	1.2255606340358502	1.2255606340358502	0.9990578187319005	168.0	0.03581260491424897	0.04383056138015517	2	27.144257149767526
LMCD1	LMCD1	1.2431798215848699e-06	7030.0	1.2245889758367599	1.2245889758367599	0.9999108782155366	4847.0	0.1843457850141761	0.12131287645901614	12	8.574878621182602
DCLK1	DCLK1	1.80585406134655e-05	7029.0	1.21790399325524	1.21790399325524	0.999958344196592	7511.0	0.3055817327088793	0.16781015181635156	4	5.436633306576053
SSR3	SSR3	9.224248253035649e-26	7028.0	1.21007499392693	-1.21007499392693	0.9998926204471329	1750.0	0.16356342998119483	0.2220219782932478	24	4.713549406192108
OLFM2	OLFM2	0.0017804159413523102	7027.0	1.2069721239807099	1.2069721239807099	0.9998173667068629	733.0	0.0663399258507589	0.041203599609217524	2	27.682828902035634
IRF1	IRF1	1.3543115525227401e-15	7026.0	1.2016993348735299	1.2016993348735299	0.9998082824409409	7361.0	0.34910925646456714	0.2681548879537241	13	3.179468720167784
GNG11	GNG11	1.6365310155656e-37	7025.0	1.20032317158293	1.20032317158293	0.999901488283951	7716.0	0.3290177333615177	0.22348580457694917	15	3.898705959739873
PHLDA2	PHLDA2	4.07379992509344e-08	7023.0	1.19643807498833	-1.19643807498833	0.9998335223922115	940.0	0.07343923656854175	0.04366502117089391	2	25.718499803873986
NCEH1	NCEH1	0.0027002930011242802	7022.0	1.19568951301976	-1.19568951301976	0.999731550405621	4994.0	0.17294334471135872	0.07019242780875792	6	14.570605409103589
NEK6	NEK6	2.59308047633158e-17	7021.0	1.19284786570774	-1.19284786570774	0.9998563722100016	3133.0	0.14234821440168663	0.12252578613467573	12	8.573702601274345
SEC22B	SEC22B	2.74563594077937e-24	7020.0	1.19054960207395	-1.19054960207395	0.9998970543655419	6316.0	0.24014757036427564	0.15207734402191014	20	6.249464953653765
HLA.B	HLA.B	0.000107136930451588	7019.0	1.1861436715173999	1.1861436715173999	0.9998970543655419	7694.0	0.3624582230418983	0.2896474864192753	21	2.843751411960078
SGCE	SGCE	7.81049443712643e-17	7017.0	1.17671942583659	-1.17671942583659	0.9999108782155366	697.0	0.12318384860274686	0.10905666407476051	10	9.660441992904016
SLC2A2	SLC2A2	0.00011197111227739099	7016.0	1.17528163057122	-1.17528163057122	0.99844501292544	9800.0	1.00200958234075		1	
SMPD1	SMPD1	0.0024606366267207	7015.0	1.16656615438259	1.16656615438259	0.9999506634004208	773.0	0.08950932990417033	0.07485525805648349	7	14.388525969220566
SLC6A15	SLC6A15	5.81962583427744e-09	7014.0	1.16369814485628	-1.16369814485628	0.9998082824409409	1052.0	0.0768756460373342		1	
DAPK1	DAPK1	2.5580575572620498e-18	7013.0	1.1601893478971799	1.1601893478971799	0.999901488283951	4557.0	0.2012914337588889	0.16462593109768908	18	5.82470761285645
VCAM1	VCAM1	0.21412602802491001	7012.0	1.1573039960828502	1.1573039960828502	0.9997259398572875	8599.0	0.46890848645777977	0.2615271178236472	12	2.632214645095691
SORL1	SORL1	1.04837070097652e-06	7011.0	1.14875674814832	1.14875674814832	0.9998926204471329	7637.0	0.37184642829206216	0.3006344182622797	15	2.58423611091151
MATN2	MATN2	2.42024337120401e-06	7009.0	1.14566809521558	1.14566809521558	0.9997259398572875	4660.0	0.24319931800308514	0.28658619867549406	8	3.149030837435316
DOCK11	DOCK11	9.157950277263119e-06	7008.0	1.14298343960528	1.14298343960528	0.9999573861378929	6380.0	0.29771676350398973	0.26283680160611156	8	3.215937307622587
PHF10	PHF10	5.590868282543089e-17	7006.0	1.12794573407732	1.12794573407732	0.9998972016780114	2732.0	0.18225727579126427	0.2177929505713536	18	4.3421444808252785
CLU	CLU	0.0032098216726183302	7005.0	1.12238112205207	1.12238112205207	0.9999108782155366	8503.0	0.6354860989299471	0.6501645092267937	22	0.7488797315331184
DYNLT3	DYNLT3	1.8305024454201499e-16	7004.0	1.11989955858051	-1.11989955858051	0.999901488283951	2302.0	0.2887414477589269	0.36011996148425063	9	2.308003442508234
COL18A1	COL18A1	3.3688045847428e-14	7003.0	1.11889557674202	1.11889557674202	0.999883377828017	7786.0	0.40293388111110107	0.36575167957741483	22	1.9575076085997267
ACSF2	ACSF2	0.268647589041794	7001.0	1.11408166448911	1.11408166448911	0.999670624538361	7709.0	0.4471193138144872	0.37336448086031626	5	1.78635725909918
GADD45B	GADD45B	2.0476686082454e-05	7000.0	1.11395102158397	1.11395102158397	0.9998926204471329	7368.0	0.3684207251759558	0.3536181226083158	17	2.108292105927498
DHRS3	DHRS3	1.49094720609982e-06	6999.0	1.11345606322603	1.11345606322603	0.9998970543655419	5143.0	0.30474413550907403	0.2645931043115001	14	3.0564361449302004
PTPRU	PTPRU	3.75495591225396e-11	6998.0	1.11075783274144	1.11075783274144	0.9999354657737715	2550.0	0.1371459300688503	0.1291919903582589	6	7.53616303899872
SEZ6L2	SEZ6L2	0.00267059602874931	6996.0	1.10408267580273	1.10408267580273	0.9999287889898225	3188.0	0.15741068363354205	0.15369647811599155	8	6.159360343018102
PGM3	PGM3	4.2135229703908105e-15	6995.0	1.09980287387969	-1.09980287387969	0.999901488283951	5193.0	0.2671318114365235	0.297362448794343	20	2.800189014514892
CYBA	CYBA	0.000445361047113532	6994.0	1.09693254819516	1.09693254819516	0.9998082824409409	5501.0	0.30078999668316775	0.37093365107694	17	2.1463206403639403
HTT	HTT	2.7372134011501996e-13	6993.0	1.09643212249763	1.09643212249763	0.9999202681471221	10100.0	2.726602272498476	1.3014991816992816	4	-1.2525325969644026
HS3ST1	HS3ST1	6.19784487472121e-05	6992.0	1.08993442455232	1.08993442455232	0.9996732523414549	9418.0	0.6425923778031539		1	
CTSD	CTSD	5.936295955756651e-05	6991.0	1.08293528864301	1.08293528864301	0.999901488283951	5034.0	0.2509530926758627	0.23343226146713106	23	3.5641268723444908
PDK4	PDK4	0.0423995606175071	6990.0	1.08258482099337	-1.08258482099337	0.999850451444037	8278.0	0.4053780680293098	0.2998426610818301	16	2.2585403642053574
RSPO3	RSPO3	6.175565775425239e-09	6989.0	1.08015847009151	1.08015847009151	0.999937309832523	30.0	0.00922180759807815		1	
DERA	DERA	6.03263333459701e-18	6988.0	1.07970201021688	-1.07970201021688	0.999919399058237	8257.0	0.4159389861162375	0.2162004248901249	8	3.0701282129208263
YIPF5	YIPF5	6.9904519805392e-09	6987.0	1.07447628330602	-1.07447628330602	0.999901488283951	1380.0	0.1524168975575804	0.18893848800767374	19	4.880209402919484
UNC13B	UNC13B	3.28475200475617e-22	6986.0	1.0740894837158699	1.0740894837158699	0.9999202681471221	3843.0	0.16690939360207235	0.1251384715733048	13	7.249410023218807
PITPNM1	PITPNM1	2.3706025166209197e-05	6985.0	1.0710745320775101	1.0710745320775101	0.999937309832523	2234.0	0.10732545439178304	0.07544656476893502	11	12.77392921251398
SNX14	SNX14	4.2522281272099595e-20	6984.0	1.07037795743494	-1.07037795743494	0.9998878117464259	8607.0	0.45972463367404054	0.36328186300981735	18	1.6809353450832667
CD164	CD164	4.56895354593439e-26	6983.0	1.07010368802499	-1.07010368802499	0.9998741352089009	6417.0	0.33340173553945157	0.299201806012954	24	2.46222428367843
HABP4	HABP4	3.57912299760899e-05	6982.0	1.0688912063592602	1.0688912063592602	0.9999641088753649	3192.0	0.12587543798917		1	
