	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
TFPI	TFPI	9.423734060428139e-22	7085.0	3.2491826864313	-3.2491826864313	0.9634803447036558	5085.0	0.5203004317308958	0.3996563772365277	15	6.828071338607407
CD74	CD74	3.85481840090205e-30	7084.0	3.2027410365663	3.2027410365663	0.7543480405873871	9130.0	2.479776659587207	2.5039514521337884	21	0.28872939064493663
ESRG	ESRG	6.32319189221359e-17	7083.0	3.15875281272448	3.15875281272448	0.873077936602505	9552.0	3.469941309883231	3.1171090461343804	7	-0.0998324064230814
PRDM8	PRDM8	1.4879852171762e-18	7081.0	3.1388751306300597	3.1388751306300597	0.19717103555179	9843.0	4.71033301604159		1	
PXDN	PXDN	9.423734060428139e-22	7079.0	2.9756405573646303	2.9756405573646303	0.8572928615049555	8546.0	1.3232309925742902	0.9537026710555435	19	1.732625497380099
LRRK1	LRRK1	5.3410938132007305e-20	7078.0	2.8723767398530797	2.8723767398530797	0.913522930283298	3156.0	0.5381849334719734	0.5936251591802382	3	3.9320971665090636
COL4A1	COL4A1	8.727173714817329e-24	7076.0	2.82730122959365	2.82730122959365	0.8267387086794845	8836.0	2.675206067690939	2.54302037567516	18	0.05980886482764841
FAM83A	FAM83A	2.2410924080324704e-24	7075.0	2.7940276490605096	2.7940276490605096	0.769271964379855	8790.0	1.41804633385872	0.20397419582723397	2	6.7458597379015774
TRPV2	TRPV2	1.1963756764694302e-17	7074.0	2.7718955141785098	2.7718955141785098	0.8104810322767311	8239.0	1.7185968398138924	1.6874613558246179	8	0.6241912863538721
COL17A1	COL17A1	1.4200090615011298e-58	7072.0	2.7599653476754997	2.7599653476754997	0.641263651169175	9708.0	2.9701352157935608	2.0424607328341664	9	-0.10290032250775485
GJA1	GJA1	6.67992220766041e-32	7071.0	2.6928415541394903	-2.6928415541394903	0.9218216201935725	8455.0	2.2483693913098013	2.7684330931169674	20	0.16055008298187176
TRIB3	TRIB3		7069.0	2.58761737723151	-2.58761737723151	0.8849794252288681	3512.0	0.5994766536619106	0.6301578497146734	10	3.154988427851532
MAP3K9	MAP3K9	1.60767453963314e-19	7068.0	2.58578478771568	2.58578478771568	0.983953766355649	6437.0	0.698424319707851	0.3245483883668714	2	5.815343830561087
ICAM1	ICAM1	0.039818378955772005	7067.0	2.55743999746254	2.55743999746254	0.41793508979248906	7516.0	1.6274813913890722	1.4953725605132606	13	0.6218909124253796
ANXA6	ANXA6	3.2305978936746095e-20	7066.0	2.5498957734887298	2.5498957734887298	0.594418492368678	8617.0	2.036987081134964	2.229476601130401	22	0.23005789434780707
DHRS3	DHRS3	1.5623197234288e-20	7065.0	2.52038795567685	-2.52038795567685	0.953478737716745	4962.0	0.7310168832055997	1.0147689261647024	11	1.7633286025362842
ELF3	ELF3	4.150598258822399e-12	7064.0	2.50780256313719	-2.50780256313719	0.7470676379981085	8880.0	1.878613700297615	1.4974606665587784	12	0.4201705439685938
LAMB3	LAMB3	1.7208623992754697e-29	7063.0	2.49867963328016	2.49867963328016	0.654260677128801	9393.0	2.5423892900303215	1.9032655421358946	14	-0.022965611357156954
IL7R	IL7R	3.45342592763207e-18	7062.0	2.49696577312994	2.49696577312994	0.892744757627279	8490.0	1.9048939350643104	1.8874536841270408	15	0.3136881413540309
UCA1	UCA1	3.15860267424839e-08	7060.0	2.36414451714844	2.36414451714844	0.8022917784883249	9590.0	2.6491846973729563	1.6535795751177627	6	-0.17237766147674902
DNAJB5	DNAJB5	2.93261205818978e-25	7058.0	2.33293313879921	2.33293313879921	0.9990488812497951	345.0	0.11794357221039699		1	
TSPAN5	TSPAN5	1.3939706372206101e-14	7057.0	2.32110876851751	2.32110876851751	0.7032050082182759	9661.0	4.251849298278535	3.75260221583444	10	-0.5145071123217093
STC1	STC1	1.08822882897814e-21	7056.0	2.32077902181942	2.32077902181942	0.9892709037456822	4458.0	0.5082398942666839	0.2752844745739439	10	6.5842402858279305
ZC3H12A	ZC3H12A	0.0026988031827296396	7055.0	2.31688441528569	2.31688441528569	0.8184720093277176	8532.0	1.4202788843476697	0.8422184227246009	8	1.0645760134734115
NAV1	NAV1	4.95333720334136e-14	7054.0	2.30997460987495	2.30997460987495	0.9467881524126129	4311.0	0.6519715392203908	0.7272618779181179	19	2.2797882317175895
SCNN1A	SCNN1A	1.2418271744601299e-08	7053.0	2.25117538969848	-2.25117538969848	0.668223221131204	9267.0	2.3516681804609085	1.411233272216914	11	-0.07120919889067226
ANTXR2	ANTXR2	1.1077732603612301e-15	7052.0	2.24774566162835	2.24774566162835	0.802404224317394	4044.0	1.0568794559852732	1.4588327732694855	11	0.8163144038601139
ALDH1L2	ALDH1L2	0.0269641110888128	7051.0	2.24100813695601	-2.24100813695601	0.7264895215370765	9062.0	1.6945918848258565	1.6488276430143711	2	0.33139682879843063
GLDC	GLDC	3.28086230077341e-19	7050.0	2.20210739776438	2.20210739776438	0.993320315429925	422.0	0.12252744484619843	0.09968377038759153	3	20.861770625572607
SPOCK1	SPOCK1	4.96821253547674e-16	7049.0	2.18875481901169	2.18875481901169	0.991293421201929	3259.0	0.41204639087478223	0.3283061371468646	12	5.411742965201148
COL4A2	COL4A2	4.46430361249791e-16	7048.0	2.17883187145174	2.17883187145174	0.647381118549907	9555.0	3.255036628930531	2.619366068053715	20	-0.41086458689542793
ALDH1A3	ALDH1A3	8.727173714817329e-24	7046.0	2.16043021393308	-2.16043021393308	0.850137371107869	8127.0	1.6617254565414716	1.6175279741674238	15	0.3083129104139929
IGLON5	IGLON5	1.43202201940151e-13	7045.0	2.15901356132072	2.15901356132072	0.9990488812497951	6446.0	0.6993935692690989		1	
DDX58	DDX58	4.092459516494831e-12	7044.0	2.13285972376017	2.13285972376017	0.9202270617807929	4633.0	0.5415707561682417	0.44089367347669306	10	3.609235204133743
SGK1	SGK1	7.28937865156007e-10	7043.0	2.1288923354397102	2.1288923354397102	0.903441500638757	4012.0	0.5793461437045463	0.5625242878180717	18	2.7546298449540174
CLCF1	CLCF1	8.67519018465487e-16	7042.0	2.11125406251598	-2.11125406251598	0.8053852365747559	6970.0	0.788187377873947		1	
GPX3	GPX3	4.08488215887275e-20	7041.0	2.1085847930546002	2.1085847930546002	0.760773898195509	9057.0	1.9753334427014566	1.3361793728719236	13	0.09972564541745559
TNFAIP3	TNFAIP3	7.3223909523798e-10	7040.0	2.10690643712547	2.10690643712547	0.8310832752826235	7849.0	1.8705529960835818	1.8296736540359597	18	0.12917792225981461
IGFBP4	IGFBP4	3.0605756529261697e-19	7039.0	2.0831879397362103	2.0831879397362103	0.7085629200108656	9129.0	2.388219462781066	2.0582679892277658	20	-0.14819815720852714
SYNPO	SYNPO	4.95837348727964e-09	7038.0	2.05534286735115	2.05534286735115	0.610699927223129	8550.0	1.9472475635035122	1.4380725739961064	12	0.07516679324970593
KRT80	KRT80	3.17657046060817e-08	7037.0	2.05118938708281	-2.05118938708281	0.90230483688268	9364.0	2.2896859715760547	2.0824149301648083	5	-0.11452884871237895
GLUL	GLUL	2.22869632131948e-27	7036.0	2.03739681550949	2.03739681550949	0.808797918917802	4799.0	0.8193390491099347	1.0814259171194363	24	1.1263441601659239
AMIGO2	AMIGO2	9.68735018463483e-11	7035.0	1.9983278892986	1.9983278892986	0.9735462564030309	4263.0	0.3888149599522878	0.2824922375119994	4	5.697547456602042
RBBP8	RBBP8	3.69593285072449e-09	7034.0	1.99816446793284	1.99816446793284	0.9764632916183404	454.0	0.4309207312269428	0.6974188838728742	10	2.2472057653540323
MMP14	MMP14	1.5756712169211498e-24	7033.0	1.99000679849733	1.99000679849733	0.5580569692182871	9613.0	3.541762172036419	2.860762767243125	19	-0.5424271426164055
CD58	CD58	4.09587528046951e-10	7031.0	1.95898063978288	-1.95898063978288	0.622297025210074	5694.0	0.5944878459750699		1	
OASL	OASL	2.1646847234132299e-07	7030.0	1.9313650150009098	1.9313650150009098	0.982117397043908	83.0	0.0505960074984104		1	
NTNG1	NTNG1	3.3301182587015204e-06	7029.0	1.9232717400137702	-1.9232717400137702	0.563038031878361	9521.0	2.61144546435684		1	
ARL4C	ARL4C	1.87211619995415e-06	7028.0	1.89063531291392	1.89063531291392	0.8440061982573465	4578.0	0.6354337185065194	0.653856174111022	16	1.9196906660917645
TGFBI	TGFBI	5.89710297082475e-18	7027.0	1.8905626454424	-1.8905626454424	0.863924743266711	8469.0	1.713724437335397	1.7516613648463273	19	0.10095456328256516
ACSL5	ACSL5	2.99719414415798e-17	7026.0	1.8651364813051001	1.8651364813051001	0.9092803602656334	6908.0	1.2902901385965908	1.4142041812637889	6	0.4064804434355468
LAMA3	LAMA3	2.1899946521630702e-10	7024.0	1.85142678673484	1.85142678673484	0.8001828316771846	9389.0	2.1592087032904397	1.8677181302282506	14	-0.16479034580982851
PSAT1	PSAT1	0.0417279281565913	7023.0	1.8480982143551001	-1.8480982143551001	0.9486330168854921	3311.0	0.5512537806599856	0.5404029664021526	17	2.399772973729459
ADGRL2	ADGRL2	5.9698681289586e-20	7022.0	1.83877187245871	-1.83877187245871	0.9902369018999371	3105.0	0.3395620690184006	0.24871548131091512	10	6.027810555009931
IGFBP6	IGFBP6	7.73558795629217e-12	7021.0	1.8342528619665	-1.8342528619665	0.47770730384102145	8605.0	1.2984490230056651	0.1127275450599391	2	4.7530870886608865
PCDHGC3	PCDHGC3	6.99270050527919e-17	7020.0	1.8300673967532	1.8300673967532	0.725245532873182	7769.0	1.7084447439855577	1.40443525072917	17	0.08659897471563528
VGLL3	VGLL3	2.27801979714387e-05	7019.0	1.82852217488278	-1.82852217488278	0.972307850369937	3579.0	1.0701396557836653	1.3474595032795276	9	0.5628239789420891
TNS3	TNS3	1.80661983306714e-09	7018.0	1.8255291082440501	1.8255291082440501	0.5707311173447496	8327.0	1.4298029768600231	1.0976929189636233	14	0.36050713687544617
DDIT3	DDIT3	0.159761156311037	7017.0	1.80844177040068	-1.80844177040068	0.647248984248393	6160.0	0.8228251933974333	0.3441226326686205	13	2.8641434286374454
PLAUR	PLAUR	1.7775566092965301e-06	7016.0	1.80129443286928	-1.80129443286928	0.8529273877373265	3513.0	0.7809383573835122	0.8236569685389525	10	1.2388119259110144
TGM2	TGM2	1.7543303630599399e-06	7015.0	1.79905135556298	1.79905135556298	0.791154238613613	9140.0	2.646581112121674	2.1976972440136393	17	-0.38564445528941754
RHOBTB3	RHOBTB3	4.1127855325536e-08	7014.0	1.78890478106958	1.78890478106958	0.950288062323232	5374.0	0.6053976305436922	0.38560254823535695	17	3.069240999422858
TMEM65	TMEM65	4.29180230187337e-18	7013.0	1.7745002761766002	-1.7745002761766002	0.4829855977475763	3566.0	0.3766554986042865	0.3758627958958439	2	3.719029371450941
RARG	RARG	1.1531956517411498e-20	7012.0	1.7638365753906	-1.7638365753906	0.9959165031005139	3620.0	0.379779462962815		1	
LPXN	LPXN	4.6238673443651906e-12	7010.0	1.75552894924257	1.75552894924257	0.846181486192283	2648.0	0.561520546227579	0.6158620267090389	8	1.938759578010311
PDE4DIP	PDE4DIP	1.8571519164507603e-13	7009.0	1.74144166469823	1.74144166469823	0.774147322811208	5818.0	0.7299794639501853	0.7090414940717161	23	1.4265204634776145
CKB	CKB	1.94071779677055e-16	7008.0	1.73097941365773	1.73097941365773	0.8545035143729715	7633.0	1.6903677173623801	1.9833647297667971	21	0.02047616138667792
ISOC1	ISOC1	1.98729845152921e-12	7007.0	1.72911912240814	-1.72911912240814	0.6373116352452805	4793.0	0.487146403715443	0.10785723690401787	2	11.514968808239805
TDG	TDG	1.2847288438508702e-08	7006.0	1.7274668784333997	-1.7274668784333997	0.8627030806409275	2351.0	0.37471274750741773	0.3369419296916187	10	4.014799025351553
CRABP2	CRABP2	4.19066357772962e-15	7005.0	1.72557268434943	-1.72557268434943	0.9350404243216249	8291.0	2.068468302667719	2.1450448734806042	10	-0.15985475295064483
BCAR3	BCAR3	1.52537360024899e-07	7004.0	1.7231292216076202	1.7231292216076202	0.9330570915267921	2962.0	0.3408974254158525	0.2746026797168496	3	5.033569947740586
EMP1	EMP1	1.45929606945889e-05	7003.0	1.7168767182829698	1.7168767182829698	0.9081386235326936	7599.0	1.3386359104782442	1.3078152775340008	18	0.28921577404871085
FST	FST	6.045777036525499e-14	7002.0	1.71587435087993	1.71587435087993	0.9495219046269959	6196.0	1.295021133446693	1.6748428656460057	9	0.251279225093698
TRIB1	TRIB1	1.09393464314829e-08	7001.0	1.7140246507808798	-1.7140246507808798	0.6835487737664651	6631.0	0.8198852835168147	0.6092886881036195	16	1.4675134869925603
BCL2L1	BCL2L1	5.91681085675802e-07	7000.0	1.7057312275848302	1.7057312275848302	0.22527345968950252	7581.0	1.157422672918829	0.8903555091348381	20	0.6158310349523133
PDP1	PDP1	1.08948763208787e-06	6999.0	1.69942968504109	1.69942968504109	0.9687132612149221	3567.0	0.42863516316514144	0.25982447316824275	13	4.890973149604262
IFRD1	IFRD1	4.2168175235869305e-06	6998.0	1.68476987199219	-1.68476987199219	0.9078460557281215	2455.0	0.3315627449585407	0.21501770043496662	18	6.293468511179315
CHAC1	CHAC1	0.340494331915196	6997.0	1.68127643511197	-1.68127643511197	0.47610162174649295	8335.0	1.1606309695505814	1.4108084248124408	2	0.36904051351309836
ASAP1	ASAP1	7.38474542679068e-12	6996.0	1.68108775828854	-1.68108775828854	0.871258019591613	3381.0	0.4359259491019212	0.26365899939211895	19	4.722622068874611
ITPKC	ITPKC	1.97235278373525e-06	6995.0	1.6751921344161103	-1.6751921344161103	0.9951652011784491	2458.0	0.293506377197237		1	
PTGES	PTGES	1.22016040468554e-09	6994.0	1.67016367279844	-1.67016367279844	0.91991388601046	4233.0	0.43162740434610297		1	
KRT17	KRT17	3.30258069846918e-05	6992.0	1.6530790683629901	1.6530790683629901	0.8213664397592529	9578.0	3.794233549581932	4.795207690964736	15	-0.4465196544569624
COX7B	COX7B	4.51038042158316e-08	6991.0	1.64647310169333	-1.64647310169333	0.519358294598886	7933.0	1.0539138681718203	0.6190205904070898	23	0.9572528647743719
COL12A1	COL12A1	4.930307432435421e-10	6990.0	1.6351349460504299	1.6351349460504299	0.669374803843055	8853.0	2.32901153363563	2.0858543626526775	17	-0.33265821430733306
HPRT1	HPRT1	3.64874064697633e-13	6989.0	1.63509952813402	-1.63509952813402	0.7112093079341015	6540.0	0.6296204658229227	0.37484719821390916	8	2.6823704888339956
TNIP1	TNIP1	3.98000924615515e-10	6988.0	1.6280888270794698	1.6280888270794698	0.5294898339166929	7919.0	1.4199503867455199	0.9504240542567293	19	0.21899534150229683
LAMTOR5	LAMTOR5	1.48761205293542e-09	6987.0	1.6273455491991002	-1.6273455491991002	0.527158236231322	7819.0	0.9670903051539859	0.446538150345254	19	1.47860881211296
IL4R	IL4R	5.3762743226224697e-08	6986.0	1.6257715905884098	1.6257715905884098	0.5206098305190174	8971.0	1.7875418501753686	1.2596349375364555	12	-0.12842630413486522
FRMD4A	FRMD4A	2.28782915155273e-07	6985.0	1.6249545926107702	1.6249545926107702	0.910631866961298	5665.0	0.5307431937568597	0.2576468632431214	12	4.246942443158672
ALCAM	ALCAM	1.7950541439814399e-06	6983.0	1.6171185455815602	-1.6171185455815602	0.9385680950305291	4239.0	0.7511888103223465	0.8783944295277024	21	0.9858096842950259
THBS1	THBS1	0.164813508304459	6982.0	1.61272955350431	1.61272955350431	0.8114417724717105	8743.0	1.7343585635584682	1.2415416460817814	20	-0.09796611369261016
FXYD3	FXYD3	2.8126424437907104e-05	6981.0	1.61250631005996	-1.61250631005996	0.9470087928380935	8974.0	2.3900500700420735	2.0168133714299175	10	-0.3855308433575271
RSL24D1	RSL24D1	0.00038966433843103197	6980.0	1.61180160606635	-1.61180160606635	0.545223613329785	6873.0	0.8184139060830081	0.38837073569554964	21	2.0428616964726505
TBC1D2	TBC1D2	7.41406511382498e-08	6979.0	1.60846852618272	1.60846852618272	0.8579647877602009	8188.0	1.10507468989696		1	
UBE2B	UBE2B	1.10830101711785e-07	6977.0	1.6038114793999698	-1.6038114793999698	0.938918547327261	6282.0	0.7189215713923421	0.5240431817610719	19	1.6885820459182643
S100A2	S100A2	1.17269298506564e-07	6975.0	1.5978592625132	-1.5978592625132	0.9842287019401316	8576.0	1.4430534550159422	1.1979394266682288	12	0.1292267405605071
CKS1B	CKS1B	9.480288086874759e-07	6974.0	1.58725905487489	-1.58725905487489	0.7318424216063956	6534.0	0.7313807528647455	0.13382199687125848	4	6.395647367551463
PTPN14	PTPN14	3.2021275092546295e-08	6973.0	1.5864727320621599	1.5864727320621599	0.9656076989156155	2966.0	0.3622308531059651	0.2841027237543121	16	4.309152206562093
ZNF462	ZNF462	6.92407916178118e-06	6972.0	1.58574763859424	1.58574763859424	0.7089022528560089	5619.0	0.761946599536164	0.5358174564037427	10	1.5374658462738389
TRIB2	TRIB2	3.84382382409826e-05	6971.0	1.5847185153406	1.5847185153406	0.9566320206819514	1234.0	0.3312939312421596	0.30579617390818287	12	4.098889034742432
TNFAIP8	TNFAIP8	2.0569747301369898e-09	6970.0	1.57592309847073	-1.57592309847073	0.9637831656617615	2607.0	0.33440204893435777	0.21649285722095937	14	5.734697511379034
NFKBIA	NFKBIA	1.40078255546863e-05	6969.0	1.5653341947815502	1.5653341947815502	0.871258019591613	4525.0	0.8994004835535543	0.8147307274330913	21	0.8173666326862391
LIPA	LIPA	1.7007198245475198e-10	6968.0	1.56162337893589	-1.56162337893589	0.930782561947342	4888.0	0.693261490545054	0.7863062323233632	19	1.1043558510594738
FAM107B	FAM107B	7.74501892074169e-05	6967.0	1.5596173215242402	-1.5596173215242402	0.9142985805158991	3015.0	0.480277455642686	0.45433256755418966	19	2.375660348744024
TP53I11	TP53I11	8.61314675510419e-06	6965.0	1.55218538128457	1.55218538128457	0.348862093086321	8212.0	1.6404884677322447	1.3125727473028472	14	-0.06727481324682769
ASNS	ASNS	0.15622737304720002	6964.0	1.55179909225442	-1.55179909225442	0.9891006950527761	6848.0	1.061847842703689	1.2535894904422589	17	0.3908386703033695
TGFBR2	TGFBR2	2.91337470751177e-09	6963.0	1.5508296955412297	1.5508296955412297	0.6411733894579295	7728.0	1.3470237373441412	1.1632086974472342	16	0.17521013954276565
DST	DST	2.8283245756825702e-09	6962.0	1.54912804634622	1.54912804634622	0.8833783278946898	4518.0	0.7126177914655362	1.2065780711477794	25	0.6932914453558221
CD83	CD83	9.881438296511102e-07	6960.0	1.53568105140941	1.53568105140941	0.9583950553227665	2889.0	0.632362547297616	0.6068411653034269	8	1.4885583835765743
CDC42SE2	CDC42SE2	1.48864410175167e-09	6959.0	1.5354618734626102	-1.5354618734626102	0.9243889728100659	2568.0	0.32089244204699624	0.23229382174107646	21	5.228591196753477
PIK3R2	PIK3R2	9.435614912247071e-05	6958.0	1.53520794272113	1.53520794272113	0.513510744394802	8342.0	1.3118398915849996	1.0583553844720803	11	0.21105202884903257
SLC43A2	SLC43A2	1.4881482091147398e-10	6957.0	1.5284454365278102	-1.5284454365278102	0.14539853449489504	8397.0	1.6596090074523708	1.3168110801035633	4	-0.09960697696608463
STK26	STK26	1.61300596883424e-12	6956.0	1.5230004412173601	-1.5230004412173601	0.9466893621428074	4031.0	0.7598083466158325	0.8019574593749937	10	0.951661569675182
SESN2	SESN2	0.19498577834242198	6954.0	1.50805986319473	-1.50805986319473	0.938880531993226	8323.0	1.119741120918219	0.7904514443910814	13	0.49126198077308775
METRNL	METRNL	1.69631805233122e-06	6953.0	1.5049561484402	-1.5049561484402	0.7809504707676546	5345.0	0.5503454181056495	0.13330835497825635	2	7.160921987899822
NT5E	NT5E	2.14479374729312e-14	6952.0	1.5041058929173001	1.5041058929173001	0.9287492771785699	8063.0	1.1871788624426023	1.0842918737679308	12	0.29228940854584806
SLC25A5	SLC25A5	8.947212286998561e-10	6951.0	1.4944816160793	-1.4944816160793	0.5807684975560811	7574.0	0.9293863170866238	0.6071993485028364	23	0.9306586055897859
PRMT6	PRMT6	1.7953942871667603e-07	6950.0	1.4934476843489	-1.4934476843489	0.974050349986834	5078.0	0.519695888059067		1	
EPHB6	EPHB6	1.01733684462726e-10	6949.0	1.48686140124841	1.48686140124841	0.1324827782281802	9343.0	2.1353489597820183	2.234079858602614	2	-0.2902705362283819
MTCL1	MTCL1	0.0009642511156101429	6948.0	1.48364360792321	1.48364360792321	0.9164547205248241	5455.0	0.5380630211619798	0.3933805425027215	5	2.4037299372901457
MAGT1	MAGT1	2.97737578914935e-08	6947.0	1.4814276623463798	-1.4814276623463798	0.9685399261713576	901.0	0.23245792953697925	0.1509233407197594	20	8.27552402996789
GOLT1B	GOLT1B	7.14001466991853e-08	6946.0	1.47941125381588	-1.47941125381588	0.5968645275001334	6272.0	0.6847427510219863	0.2511551548285349	16	3.164054121590371
ENG	ENG	2.2264869779206798e-10	6945.0	1.4791494117878898	1.4791494117878898	0.6498685695600389	9274.0	2.8804781526753356	2.4906989029856663	12	-0.5626247071485181
MAP1A	MAP1A	5.81128518474439e-05	6943.0	1.4718279614526	1.4718279614526	0.9405159749452641	4928.0	1.2218075500598045	1.6678320494124799	16	0.14990742711825758
CCNC	CCNC	2.91337470751177e-09	6942.0	1.4677547795285901	-1.4677547795285901	0.8360799910623025	5204.0	0.5094672658227568	0.22472644909621514	16	4.264240001832401
GSN	GSN	0.000312295506377298	6941.0	1.4634340726179298	1.4634340726179298	0.36384760532722954	9243.0	2.3438864116311016	2.0878546016469204	24	-0.4217019414659729
SEMA4B	SEMA4B	7.14515244892076e-06	6940.0	1.4600140487243798	1.4600140487243798	0.174814482541423	8696.0	1.8268414958873846	1.0914871405812863	12	-0.33608041132545635
HENMT1	HENMT1	9.09600205389426e-11	6939.0	1.45804725571657	-1.45804725571657	0.7180169156402231	3983.0	0.409316716648673		1	
MAPK13	MAPK13	1.2618579706929999e-08	6938.0	1.45794220869764	1.45794220869764	0.257043319171844	7940.0	0.9939045387371044	0.2822523147561728	3	1.644052663877709
SLC4A7	SLC4A7	9.34303638641393e-06	6936.0	1.4545333788772499	-1.4545333788772499	0.9621703067589166	3287.0	0.3613111311112416	0.27481083891114017	14	3.978089991273964
TRIM29	TRIM29	1.0634887214495699e-07	6935.0	1.4525339892352598	1.4525339892352598	0.5573851131985416	9654.0	3.212160825834514	1.910308382179061	6	-0.9211218738369736
CEBPG	CEBPG	0.000383274970737171	6934.0	1.45226399313436	-1.45226399313436	0.856687167842864	1589.0	0.3569926428040467	0.3655208044928312	14	2.996467880535633
PINK1	PINK1	3.6433072493914505e-05	6933.0	1.4486771858433203	1.4486771858433203	0.806943512812092	7011.0	1.2783145246547853	1.2945742238753142	21	0.13159744574440352
LTBP3	LTBP3	3.63754608855344e-08	6932.0	1.4468778891215301	-1.4468778891215301	0.3200289239061065	9515.0	3.144499704777791	2.092488002858516	12	-0.8112934522621709
TMCC3	TMCC3	0.0912009376127502	6931.0	1.4423760528896499	-1.4423760528896499	0.9417085255372081	1715.0	0.7956309186490941	1.0764974628206916	3	0.6007864919123194
HPN	HPN	0.00405928895720533	6930.0	1.44208295218873	1.44208295218873	0.0700317067397749	9764.0	3.8322028033824598		1	
MAGOHB	MAGOHB	4.26375915411246e-05	6928.0	1.4417696845613999	-1.4417696845613999	0.37283106981159797	8866.0	1.48449851340849		1	
ADAM19	ADAM19	0.0776303340815864	6927.0	1.43881274524933	1.43881274524933	0.9030688864369616	8674.0	1.4185764997594912	1.4107065329922133	16	0.014344759180292618
SH3PXD2A	SH3PXD2A	0.000100999659885713	6926.0	1.43800356953688	1.43800356953688	0.596382200185114	6371.0	1.4439622262022	1.182990519584355	17	-0.005036943717362678
TGFB1I1	TGFB1I1	3.13459253141883e-05	6925.0	1.4374878862381297	1.4374878862381297	0.991172622647423	306.0	0.111063134464716		1	
YEATS4	YEATS4	5.74115409700455e-06	6924.0	1.43433619955956	-1.43433619955956	0.9990488812497951	6092.0	0.647302372256286		1	
IFI6	IFI6	7.125366969080921e-06	6923.0	1.43387831232572	1.43387831232572	0.8644288641644959	4529.0	1.063605178633687	1.3345160264952152	17	0.2774587388541643
PSMA5	PSMA5	1.3422762742702697e-07	6920.0	1.41919366408315	-1.41919366408315	0.7315491608086852	6821.0	0.8540661276257173	0.5067271222000547	21	1.1152502238360977
MACF1	MACF1	5.02521690469289e-05	6919.0	1.41644921161423	1.41644921161423	0.8659924031978071	4164.0	0.6492368651438989	0.8442896833392074	25	0.9087074751831248
ELL2	ELL2	0.000197754604345738	6917.0	1.41272647533091	-1.41272647533091	0.9496177509898716	3865.0	0.4475851237483191	0.31094713044689837	20	3.1038760518403037
FLNC	FLNC	0.0007417476484125951	6916.0	1.40948017870888	1.40948017870888	0.7919678264121891	9419.0	2.529531257972637	2.3222678223819035	15	-0.48230917574138504
TATDN1	TATDN1	2.4212332710215198e-08	6915.0	1.40870967132152	-1.40870967132152	0.780131821209306	6285.0	0.795748825553776	0.46258028965454506	12	1.325090712847932
PNPO	PNPO	2.33931110429853e-11	6914.0	1.4080548628375	1.4080548628375	0.8162623528501793	7125.0	0.6781885041411158	0.36784265964273144	4	1.9841808435304098
CDK6	CDK6	1.62965661266028e-06	6913.0	1.40780949310255	1.40780949310255	0.920618181627467	3209.0	0.3929570302365005	0.316798812193233	16	3.203460441786742
BCAS2	BCAS2	2.61766124061296e-08	6912.0	1.4075579458919298	-1.4075579458919298	0.335538781870269	8601.0	1.269381486645509	0.4495054391269776	16	0.3073966346542656
BCR	BCR	1.43444978345211e-07	6911.0	1.40656708812717	1.40656708812717	0.19079923962322898	8785.0	1.5981447247570721	0.734786472036766	19	-0.26072559025054615
