	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
ZNF528.AS1	ZNF528.AS1	0.000170585216049607	16148.0	5.94964595969381	-5.94964595969381	0.46455032986516454	2123.0	0.9208690482670812	1.1576491163618652	22	4.343956074730681
POF1B	POF1B	0.0008811653214771321	16147.0	5.94171242191446	-5.94171242191446	0.1814019881832835	11449.0	1.7556170449106414	1.53690203000749	21	2.7237229799113596
BEX1	BEX1	4.37015651032923e-12	16146.0	5.9371597928452005	-5.9371597928452005	0.3515214421689795	8166.0	1.1990725601730632	1.501183658149224	21	3.156234220211017
KCNA4	KCNA4	0.00155001541598845	16145.0	5.93395744005327	-5.93395744005327	0.37911419173206107	9573.0	1.4587415612556511	1.3623821497562787	19	3.284846237598023
UGT1A6	UGT1A6	1.1560465924090998e-124	16144.0	5.913318772815981	5.913318772815981	0.10541123756030596	14687.0	2.3496765335500265	1.7092619439309813	19	2.0849011773293493
DYDC2	DYDC2	0.00110886432938385	16143.0	5.89406011222239	-5.89406011222239	0.607913386015303	7026.0	1.1393202664241708	1.1100162038054118	19	4.283486880189486
GABRA3	GABRA3	3.32247407333269e-26	16142.0	5.876722252487579	5.876722252487579	0.235253769725388	16216.0	2.7159826164447165	2.3652627697636195	19	1.3363164873045974
STRA6	STRA6	0.0010477833318073698	16141.0	5.863029181702269	-5.863029181702269	0.175820978315431	11711.0	1.4702735769871909	1.1570118592647138	20	3.7966383572824345
ANO5	ANO5	0.00160258134781049	16140.0	5.84358000290193	-5.84358000290193	0.2664856641857465	9935.0	1.3260262854906812	1.052266225095459	22	4.293166130084073
ALDH1A1	ALDH1A1	3.84068823440608e-26	16139.0	5.785247496576099	-5.785247496576099	0.38868827306123904	7859.0	1.6501262436364197	1.9291847087829939	21	2.1434553332885775
LYPD1	LYPD1	0.29762939963147195	16138.0	5.736216819324841	-5.736216819324841	0.14000379394232398	12967.0	1.9075000434518057	1.3986631069419393	21	2.737411716138139
SFTA1P	SFTA1P	6.02788774417315e-08	16137.0	5.733020472368339	5.733020472368339	0.505331386259973	10455.0	1.3281032501459038	1.0293287757335488	19	4.279407441109651
EGLN3	EGLN3	2.60966872696171e-17	16136.0	5.73251621187093	-5.73251621187093	0.431842123464948	4418.0	0.9959366391761602	0.8835042784985662	22	5.361128053328897
CNTNAP4	CNTNAP4	9.736015701683998e-22	16135.0	5.72490937605618	5.72490937605618	0.16786237261883502	12251.0	1.9275720043754074	1.7533322407692602	19	2.1657831204967306
VGLL1	VGLL1	1.7916966904877297e-50	16134.0	5.719751440443621	5.719751440443621	0.0415814847008845	16206.0	2.7081503110373704	1.910598632504068	19	1.576260486201221
LINC00645	LINC00645	0.00202028661332385	16133.0	5.7127550088942005	-5.7127550088942005	0.285989162039662	7346.0	1.2823981420741972	1.0229307527359222	19	4.331042795390213
TRIM21	TRIM21	1.4871686547708698e-113	16132.0	5.6984015502853	5.6984015502853	0.559394171560777	1114.0	0.827585456481985	1.2552366165814586	24	3.880396755050543
LINC00839	LINC00839	9.125986773428559e-38	16131.0	5.68860846770942	-5.68860846770942	0.515073600733498	7161.0	1.1171123641545309	1.330164816324633	19	3.436789221493883
AADACP1	AADACP1	0.0036868389447673603	16130.0	5.660158562085299	-5.660158562085299	0.544132907009082	5739.0	1.107332946930435	1.1322971846209129	19	4.0208751527357425
CAPN6	CAPN6	2.28821744203386e-07	16129.0	5.658365107318809	-5.658365107318809	0.0514550120679157	15694.0	2.553040244737266	1.8493780544156395	20	1.6791184772454506
SCNN1G	SCNN1G	3.05468353349424e-13	16128.0	5.655940349906699	-5.655940349906699	0.00242579362488779	15896.0	2.414657733890506	1.4555671792684501	20	2.2268176022251485
TNC	TNC	6.271704813867099e-51	16127.0	5.651576307523411	5.651576307523411	0.284998347539552	10602.0	1.313780807007164	1.2260744003234472	21	3.5379545477598304
VTCN1	VTCN1	6.1496064362822904e-12	16126.0	5.61720483332453	-5.61720483332453	0.45684333734050653	10648.0	1.5533491049757457	1.5050650903491507	19	2.700119585795479
NAP1L3	NAP1L3	2.1535517071641104e-38	16125.0	5.61611087335287	-5.61611087335287	0.459361967026398	10622.0	1.3150161861569938	1.099363379119467	21	3.9123503373750994
HES5	HES5	0.00122430983513219	16124.0	5.605073523086059	5.605073523086059	0.12419621149023177	14339.0	1.8947196531782429	1.0906878094237789	20	3.401847749511414
TRIM31	TRIM31	8.50238984347645e-39	16123.0	5.5971198656060706	-5.5971198656060706	0.0140460514475412	15608.0	2.2701008112621914	1.7600149469751525	19	1.8903356815587598
ASXL3	ASXL3	0.000652855804429265	16122.0	5.5733646907747	-5.5733646907747	0.15562089917157	13731.0	1.7348892934368851	1.0512918407561196	20	3.6511986952900464
DMD	DMD	2.8743298111193097e-59	16121.0	5.51453578065851	-5.51453578065851	0.200713435844858	16103.0	2.2171721849108974	1.6653069648631942	20	1.9800335105296893
CSDC2	CSDC2	0.00743431724337823	16120.0	5.51030636624807	-5.51030636624807	0.0702788036158597	13126.0	1.7475816312247041	1.2421582804036662	23	3.0291829909152863
SEMA5A	SEMA5A	9.63724876621837e-40	16119.0	5.508555394416351	5.508555394416351	0.306642739996499	8622.0	1.2439412970201782	1.1918439597790276	20	3.578164794481023
ZNF470	ZNF470	3.16498660378867e-18	16118.0	5.48393030394342	-5.48393030394342	0.3087924982648725	12169.0	1.73795535350251	1.6780697937495803	22	2.2323117693875396
LCK	LCK	2.02937604552793e-21	16117.0	5.479579250601519	5.479579250601519	0.0637622330521863	15101.0	2.230202929227692	1.9037871378486906	21	1.7067960260755168
NLRP10	NLRP10	5.7125906910770704e-05	16116.0	5.473176888476701	5.473176888476701	0.214887914102804	7880.0	1.3716091158705612	1.3129067158079712	19	3.124035944992488
SEMA6D	SEMA6D	0.00596869742169234	16115.0	5.464194388093211	-5.464194388093211	0.601787327321416	4250.0	1.118825508990531	0.9902716921383357	21	4.388057250954574
FAM162B	FAM162B	0.00596533552001091	16114.0	5.456196583865781	-5.456196583865781	0.5673335147971975	1850.0	1.1999513303386244	1.5050780742152052	20	2.827923232983442
GKN1	GKN1	1.43583367073998e-14	16113.0	5.433338308764191	5.433338308764191	0.016530634957139835	17734.0	5.957422190727511	3.84915646177126	17	-0.13615551541444834
LINC01098	LINC01098	0.007652497984128741	16112.0	5.423341090199711	-5.423341090199711	0.491737951964795	4976.0	1.184943144797341	1.012641023120789	19	4.185489081155671
BCL2A1	BCL2A1	2.85008260641241e-06	16111.0	5.38716021818791	-5.38716021818791	0.298437285131667	10362.0	1.9440596998820183	2.109359869888088	20	1.6322963982853078
CDH19	CDH19	0.007339741363672191	16110.0	5.386118912790151	-5.386118912790151	0.21855009694224353	11981.0	1.352193845729596	0.8210629789934871	19	4.913051946399538
CHRNA9	CHRNA9	0.00129012995055723	16109.0	5.34918038464652	-5.34918038464652	0.29318888516159	9876.0	1.8873347317219258	1.744964389542187	19	1.9839061895313819
TCP10L	TCP10L	0.00839696130401291	16108.0	5.33705766587687	5.33705766587687	0.437369994759248	5881.0	1.1706163227289068	1.2725982723978282	22	3.2739643244191736
S100A9	S100A9	0.241620697647724	16107.0	5.332048318138559	-5.332048318138559	0.0011103743510435255	16833.0	3.8544836178751103	3.0135301224919315	21	0.49031024751849156
GABBR2	GABBR2	4.0947464047466496e-21	16106.0	5.33013686716483	5.33013686716483	0.1850969536408715	13944.0	2.060773290891382	2.025616596205054	19	1.6140090787163401
IPO5P1	IPO5P1	0.00197297868770166	16105.0	5.32765430309721	-5.32765430309721	0.3975081313687925	2713.0	0.8630697160292319	1.0055689292116987	24	4.4398593247783875
CYP3A7	CYP3A7	0.0013639205381774599	16104.0	5.3255768544429	5.3255768544429	0.17597969731214497	13199.0	2.3140669387192663	1.9433455024172952	19	1.549652345389776
NOS2	NOS2	2.6583735550123e-09	16103.0	5.3059519085849	-5.3059519085849	0.007124271390069594	16413.0	2.610966804875485	1.6004627008027545	20	1.6838787322926514
RARB	RARB	6.027771976898199e-13	16102.0	5.303202230780331	-5.303202230780331	0.4623294371926905	4425.0	0.8137155644801627	0.7087819850810166	22	6.3340868712782
RAMP3	RAMP3	0.0139602079255814	16101.0	5.272921563696941	-5.272921563696941	0.19450828387498498	14440.0	2.2921949211519	1.5539822197918436	21	1.918121458908526
FAP	FAP	2.3607158719873002e-05	16100.0	5.26936304228425	-5.26936304228425	0.09846480240980165	12877.0	1.5404020101594396	0.9395429607779759	20	3.9689095526159806
KCNH5	KCNH5	1.6166244803681198e-15	16099.0	5.24471129119502	-5.24471129119502	0.34501960741527105	8289.0	1.3353172727949234	1.5162603371223469	19	2.5783131845416385
PLXDC2	PLXDC2	0.0111246129800449	16098.0	5.244134854826299	-5.244134854826299	0.3096646935366736	7904.0	0.9721427422658357	0.7643785324657629	24	5.588843656793578
DPYSL4	DPYSL4	0.000146256774405397	16097.0	5.24290228710764	-5.24290228710764	0.0260830568033578	14891.0	1.840968633082901	1.180985124636246	23	2.8805897577012796
PID1	PID1	4.77126634833229e-27	16096.0	5.23411976525591	5.23411976525591	0.530015844692689	12056.0	1.4156015493509162	1.300470860981872	22	2.9362581896083113
KRT9	KRT9	5.906665652437209e-51	16095.0	5.2340476814958	5.2340476814958	0.03085864469419198	17644.0	3.677628073739582	2.07521939926983	18	0.7500024374790671
MAGEH1	MAGEH1	0.0130543615825548	16094.0	5.19452187077037	-5.19452187077037	0.516948594711688	2570.0	0.7810594758106667	1.0079473607177292	23	4.378663576059179
LUM	LUM	1.65710139990723e-07	16093.0	5.15301368187208	-5.15301368187208	0.215328124850064	13668.0	1.8030210434941665	1.3535954909412193	20	2.474884602377409
PCSK1	PCSK1	0.0185045475527579	16092.0	5.10890486144535	-5.10890486144535	0.0508846747811087	15394.0	2.239626867093986	1.6442722035333426	19	1.745013987456354
LRRN4	LRRN4	0.00028128204272662204	16091.0	5.05976190181668	5.05976190181668	0.08871300545326	13898.0	1.8154396147331073	1.2685158217878496	20	2.5575733714625772
ARHGAP19.SLIT1	ARHGAP19.SLIT1	0.0303256202938972	16090.0	5.05530697452195	-5.05530697452195	0.437490476233216	2255.0	0.7900326639004841	0.7503373518873896	25	5.684475522766721
FLRT1	FLRT1		16089.0	5.053624908560701	-5.053624908560701	0.644840128784434	1856.0	0.7515860690811124	0.7314499010092322	23	5.88152221162894
PIK3CG	PIK3CG	1.9945489241489202e-11	16088.0	5.04923019597609	-5.04923019597609	0.2145220709658995	8796.0	1.6148153074690654	1.4961054059564471	22	2.295570134853856
ACTA2.AS1	ACTA2.AS1	0.00510161365750425	16087.0	5.03406655385867	5.03406655385867	0.20215219370975698	11724.0	1.6230614050420824	1.6690858863867344	21	2.043636685587696
TCP11	TCP11	3.74113450249348e-07	16086.0	5.032360572684589	5.032360572684589	0.149615624053323	15860.0	2.8252715763853646	2.203685502688623	20	1.0015444552348551
MMP1	MMP1	8.6771926624415e-05	16085.0	5.0253195280296	-5.0253195280296	0.4204913117872439	8355.0	2.0873993835496814	2.2796367151714985	19	1.2887668131186847
LINC01545	LINC01545	2.57332907403388e-13	16084.0	5.01593270199497	5.01593270199497	0.7464560775139609	4163.0	0.8772096648811013	0.9730816390953916	21	4.253212547470694
VCAM1	VCAM1	0.020362654400958	16083.0	4.98012458513647	4.98012458513647	0.153984810190325	13605.0	1.7405372210295862	1.1138376137686363	20	2.908491618581488
NWD2	NWD2	0.0975548139216633	16082.0	4.97095808246467	-4.97095808246467	0.63538620048879	6918.0	1.1572386301426227	1.1232324571686234	19	3.3953073809275787
CREB5	CREB5	7.344639244166291e-07	16081.0	4.94664803032805	-4.94664803032805	0.0432912322859383	10567.0	1.302255068376612	1.0156504092019552	23	3.588235606398279
NOG	NOG	1.1209588926288098e-06	16080.0	4.93424669838948	4.93424669838948	0.490910993507664	6614.0	1.3806729832077531	1.4725948359212242	23	2.413137428231362
ZNF610	ZNF610	0.000798463000664077	16079.0	4.9287474400817	-4.9287474400817	0.5940139155938989	5436.0	0.8593250376512774	0.8083796050936235	23	5.034048826552369
MXRA5	MXRA5	0.0762857120529706	16078.0	4.9274085467888495	-4.9274085467888495	0.496427288983865	10330.0	1.363949760173794	1.2712535115106585	20	2.8031063468847526
KRT20	KRT20	3.981613725510229e-23	16077.0	4.91261801459018	-4.91261801459018	0.009556384478480609	17392.0	3.775842271847626	2.492382713344424	19	0.4560999948588
APLN	APLN	7.51512667128788e-12	16076.0	4.91094316394988	4.91094316394988	0.166617938585348	15043.0	2.237752537794937	2.068512600064869	20	1.292325038808616
NMRK2	NMRK2	0.0106374973314903	16075.0	4.90946500407399	-4.90946500407399	0.0138506425141511	16521.0	2.6226960893676456	1.7249979377364524	19	1.3256647238123946
KRT31	KRT31	1.98377578057782e-26	16074.0	4.905269687972241	4.905269687972241	0.1840493139157165	14935.0	2.1069569538129636	1.5127793363652915	19	1.8497824943079255
PXT1	PXT1	0.00645286760010456	16073.0	4.90315034262781	4.90315034262781	0.47516052184726293	8561.0	1.4079704331928116	1.2543127344274994	21	2.786529876881373
FAAH2	FAAH2	0.00577561171882389	16072.0	4.89784321294988	4.89784321294988	0.437257468172262	7239.0	0.9546404512894737	0.9480241707462999	21	4.1593905338471
VNN2	VNN2	0.0327976946177873	16071.0	4.882557490362751	-4.882557490362751	0.046371845634955	14896.0	2.403008691470731	2.139108783056437	20	1.159150398769879
EYA2	EYA2	0.0381595814423846	16070.0	4.87368491329638	-4.87368491329638	0.0981827319978948	10735.0	1.5996518172347993	1.2881313273053114	21	2.5416920050462934
MMD2	MMD2	0.0842507797008163	16069.0	4.85647785660782	-4.85647785660782	0.34111864376392603	9045.0	1.5648425651412678	1.163474938195789	19	2.829141551231796
SFT2D3	SFT2D3	0.291311270892342	16068.0	4.85407741564632	-4.85407741564632	0.331317281727585	2515.0	1.002573609174253	1.257938028087468	24	3.061759578353618
ZIK1	ZIK1	0.0355353304478185	16067.0	4.84687654083996	-4.84687654083996	0.3439584158730534	5957.0	0.8626061449117945	0.8473868480598034	23	4.70183176084293
RD3	RD3	0.000780747085484358	16066.0	4.836336789437441	4.836336789437441	0.36474987386894797	10618.0	1.7844336717535039	1.9355405824706613	20	1.5767704099431856
ITM2A	ITM2A	0.0352611328261109	16065.0	4.83094838884987	-4.83094838884987	0.144345523614762	10794.0	1.4421735957931094	1.4058631682191145	23	2.4104584782241014
CNKSR2	CNKSR2	0.00908277207077917	16064.0	4.82155829083235	-4.82155829083235	0.30942366617793104	10858.0	1.5038783054760778	1.4039298210880808	23	2.3631380539983025
SCARNA2	SCARNA2	0.182715470725104	16063.0	4.802431331063549	4.802431331063549	0.3010270478042035	14336.0	2.462629098647362	2.2020547642613133	21	1.0625540610481057
PTPRD	PTPRD	0.0102927103850143	16062.0	4.79056373258733	-4.79056373258733	0.487587725085029	5460.0	0.930215301046593	0.8942359986847732	21	4.316923538325979
CPXCR1	CPXCR1	0.0507324432412246	16061.0	4.7634788654984295	-4.7634788654984295	0.16565225765666997	16677.0	2.5802620770514895	1.2373170388121781	16	1.764476459923985
MALRD1	MALRD1	3.96512044067835e-19	16060.0	4.7596816062400595	-4.7596816062400595	0.359945630644121	15335.0	1.5460808029330855	1.0356115404530486	19	3.10309481671199
