	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
MMP26	MMP26	1.75317117174797e-05	15980.0	6.89768096122872	6.89768096122872	0.7720713726130345	13861.0	1.6839642529121241	1.3080430152758407	15	3.9858908670653506
WNT11	WNT11	1.4484469773525397e-69	15979.0	6.8816470108852	-6.8816470108852	0.7104378453160078	9075.0	1.2773563823709253	1.3921657272544083	25	4.0255915792201735
CDH10	CDH10	4.76730413430719e-06	15978.0	6.7968716948918795	-6.7968716948918795	0.714123037550582	7086.0	1.5992356111660244	1.9135262780688245	23	2.7162606248456806
LINC00632	LINC00632	6.48646287304333e-06	15977.0	6.79205670412687	-6.79205670412687	0.7540102650995486	13029.0	1.7464242449771792	1.6972793597985194	24	2.9727766557820203
MAGEB6	MAGEB6	5.63150310391657e-06	15976.0	6.77453515671675	-6.77453515671675	0.692604938298787	16087.0	1.6768948534878605	0.7684357096878655	23	6.633788928548784
DEPDC7	DEPDC7	1.30962617699219e-06	15975.0	6.7618385519028195	-6.7618385519028195	0.485804902487166	7594.0	1.023846337729951	0.8791299951584965	25	6.526898462995086
SMOC1	SMOC1	0.000195340850133123	15974.0	6.75817718228065	6.75817718228065	0.401031490122122	15389.0	1.761809825196225	1.6272919265129757	25	3.0703571225790047
MGAT3	MGAT3	3.16406046004002e-21	15973.0	6.75481509149621	-6.75481509149621	0.500914272396332	14376.0	2.1226126323037455	3.5482060146338426	25	1.3055054977326297
LINC00626	LINC00626	1.74592519990934e-05	15972.0	6.7358629892565505	-6.7358629892565505	0.8366115492043685	13800.0	1.5304786051954542	1.0079372229040926	22	5.164393442146347
ARHGAP20	ARHGAP20	0.000579855793357955	15971.0	6.71123447830207	6.71123447830207	0.8054441472623299	7127.0	1.1706843728179814	1.3987044269001734	25	3.9612015225855304
ART3	ART3	1.42209344052899e-09	15970.0	6.69724435850657	6.69724435850657	0.6552924030078779	11117.0	2.867557774107849	5.237508625497261	25	0.7312038715802824
CFB	CFB		15969.0	6.6872830490147805	6.6872830490147805	0.6422716157462299	15328.0	2.0644271592886256	1.9796897077504727	25	2.335141649536139
SPSB4	SPSB4	4.21904825116755e-06	15968.0	6.65794526889804	-6.65794526889804	0.16788415987507999	17460.0	3.0467321612388543	1.2280173408382726	25	2.9406857603444663
FAP	FAP	1.60724093033005e-05	15967.0	6.65466218230951	6.65466218230951	0.46509834014510304	13233.0	1.50375077447352	1.2923757138910594	25	3.9856145178771016
KIT	KIT	9.6003552389502e-37	15966.0	6.6474202645614895	-6.6474202645614895	0.8070387153303351	7317.0	1.1219863389694453	1.4140444597524142	25	3.907539036332348
SCNN1B	SCNN1B	0.00560761983188576	15965.0	6.646798866599059	6.646798866599059	0.873032837618197	7035.0	1.0438038946057675	1.1321456834962786	24	4.949005285865852
SPARC	SPARC	0.00435218492785783	15964.0	6.641314938918621	-6.641314938918621	0.756993984388733	6935.0	1.983539527020764	2.6552580792623433	25	1.7541705072946552
COL9A2	COL9A2	2.7059922347980802e-08	15963.0	6.626642006708421	-6.626642006708421	0.7722617519034265	6658.0	1.073583037646364	1.2571915367341042	25	4.417034959913613
TH	TH	4.34885912147431e-06	15962.0	6.619437221866421	-6.619437221866421	0.868537560027284	15778.0	3.382153452698792	5.877547542074606	22	0.5507881894605586
STRA6	STRA6	2.54296500133019e-12	15961.0	6.61480122207072	-6.61480122207072	0.574754093854077	12780.0	1.844279262536851	1.654490544436649	25	2.883378194922367
MAGEA1	MAGEA1	4.703552365794948e-95	15960.0	6.6045801637734405	6.6045801637734405	0.488851530641139	17296.0	3.9160498012086085	5.3909505293742885	22	0.4987117481259621
TNFAIP6	TNFAIP6		15959.0	6.59886641895338	6.59886641895338	0.738621683126069	11712.0	3.676429477685856	6.823477623467009	23	0.4282914230152679
TBL1Y	TBL1Y	1.3790978670813098e-05	15958.0	6.5939562392333695	-6.5939562392333695	0.7674158276349351	7382.0	0.8333487289692453	0.5753448855384421	25	10.012442371627245
NOL4	NOL4	3.29802243765954e-05	15957.0	6.58843613524909	6.58843613524909	0.506859560940698	11450.0	1.7160425255510685	1.4447108376591442	25	3.3725735854468497
HOXC10	HOXC10	2.4291269224693803e-05	15956.0	6.5773867358869005	-6.5773867358869005	0.674291523158066	14896.0	3.5422830832677334	5.6416457783622915	24	0.5379819598493517
EPHA6	EPHA6	4.52254386950586e-05	15955.0	6.576211995913639	-6.576211995913639	0.7955078134879449	6383.0	0.9795403586859629	1.1250554763360636	23	4.974573925415838
GATA4	GATA4	7.21449725672607e-21	15954.0	6.547966495295451	6.547966495295451	0.5579069143807779	16103.0	3.1025698907964245	4.4357683487812585	23	0.7767305083561589
CXCL10	CXCL10	0.000374112245743781	15953.0	6.534067974579529	6.534067974579529	0.6148722644759361	10832.0	2.6211694194089588	2.6291898389632227	23	1.488252577726969
CLDN9	CLDN9	5.34183928515936e-08	15952.0	6.515493515066919	-6.515493515066919	0.764113547432846	11361.0	1.9353186760241747	3.585782554515406	25	1.2773152776024155
MMP9	MMP9	8.729981863047091e-05	15951.0	6.49308528348587	-6.49308528348587	0.6520021653578005	17111.0	3.8328273224536265	5.565265112764935	24	0.47801100345255143
PRSS8	PRSS8	1.0986742330459e-19	15950.0	6.45291455381974	-6.45291455381974	0.723982222419866	9293.0	1.2559582495304342	1.1589533946192783	25	4.484180579147905
MAFB	MAFB	7.99388037265004e-05	15949.0	6.4362736457121805	-6.4362736457121805	0.781390773510404	2621.0	0.9173576583383537	1.2090540202159228	25	4.564656247855835
RYR2	RYR2	6.135896115754921e-05	15948.0	6.43221899848778	-6.43221899848778	0.664056365711331	9546.0	1.6094697889150205	1.880899667407878	25	2.5640651083846113
LINC01224	LINC01224	7.11869842585348e-08	15947.0	6.3958866880405	-6.3958866880405	0.30340300264024	16363.0	3.457731022187638	5.216445735262704	24	0.5632485824574373
TNNT3	TNNT3	4.47069983635267e-17	15946.0	6.38931151003468	-6.38931151003468	0.37265010735226295	17489.0	5.184031534496581	6.865372565203265	23	0.17555929617672733
CDH17	CDH17	0.000163495421192066	15945.0	6.386867569854269	6.386867569854269	0.47067768397945	16769.0	4.322194220911018	6.882716273654761	23	0.2999794364394013
MAG	MAG	4.71989186563253e-05	15944.0	6.37912972099955	-6.37912972099955	0.6687613488187061	17157.0	4.000725826904441	5.27279755067232	22	0.45107058847572196
DHRS9	DHRS9	5.5235860001147005e-11	15943.0	6.37621068845392	6.37621068845392	0.642731645254084	16207.0	2.1247985834204264	1.9399758919489414	24	2.19147677178732
