	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
MIR2052HG	MIR2052HG	3.1478455513018396e-07	15945.0	7.323146443470559	-7.323146443470559	0.9961376633732666	5935.0	0.5772077913101004	0.4184288767064667	20	16.12206763849337
DOK5	DOK5	1.69575852370367e-06	15944.0	7.28199947619637	-7.28199947619637	0.9993033280303208	15870.0	1.1694197545975336	0.8481723585007422	24	7.206766007328554
PITX3	PITX3	3.92786660882329e-07	15943.0	7.2357692821530195	-7.2357692821530195	0.9990136828689784	10219.0	0.6624509659531774	0.4956057190887484	22	13.263201095189045
AFF2	AFF2	8.229627036536221e-07	15942.0	7.23061763340055	-7.23061763340055	0.998781492323383	12048.0	0.7018245113330499	0.44952913880946244	24	14.523626075405085
SPP1	SPP1	0.0	15941.0	7.136182583746719	-7.136182583746719	0.999355888759953	16072.0	1.246435546510735	0.6796161731384289	25	8.666284397025848
WNT10B	WNT10B	6.99790330705244e-07	15940.0	7.118414027816041	-7.118414027816041	0.9987240377076361	11419.0	0.8834362946861971	0.5657994660092152	23	11.01976602612823
GLRB	GLRB	2.11214669955671e-38	15939.0	7.09205579220635	-7.09205579220635	0.999355888759953	12663.0	0.7986095653380271	0.5498571240201564	25	11.445602779236921
NDNF	NDNF	2.83712111334361e-06	15938.0	7.08837292131513	-7.08837292131513	0.9993576496319709	8076.0	0.8528340808351521	0.9182388701308043	25	6.7907589662281636
CX3CL1	CX3CL1	1.22994252592976e-15	15937.0	7.0506705606952	-7.0506705606952	0.9993576496319709	7856.0	0.5936346669331123	0.4067074586865571	25	15.87636458552982
PKD2	PKD2	1.5599951127786696e-133	15936.0	7.040123754956371	-7.040123754956371	0.9990424101768519	11751.0	0.8649978373363119	0.5013938242900532	25	12.315919380067568
NAP1L5	NAP1L5	1.23276917300014e-22	15935.0	6.96937041722444	-6.96937041722444	0.999328727959128	9474.0	0.6858898336766053	0.4783794525634564	25	13.134929917823634
PI15	PI15	5.735245035700759e-22	15934.0	6.911047771904401	-6.911047771904401	0.9987240377076361	12660.0	1.4078305788992964	1.5010293381925133	23	3.666295556642407
MGST2	MGST2	5.24960920833169e-26	15933.0	6.90459938341423	-6.90459938341423	0.9993033280303208	1340.0	0.2730051850365884	0.2425814891191243	25	27.33759373997853
HIF3A	HIF3A	1.8191509596883698e-23	15932.0	6.81296714068954	-6.81296714068954	0.999067810105659	15875.0	1.2256191825038365	0.8744398075389574	25	6.389631293102789
GPR27	GPR27	1.07705334675629e-06	15931.0	6.7996281468582795	-6.7996281468582795	0.9993033280303208	14403.0	0.9814883361589781	0.7765784360171644	25	7.492018244208246
PLA2R1	PLA2R1	4.4946219324708805e-06	15930.0	6.786999412340389	-6.786999412340389	0.9990136828689784	4524.0	0.5519518731789679	0.4862234955811085	25	12.823418851262264
GABRB2	GABRB2	8.336640489786379e-09	15929.0	6.778025409067331	-6.778025409067331	0.9990390827977855	17640.0	1.7701630156421884	0.8552919437857707	23	5.855149729645398
HMX1	HMX1	2.2366617883575497e-12	15928.0	6.734269241649519	-6.734269241649519	0.9987240377076361	10688.0	0.9504360885385985	0.7708056517855297	19	7.5036205815473505
UGT2A3	UGT2A3	1.8113023397831494e-76	15927.0	6.63570887640679	-6.63570887640679	0.982108780580556	16773.0	1.5296135778793531	1.023818898708844	18	4.987303228106869
SLPI	SLPI	2.45758380326621e-07	15926.0	6.58921113369236	6.58921113369236	0.9955406369023525	16863.0	1.6942241694822158	1.402640616308603	22	3.4898368885770026
FOXD3.AS1	FOXD3.AS1	3.3828756697687896e-05	15925.0	6.54028090974455	-6.54028090974455	0.9955406369023525	16010.0	1.1884344090557066	0.8528531003929266	20	6.27522664597589
FAM13A	FAM13A	2.9658867784149794e-51	15924.0	6.53725434577218	-6.53725434577218	0.9990424101768519	8750.0	0.5986373363689463	0.3094129677348754	25	19.193174264408388
PIK3AP1	PIK3AP1	6.07531116936777e-47	15923.0	6.438534180296861	6.438534180296861	0.9993033280303208	15645.0	1.1655131240312864	0.9619852392447379	25	5.481394974839182
NSUN7	NSUN7	4.0504707390590605e-15	15922.0	6.427549200118119	-6.427549200118119	0.9993541278879351	12702.0	0.8956213401023245	0.6915746077488848	25	7.999032639475499
TUBAL3	TUBAL3	2.2846576826156895e-05	15921.0	6.39782265500769	6.39782265500769	0.992504459043388	14177.0	1.0479471805725786	0.789556514172341	19	6.775798031434345
PRLR	PRLR	4.7291392952155994e-36	15920.0	6.38843866727574	-6.38843866727574	0.9993541278879351	12770.0	1.2222624428637727	0.9797860493178412	24	5.2727595254176425
TRIM2	TRIM2	2.5474519332682295e-77	15919.0	6.371503263403901	-6.371503263403901	0.9993541278879351	9383.0	0.5531471877235941	0.31793181868539566	25	18.300640998244244
ADORA2B	ADORA2B	1.05924287146856e-07	15918.0	6.37094190810306	-6.37094190810306	0.9993033280303208	4977.0	0.42749426812480706	0.3290391470854343	25	18.063041108099668
ABCG2	ABCG2	1.25120856547809e-05	15917.0	6.29688296125841	-6.29688296125841	0.9990390827977855	11493.0	0.7682723554587969	0.500759708979614	25	11.040446159426704
DOK6	DOK6	5.154188882456369e-14	15916.0	6.2634546067573	-6.2634546067573	0.9990424101768519	7809.0	0.7485996717614466	0.8074320881766902	25	6.830116137010694
IGFBP7	IGFBP7	1.5261506624089392e-301	15915.0	6.24488271363312	-6.24488271363312	0.9993541278879351	2213.0	0.3370575957796287	0.26874310748066726	25	21.983168882865158
PLA2G4A	PLA2G4A	7.303760059516249e-41	15914.0	6.21306759843987	-6.21306759843987	0.9990424101768519	9205.0	0.6485554163362803	0.4909324077042531	25	11.334579047500478
HERC3	HERC3	2.63022327052126e-19	15913.0	6.164116963637941	-6.164116963637941	0.998781492323383	4831.0	0.4686906884837815	0.27720877529573523	25	20.545620423011844
SOX5	SOX5	0.000488862581890066	15912.0	6.11045437198821	-6.11045437198821	0.9993576496319709	15955.0	1.2272495227386022	0.690666300819878	25	7.07028103651914
SULT1C2	SULT1C2	1.0056672570253898e-124	15911.0	6.078714041378371	-6.078714041378371	0.998781492323383	10496.0	0.9578323096536998	1.0971748937208643	24	4.667334042212864
HS3ST5	HS3ST5	0.00028083295454885897	15910.0	6.07094609659922	-6.07094609659922	0.9987240377076361	9670.0	0.8702987786636104	0.9243712045631186	22	5.6261459598296
LAMP3	LAMP3	7.18784686897624e-21	15909.0	6.06745244345568	-6.06745244345568	0.9993541278879351	15563.0	1.3240646398125138	1.2229047406897238	24	3.8787876486339186
DAW1	DAW1	4.762331992752239e-110	15908.0	6.06332853545096	-6.06332853545096	0.9993541278879351	15058.0	1.0303449483997782	0.7427282579482485	23	6.776345902005345
GPR85	GPR85	0.000215388693452646	15906.5	6.053538494484219	-6.053538494484219	0.9987527650155095	16738.0	1.3436285480088492	0.6862836906640578	25	6.862919825353849
MRAP2	MRAP2	0.000215388693452646	15906.5	6.053538494484219	-6.053538494484219	0.9997458549014591	10511.0	0.7259044398684901	0.5155711674228166	25	10.33346003665595
OLFM1	OLFM1	0.0005364493477166791	15905.0	6.0103017428254	-6.0103017428254	0.9944197056943215	17183.0	1.375507073230426	0.7875706035399203	25	5.884925933957928
LGI2	LGI2	0.000388338828875115	15904.0	5.9761292164464805	-5.9761292164464805	0.9990424101768519	14848.0	1.1773291534991155	0.9082222171315749	25	5.283728995425091
DCHS2	DCHS2	0.000402364027630478	15903.0	5.925125911592361	-5.925125911592361	0.999328727959128	11630.0	0.7835184661221989	0.6238940318154201	24	8.241155041199871
SORBS2	SORBS2	1.5472312595648698e-76	15902.0	5.9075130730369905	-5.9075130730369905	0.999328727959128	9008.0	0.6343764836062773	0.4450333150724183	25	11.848858076102998
VWDE	VWDE	9.965925331954091e-05	15901.0	5.899402596576519	-5.899402596576519	0.9987527650155095	13460.0	1.1200962350657095	1.0181414668630016	24	4.694147637691591
HERC5	HERC5	8.479089544435609e-11	15900.0	5.890066152934481	-5.890066152934481	0.998781492323383	15750.0	1.1228724861907968	0.7606881877409595	25	6.266948460052961
ELN	ELN	0.0020443465570115	15899.0	5.80626634257996	-5.80626634257996	0.998781492323383	11260.0	1.3049107776992863	1.391671556102964	25	3.234495628757133
GABRA2	GABRA2	0.000123994951932873	15898.0	5.792745977932019	-5.792745977932019	0.9993541278879351	13670.0	1.0932871958529453	0.8863943515219764	24	5.301769775506697
MMP28	MMP28	0.000269606025320485	15897.0	5.72722582765349	-5.72722582765349	0.9987527650155095	9862.0	0.7191379740860836	0.7508295390935416	24	6.670073022984086
EMC10	EMC10	1.5554502455507092e-181	15896.0	5.708835601265559	-5.708835601265559	0.9990424101768519	7160.0	0.48021726391735375	0.3527309098542594	25	14.823249653705014
KCNJ3	KCNJ3	0.000951593392592493	15895.0	5.70459412859388	-5.70459412859388	0.999067810105659	16575.0	1.2884470514739998	1.0176863921559163	24	4.339398768774435
RAB17	RAB17	0.0103180674794887	15894.0	5.68449713654086	5.68449713654086	0.9993033280303208	13211.0	1.0023081841925794	0.991060556188345	24	4.724422663289264
CYP2C19	CYP2C19	0.00258986137323464	15893.0	5.6619770078040705	-5.6619770078040705	0.992357236097069	15716.0	1.2227286613191874	0.8326119869690162	20	5.3317132301268195
LGALS8.AS1	LGALS8.AS1	0.00123496272591187	15892.0	5.62291903222754	-5.62291903222754	0.9987527650155095	16411.0	1.3121364450728255	0.5874968545829998	21	7.337541560481155
GLRA2	GLRA2	0.00222566619832874	15891.0	5.615657956224981	5.615657956224981	0.9912075775811645	14947.0	0.9756651521776755	0.6909018252564613	18	6.715849682876363
LHX5	LHX5	0.00332885706945362	15890.0	5.60078029018902	-5.60078029018902	0.9955406369023525	13119.0	0.9394206043391593	0.5272054742200116	20	8.841637490100487
COL4A1	COL4A1	3.5338673298434986e-147	15889.0	5.53958577203174	5.53958577203174	0.9993033280303208	6816.0	0.6147302498342107	0.5332880684709294	25	9.234887883987962
SYNDIG1L	SYNDIG1L	1.5332073662065902e-14	15888.0	5.49178627472217	-5.49178627472217	0.9955406369023525	14609.0	0.9133959599162488	0.45178194953248885	20	10.134070915280507
ZFPM2	ZFPM2	4.4231968463330704e-43	15887.0	5.47648427567759	-5.47648427567759	0.999328727959128	7028.0	0.5302895938109324	0.4129483095781726	25	11.977757426635804
BOK	BOK	0.0007203181094421469	15886.0	5.458158028625389	-5.458158028625389	0.9993541278879351	2179.0	0.3267763908446066	0.25664403161557614	25	19.994159246481193
ELF5	ELF5	0.0006918621261339861	15885.0	5.40768086040075	5.40768086040075	0.994390978386448	14674.0	1.3554789635285898	1.2882348673045956	20	3.14554589362317
SSTR5.AS1	SSTR5.AS1	0.00339869634315409	15884.0	5.396962314042719	-5.396962314042719	0.9987240377076361	12865.0	1.1622408525446488	1.1487246044242754	23	3.6864549128556825
IL20RA	IL20RA	0.000896815567806284	15883.0	5.37470181332613	-5.37470181332613	0.9987527650155095	16402.0	1.1852804584750911	0.9526712255315705	25	4.397552106723314
SPESP1	SPESP1	0.0920710668019153	15882.0	5.3242936483625	5.3242936483625	0.9955406369023525	13398.0	0.9811360507736561	0.6719632137864929	21	6.46338595399483
PRKAG2.AS1	PRKAG2.AS1	0.00491793474929844	15881.0	5.32202744042689	-5.32202744042689	0.9993033280303208	13586.0	0.9186192504704089	0.6055515347313994	25	7.271731532989463
BCHE	BCHE	0.011901083865912999	15880.0	5.25957182853675	-5.25957182853675	0.9993541278879351	15938.0	1.1542970968008976	0.5746789172743523	25	7.143597247671416
FCMR	FCMR	0.009723247249365529	15879.0	5.25012067198814	-5.25012067198814	0.992357236097069	16939.0	1.7421720054708323	1.1880994233344941	22	2.952571643096985
RELN	RELN	5.237452569523149e-52	15878.0	5.23030376493599	-5.23030376493599	0.9990424101768519	6794.0	0.6861302120094506	0.7461113049040858	25	6.090476746643992
PRSS12	PRSS12	5.87692462148727e-18	15877.0	5.225816182132849	-5.225816182132849	0.999328727959128	8060.0	0.594490022862516	0.46445388182078273	25	9.97155226933254
TFCP2L1	TFCP2L1	0.00011571801091878701	15876.0	5.18364531726945	-5.18364531726945	0.9987527650155095	11824.0	1.0018931021587048	0.7871491617632368	24	5.312528321498177
ZNF793.AS1	ZNF793.AS1	0.008522180369125	15875.0	5.14149473373533	-5.14149473373533	0.999355888759953	13374.0	0.963215165233513	0.742308420060016	25	5.628764884768519
L3MBTL4	L3MBTL4	3.73096836713479e-10	15874.0	5.132359797511031	-5.132359797511031	0.998781492323383	7796.0	0.6110747170367671	0.43258764466045985	25	10.451720330623502
CLDN3	CLDN3	1.3922528726174397e-20	15873.0	5.128514368071441	-5.128514368071441	0.992357236097069	15203.0	1.2537306108128778	1.0247112081111769	21	3.7813422226549567
ZNF816	ZNF816	9.97558275843947e-09	15872.0	5.12773064409626	-5.12773064409626	0.999328727959128	1456.0	0.3762495542535933	0.35176901201309746	25	13.507389586851255
ATP6V0D2	ATP6V0D2	8.45019033511764e-12	15871.0	5.1183187142747695	-5.1183187142747695	0.9987527650155095	14599.0	1.0621637502841916	0.9884132570320011	22	4.103703521915889
FAM189A1	FAM189A1	1.9547424379596803e-49	15870.0	5.0766220626354	5.0766220626354	0.999355888759953	6222.0	0.4928205735149367	0.3619656924901847	25	12.663635212458045
PLIN5	PLIN5	0.0033741810321660302	15869.0	4.9469496147205305	-4.9469496147205305	0.9993541278879351	14604.0	1.1548093256513148	0.7754888905250781	25	4.889999502767324
PTK2B	PTK2B	4.4231968463330704e-43	15868.0	4.93782186858379	4.93782186858379	0.9993304888311458	11771.0	0.912032310087268	0.6752083409082341	25	5.962292398641529
FBN2	FBN2	4.0210679227073985e-138	15867.0	4.89413187577591	-4.89413187577591	0.999328727959128	7580.0	0.6296878838453267	0.5499426887011739	25	7.754342551588651
SPINK1	SPINK1	2.44021787819829e-09	15866.0	4.86309866789321	-4.86309866789321	0.9987240377076361	15720.0	1.671326138172187	1.4699114639871151	21	2.1714046103589006
BMPR1B	BMPR1B	2.4688809226174398e-36	15865.0	4.859879085860911	-4.859879085860911	0.9993033280303208	9975.0	0.7020121812407719	0.5493664227934913	25	7.568476579761947
COL4A2	COL4A2	1.1383166798900295e-227	15864.0	4.8259595093700405	4.8259595093700405	0.999328727959128	6965.0	0.5358630917748064	0.36922268927934	25	11.619265397716413
CHMP4C	CHMP4C	0.000395040431412114	15863.0	4.82182585367786	-4.82182585367786	0.9990424101768519	11995.0	1.0350912363792335	0.8770802473034642	24	4.317432331808563
TRIM61	TRIM61	1.89320889492624e-10	15862.0	4.7942758257417	-4.7942758257417	0.9987527650155095	15670.0	1.1786198570658082	0.8673264749757319	24	4.168737001573784
IGFBPL1	IGFBPL1	0.0265404012213962	15861.0	4.74971415807613	-4.74971415807613	0.9987527650155095	15907.0	1.2043309790316779	0.7687700106510729	25	4.611760513449088
CHSY3	CHSY3	1.81932729063499e-57	15860.0	4.74437018261047	-4.74437018261047	0.999328727959128	6718.0	0.4662669511739042	0.2983558660605221	25	14.33892783113151
MAGEH1	MAGEH1	4.31288113347191e-39	15859.0	4.705235632530389	-4.705235632530389	0.9990424101768519	1611.0	0.389456986842838	0.35093443631762755	25	12.29796280744982
LGI3	LGI3	0.000805016604764829	15858.0	4.69169233316526	-4.69169233316526	0.9987527650155095	16615.0	1.3724649456042761	0.8579497740003506	21	3.868789861770658
TRIM22	TRIM22	1.3703641925167098e-51	15857.0	4.69127775319896	4.69127775319896	0.9990424101768519	7103.0	0.6233741660422474	0.6028377819981157	25	6.747924082783231
ZNF320	ZNF320	2.1035204259161802e-16	15856.0	4.6894105584564905	-4.6894105584564905	0.998781492323383	5334.0	0.3629268861709539	0.21281011428006483	25	20.330253977457797
TOX3	TOX3	0.000989100788808528	15855.0	4.6877549920001	-4.6877549920001	0.998781492323383	14814.0	1.0468323406106874	0.7255122671638318	23	5.0184163882197135
ROBO4	ROBO4	0.0614809242041869	15854.0	4.684845357188911	-4.684845357188911	0.9993541278879351	10055.0	0.8051996432090276	0.7693641952549272	25	5.042664758650968
MAMDC2	MAMDC2	1.3713794593826597e-126	15853.0	4.644245058689849	4.644245058689849	0.9993576496319709	9983.0	0.6649536401710067	0.622770919970535	25	6.389655153948283
HAS2	HAS2	0.064815596521203	15852.0	4.617812289945849	-4.617812289945849	0.9993541278879351	13926.0	0.8545199889640162	0.5217551121906233	25	7.2127559712475104
RAB39B	RAB39B	0.0104110867245722	15851.0	4.611129366696249	-4.611129366696249	0.999067810105659	15517.0	1.1273913303239613	0.7678446839192977	25	4.537034779729539
CACNA1E	CACNA1E	0.0406325886881563	15850.0	4.60172318216018	-4.60172318216018	0.9993033280303208	16664.0	1.531495039901049	1.0261855110836278	23	2.991884127283226
PDGFRA	PDGFRA	0.0125047332201887	15849.0	4.59770720100671	-4.59770720100671	0.9993541278879351	15538.0	1.115312776916976	0.8996944352375638	25	3.8706412840824225
FNDC4	FNDC4	0.0128801590084502	15848.0	4.595846660757211	-4.595846660757211	0.9993033280303208	10517.0	0.6548086150169774	0.4461700142837698	25	8.833041037208034
CACNA1C	CACNA1C	0.0253042163617488	15847.0	4.583128541424389	4.583128541424389	0.999328727959128	11590.0	0.8123127333211612	0.7704142500081447	25	4.894530193416546
ITIH5	ITIH5	2.38912085934501e-37	15846.0	4.57876796943701	4.57876796943701	0.998781492323383	8112.0	0.8703965353428973	0.9113111605760309	25	4.069270293749159
PYCARD	PYCARD	1.1862021841177698e-43	15845.0	4.57391584233886	-4.57391584233886	0.998781492323383	16680.0	1.2823060685746575	0.6152323581637852	22	5.350189615494706
SYNC	SYNC	0.00218915279095319	15844.0	4.54178678344123	4.54178678344123	0.999355888759953	2182.0	0.36976797177144854	0.30425609559440875	25	13.712194667847601
ADAM1A	ADAM1A	0.000462132436372333	15843.0	4.541521744169731	4.541521744169731	0.9993033280303208	1545.0	0.37866880644880985	0.31007500978220603	25	13.425309381252207
EMX2	EMX2	0.0493970847592429	15842.0	4.529730847434	-4.529730847434	0.998781492323383	11255.0	1.010680854784069	0.9644091370074936	23	3.6489181381766476
LINC00518	LINC00518	6.28524621200465e-06	15841.0	4.52673088294167	4.52673088294167	0.992357236097069	16275.5	1.2805342662223071	0.9458247932810341	13	3.4321331390123713
NDRG4	NDRG4	1.1875448045116998e-35	15840.0	4.52175305046585	-4.52175305046585	0.9993033280303208	13295.0	0.7105491018311807	0.4359103442958511	25	8.743091322577138
NKX6.1	NKX6.1	4.73418371708017e-15	15839.0	4.5085859764988605	-4.5085859764988605	0.9987527650155095	13993.0	0.9686247627095436	0.6606584632712379	23	5.358231840792996
CRYAB	CRYAB	1.96083575919119e-12	15838.0	4.48992946032195	4.48992946032195	0.998781492323383	15476.0	1.4406151708793338	1.0539535787097565	25	2.8932149869215
GPR15	GPR15	0.0558832361885874	15837.0	4.48771995345397	-4.48771995345397	0.994390978386448	16044.0	1.2481582094010009	0.8038207907308698	16	4.030203972588735
RAB20	RAB20	6.76118319623382e-41	15836.0	4.47799230961646	4.47799230961646	0.9993033280303208	3543.0	0.445617168632819	0.4305971204728328	25	9.364612416719705
DPP10	DPP10	0.0883480701695673	15835.0	4.44886149152734	-4.44886149152734	0.998781492323383	16230.0	1.460370700143514	1.3206797926300593	24	2.2628428238705878
ABCA5	ABCA5	0.0168006305588645	15834.0	4.4421258156869605	-4.4421258156869605	0.9993033280303208	8798.0	0.6015763017487509	0.3400323892543796	25	11.294657907029789
PDZRN4	PDZRN4	0.25845815534426	15833.0	4.4322260472626605	4.4322260472626605	0.9987240377076361	13986.0	1.06198636138965	0.8985865334345722	24	3.750601150221226
PKN3	PKN3	1.02013012658078e-22	15832.0	4.39705690753246	-4.39705690753246	0.995569364210226	2102.0	0.2804526338323746	0.24146071138141445	25	17.048754019437325
CCDC178	CCDC178	0.07671349960516	15831.0	4.34779922954899	-4.34779922954899	0.9990424101768519	15232.0	1.0728707162980715	0.7814422217728161	25	4.190877357280828
EN2	EN2	0.12410922336559899	15830.0	4.33405354768642	-4.33405354768642	0.992357236097069	14804.0	1.068885199667138	0.8230605764729659	21	3.9671057530314466
ART1	ART1	0.284870975596015	15829.0	4.31990564212221	4.31990564212221	0.9977269756490035	8468.0	0.6793459367476116	0.4795894071300915	16	7.590992735139945
ZNF880	ZNF880	3.13947424278526e-26	15828.0	4.31964441231254	-4.31964441231254	0.9987240377076361	17401.0	1.5208064068991085	1.1045393683984617	22	2.5339413745583697
KCNIP3	KCNIP3	6.77916083431456e-43	15827.0	4.30403030897028	-4.30403030897028	0.998781492323383	9409.0	0.9032689962891669	0.8528351650692872	25	3.9875950851590685
MOB1B	MOB1B	5.373389434797189e-61	15826.0	4.28551262943372	-4.28551262943372	0.999328727959128	6421.0	0.4837508233817834	0.2564609787277824	25	14.82393861596884
ADAMTS6	ADAMTS6	1.3923192391432501e-05	15825.0	4.27140289865393	-4.27140289865393	0.998781492323383	7696.0	0.5745587310917447	0.3430959734916134	25	10.774956435484226
EGFLAM.AS4	EGFLAM.AS4	0.10987624331770302	15824.0	4.268763713354939	-4.268763713354939	0.998781492323383	8411.0	0.8021570331514224	0.6876395357411238	17	5.041313798903781
RMST	RMST	0.161011134935379	15823.0	4.25687780017718	4.25687780017718	0.992357236097069	16687.0	1.4836333903784624	1.0268211056764593	20	2.7008058117112155
CCDC184	CCDC184	0.103410098660635	15822.0	4.2103922809663	-4.2103922809663	0.998781492323383	15008.0	1.1792166848305097	0.904127017361184	25	3.3525992896249055
SPATA31E1	SPATA31E1	0.115108137957642	15821.0	4.20604510812311	-4.20604510812311	0.99005791906526	7819.5	0.6266726042501377	0.4296568168446805	17	8.330770893289245
HDC	HDC	0.136209050340938	15820.0	4.19694415510469	4.19694415510469	0.9987240377076361	16778.0	1.4680268864387436	0.902152650127594	20	3.024895252793402
ALDH1A3	ALDH1A3	1.8620768274567299e-25	15819.0	4.18911410511871	-4.18911410511871	0.9993576496319709	6455.0	0.7187869438358522	0.7061497734457477	25	4.914434999177235
PDE4B	PDE4B	0.147806435711337	15818.0	4.18585620695084	4.18585620695084	0.999067810105659	14230.0	0.9543461596036807	0.5665692043972465	25	5.7036457722495735
GRIN1	GRIN1	9.48937135714443e-06	15817.0	4.1687186601235195	-4.1687186601235195	0.9993033280303208	17291.0	1.5273838748335447	0.9640493926422381	23	2.73983346231948
EYA1	EYA1	0.0414599219812511	15816.0	4.1506059616445	-4.1506059616445	0.998781492323383	11271.0	0.869884216505129	0.793545262349874	25	4.134259128993326
