	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
FMN1	FMN1	2.2237457874362393e-93	6889.0	3.30477992935457	-3.30477992935457	0.9597063872263158	543.0	0.0905841801495897		1	
EPAS1	EPAS1	3.6501986489467794e-88	6888.0	3.30326352136447	-3.30326352136447	0.9998336765560579	2469.0	0.3783299497462123	0.47589084479792293	13	6.146227866308858
KIAA0930	KIAA0930	1.4386591207329692e-209	6884.0	3.1853545880502496	-3.1853545880502496	0.99717375740435	3307.0	0.28157347581988945	0.23581188746557488	10	12.313972562788082
LMO7	LMO7	5.920310837538739e-26	6881.0	3.16773945434442	3.16773945434442	0.9465899826667479	6883.0	0.6516989295141181	0.48288767621320866	12	5.210405336000743
HK1	HK1	4.906859146245779e-67	6880.0	3.16599627242037	-3.16599627242037	0.9794347951693021	1854.0	0.46245428772402103	0.701710569515314	20	3.8527878902604265
TMTC1	TMTC1	1.5316293934399598e-18	6879.0	3.14642901222104	3.14642901222104	0.918247025501896	5745.0	0.551658293624837	0.6328414597125727	6	4.100190780443984
GAB2	GAB2	6.91820907577847e-20	6878.0	3.14295677007793	3.14295677007793	0.461609835734221	7333.0	0.8422935862948218	0.523223449233637	4	4.397094945100185
SERINC2	SERINC2	4.5116241604654295e-28	6877.0	3.1411870631713903	-3.1411870631713903		1091.0	0.1267764408810949	0.14977552109668404	2	20.126190182602762
LRRC8C	LRRC8C	1.0296028204294097e-98	6876.0	3.13606463119538	-3.13606463119538	0.9697446297759491	6870.0	0.5316198885036727	0.34003084322446986	5	7.659436767541686
RNF24	RNF24	6.376733241488271e-49	6875.0	3.08525384761168	-3.08525384761168	0.9847156624888476	2141.0	0.24834726976029842	0.20793446730979567	8	13.643272395166479
SCG2	SCG2	1.62284922255529e-07	6874.0	3.0847614045596803	3.0847614045596803	0.8842452472754445	6865.0	0.9349362938088901	1.2974221168339048	6	1.656997428097651
HMGCR	HMGCR	3.1814936870643697e-58	6873.0	3.0564112772339795	3.0564112772339795	0.9940969687829341	3638.0	0.3444997823827378	0.45500390686053444	20	5.96019386638472
CCDC85C	CCDC85C	5.18955219524802e-107	6871.0	2.9953433774967597	2.9953433774967597	0.9986530653714725	6404.0	0.46006428642813185	0.2859017765841595	13	8.867657701743347
MAN1A1	MAN1A1	1.3250196689041999e-20	6870.0	2.89011702623155	2.89011702623155	0.9132240287969554	4770.0	0.3187060206483995	0.27499202004929213	5	9.350856818035036
ALDH1A3	ALDH1A3	1.02027989585097e-30	6868.0	2.85634096147502	-2.85634096147502	0.9992460417360871	6939.0	0.6310958082222188	0.26782785179437363	7	8.308490466335988
EPB41	EPB41	6.25315167379682e-64	6867.0	2.8450906677267005	-2.8450906677267005	0.9134185525048856	5930.0	0.4999833255025219	0.322462828584346	12	7.2724889021147225
RPL22L1	RPL22L1	1.16416156166085e-37	6866.0	2.8345589195588197	2.8345589195588197	0.9997943118242	6664.0	0.5851556415481515	0.4966547169363402	5	4.529108858335862
NT5E	NT5E	8.891997396039617e-103	6865.0	2.83193471283773	2.83193471283773	0.9958233144472641	4545.0	0.2842925035379598	0.17169731572279942	12	14.837985081915132
ZBED3	ZBED3	6.29899399978335e-27	6864.0	2.8132471427569103	2.8132471427569103	0.9997943118242	134.0	0.0377050868035105		1	
IGSF10	IGSF10	4.927238181788249e-15	6862.0	2.76961205215904	-2.76961205215904		6084.0	0.41571070399940996		1	
PKP2	PKP2	2.9452089454650393e-60	6861.0	2.76787156747782	2.76787156747782		7903.0	1.9555081665641498		1	
CSF1	CSF1	2.5003260171943195e-38	6860.0	2.7672111470979304	-2.7672111470979304	0.6206202605717125	6567.0	0.4828691388501809	0.39392560900584284	2	5.798917247377709
TPD52L1	TPD52L1	2.5431509686730402e-17	6858.0	2.7549881299630896	-2.7549881299630896	0.0835081521330195	7543.0	0.883301415430772		1	
FBXO32	FBXO32	5.992749792838111e-06	6857.0	2.7419057942089395	-2.7419057942089395	0.39533259700001	7421.0	1.1244845760252409	1.0319701140108724	3	1.5673140105747851
ADGRB2	ADGRB2	5.21625892439308e-33	6856.0	2.74060260822197	-2.74060260822197		7942.0	2.2706483478571498		1	
ARL4C	ARL4C	1.2630195026910696e-69	6855.0	2.71875642194601	-2.71875642194601	0.7704276653762409	6971.0	0.5131648014656334	0.2625713690502837	7	8.399969990856066
TNFRSF21	TNFRSF21	4.7357038070621383e-79	6854.0	2.71311983533862	-2.71311983533862	0.8399850976182706	4974.0	0.32630366427651175	0.19519489080966942	4	12.227861913606356
SGK1	SGK1	3.12155516086505e-29	6853.0	2.70946387459225	-2.70946387459225	0.99822431176662	5610.0	0.5356958039827322	0.5418135940232948	18	4.012022021204693
SOX4	SOX4	3.5783764068602696e-51	6851.0	2.6789973240280496	-2.6789973240280496	0.99822431176662	7125.0	0.7069477802839371	0.4250917228658931	20	4.639115366558784
IFI27	IFI27	1.51611072305798e-19	6850.0	2.6436713888875802	2.6436713888875802	0.193580439928054	7483.0	0.9112359388317252	0.3787059562074527	4	4.574618966665626
SPEG	SPEG	2.595886766601939e-63	6849.0	2.64094267133653	-2.64094267133653	0.494439722285627	2598.0	0.19576919940207801		1	
PLIN4	PLIN4	2.4047071965909898e-22	6848.0	2.62884401578681	-2.62884401578681		7621.0	1.042086135893474	0.8557102618454125	4	1.8543167595902805
HMOX1	HMOX1	0.000831085304419283	6847.0	2.59514805966897	-2.59514805966897	0.8907562061858385	5569.0	0.42687624664760054	0.19164548063145537	6	11.313973102194222
ERRFI1	ERRFI1	2.92053517425941e-26	6845.0	2.56502932548252	-2.56502932548252	0.999300020944322	6471.0	0.611375749803919	0.42844072616464585	7	4.559915657802872
ICAM1	ICAM1	6.91278333077937e-28	6844.0	2.5576495136532102	-2.5576495136532102	0.970650144587688	4549.0	0.36481131712432113	0.23852727401752635	7	9.193238825878526
CTSL	CTSL	8.838453106785618e-64	6843.0	2.5557040833426403	-2.5557040833426403	0.936001267907242	5287.0	0.43001832916974814	0.3424019586490969	12	6.208158862640603
STK17A	STK17A	3.6251037496302295e-31	6842.0	2.55475663288919	-2.55475663288919	0.9969959154834824	2048.0	0.23601313351238282	0.19147695614756113	10	12.10977835677456
IGFBP7	IGFBP7	1.86458222918631e-35	6841.0	2.53710252701242	-2.53710252701242	0.9697446297759491	7289.0	0.680768876000006	0.5340357354831051	14	3.4760476269123033
ABCA1	ABCA1	9.95026163569522e-06	6840.0	2.5334653093182204	-2.5334653093182204	0.91248080195445	6779.0	0.5423434214406294	0.48378401916791797	8	4.115724804846203
PLCB1	PLCB1	3.63465936690422e-16	6838.0	2.53052072123946	-2.53052072123946	0.47319474089524605	6461.0	0.46575997105624495		1	
SAMD11	SAMD11	0.00650920160948956	6837.0	2.52318811782848	-2.52318811782848	0.7898989040337154	5927.0	0.39742550077443894	0.3349984726155905	2	6.345588982709619
NR2F1	NR2F1	5.8057450692207894e-30	6834.0	2.48326438791235	-2.48326438791235	0.9997943118242	7287.0	0.693318537974903		1	
SDC3	SDC3	1.31608665308974e-38	6832.0	2.4439422112167204	-2.4439422112167204	0.897218860913249	2560.0	0.27398826904760465	0.1764872315469174	8	12.295246081823516
C1S	C1S	1.46343374732784e-16	6830.0	2.40413074582563	-2.40413074582563	0.9903308580241657	6901.0	0.770431141654068	0.7085777671109538	8	2.305603816547276
GPC6	GPC6	4.3212677584296397e-41	6829.0	2.39766138551486	-2.39766138551486	0.995561019731464	26.0	0.00655073591230432		1	
PTGFRN	PTGFRN	1.8129603607099696e-49	6828.0	2.38427229944193	-2.38427229944193	0.9852658189677809	2390.0	0.2750039198986046	0.2526798144472547	13	8.347593511406593
CEBPB	CEBPB	3.4427069872988595e-70	6826.0	2.37978928277696	-2.37978928277696	0.9768631946400741	1748.0	0.159164714689576	0.016787517686353972	2	132.27831592353033
SNN	SNN	3.27347987093614e-37	6824.0	2.3755372693232997	-2.3755372693232997	0.5474241857560863	7678.0	1.0616979151987183	1.484123797409676	2	0.8852626421176579
ATP8B1	ATP8B1	3.25604824717067e-46	6823.0	2.36774442790544	2.36774442790544	0.309557838968324	6977.0	0.574889564354897		1	
HMGCS1	HMGCS1	1.61934565071303e-22	6822.0	2.32751757078304	2.32751757078304	0.9833138311833308	4774.0	0.3603683428588603	0.30274827752621514	20	6.497639702520993
CASP8	CASP8	4.149133762972189e-84	6821.0	2.3162913040642596	2.3162913040642596	0.8682227595094825	5079.0	0.32623077466018946	0.053578444825435195	2	37.14293193630235
OLR1	OLR1	1.0753944043972999e-09	6820.0	2.30952194305663	2.30952194305663	0.113639632630041	7932.0	2.2209515100892996		1	
LOXL1	LOXL1	1.10716424138075e-27	6819.0	2.3071463186307404	-2.3071463186307404	0.769997995324533	2997.0	0.214839432089395		1	
ID3	ID3	0.0018635270837272801	6818.0	2.28845454478727	-2.28845454478727	0.9991920625278521	5967.0	0.5730788839063382	0.5358797323260699	14	3.2010459761840133
ENTPD7	ENTPD7	1.3773298416708597e-84	6817.0	2.27725713547645	-2.27725713547645	0.9506309275970541	4201.0	0.27527140812075296		1	
TNIK	TNIK	1.75111629035435e-35	6815.0	2.25667493092379	-2.25667493092379	0.5000492807109984	4012.0	0.26492621476339395	0.37149064161191425	2	5.361504417764363
FSTL3	FSTL3	1.3027360639616398e-14	6814.0	2.24785919797291	-2.24785919797291	0.9997943118242	3560.0	0.4984271930662327	0.47964726941000274	3	3.647330270551925
MSMO1	MSMO1	1.7381020603060997e-09	6812.0	2.2377572949372997	2.2377572949372997	0.995287093171381	5892.0	0.5723293500035915	0.73005335435542	15	2.2812414120117985
FDFT1	FDFT1	5.54692607551706e-15	6811.0	2.23444707108299	2.23444707108299	0.9984986598794492	4104.0	0.30694256607603854	0.19664567028930888	23	9.801916829245057
MAP2	MAP2	7.0832301731995094e-43	6810.0	2.22196877192982	-2.22196877192982	0.42572820559855046	7292.0	0.8318770632570759	0.5469716401658005	6	2.541432876211595
MMP14	MMP14	7.798509703613308e-53	6809.0	2.20808873626101	-2.20808873626101	0.39797337186771853	7170.0	0.7478298177828385	0.6467259373486233	11	2.25792539644348
SQLE	SQLE	3.6559097630856497e-28	6808.0	2.20782702939802	2.20782702939802	0.9940969687829341	4977.0	0.3516290075317436	0.26913198364272334	17	6.896980421065103
ABCC2	ABCC2	4.4922576286024894e-34	6807.0	2.1983514952526	2.1983514952526	0.9998773633929878	2904.0	0.210536882612461	0.11765971664023807	2	16.894606492366247
FOS	FOS	0.0192521252887142	6806.0	2.1929081457176296	-2.1929081457176296	0.9991920625278521	7448.0	0.7819257096917537	0.6555605859157249	17	2.1523295731010648
IL1RAP	IL1RAP	2.34867941368106e-12	6805.0	2.1880810765759198	-2.1880810765759198	0.577624256541605	6241.0	0.43610180844810253	0.24506285411695924	2	7.149101704706596
MRS2	MRS2	2.3098856810418194e-60	6804.0	2.1852380532858704	2.1852380532858704	0.0126819468991663	6891.0	0.551002973041996		1	
CD9	CD9	2.62432549062958e-23	6803.0	2.18196452454845	2.18196452454845	0.6863610525113366	6169.0	0.5015574097764502	0.402000772278742	12	4.180109170553602
SPRY2	SPRY2	2.355503241311e-21	6802.0	2.1479160550170002	2.1479160550170002	0.572666076568497	5066.0	0.41626537946102743	0.40135429560249447	5	4.314518854112422
PAPPA	PAPPA	5.300264458921369e-72	6801.0	2.1416479895501297	-2.1416479895501297	0.9998773633929878	1308.0	0.174453777491738	0.18768400728184928	6	10.481416294059684
ARHGAP18	ARHGAP18	1.5732426764577498e-26	6800.0	2.13854015396873	2.13854015396873	0.8380987581631559	6372.0	0.663824906126021	0.4622855701620192	7	3.19005251954081
IFIT2	IFIT2	0.0240473049511717	6798.0	2.11725483517202	-2.11725483517202	0.999300020944322	6691.0	0.5791237716091256	0.4488414564842906	3	3.4268917038342446
THBS1	THBS1	6.09617875843587e-20	6797.0	2.1038293235552	-2.1038293235552	0.35912847324616803	7689.0	1.372302418176432	1.0646199720991976	19	0.6871249126919506
DSEL	DSEL	1.0724454679549599e-26	6796.0	2.09371741693979	-2.09371741693979	0.9997943118242	6494.0	0.5829067424589484	0.6162904330103837	7	2.451458912157714
PDE4DIP	PDE4DIP	2.4620178226437195e-22	6795.0	2.08999108702536	-2.08999108702536	0.9755934563670114	4014.0	0.4030247128703683	0.5379557621390292	12	3.1358830834848694
AHNAK2	AHNAK2	8.66344121591563e-44	6794.0	2.08986871179107	-2.08986871179107	0.999300020944322	6912.0	0.6318497745024492	0.41010318070823387	11	3.555249034573868
IER3	IER3	6.536264865385931e-09	6793.0	2.08452575870476	-2.08452575870476	0.921702026988489	5260.0	0.3768690603314351	0.32293554593640644	7	5.287918037705278
TMEM158	TMEM158	5.0230598940688294e-09	6791.0	2.0674511955484296	-2.0674511955484296	0.7822029925848766	4506.0	0.29140752218481153	0.18730981424286233	2	9.481850593588405
IGF1R	IGF1R	1.5168292616947498e-57	6790.0	2.06137283933563	-2.06137283933563	0.992357996337263	6259.0	0.5564360438350365	0.4357103675400066	18	3.4539843612108014
CERCAM	CERCAM	3.406430452794e-19	6789.0	2.05109308351327	2.05109308351327	0.9991760475007729	6724.0	0.5710245098862805	0.38148758842720454	4	3.8797292979543845
PODXL	PODXL	1.8530257522878095e-44	6786.0	2.0249128563301797	2.0249128563301797	0.998959794279086	6044.0	0.7035435033770842	1.0833447219992418	15	1.2197127342020873
GDF15	GDF15	6.8718340978695e-10	6785.0	2.02020549077054	-2.02020549077054	0.9066703948069954	7236.0	0.7032213137478186	0.22287316101334298	5	5.909119658171297
RND3	RND3	4.98455136463614e-12	6784.0	2.01319865844061	-2.01319865844061	0.9958290086407925	5246.0	0.3843781735987994	0.23918155626805399	12	6.809975276757417
PTK2B	PTK2B	7.56075663161051e-24	6783.0	2.0107106179047	2.0107106179047	0.9991920625278521	3017.0	0.215673128247622		1	
NEO1	NEO1	4.094379923882139e-45	6782.0	2.0008320741317003	2.0008320741317003	0.857017986899814	6687.0	0.5034411928038726	0.5490359828849503	2	2.7273091892077392
SAMD9	SAMD9	2.9057513912090892e-52	6780.0	1.98857929847004	1.98857929847004	0.8484269082128055	4135.0	0.32721337934211725	0.23550075507491716	4	7.054609734051219
GJA1	GJA1	4.43056308500774e-23	6779.0	1.98855909336321	-1.98855909336321	0.98898161845054	7341.0	0.9976679601171489	0.9377037570884723	14	1.056720873469392
LY6E	LY6E	3.4630792827642104e-16	6778.0	1.9753326214407598	1.9753326214407598	0.999547166384261	2448.0	0.36358822844649835	0.3886610779669597	14	4.1469148426827465
IDI1	IDI1	6.2434756773463494e-15	6777.0	1.9685951730228501	1.9685951730228501	0.978330777007065	6141.0	0.595463766190296	0.5852348872686225	20	2.346291099016945
IFI44	IFI44	1.61453677699787e-22	6776.0	1.96727022551547	-1.96727022551547	0.6907135778746275	7026.0	0.591276133432955	0.10711266818929066	2	12.846231126003167
COL5A2	COL5A2	8.089216860443739e-50	6775.0	1.96002630344473	-1.96002630344473	0.987746912924391	7629.0	1.2066412095692869	1.1747641320657294	14	0.6413075385189666
IFI44L	IFI44L	1.96650808424601e-06	6774.0	1.95948338697444	-1.95948338697444	0.9992460417360871	666.0	0.2116731998697242	0.2527548277384969	4	6.915041753081847
ID1	ID1	1.76979021208315e-09	6773.0	1.95943191732718	-1.95943191732718	0.999300020944322	4902.0	0.35902524655423834	0.18348961899713342	3	8.722055664620155
ACTR6	ACTR6	7.154269177787409e-35	6771.0	1.93852658758831	1.93852658758831	0.9997943118242	66.0	0.0181433663722703		1	
TMX4	TMX4	4.05930237195812e-11	6770.0	1.93706980146824	-1.93706980146824	0.943298323651543	4525.0	0.37954246962234933	0.2605670627564269	7	5.9774528498325115
PDE1C	PDE1C	2.71494470822665e-15	6769.0	1.9352554220749798	1.9352554220749798	0.7575638073512491	5123.0	0.328897380566271		1	
PLAUR	PLAUR	1.1024437709123198e-10	6768.0	1.9262583086437401	-1.9262583086437401	0.841862617841969	4529.0	0.5481137244707774	0.5473106393445929	6	2.5180299542930453
STC1	STC1	8.435141476590069e-33	6767.0	1.9250730259834998	1.9250730259834998	0.906239747800446	6706.0	0.5758660883921729	0.3566773720296106	7	3.7827096513409284
TSPAN14	TSPAN14	2.31639522820887e-13	6766.0	1.9233545498954698	-1.9233545498954698	0.998216190005499	1372.0	0.1738025924958187	0.11366059235947468	11	15.392775288961527
SAT1	SAT1	5.17010349653217e-08	6765.0	1.91977887072343	-1.91977887072343	0.6666838192087701	7379.0	0.9136435533883489	0.7682213692958411	16	1.3096945197675434
FGF2	FGF2	4.5747838829726e-30	6764.0	1.91886014823345	-1.91886014823345	0.880465272923151	5252.0	0.42542782855084543	0.2600228786818026	6	5.7434650645113425
FUNDC2	FUNDC2	5.16072538278561e-47	6762.0	1.89429675702976	1.89429675702976	0.9991920625278521	3099.0	0.18709754171135165	0.06147595719420958	3	27.7701933119182
