	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
AQP9	AQP9	8.931366100595981e-10	15586.0	9.063941696429278	9.063941696429278	0.723484570389898	15016.0	1.9198800873705126	2.364868102138947	25	3.020913345060214
CHSY3	CHSY3	1.85663327007237e-16	15585.0	9.02037084466896	-9.02037084466896	0.39728786621483797	13555.0	1.2119267781990648	1.1586813861183927	25	6.739077851788359
SUN3	SUN3	8.10463892988787e-12	15584.0	8.97482565496531	8.97482565496531	0.223580599149159	16634.0	2.2401079307694367	1.6683128810146957	25	4.036843328872283
GPR37	GPR37	7.71351532427529e-12	15583.0	8.92905174896111	-8.92905174896111	0.6313086934883271	6595.0	0.8912285091997536	1.0767806558142587	25	7.464680198664206
PAEP	PAEP		15582.0	8.897092355764249	-8.897092355764249	0.726707256243037	16678.0	2.7575770761603056	3.06367478311312	24	2.003970954568925
GABRG2	GABRG2	4.35285643612415e-12	15581.0	8.89181387149732	8.89181387149732	0.2950311291400615	16752.0	2.2766609928246635	1.94822668034837	24	3.3954739175883657
WFDC21P	WFDC21P	2.871620506693e-10	15580.0	8.86555610184661	8.86555610184661	0.546219176011211	9796.0	1.2235112847368717	1.6915890946591066	25	4.517672076060399
KRT20	KRT20	1.46606614516227e-10	15579.0	8.77690220436465	8.77690220436465	0.29887195723682797	17592.0	4.376341126435489	4.606593450618669	22	0.9552744615086799
CDH5	CDH5	2.45574181834341e-62	15578.0	8.68372642136636	8.68372642136636	0.705033943667783	14198.0	1.8367183445814785	2.225162611288559	25	3.077082116178413
DMGDH	DMGDH	7.362605450206461e-10	15577.0	8.66012114992177	8.66012114992177	0.6545619526106771	10121.0	0.8119491575518676	0.6288607070228953	25	12.479984684564126
CLEC4E	CLEC4E	6.03803220602225e-08	15576.0	8.5503563635014	8.5503563635014	0.439820440881277	14993.0	1.8073536524638942	2.0426430121826797	24	3.3011165782865923
MAP2	MAP2	9.371035411495388e-58	15575.0	8.50995513632365	8.50995513632365	0.575953726674842	11987.0	1.1401543801446399	1.0217549448376415	25	7.212884844271621
BTBD11	BTBD11	3.52607791400455e-22	15574.0	8.39169625995905	-8.39169625995905	0.54486531057029	13187.0	1.4290825130225198	1.5366043598456625	25	4.53116880888966
ABCB1	ABCB1	2.20673745855723e-20	15573.0	8.3441542118911	8.3441542118911	0.24360404689842147	14081.0	1.862981605907036	1.9992658152420286	25	3.2417763343787587
FABP4	FABP4	1.81070425539229e-09	15572.0	8.26919491200094	-8.26919491200094	0.5598083647988594	16072.0	2.7418085282905484	2.9917825786999526	25	1.8475227521754802
PDZK1IP1	PDZK1IP1	8.93344283433998e-26	15571.0	8.15523472736441	8.15523472736441	0.431904715773139	14214.0	1.5638789020848864	1.4938497026108655	25	4.412328639058887
PDE1C	PDE1C	1.2706378683819198e-09	15570.0	8.148778247671661	-8.148778247671661	0.605411961229917	8208.0	1.1251200212989618	1.4630825903972364	25	4.800589025166194
SPOCK1	SPOCK1	0.0	15569.0	8.107476812435749	-8.107476812435749	0.4730805661066621	7780.0	0.9597560306241226	1.098860936656926	25	6.504663641567967
SPOCK3	SPOCK3	2.54807059630478e-09	15568.0	8.065100282497589	8.065100282497589	0.33041850599628103	14273.0	1.7474021225327814	2.0019294729205206	25	3.1558045602616636
PTPRC	PTPRC	5.3785947053189e-09	15567.0	8.037491281474649	8.037491281474649	0.34444371525888107	14850.0	2.0308659741436483	2.768541797301711	25	2.1695989250316563
C4BPA	C4BPA	1.0546163273922599e-07	15566.0	7.99604380520304	7.99604380520304	0.72852397760197	16189.0	2.339058852980417	2.3694678668489315	23	2.3874495330234797
RTP4	RTP4	6.02591766802996e-09	15565.0	7.94047823835894	7.94047823835894	0.705664005913315	8037.0	0.9801070258874311	1.1449286772496565	25	6.0793055067776685
NUPR1	NUPR1	7.68632634007297e-21	15564.0	7.93565711486096	7.93565711486096	0.20367052737317998	13853.0	1.254783072933395	0.6510485558066066	25	10.261713941827885
TAS2R1	TAS2R1	8.896997136462021e-09	15563.0	7.90705478787784	7.90705478787784	0.6737204702744215	13053.0	1.4715366638017329	1.268020255146489	22	5.075248678368027
LINC01111	LINC01111	1.3687114780044902e-17	15562.0	7.85476707487054	7.85476707487054	0.466387753612448	12744.0	1.5176370733268243	1.5812238118897495	25	4.007737521970464
TNF	TNF	1.71663250481455e-08	15561.0	7.816517214881201	7.816517214881201	0.327597138335906	15665.0	2.279426899270151	2.625381399478549	25	2.109061303135164
NEURL1	NEURL1	1.6594864740081998e-92	15560.0	7.79799497354066	7.79799497354066	0.194395074068207	16545.0	2.849398772940024	2.482851828005522	25	1.993109755798778
GOLT1A	GOLT1A	2.4715138127567997e-08	15559.0	7.72957406336113	7.72957406336113	0.702775114894902	8742.0	0.7600999752725268	0.5925373564399156	25	11.762083879339887
SLC35F3	SLC35F3	2.11985371667128e-08	15558.0	7.727177698542611	-7.727177698542611	0.41257354949766495	10165.0	0.9723277822911585	0.7963777272397482	25	8.481967394622922
AGR2	AGR2	8.689373211930769e-20	15557.0	7.72103842476608	7.72103842476608	0.430772567221157	16105.0	2.31442055256141	2.6821217602049914	24	2.015798817348042
HTN3	HTN3	2.8539932745706103e-09	15556.0	7.67408342851524	7.67408342851524	0.715134643050348	17651.0	6.19997839131163	6.64470581339897	14	0.22184654649888255
CDA	CDA	3.92522480923276e-07	15555.0	7.6028639371078395	7.6028639371078395	0.3497768857265265	13655.0	1.58433889952085	1.9251780996501882	25	3.126217277601785
TMPRSS11E	TMPRSS11E	2.86384460190946e-08	15554.0	7.55663741463384	7.55663741463384	0.166204200101436	17249.0	2.9518281339987276	2.5156584227832233	23	1.8304588726877067
TIMP4	TIMP4	2.38845394762508e-07	15553.0	7.536736369607559	7.536736369607559	0.48754554064181105	7908.0	1.4183554402195124	1.8138571691020546	25	3.373132699537161
CFB	CFB	1.01892199506683e-22	15552.0	7.48570170902171	7.48570170902171	0.763899170172037	10107.0	1.087583566402974	1.0878181062718475	25	5.881606590044969
KIRREL3	KIRREL3	1.6348621439730597e-77	15551.0	7.446643217579	7.446643217579	0.34324755336353696	10533.0	1.2872306553857709	1.3009460802832178	25	4.734564064985935
AKAP4	AKAP4	1.67599087325431e-07	15550.0	7.38512085767272	-7.38512085767272	0.478876437337609	17568.0	3.015185072387826	2.5863013287411225	19	1.689646808251826
MIR99AHG	MIR99AHG	3.7385000058495996e-08	15549.0	7.38019343728449	7.38019343728449	0.220341164429846	15410.0	1.590391133683111	1.0977672276686168	25	5.274162097093636
CCL28	CCL28	1.2267597881497101e-10	15548.0	7.37876299549396	7.37876299549396	0.634968177515062	4768.0	1.143173180537032	1.4398390724250278	25	4.330754689449236
SPINK6	SPINK6	8.52542750910446e-07	15547.0	7.371631835459549	-7.371631835459549	0.11314015629309598	17613.0	3.865100652790306	2.7813286355239066	24	1.2607396112357407
IL1RL1	IL1RL1	2.74814822174514e-26	15546.0	7.357367493544659	7.357367493544659	0.27814733005145353	12914.0	1.3993229054738863	1.1475517224774994	25	5.191961696687354
SPNS2	SPNS2	3.156694253981289e-118	15545.0	7.34368350904317	7.34368350904317	0.656714397088544	6688.0	0.8618955130199306	0.9896730280075928	25	6.549423711255786
GABRB3	GABRB3	2.3423952718133397e-07	15544.0	7.33662541447955	-7.33662541447955	0.454853316106603	10012.0	1.3417309969184827	1.7139392116152135	25	3.4977287274450584
MMP13	MMP13	1.0163005205430598e-06	15543.0	7.32232939286896	7.32232939286896	0.157900951015615	14611.0	1.8235762614348898	1.8613854982727218	25	2.9541183900576504
SERPINB4	SERPINB4	0.00166649113308914	15542.0	7.30992393458942	7.30992393458942	0.3260706246610555	17367.0	2.6554708858412472	2.761337175790721	24	1.6855793959371692
VTCN1	VTCN1	5.67631562194243e-07	15541.0	7.29077283368017	7.29077283368017	0.6994964883020696	15059.0	1.8331256187058147	2.169775591997805	23	2.5153049168320982
IGFN1	IGFN1	4.352009328614969e-87	15540.0	7.2519525001909395	7.2519525001909395	0.43277021185718	14452.0	2.153044668041636	2.588702992312396	25	1.9696766478392451
TRPC4	TRPC4	1.87720863084781e-06	15539.0	7.24820263070185	7.24820263070185	0.590713610035502	8375.0	1.437640545563233	1.8884878564746959	25	3.0768331738099657
HSD11B1	HSD11B1	2.38200482229379e-06	15538.0	7.23844370087492	7.23844370087492	0.60696179129233	11803.0	1.3670048317365735	1.3785814072258964	25	4.259043998680771
TMEM47	TMEM47	5.62961212026476e-07	15537.0	7.21047066758947	-7.21047066758947	0.568570718649849	8061.0	0.8893819459545216	0.8247047297733768	25	7.664668933536904
IL24	IL24	1.736919792907e-52	15536.0	7.1658764506275	7.1658764506275	0.7549953979749315	10378.0	1.7193577886343423	2.4275130451216733	25	2.2436619539237794
NEURL3	NEURL3	2.37747217346936e-06	15535.0	7.15407409457006	7.15407409457006	0.5705553175284611	12073.0	1.111901407586943	1.1568210722050603	25	5.223083182143202
PLEK	PLEK	3.27334468408463e-06	15534.0	7.131873441945231	7.131873441945231	0.249062781858449	14140.0	1.9049997999909503	2.4215140358864558	25	2.158514699684924
SLC6A9	SLC6A9	2.58585204362177e-27	15533.0	7.1079344844866394	7.1079344844866394	0.58624181640735	7343.0	0.5512759534224508	0.35755520976905353	25	18.33747167409241
GLYAT	GLYAT	1.7815964051479996e-07	15532.0	7.10006473995545	-7.10006473995545	0.8753513337502641	13220.0	1.6676892266196424	1.974770089129267	22	2.7508901128490857
CNTN1	CNTN1	1.7256050914484798e-06	15531.0	7.08048258661967	-7.08048258661967	0.451559406467237	8983.0	1.3554482553631784	1.7301116050990641	25	3.3090549270829746
PROM1	PROM1	1.81858070158948e-06	15530.0	7.07200036502656	7.07200036502656	0.342213577744982	12959.0	1.94878334057693	2.331532792668916	25	2.197360054535223
RHOJ	RHOJ	4.5839933144769e-78	15529.0	7.04605482085919	-7.04605482085919	0.503807243794241	6367.0	1.5336668126012944	2.0112490595693364	25	2.740778414304516
CALHM3	CALHM3	2.46912804398439e-09	15528.0	7.0386968084208705	7.0386968084208705	0.7289519353097379	15111.0	1.5861430645526158	1.4768201388232416	25	3.6920905941958195
MYLK	MYLK	9.94489942971541e-24	15527.0	7.03146054101519	7.03146054101519	0.455126800682555	9694.0	1.1931459979133567	1.303946267925326	25	4.47741957373061
GAGE1	GAGE1	1.46672274400278e-06	15526.0	7.0305282802343	7.0305282802343	0.1310359481666955	17346.0	3.0477747770170494	2.7476267483000267	25	1.4495249420909897
RCN3	RCN3	2.6129369019171503e-06	15525.0	7.011265246023919	7.011265246023919	0.352608842175752	11393.0	1.4599497904075038	1.579050000323251	25	3.5156046068712152
COLGALT2	COLGALT2	3.8780670333941604e-07	15524.0	6.9677771456539705	6.9677771456539705	0.7049335910154519	8197.0	0.7746802036483674	0.8016508870107015	25	7.725428914697788
BDKRB2	BDKRB2	9.38752904071126e-07	15523.0	6.9327103808995405	6.9327103808995405	0.340988130693208	12998.0	1.0814937795700614	0.9885470426851876	25	5.919006732786167
GDF15	GDF15	5.6388321871043395e-21	15522.0	6.9296957231032	6.9296957231032	0.8662487903844459	6038.0	0.7346150495032441	0.8423522523913097	25	7.354501226788515
GALNT5	GALNT5	1.11804487642759e-06	15521.0	6.909721465542719	6.909721465542719	0.22411214587990602	11716.0	1.9195863906557056	2.597243336998962	25	1.9213198100463578
RARRES1	RARRES1	2.25101131588563e-06	15520.0	6.90710248213385	6.90710248213385	0.539351519681307	12404.0	1.6570238272921716	2.0283578285861066	25	2.58833948371985
MRAS	MRAS	8.142676421832598e-52	15519.0	6.8771623057649895	6.8771623057649895	0.708737534703348	5564.0	0.734232615580099	0.8245666241704991	25	7.449888838715222
ECM2	ECM2	6.06700802197124e-06	15518.0	6.87551084670074	6.87551084670074	0.361589035633434	10433.0	1.0183999491133726	0.9684624787860385	25	6.047844935540733
LGI4	LGI4	4.6532395999779e-06	15517.0	6.86911604977017	6.86911604977017	0.6744364876099761	10756.0	0.9618737445543366	0.8082916669196345	24	7.308305339492222
SLC22A18AS	SLC22A18AS	2.1808019667311397e-23	15516.0	6.86256888344781	6.86256888344781	0.689806225317995	6163.0	0.6843437871009362	0.5891370802813966	25	10.486905854569354
WDR72	WDR72	9.75007693030371e-52	15515.0	6.8582478592583005	-6.8582478592583005	0.4584014018307955	14444.0	1.792314800909273	1.8682488675391928	25	2.711594341829704
MIR205HG	MIR205HG	1.0808374462167001e-07	15514.0	6.83925776347858	6.83925776347858	0.0655307267204951	17668.0	4.728920520535646	3.8377788043816072	25	0.5498850638639083
SNTB1	SNTB1	1.90256081173065e-20	15513.0	6.82844805361401	6.82844805361401	0.594105381881728	4852.0	0.7289518284275616	1.0782188875196557	25	5.6570111095139355
ROBO1	ROBO1	7.039937722426297e-173	15512.0	6.80446946219591	6.80446946219591	0.548148155628092	6553.0	0.8042138751878839	0.9067326073751668	25	6.617447677742309
C5AR1	C5AR1	9.378292918943208e-19	15511.0	6.77854004597325	6.77854004597325	0.615630275625007	14669.0	1.5609250631789415	1.6652209163567484	25	3.133286960032703
DNAH12	DNAH12	1.2792223987069999e-06	15510.0	6.739220847786651	6.739220847786651	0.5934926855055439	12226.0	1.2337581521888694	1.2826072299365183	25	4.292399549213729
ERVV.1	ERVV.1	8.97928096095582e-05	15509.0	6.70631237196057	6.70631237196057	0.51453129711622	17212.0	3.6623868159892514	4.546566946662125	23	0.6694997767944505
GGT5	GGT5	3.8192549101774707e-16	15508.0	6.70604599997295	6.70604599997295	0.469667806960155	11394.0	1.0725646189217124	0.9600126715493534	25	5.86813231533645
KRT81	KRT81	1.9172017965579794e-129	15507.0	6.6748079233224	6.6748079233224	0.0789959086770091	17404.0	3.5461376232857265	3.0972388360346312	25	1.010148220936776
VNN1	VNN1	1.5067430162997197e-45	15506.0	6.6451195227222595	6.6451195227222595	0.62517489382499	10309.0	1.3574566056922746	1.5088014652593649	25	3.504545189529644
SPNS3	SPNS3	9.62656695273821e-25	15505.0	6.629210100088019	6.629210100088019	0.17681374980756898	15580.0	1.7877079598618544	1.7358122153423177	25	2.7891854299869516
ELF3	ELF3	9.51059099241724e-06	15504.0	6.577254713976821	6.577254713976821	0.468079667765373	12953.0	1.0051062318145387	0.8951432235158993	25	6.224868083429457
ITGBL1	ITGBL1	7.997003808112248e-45	15503.0	6.5701955676476205	6.5701955676476205	0.6367965766833431	10214.0	1.568237275463925	2.292431576498424	25	2.181944422447687
OR10A3	OR10A3	3.12813919935947e-05	15502.0	6.5349506174666	6.5349506174666	0.8154577676733984	12761.0	1.1961944050650197	0.9362145014303674	22	5.702492542301919
PCSK9	PCSK9	1.0771237680117897e-76	15501.0	6.50854056485184	6.50854056485184	0.32201637647793896	14139.0	1.905695937113936	1.861915206067335	25	2.4721021734710753
RXFP1	RXFP1	4.10787923114807e-05	15500.0	6.50647325312366	6.50647325312366	0.49574532256506953	14488.0	1.6173495272313994	1.6354410489115185	25	2.9894833134745267
TCN1	TCN1	8.688257722038401e-07	15499.0	6.506318138224231	-6.506318138224231	0.55426886168449	15589.0	3.085918940434701	4.845988316502011	23	0.7058207685194099
S100A2	S100A2	4.683867410125219e-133	15498.0	6.47191010273335	-6.47191010273335	0.0850138583712464	17584.0	3.582372108825435	3.020962486666507	25	0.9564958210045127
MUC20	MUC20	1.1040147431269801e-13	15497.0	6.464293147828389	6.464293147828389	0.5506827370426874	12787.0	1.1250267408000412	0.9706703311594794	25	5.500597098348024
NRROS	NRROS	1.59745516212689e-07	15496.0	6.46400963327247	6.46400963327247	0.381139700309616	13529.0	1.630539419937044	1.7414178318373013	25	2.775594762479159
PCDH20	PCDH20	5.561524803912529e-05	15495.0	6.456745123246349	6.456745123246349	0.6647920487996941	11619.0	1.179651696277254	1.2453610184188064	25	4.237400519946614
ABCA12	ABCA12	6.8251230317727e-05	15494.0	6.44454047834335	6.44454047834335	0.5294892059720859	15237.0	1.581718446959097	1.7251878532280776	25	2.8187203047396867
FAM107A	FAM107A	3.1954217092726596e-21	15493.0	6.423202544792769	6.423202544792769	0.702527760901235	14684.0	1.9924397853357945	2.718243097704474	25	1.630009752696035
REN	REN	7.362508674048441e-05	15492.0	6.3512460913666	6.3512460913666	0.7345770270916049	17084.0	3.7080628086251335	4.9925814250257385	24	0.5294221681577963
ABCA4	ABCA4	0.00012364309427211498	15491.0	6.35072902450706	6.35072902450706	0.62303418570782	12632.0	1.4977043506603567	1.9370163052125196	25	2.5054124019437483
SUSD2	SUSD2	4.4439446084345497e-20	15490.0	6.34964028283551	6.34964028283551	0.77641042855854	7793.0	0.8937285106772421	1.0196013798588726	25	5.351024311984988
TLL1	TLL1	2.09924702398684e-28	15489.0	6.346865840018929	6.346865840018929	0.516426873420393	7692.0	0.8967795820991132	1.004805150673068	25	5.424023010102088
LRRC32	LRRC32	2.0920336630526998e-05	15488.0	6.34601982635468	6.34601982635468	0.5153592729570899	11062.0	1.292056541700025	1.8110166614934708	25	2.7906774090564466
FAM50B	FAM50B	2.1620732515156303e-07	15487.0	6.31659395599241	6.31659395599241	0.742097183590588	4026.0	0.45804444433019953	0.3699000369429177	25	15.83819661138961
IFITM1	IFITM1	3.5224327683261397e-07	15486.0	6.31447091770389	6.31447091770389	0.3884862490844289	11915.0	1.1327739144808209	1.1845162987017241	25	4.374525710538901
ADGRF1	ADGRF1	1.6969162306486798e-22	15485.0	6.29393244025283	6.29393244025283	0.21311758418817103	17241.0	2.7809564772582336	2.512025374960369	25	1.3984635656994582
FCAMR	FCAMR	0.000764524926563643	15484.0	6.28147121268677	6.28147121268677	0.42870311570921993	16395.0	2.026166166718904	1.6397518149121317	24	2.595090920021877
ATOH8	ATOH8	5.514618994098641e-09	15483.0	6.26531115901386	6.26531115901386	0.6190461750952819	7226.0	0.95686794668039	1.0342598233580556	25	5.132601201792709
MCTP2	MCTP2	1.6488954506414597e-101	15482.0	6.26469462417251	-6.26469462417251	0.39130367585841	14406.0	1.7548648023037254	1.8405827626160152	24	2.4502184381315057
MX2	MX2	3.8403829840732405e-08	15481.0	6.26464833091699	6.26464833091699	0.639405502884335	7047.0	1.1681782181873936	1.7460810175939103	25	2.9188050619509642
TLR2	TLR2	0.00019859835559301	15480.0	6.262477945895059	6.262477945895059	0.5943552351817819	11743.0	0.9264448135150373	1.0210862388689939	25	5.2258398255278395
SH2D1A	SH2D1A	1.09637930675845e-05	15479.0	6.25833283776227	-6.25833283776227	0.15618565131318302	16127.0	2.056303938530103	1.8676007111768	24	2.2499610725594614
ARHGAP20	ARHGAP20	7.6456091289885e-05	15478.0	6.25064265546628	-6.25064265546628	0.7159796189121121	8096.0	0.8218511025802856	0.774798090778527	25	7.006717772666523
CDH19	CDH19	0.000555850641435422	15477.0	6.2437809985554305	-6.2437809985554305	0.589625285913311	11009.0	1.2497649277746157	1.0926996614441145	25	4.570346497756494
ADAMTS18	ADAMTS18	9.85774677884433e-40	15476.0	6.242474272795169	6.242474272795169	0.600889952675695	10863.0	1.466657661305354	1.7712872297554967	25	2.6962406385942583
CLMN	CLMN	3.377656885508769e-84	15475.0	6.22956554269094	-6.22956554269094	0.4641698217162129	8726.0	0.6114339231902209	0.370943771512205	25	15.145507354383138
LYPD5	LYPD5	4.39028607282569e-06	15474.0	6.22811107914484	-6.22811107914484	0.45026454289546103	14262.0	1.4851359702731666	1.8363315693245799	25	2.582853330031343
PLIN5	PLIN5	0.000121348780994873	15473.0	6.21942864331841	6.21942864331841	0.716788079238415	8786.0	0.8188668934857367	0.6826365712160694	25	7.911327897671743
FAM230B	FAM230B	8.464835899056009e-05	15472.0	6.209287203527699	-6.209287203527699	0.300883253556683	17349.0	2.4495598641981644	1.3382148820240904	23	2.8095094366629922
CLCA2	CLCA2	0.000205734534481094	15471.0	6.2022640409312	6.2022640409312	0.1912500996608695	16747.0	2.883308854165033	2.6959518715441764	25	1.2310884410800516
CP	CP	3.10568494685139e-28	15470.0	6.19682192346462	6.19682192346462	0.6366642571399499	9380.0	0.9359612274605681	1.0045353988152774	25	5.237108321128924
TENM1	TENM1	5.40179923140624e-13	15469.0	6.19047664386477	6.19047664386477	0.35709978895548905	10594.0	1.1716398827864842	1.2042248885297535	25	4.167690610684701
TMPRSS15	TMPRSS15	0.00107840252073582	15468.0	6.1887739421604	-6.1887739421604	0.0899247457375617	17641.0	3.506888482977558	2.5556396617541073	25	1.0493989036553313
CD33	CD33	1.2266368289856197e-35	15467.0	6.176222231267659	6.176222231267659	0.160036869072721	15848.0	2.0961473341021675	1.827729432334099	25	2.2323188678726034
FRAS1	FRAS1	3.198685497924749e-158	15466.0	6.173162610977651	6.173162610977651	0.590322456098138	4316.0	1.1356597382386588	1.46297305683305	25	3.4433326363807786
SGIP1	SGIP1	4.9027262082675796e-33	15465.0	6.168669541719531	6.168669541719531	0.552297363328677	10088.0	1.192696462452285	1.4228581034405976	25	3.497167473857653
GATA4	GATA4	1.88119311767346e-12	15464.0	6.15752793810712	-6.15752793810712	0.7468729628888809	11050.0	1.525195416435219	2.112765025345448	25	2.1925450611406685
GDA	GDA	3.98812503648588e-06	15463.0	6.137072845872611	6.137072845872611	0.31851373920501297	14464.0	1.6212919695301722	1.6137136514892054	25	2.798378059313732
LINC01242	LINC01242	0.000198804515925323	15462.0	6.1332604054729805	-6.1332604054729805	0.507005009999614	14774.0	1.5714345262354126	1.0589751601388273	21	4.307774205619262
UBA7	UBA7	1.6083049879859e-12	15461.0	6.106597002383599	6.106597002383599	0.688009776773316	3651.0	0.573795888772598	0.5787387873140484	25	9.560100748195863
MFAP5	MFAP5	5.700108287864227e-186	15460.0	6.10111580789499	-6.10111580789499	0.24112049584614198	15481.0	1.9117453354349407	2.1860467005308153	25	1.9164139866924101
UBE2E2	UBE2E2	1.6402900774216897e-28	15459.0	6.09185146450581	-6.09185146450581	0.58302329061723	2776.0	0.3636012498050279	0.28947363409815047	25	19.78850416739001
XAF1	XAF1	4.27686555785907e-12	15458.0	6.082440990381559	6.082440990381559	0.22644372532147602	10851.0	1.4388238546068146	1.687009961718885	25	2.7525724454189877
BCL11A	BCL11A	4.97628582859459e-30	15457.0	6.08074327629431	-6.08074327629431	0.37947895382684405	13975.0	1.5354348123828176	2.1421747001856137	25	2.1218196926318167
KRT222	KRT222	0.000525930532473603	15456.0	6.06435908458887	6.06435908458887	0.655891613792639	12863.0	1.0655191465936737	0.8113134490891609	25	6.161416334965549
TRPC6	TRPC6	1.6643236214969402e-05	15455.0	6.058421938925201	6.058421938925201	0.331891479556838	12947.0	1.4930519533348587	1.8014238233666442	25	2.534311984982088
MCAM	MCAM	5.667267251707379e-75	15454.0	6.041440508779741	6.041440508779741	0.52124961126737	9090.0	0.9818704125673291	1.1092813877513144	25	4.561124122409505
SCN4B	SCN4B	4.16451301977218e-05	15453.0	6.00535174931202	6.00535174931202	0.647807443163532	11790.0	1.1421515338419714	1.1700102645498587	25	4.15654491487823
CXCL10	CXCL10	0.0005079879970587661	15452.0	5.98890871163064	5.98890871163064	0.51736529611144	13980.0	1.8845797177616743	2.2178304393648647	25	1.8506054029289771
IL32	IL32	1.4417836528197902e-23	15451.0	5.98792551064684	5.98792551064684	0.628850871099111	7846.0	0.7469378672198144	0.7300067473776347	25	7.1793687691983035
PAX5	PAX5	1.0163005205430598e-06	15450.0	5.9644568496158	-5.9644568496158	0.42286405773070596	15463.0	2.251682482366639	2.5893395716431553	25	1.4338692413730392
RASD1	RASD1	7.90337979023508e-08	15449.0	5.94630351456796	5.94630351456796	0.3046776455079405	14108.0	1.2629460536944714	0.9791760087254328	25	4.7829577309289775
POU3F2	POU3F2	3.27384549998739e-06	15448.0	5.93580996639675	-5.93580996639675	0.0436824332244092	16322.0	2.3002076699208653	2.006952277881875	25	1.8115041082655323
CAPN13	CAPN13	0.00047419054002638097	15447.0	5.934762358445481	5.934762358445481	0.6891355383965121	13017.0	1.290868209436965	1.0006099902225598	23	4.641063145867254
EPS8L3	EPS8L3	0.000667043954257999	15446.0	5.932829603465169	5.932829603465169	0.546189225697136	16642.0	2.649540211230336	2.359068397203787	24	1.391773717170104
FES	FES	1.3849914178907699e-06	15445.0	5.9243920479493	-5.9243920479493	0.680017092269263	10403.0	1.2367843803879948	1.6533686685652484	25	2.8351859791979077
ADGRF5	ADGRF5	0.00048015029189977696	15444.0	5.920568317928651	5.920568317928651	0.407701178005328	13178.0	1.92396024602195	2.3149290254881154	25	1.7264495057527711
