	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
PTPRZ1	PTPRZ1	1.1318372143461098e-09	7219.0	3.58151925350876	-3.58151925350876	0.05033468192819805	9662.0	5.369069640580912	7.0431149912022875	15	-0.25380110779179693
EEF1A2	EEF1A2	2.4216670549356497e-68	7218.0	3.48470996638242	3.48470996638242	0.00016649120926859041	10351.0	4.161438109296512	2.985213814313944	9	-0.2266933576647729
PI3	PI3	1.7970620106415497e-31	7217.0	3.3028521136012103	-3.3028521136012103	0.15669943107439613	9880.0	2.2041762683373705	1.726151377923825	2	0.6364886992618816
UNC5A	UNC5A	4.92010740476382e-44	7216.0	3.2657501560662205	3.2657501560662205	0.00309825627805785	2733.0	0.258625842489703		1	
RRM1	RRM1	6.556451413381838e-152	7215.0	3.17149738504885	3.17149738504885	0.0720855552744337	4262.0	0.4634737244112202	0.3739526203227345	22	7.241622369968977
CAMK2N1	CAMK2N1	4.287539173566179e-76	7213.0	2.97848439209181	2.97848439209181	0.16281357184192463	5299.0	0.7257744450602881	0.8969477893184555	4	2.5115285124268385
KIF5C	KIF5C	1.4505092425766096e-114	7212.0	2.90246258578733	2.90246258578733	0.10180508076685711	5396.0	1.0756983340834398	2.0037178464071492	10	0.9116873690472174
SPOCK1	SPOCK1	1.03399392712355e-24	7211.0	2.89620566731692	2.89620566731692	0.00289728978919904	6265.0	0.5547032329543296	0.3311325811356167	5	7.071193134582002
GJB6	GJB6	3.26891198934467e-09	7210.0	2.87803673050461	-2.87803673050461	3.86561488770601e-06	9391.0	1.3904685709746998		1	
RAP1GAP2	RAP1GAP2	1.4931645428188198e-54	7209.0	2.80473218588602	2.80473218588602	2.7103477138037235e-05	8377.0	1.3014364489414407	1.3919604546214224	4	1.079984515331247
DCHS1	DCHS1	3.9515700210336704e-31	7208.0	2.64376109190898	2.64376109190898	0.3846176209574995	4452.0	0.4684014108149225	0.46286969273693673	8	4.699723734840385
OSBPL5	OSBPL5	6.749982045003229e-47	7207.0	2.63042158840901	2.63042158840901	0.5611660840460315	187.0	0.0514061087417098	0.02186691902233643	2	117.94141996103383
IFI16	IFI16	1.7264858168754902e-45	7206.0	2.61793921279189	-2.61793921279189	0.0415403302650232	4683.0	0.8952352288759431	0.9648595084980874	13	1.7854454132887492
MEGF6	MEGF6	7.413217136247389e-29	7205.0	2.59427287719824	2.59427287719824	0.001963013326613746	7778.0	0.728108900578172	0.6905650207811751	2	2.702372579643611
CRMP1	CRMP1	7.153110704219128e-73	7204.0	2.5833860390733197	2.5833860390733197	0.27335306871402	4991.0	0.4326883744798259	0.32254019080641944	11	6.66799898399108
EFHD1	EFHD1	1.2083043700356299e-39	7202.0	2.5253439181354196	2.5253439181354196	0.474655012978559	146.0	0.0412684982632206		1	
ASAP3	ASAP3	2.1663021868464695e-59	7201.0	2.495219441279	2.495219441279	0.08606675725498278	6790.0	0.5110032839250486	0.3919472188976041	4	5.0624575496026845
GLI2	GLI2	5.34664292873476e-47	7200.0	2.4727975509775497	2.4727975509775497	0.69370292195088	449.0	0.0951634171685787		1	
PTMS	PTMS	1.35524031278423e-38	7199.0	2.4210428292462405	-2.4210428292462405	0.00125496760790928	9041.0	1.1762265620797374	0.8808580486036122	18	1.4131860055543102
ANOS1	ANOS1	1.9048773788605498e-05	7198.0	2.4141437410357796	2.4141437410357796	0.736682089943159	494.0	0.10041379328995531	0.13232335011720545	2	17.48542449761465
SULF2	SULF2	3.1158233400491e-37	7197.0	2.38659530801831	2.38659530801831	0.0540582611733976	7162.0	0.9814061307027461	0.975454598937777	15	1.4405480058690043
NR2F2	NR2F2	2.24098181947336e-31	7196.0	2.35442883371483	2.35442883371483	0.020136884851223502	7560.0	0.7459747612000445	0.6182420700986526	10	2.6016574256393215
FXYD6	FXYD6	4.6598458499036495e-21	7195.0	2.3408405858648704	2.3408405858648704	0.20074624251225304	6132.0	0.9892225186699789	1.6580581851661602	11	0.8151813243269511
CDH23	CDH23	1.8132905831313e-29	7194.0	2.32752012211294	2.32752012211294	8.712541479882369e-17	6469.0	0.53099577611148		1	
FAT2	FAT2	0.000237985742579386	7192.0	2.3153776847785403	-2.3153776847785403	0.6355526213408274	1202.0	0.16316241388357847	0.21138255552100507	2	10.181612506246271
MUC16	MUC16	6.52201028772354e-17	7191.0	2.28265494078917	2.28265494078917	0.003887401251609965	8788.0	1.0101897458669664	0.8133642113542288	2	1.5644469933138372
CDKN1C	CDKN1C	3.3244925400663993e-28	7190.0	2.27288665559629	2.27288665559629	0.0194281490491429	4674.0	0.544490163024066	0.3070196227391631	5	5.629596170928235
ZNF195	ZNF195	1.0799141452085096e-101	7189.0	2.25889619480713	2.25889619480713	0.0174650913724694	6982.0	0.5718823623290404	0.3161350998504071	9	5.336369904121284
ACKR3	ACKR3	7.22391428751378e-20	7188.0	2.25604743633357	2.25604743633357	1.9093709754101398e-15	9426.0	1.4223064372442702		1	
RHOF	RHOF	4.1977759288735e-14	7187.0	2.2290476869675295	2.2290476869675295	0.245280184068067	3484.0	0.2778253003237133	0.2061670256666852	7	9.464279655459553
CTSF	CTSF	3.9406587524925e-25	7186.0	2.20496979571543	2.20496979571543	0.4565800671804596	6579.0	0.5438046195612617	0.7324326196576596	2	2.268010915366659
MUC4	MUC4	5.79589213863127e-22	7185.0	2.17639066538231	2.17639066538231	0.0095874806204289	9139.0	1.1811872157171601	0.05689393059287685	2	17.492260409755378
CYP1B1	CYP1B1	1.26588701930514e-19	7184.0	2.16491178042752	-2.16491178042752	0.057770708969116596	4599.0	1.0888816888362904	1.7651867261345475	6	0.6095842868406045
NPTXR	NPTXR	6.5025084828828e-24	7183.0	2.16319541745814	2.16319541745814	0.0041136231060324175	8961.0	1.4256880570491692	1.4198911591467422	4	0.5194111926523738
PALM	PALM	8.17733642818777e-21	7182.0	2.08672620470906	2.08672620470906	0.00134686053151177	9439.0	1.285593675293229	0.9871143190480357	3	0.8115904246920823
FHL1	FHL1	1.8039006560187197e-45	7181.0	2.08128240283041	2.08128240283041	0.0496299414424566	5552.0	0.59698937352663	0.7497763582365314	13	1.9796476816031208
NES	NES	3.3136236580171903e-16	7180.0	2.0790752842341202	-2.0790752842341202	0.0345684011347253	8782.0	2.708733209619983	3.615312189810157	17	-0.1741641917288827
GPRC5B	GPRC5B	2.4900554071458196e-79	7179.0	2.0666402406863997	2.0666402406863997	0.251517603638998	688.0	0.49134309873912824	0.5445142448401131	9	2.8930320131658434
STEAP3	STEAP3	8.84579941720935e-41	7177.0	2.0422185040362297	2.0422185040362297	0.0242253943656827	4149.0	0.6482472564725023	0.8341572287614699	3	1.671113309937326
TMSB15A	TMSB15A	1.56687274486539e-36	7176.0	2.01300198433677	2.01300198433677	4.77049991199682e-08	9705.0	1.818074277954245	0.6188052983278185	2	0.3150065245227749
TIMP3	TIMP3	2.05303437691781e-05	7175.0	1.99369509268675	-1.99369509268675	0.1742560104069485	6354.0	1.5278322387206673	2.778829614546592	16	0.16764714595216207
P3H2	P3H2	4.678660834326309e-22	7174.0	1.98514197354666	1.98514197354666	0.02052750032775446	5654.0	0.45019522892774855	0.4154628079385325	2	3.694546696574597
CABLES1	CABLES1	1.1676181851814e-25	7173.0	1.98437244226809	1.98437244226809	0.00014959200828608616	7083.0	0.608266380298011	0.5874797288289139	2	2.3423890126612847
KRT13	KRT13	7.031054626787669e-14	7172.0	1.9820248764347	-1.9820248764347	0.11837467150909758	10524.0	8.361814565764055	7.969010724606743	4	-0.8005748655388071
FST	FST	4.67003858992967e-12	7171.0	1.97867545047693	-1.97867545047693	0.000311480735151481	9340.0	1.706670935439139	1.251434467470663	5	0.21735418202724827
CPT1A	CPT1A	7.108629884462091e-27	7170.0	1.9725406222270803	-1.9725406222270803	2.377720255690614e-05	9308.0	1.329215681221631	0.7918960230929147	10	0.81238561912814
PDZD4	PDZD4	5.8100254176215795e-56	7169.0	1.95470615210377	1.95470615210377	0.0223413660858503	8491.0	0.9304352193687333	0.6237686719650918	4	1.6420685724857282
FILIP1L	FILIP1L	0.000184352316185262	7168.0	1.9534436601601002	1.9534436601601002	0.0075277713731318596	2264.0	0.23084931322916102		1	
TMEM167B	TMEM167B	1.4266675411106697e-96	7167.0	1.9436366868478	-1.9436366868478	0.5857163509113655	1341.0	0.1748339515522882	0.2408747956805652	2	7.343245399743692
TNFAIP2	TNFAIP2	1.03442835752069e-05	7166.0	1.9425405374195501	1.9425405374195501	0.00715990995055029	9033.0	1.348948748633328	1.3111359770330229	9	0.4527309136383126
TUBA1A	TUBA1A	1.4777497115382197e-25	7164.0	1.9365782670195402	1.9365782670195402	0.5438573736440735	5825.0	1.4386643835627722	2.643548847397335	24	0.18835055155004282
AUTS2	AUTS2	1.94121549125258e-48	7163.0	1.9329742760021897	-1.9329742760021897	0.0888882209310821	5477.0	0.4866840055182766	0.4111900035203318	13	3.5173283837198137
NT5E	NT5E	0.0242482810575316	7162.0	1.9189987197017802	-1.9189987197017802	0.0302335499473609	9197.0	1.357566451826485	1.1536001530639306	5	0.4866783923217645
CRLF1	CRLF1	3.47809350377656e-47	7161.0	1.91894522604826	1.91894522604826	0.08488304296450826	8337.0	0.858601112399046	1.064643933280421	2	0.9959612603831234
LCN2	LCN2	0.000318725851010676	7160.0	1.90581061170354	1.90581061170354	0.058203963931833844	10542.0	6.746944069889606	6.297495253517178	4	-0.7687395167915803
DHRS3	DHRS3	2.00301167326078e-26	7159.0	1.89906852679479	1.89906852679479	0.22239105961416328	6270.0	0.5060407078698496	0.4198517945056813	4	3.3179036916229983
VSNL1	VSNL1	8.160546543088489e-18	7158.0	1.8910170337410102	-1.8910170337410102	0.3605331560984874	7121.0	0.6129882334258775	0.6765130330849715	2	1.8891414323345486
PGAP2	PGAP2	2.8571852862444092e-96	7157.0	1.88652298447847	1.88652298447847	0.824751730098191	89.0	0.03008855062117155	0.01632772160760505	2	113.6983149561184
NAP1L4	NAP1L4	3.154051105000949e-65	7156.0	1.8856671802560299	1.8856671802560299	0.0931732240376359	2693.0	0.45188751334576266	0.45024739286176324	23	3.184426361243744
RHPN1	RHPN1	0.000277915935070488	7155.0	1.8792692279977599	1.8792692279977599	0.0469114579904733	5172.0	0.700720467723082	0.7584028161244709	3	1.5539878481691338
FOSB	FOSB	0.23564093259227997	7153.0	1.8767467462269398	1.8767467462269398	0.00166656495103706	9269.0	1.5510164188243085	1.5529979989557179	12	0.20974291507243542
EMC10	EMC10	1.0457343740144698e-38	7152.0	1.86538812930783	-1.86538812930783	0.00455117308417972	7679.0	0.9216671929183334	1.0733721784710653	19	0.8792112887943055
CSTA	CSTA	1.11365251006557e-10	7151.0	1.85590195514077	-1.85590195514077	6.442842814267009e-06	10336.0	4.0562687709034		1	
PINK1	PINK1	5.781171348915039e-55	7150.0	1.84550469020403	1.84550469020403	0.0328372009325235	5334.0	0.5528380218277351	0.38877240332669927	11	3.3249959547412145
WFDC2	WFDC2	3.3127186419442498e-21	7149.0	1.84085867289704	1.84085867289704	0.0565035790055005	5769.0	0.46167708078997904		1	
KLF13	KLF13	4.34001555884866e-14	7148.0	1.8324657762816	-1.8324657762816	0.0342121203548338	8278.0	1.0366127106706127	1.0086160706819147	21	0.7890545161281431
CXCL8	CXCL8	0.0534692427384489	7147.0	1.8189053133849697	1.8189053133849697	8.05154014652873e-05	10340.0	5.325320383845363	4.2532974607995815	7	-0.8243992109127536
STOM	STOM	1.3891056474536798e-12	7146.0	1.8171098004995	-1.8171098004995	0.16087061815616197	3900.0	0.5618950180589624	0.4966524534064353	15	2.527350411401941
AKT3	AKT3	1.19245798763454e-25	7145.0	1.8145661491086	1.8145661491086	0.0012959119715861291	6054.0	0.5273122052102615	0.19309073372922142	12	6.6665754437678215
ENO2	ENO2	1.04260769090343e-10	7144.0	1.8117398239854	1.8117398239854	0.1416221599702005	5623.0	0.620261734026327	0.6614919095637966	16	1.8011982803308384
MANEAL	MANEAL	1.3028757653355398e-54	7143.0	1.8064694002346	1.8064694002346	0.0171001920076309	4636.0	0.368147781036184		1	
HTRA1	HTRA1	1.0230948072872199e-14	7142.0	1.79764351857988	1.79764351857988	0.26361939739913565	4179.0	0.419556192242767	0.24664099407644163	6	5.5874220402712185
ATP1A3	ATP1A3	5.501108926235338e-33	7141.0	1.7810984928466698	1.7810984928466698	0.007837440513887869	9145.0	1.1654617223883086	1.0729480975979266	4	0.5737805694764027
BMF	BMF	0.000984763393241484	7139.0	1.7739644652231499	1.7739644652231499	0.131864684507279	5873.0	1.1427372281310633	1.7721945854953536	5	0.35618393276811056
FAM83A	FAM83A	5.1101848944132e-11	7138.0	1.76357469298523	1.76357469298523	0.00010432116297296528	9828.0	2.082095039444753	1.6349393305437459	2	-0.19482089672011862
ELF3	ELF3	3.74169735131887e-14	7137.0	1.76186910015474	1.76186910015474	5.587925494539471e-07	8502.0	0.9111658230588608		1	
TNIK	TNIK	4.706901696405079e-19	7136.0	1.75430510361441	1.75430510361441	0.170241720259645	4042.0	0.396524684072054	0.4141671598569653	6	3.278339161442139
FLRT3	FLRT3	6.09563930456271e-24	7135.0	1.75315529501717	1.75315529501717	3.785208824232578e-05	8728.0	0.845376364624804	0.5576666404323988	4	1.6278164490680314
PCSK1N	PCSK1N	7.360481663851629e-33	7134.0	1.7493172789544698	1.7493172789544698	0.0017210329528029131	9208.0	1.2339713043046132	1.4520130657763934	2	0.3549182764235667
CTSB	CTSB	4.206885063159129e-36	7131.0	1.73088810227434	-1.73088810227434	0.05674156108163565	7393.0	0.8434005107445783	0.8023437965880025	23	1.1061188424511244
GCLC	GCLC	3.68864679512356e-30	7130.0	1.7196012149642501	-1.7196012149642501	0.0034404069390768584	6816.0	0.7097936607536252	0.5907440457313737	10	1.7093825346312672
CRABP2	CRABP2	1.63876921429167e-09	7129.0	1.71835110291409	1.71835110291409	0.0275335809097577	8057.0	3.000146268692516	4.060363235220381	9	-0.3156848517048636
CCNC	CCNC	5.33355347208916e-29	7126.0	1.6969166700378302	-1.6969166700378302	0.0755356634242435	5574.0	0.43881532337923707	0.21719283566468728	16	5.792554541720291
CASC15	CASC15	1.6211680271847702e-16	7125.0	1.69016331644518	1.69016331644518	7.81462922539498e-05	9326.0	1.4831363490561467	0.36140229377291605	3	0.5728435346321206
SEZ6L2	SEZ6L2	5.45431412339247e-17	7124.0	1.684505757889	1.684505757889	0.0157449758295862	6148.0	0.8571809095931865	0.9899078013573448	4	0.835759499179014
CACNG4	CACNG4	1.1585978967968699e-18	7123.0	1.6789365966062901	1.6789365966062901	0.26871597504417	7304.0	0.640042614678855	0.7877659210123306	2	1.318785129207403
JAG1	JAG1	8.3831860995008e-25	7122.0	1.67718552971529	-1.67718552971529	0.0847509682762093	4300.0	0.654175026630251	0.6433754443606828	18	1.5900676845097759
FGD3	FGD3	2.89499242068826e-18	7121.0	1.66799340576314	1.66799340576314	3.45481265362387e-07	8792.0	1.01170584042549		1	
MYADM	MYADM	2.25252284138414e-10	7119.0	1.6636122436508602	1.6636122436508602	0.025976374808752003	6728.0	0.6793834814048773	0.5596999256625023	17	1.7584936447525465
GJB2	GJB2	0.00057963401406375	7118.0	1.6528533446923401	-1.6528533446923401	0.0702175210098	5954.0	0.4768917338641451		1	
TAF13	TAF13	2.5147758320795497e-26	7117.0	1.6492759928415301	-1.6492759928415301	0.47570394418170797	1390.0	0.17814028532304998		1	
SYNCRIP	SYNCRIP	4.7071858253232295e-31	7116.0	1.64701709334046	-1.64701709334046	0.1445986309516875	3460.0	0.4959085002168447	0.6348016682655152	24	1.8133358033995386
CYBRD1	CYBRD1	3.803711161303189e-25	7115.0	1.6454762851944802	1.6454762851944802	0.5034621498811448	222.0	0.163901938882178	0.24244344568496012	4	6.111010104342082
FAT3	FAT3	5.65384593268276e-12	7114.0	1.6415818228252501	1.6415818228252501	0.000652763721718898	8537.0	0.9816904391653622	0.40455057715902903	4	1.6311715293894742
DDX3Y	DDX3Y	4.24416364758816e-38	7113.0	1.6338166562490002	-1.6338166562490002	0.0216109555464472	8978.0	0.9490174897683534	0.47745845577526597	7	1.4342591657921617
SRRM3	SRRM3	2.7291955952973095e-22	7112.0	1.63046273908428	-1.63046273908428	0.0005944128395491049	4659.0	0.3697643128980979		1	
ARSD	ARSD	6.75212496267932e-17	7111.0	1.6259438558965098	1.6259438558965098	0.11401613320926485	7153.0	0.6191723111784164	0.19872784526785955	2	5.066081924055962
PLPP3	PLPP3	1.72796936198724e-23	7110.0	1.62269227287411	1.62269227287411	0.0561192492173695	5007.0	0.5238495942801402	0.4238547528472526	7	2.5924981876750763
TPM1	TPM1	6.1876375602627295e-15	7109.0	1.6164368323160903	1.6164368323160903	0.07362367474528754	7176.0	1.3240707339610351	2.0690940675137695	23	0.14130150143746883
STIM1	STIM1	3.6586203669095895e-40	7108.0	1.61318794952519	1.61318794952519	0.009050824980622579	6190.0	0.5339567998597641	0.395866282420385	10	2.7262517612433346
LY6K	LY6K	4.89730974992992e-16	7106.0	1.6026213667200402	1.6026213667200402	6.56880475222291e-06	9375.0	1.37713659421559		1	
ARID3A	ARID3A	1.5501535770181099e-18	7104.0	1.58872789500276	1.58872789500276	0.0440752027601469	8829.0	0.9953983136015443	1.1393984430969566	9	0.5207393295961582
APLP1	APLP1	5.427955474458049e-41	7103.0	1.58803893346515	1.58803893346515	0.0015660485031709901	6957.0	1.1366921818216242	1.1643529422790888	7	0.3876374037927586
LAPTM5	LAPTM5	0.0021042614086320102	7102.0	1.58459232063622	-1.58459232063622	2.359477508122167e-11	10393.0	5.01280412296841	3.605114858392756	10	-0.9509299805944508
TP53INP1	TP53INP1	1.5006114203734602e-13	7101.0	1.57772550572656	1.57772550572656	0.00229919810646468	7588.0	0.5756286515355717	0.23513241498987572	12	4.261840521793375
C3	C3	0.00115026660471016	7100.0	1.5774698529091498	1.5774698529091498	0.00015241938441735935	10564.0	9.455729017437767	7.480998721712964	15	-1.0531025946659551
TUBA4A	TUBA4A	8.54562433485278e-11	7099.0	1.57617301820372	1.57617301820372	0.0004939243936077551	9671.0	2.248934979348585	2.457675982304306	12	-0.2737390795161234
SLC7A5	SLC7A5	1.2485136574504598e-09	7098.0	1.57220941663591	-1.57220941663591	2.04817223847391e-08	10183.0	3.7868924165401956	2.537799695943843	21	-0.8726784085615606
ZNF185	ZNF185	8.898314350645991e-21	7097.0	1.5707969805074098	1.5707969805074098	0.27785310418107045	2160.0	0.2248119268552953	0.2374186089489571	2	5.669248335716976
GLIPR2	GLIPR2	7.59667164162935e-21	7096.0	1.57031650905053	1.57031650905053	0.269126026616813	636.0	0.13434157438419625	0.09920016053459801	3	14.475530351238788
LAD1	LAD1	1.3210134105767e-14	7095.0	1.5686407839643601	-1.5686407839643601	1.4647200114899499e-15	9925.0	2.29394527415241		1	
TP53I11	TP53I11	3.68887088664533e-11	7094.0	1.5679919252886	1.5679919252886	0.0451245790073993	5463.0	1.1047787276860002	1.6547529382873947	11	0.2799289168097853
PTGS2	PTGS2	6.5163963953372406e-12	7093.0	1.5610744769975	-1.5610744769975	0.4801807445399501	7717.0	0.7173850721351458	0.9766063278314125	2	0.8638991790436124
ELOVL2	ELOVL2	9.091905602276628e-41	7092.0	1.55941019603057	1.55941019603057	0.363131428248775	313.0	0.0771471677590726		1	
WNK2	WNK2	9.553837615919441e-39	7091.0	1.5571349389964	1.5571349389964	0.40458711916214796	1393.0	0.34276303852556106	0.4062861814942714	4	2.9889569367201365
TP53INP2	TP53INP2	5.77344940976879e-22	7090.0	1.54566855444981	1.54566855444981	0.0523027776666531	3784.0	0.4780862370144849	0.5269487173657582	7	2.0259700465203143
WDR47	WDR47	1.63928071872172e-29	7089.0	1.5454443039138301	-1.5454443039138301	0.16314778547334197	1397.0	0.19272113061994947	0.16551866481321234	3	8.17263222138982
KRT17	KRT17	4.09059297179802e-17	7088.0	1.5437807927408	-1.5437807927408	0.00011758379976238729	10583.0	11.363100420469722	8.494674162598589	11	-1.1559383491085096
FJX1	FJX1	2.0316655793189702e-09	7086.0	1.53382391075595	-1.53382391075595	0.0868353308441373	6170.0	0.49729205009303706	0.41481447076517913	2	2.498784236603162
GPSM2	GPSM2	6.27579018167564e-31	7084.0	1.52878207782186	-1.52878207782186	0.13060175222260198	4740.0	0.37286895918471846	0.25874091438636654	16	4.467453944725057
NUP98	NUP98	2.0284450344186597e-54	7082.0	1.5209724043959099	1.5209724043959099	0.280626067583394	1596.0	0.30876425075055847	0.2659799723138582	23	4.557516654731197
ABHD4	ABHD4	6.40665480697678e-13	7081.0	1.5168522304992602	1.5168522304992602	0.20576469204246	1570.0	0.2134177993496774	0.16852144562241503	5	7.734531509242009
TGFA	TGFA	9.177306562583872e-09	7080.0	1.5158608551369501	-1.5158608551369501	0.42205134807317496	687.0	0.12078149565990899		1	
WDR45	WDR45	7.433901287422579e-30	7079.0	1.51253466552213	1.51253466552213	0.5592138008527869	746.0	0.12018489552392377	0.08022363335276388	7	17.355855273665895
FADS3	FADS3	4.51707220913695e-10	7078.0	1.50949216512965	1.50949216512965	0.312161693014443	796.0	0.17155988218011284	0.12457071710240163	3	10.740343429585531
RHOG	RHOG	3.4068678862022994e-50	7077.0	1.5003276824193899	1.5003276824193899	0.000318696316972032	9846.0	1.995454393500837	1.0793392474909154	5	-0.4587313138407993
H6PD	H6PD	1.99125423756656e-16	7076.0	1.49939283534347	1.49939283534347	0.00164338853039175	5080.0	0.5093236201402699	0.32538728475079587	9	3.042740947795375
NEURL1B	NEURL1B	1.3816828174943398e-16	7075.0	1.4926221743840602	1.4926221743840602	0.363934522253205	843.0	0.134671646255061	0.008577616763526521	2	158.31326644286963
KCNN4	KCNN4	4.3635010243996e-32	7073.0	1.4918571098901698	1.4918571098901698	0.0014736773314882698	7253.0	0.632768803150571		1	
ACSF2	ACSF2	2.11381423925872e-10	7072.0	1.4895510497064999	1.4895510497064999	0.37588106856050296	318.0	0.0780263653485194		1	
UGCG	UGCG	5.0890307462619596e-26	7071.0	1.48038384333381	1.48038384333381	0.08670735788027929	5173.0	0.4211020409757081	0.2574654135836295	12	4.114268350121628
MXD3	MXD3	4.51707220913695e-10	7069.0	1.4753269495850199	1.4753269495850199	0.0016289992071628835	7984.0	0.7321728331435782	0.4031550290079407	18	1.8433457676818519
ZFP36L1	ZFP36L1	1.0646623274821e-23	7068.0	1.4703556726281002	1.4703556726281002	0.295861564626111	5384.0	0.6979485930208442	0.6379955608005579	23	1.2106778276608043
AQP3	AQP3	0.0390823371497534	7067.0	1.4701528438596698	-1.4701528438596698	0.012292768659435837	10017.0	2.7902386559853074	2.844486507533326	4	-0.4640858055151705
IKZF2	IKZF2	6.35924496848833e-21	7066.0	1.46973554816838	1.46973554816838	0.09893034987859435	4709.0	0.5795825843393773	0.5599128032461647	4	1.5898064103343046
ICAM1	ICAM1	1.3905978760272001e-14	7065.0	1.46765747704095	1.46765747704095	0.000260093747678119	9866.0	1.8276143809503367	1.0018734100794935	3	-0.35928381798337766
CLDN1	CLDN1	1.30263670078246e-32	7064.0	1.4667577965236798	1.4667577965236798	0.0991110184370533	2184.0	0.226279673904805		1	
PDE5A	PDE5A	5.0814429488087996e-11	7063.0	1.4599586392111599	1.4599586392111599	0.014148930743411104	4694.0	0.3716919839545415	0.08051718793441072	2	13.515954582804357
SLC7A11	SLC7A11	0.0227363784623671	7062.0	1.4593610527815402	-1.4593610527815402	0.18947148463330477	2954.0	1.021669637514187	1.457147352473018	11	0.30037553479030044
WWC3	WWC3	1.01033042139004e-18	7061.0	1.4583718245634198	1.4583718245634198	0.08061872694417552	8952.0	2.6065705610388297	3.2800017928850167	11	-0.3500603990418797
HK2	HK2	0.00221479695580823	7060.0	1.44995744743425	-1.44995744743425	0.007299144134350529	7950.0	0.8463640372511738	0.5751929400968729	19	1.049375554020917
PRR36	PRR36	2.4780292062598996e-10	7059.0	1.4473964624536397	1.4473964624536397	0.28808948800839196	4383.0	0.8691827330285817	1.1568919926108352	3	0.49979923200969223
MARVELD1	MARVELD1	1.14099673311816e-21	7058.0	1.44372502915921	-1.44372502915921	0.0066251987786709295	8313.0	0.7648106337810395	0.4412282073916537	7	1.5386921869560712
OGT	OGT	1.2647338134147598e-17	7057.0	1.4427135270766398	1.4427135270766398	0.0708622386006888	3092.0	0.4651033182029683	0.45503259442607474	24	2.1484399597939032
GADD45B	GADD45B	0.00607229023107938	7056.0	1.4400533266001498	1.4400533266001498	0.20793704711561709	5791.0	0.5088970761120528	0.4155996542612746	4	2.240512572473672
EVI5L	EVI5L	3.3127186419442498e-21	7055.0	1.43870686245208	1.43870686245208	0.0633726536202973	2591.0	0.250105575689838	0.03867239674822429	2	30.735133757046455
ASCC3	ASCC3	1.0533750395084998e-38	7054.0	1.4327929611643502	-1.4327929611643502	0.14288499936688448	3527.0	0.3702483081835715	0.28556078653432365	20	3.720905331142389
ME1	ME1	5.08931078342515e-17	7053.0	1.4301844195578999	-1.4301844195578999	0.655793442861978	96.0	0.0312327255131566		1	
AXL	AXL	2.6390113886510496e-08	7052.0	1.4299874542076998	1.4299874542076998	0.00166241020184907	8852.0	3.2074336530352676	5.581134919685326	15	-0.31847397068977923
CNTN1	CNTN1	1.4482736006738097e-17	7051.0	1.4297684126066201	-1.4297684126066201	0.0024333188902703603	5431.0	0.43223371690246		1	
