	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
COBLL1	COBLL1	1.7247248686978698e-96	7142.0	9.31549944983839	-9.31549944983839	0.2711540212664615	4923.0	1.0304026052355666	1.2507228683353584	4	6.624246709128953
CHRDL1	CHRDL1	0.0	7141.0	9.29367657622977	9.29367657622977	0.625182932401809	3749.0	0.431019102908781	0.09853330784252774	2	89.94580276838931
FBLN1	FBLN1	1.0800090750010095e-230	7140.0	9.1894468886097	-9.1894468886097	0.4176104809888375	9101.0	1.4618404326899122	0.676231743304981	14	11.427452988456697
ENPP2	ENPP2	5.584137257566166e-286	7139.0	8.792756601695089	8.792756601695089	0.3520305017117415	7604.0	0.8494766851626014	0.5256664244568906	10	15.110875541916808
CDK18	CDK18	8.321100109341768e-50	7138.0	8.639574675111371	-8.639574675111371	0.890676242249805	96.0	0.0763593859367554		1	
A2M	A2M	8.34346648193214e-27	7137.0	8.37550089571702	8.37550089571702	0.5172088446641995	7914.0	1.705294879509019	1.7844173544220077	18	3.7380302313684646
LMOD1	LMOD1	7.807817115826848e-142	7136.0	8.236515536476999	8.236515536476999	0.830738108413382	9069.0	1.4153652268848798		1	
PLIN4	PLIN4	1.3940048129660892e-262	7135.0	8.067340787827751	-8.067340787827751	0.304328323061212	9555.0	2.479173867431271	2.175237744285468	8	2.568991336729543
RAMP1	RAMP1	4.340959722409557e-185	7134.0	8.05579639496487	-8.05579639496487		9860.0	2.7023521557255097		1	
COL6A1	COL6A1	0.0	7133.0	7.9930692014012505	7.9930692014012505	0.2681341185704065	9337.0	1.7627302682596226	1.0111481776188613	19	6.1616477891631725
HSPB8	HSPB8	6.339303492927918e-163	7132.0	7.949402440452349	-7.949402440452349	0.38431012881980303	7512.0	1.5244670770791964	1.5891714110844066	7	4.042946732214969
MYL9	MYL9	2.6961402100553993e-130	7131.0	7.909488364144219	-7.909488364144219	0.1208224348082845	9541.0	2.4447927790317814	1.8636956955516895	14	2.9321823289905615
FABP4	FABP4	1.6924339655979797e-96	7130.0	7.757644269833389	-7.757644269833389	0.5299345994579485	8959.0	2.848415728987199	2.6888002631671695	9	1.8258063300929432
CDYL2	CDYL2	0.0	7129.0	7.6224316358946105	7.6224316358946105	0.544267229013591	3350.0	0.40282238688481947	0.0692286347084473	2	104.28646006691869
TP53I11	TP53I11	3.510853188978169e-55	7128.0	7.5275892094976795	7.5275892094976795	0.24640531598502102	7298.0	0.841398651649254	0.5036699043539559	11	13.274945554717283
NDRG4	NDRG4	5.779131814875057e-184	7126.0	7.1793705860134995	-7.1793705860134995	0.493548584643382	6545.0	0.7171480958473145	0.41104706629255683	8	15.72136871928625
PNMA2	PNMA2	8.265050043255609e-174	7125.0	7.03541515424341	7.03541515424341	0.5002227348935205	6827.0	0.7489265543545746	0.5664742110701794	5	11.097572452614289
ABCA3	ABCA3	7.98750194651705e-17	7124.0	6.92611107654737	6.92611107654737	0.5936319048780105	1519.0	0.5520766953294909	0.5015210941923308	6	12.709404360115446
SLC22A23	SLC22A23	4.1674851160628186e-241	7123.0	6.761616508078291	-6.761616508078291	0.3227656639467155	2225.0	0.6242453975470786	0.7084377337406342	6	8.663247055073102
CDCP1	CDCP1	0.0	7122.0	6.65381325068185	6.65381325068185	0.4543998919363065	8176.0	1.2498120554592353	1.0081654957179569	6	5.360232241804902
ABLIM1	ABLIM1	1.3361348177235696e-145	7120.0	6.63408089615491	-6.63408089615491	0.547800858341139	2962.0	0.6026091671301369	0.7514504526972853	19	8.026439677260392
KIAA1549L	KIAA1549L	1.2044823989289796e-168	7119.0	6.60742016340918	6.60742016340918	0.3512777151250795	9234.0	1.5397111634246499	0.12371324442311048	2	40.96335055810603
ALDH1L1	ALDH1L1	7.410429291101839e-82	7117.0	6.55612215762624	6.55612215762624	2.0818436445403e-07	8385.0	1.0935901241980701		1	
ANK1	ANK1	1.0800743183070897e-146	7115.0	6.46666359011912	6.46666359011912	0.45339387111113605	3995.0	0.4496957488743806	0.45972106654558265	2	13.088301318138834
EEF1A2	EEF1A2	0.0	7114.0	6.46111131735055	-6.46111131735055	0.6265744390618149	5308.0	0.764585364509629	0.5736620652438053	9	9.930107458682855
S1PR3	S1PR3	6.271371988140127e-179	7113.0	6.42212341003593	6.42212341003593	0.24464099286308302	6171.0	0.872548267292645	0.8657835489624587	11	6.40988749369725
PTGFRN	PTGFRN	0.0	7112.0	6.35474485880871	-6.35474485880871	0.342287197688624	6092.0	0.8247716420670997	0.6510837103243963	15	8.49349035930626
RGS4	RGS4	3.4531646950101398e-16	7110.0	6.207434686745289	6.207434686745289	0.6746738124913371	8321.0	1.0349202589762179	0.4801085988232352	5	10.773634216190056
IGFBP4	IGFBP4	3.88917487462415e-39	7109.0	6.1505930911875595	-6.1505930911875595	0.25825273484894	9149.0	1.4221172029374642	0.5483573246997798	17	8.622982998975875
NAT8L	NAT8L	5.884559095917158e-130	7108.0	6.137529101073429	-6.137529101073429	0.46464762602481524	2361.0	0.33404479610239624	0.42541223511338816	2	13.642024901855935
CNN1	CNN1	6.077992694864709e-105	7107.0	6.126216950700281	6.126216950700281	0.298662162977116	9103.0	1.924757876685553	1.1792312913751395	3	3.5628795680237344
PEG10	PEG10	1.974405390976949e-253	7106.0	6.11727019730741	-6.11727019730741	0.7252656313237651	7051.0	1.027069377586253	1.0558756501958433	18	4.82083360742056
MME	MME	2.403921651713029e-215	7105.0	6.06660138687888	-6.06660138687888	0.465709435194742	8087.0	1.148116491681334	0.8707166020699328	12	5.648778125402634
OLFML2B	OLFML2B	2.5921761534675497e-61	7103.0	5.98726419825232	5.98726419825232	0.203768150218239	9297.0	1.584485751845416	1.3991794128430108	4	3.14668612616365
FAM83H	FAM83H	1.5132382214393192e-245	7102.0	5.89657939403626	-5.89657939403626	0.2090046527956925	7827.0	1.0611354219639308	0.6621455463121221	7	7.302690471911742
SERPINB2	SERPINB2	1.0856851164563299e-18	7101.0	5.859931519294361	5.859931519294361	0.36761693520600247	9422.0	1.9173634062124574	0.7350021338692461	4	5.36402267613453
SLIT2	SLIT2	0.0	7100.0	5.85014193715454	5.85014193715454	0.479485212223742	8272.0	1.3881688951100735	1.1069318701602764	4	4.03093737051622
MSLN	MSLN	4.0861336334882676e-182	7098.0	5.69783955350806	5.69783955350806		9080.0	1.4224814929201002		1	
F2RL2	F2RL2	3.5955581413399986e-165	7097.0	5.66601173065968	-5.66601173065968	0.7467536225932375	7919.0	0.9601029670410569	0.6806329861799367	2	6.914018067256201
HTRA1	HTRA1	6.259342939687259e-70	7095.0	5.6274441408357	5.6274441408357	0.1827469050207	8772.0	1.6923529164718671	1.0723164919423	14	3.669710625485349
NLGN4X	NLGN4X	1.7849927574050793e-237	7094.0	5.54521492348904	5.54521492348904	0.7455697825648678	459.0	0.167647749888653		1	
STOM	STOM	1.6219304381197796e-135	7093.0	5.36839241768998	-5.36839241768998	0.470591359569449	6235.0	0.8923932156919688	0.8306650414180933	21	5.388452599806877
ZNF326	ZNF326	7.867384278156558e-58	7090.0	4.997110772748179	-4.997110772748179	0.179595949066578	7352.0	1.0061926457582473	0.8042204811304132	8	4.962467657352239
IFI27	IFI27	2.820504830804549e-116	7089.0	4.9420635555798205	4.9420635555798205	0.277864781611907	9277.0	1.8617043388218362	1.6973963325623762	8	1.8147554331685742
DCN	DCN	1.4622364984912698e-56	7088.0	4.88811770046251	-4.88811770046251	0.24659364722211496	9506.0	2.2211901386679167	1.5702969545426435	14	1.6983587429623133
MARCKS	MARCKS	0.0	7087.0	4.87049455390932	-4.87049455390932	0.4142665256816075	6825.0	0.8811246319980427	0.6807683528553696	23	5.860098967847916
ZNF618	ZNF618	1.0911077168877397e-201	7085.0	4.80720955839791	-4.80720955839791	0.4915769622719365	7910.0	0.9336412529148634	0.3283828508846003	8	11.795890970092982
CFH	CFH	5.5742902310994e-17	7084.0	4.77811477568989	-4.77811477568989	0.4989947036629174	5003.0	0.5654039287462933	0.4410781466489185	10	9.550939848073577
TNFSF10	TNFSF10	1.3230007482246803e-07	7083.0	4.76059453391157	-4.76059453391157	0.297692824555737	6920.0	0.6918390078710427	0.152274741831956	3	26.71983204233986
AKAP6	AKAP6	1.39080753507235e-64	7082.0	4.7209942931321605	4.7209942931321605	0.17898744211735415	9042.0	1.3266321439516702	0.5846755381808879	5	5.805548423902655
DUSP4	DUSP4	5.1377553016038896e-45	7081.0	4.71196727923465	4.71196727923465	0.595397447553437	3926.0	0.5665439604513203	0.4019950486924017	14	10.31212531663623
CHCHD10	CHCHD10	4.421158941221069e-98	7080.0	4.65871479719074	-4.65871479719074	0.424991507710194	8003.0	1.2051106851045474	0.5037436830601247	3	6.855875772191042
KIF13B	KIF13B	1.47345182887667e-75	7079.0	4.64674371003275	4.64674371003275	0.567753573517317	419.0	0.3010563934654988	0.36987236647897515	7	11.749153790363724
PDGFB	PDGFB	5.365856852809258e-96	7078.0	4.6348425855818	4.6348425855818	1.17163932063722e-11	9990.0	4.09426924451266		1	
SCNN1A	SCNN1A	2.48128182049044e-14	7077.0	4.600613505744501	-4.600613505744501	0.484324882990325	9327.0	1.5539090065964598	1.0445627160191922	4	2.9167272126646173
OAS2	OAS2	3.42233228429673e-07	7075.0	4.5103083029106905	4.5103083029106905	0.569416110012125	8524.0	1.4860567402462346	1.2343173587949334	12	2.4501409958432725
TSPAN5	TSPAN5	3.020080008751929e-121	7074.0	4.47499452279485	4.47499452279485	0.658788012314173	9307.0	1.502351955179601	0.9309757892405712	6	3.1930396063684263
TPD52L1	TPD52L1	1.28539984590269e-12	7073.0	4.40210557616701	-4.40210557616701	0.6971804261949289	938.0	0.222979380623445		1	
OXTR	OXTR	0.0	7072.0	4.3930250748555295	4.3930250748555295	0.22213310584176504	8946.0	1.4356079713806202	0.3226754567019398	3	9.165299194746998
MX2	MX2	1.4498241622901097e-33	7071.0	4.37427759607941	4.37427759607941	0.34801400618014194	8151.0	1.395885245962261	1.039228632070241	6	2.865964483853675
FMN1	FMN1	7.296032342669098e-157	7070.0	4.37373688709809	-4.37373688709809	0.30979425331871696	4408.0	0.8627702939693358	1.0497516077788411	4	3.3445689124092635
ICAM1	ICAM1	2.6531000105466193e-88	7069.0	4.35577347420412	-4.35577347420412	0.487634857659486	5640.0	0.943940263604668	0.8327899454171028	15	4.0968712811375685
VAV3	VAV3	1.2116069849872097e-66	7068.0	4.34466430162543	-4.34466430162543	0.056583318348621646	5930.0	0.6336266040394241	0.1886263129541452	2	19.674019172967423
SERINC2	SERINC2	3.2852390915012e-47	7067.0	4.32912661419416	-4.32912661419416	0.537757054815152	9386.0	1.7167677958010106	0.7465173140914246	9	3.499394815206146
EVI2B	EVI2B	7.959945431706768e-56	7065.0	4.29310491047862	4.29310491047862	0.467362522945597	6137.0	0.6193675798113443	0.5099275242557171	5	7.204430347291824
S100A4	S100A4	1.1248816880570599e-10	7064.0	4.291837755097831	4.291837755097831	0.4619997358368455	3308.0	1.3199445556527283	1.455885261295555	13	2.0412963016058634
AOX1	AOX1	4.9648401830981093e-45	7063.0	4.26974602665687	4.26974602665687	0.4003900330708565	6852.0	1.1694933528079887	0.827127864933746	5	3.748214520734609
IGSF10	IGSF10	8.54859831163083e-77	7062.0	4.20129833939518	-4.20129833939518	0.789569394369551	320.0	0.145392181206486		1	
NPR1	NPR1	1.8734344043908498e-107	7061.0	4.20094723484795	-4.20094723484795	0.34787875581374295	9595.0	2.5636414463937163	1.4676319504271385	5	1.1156106188460355
SNCA	SNCA	0.0	7060.0	4.19014651365993	-4.19014651365993	0.28510353217638	8795.0	1.0666441968827853	0.38152237049823867	3	8.186944091110812
MAL2	MAL2	2.7209930288999897e-42	7059.0	4.1727596509341405	4.1727596509341405	0.19858479059296302	9382.0	1.9334038341850577	0.8007530659283962	5	2.796562276227772
SCG2	SCG2	8.20248745905591e-42	7058.0	4.04746803239599	4.04746803239599	0.7199731866351899	8577.0	0.9921797117062245	0.6259584937746401	8	4.880975897085186
CD274	CD274	4.291430807691309e-42	7057.0	4.01295549590196	4.01295549590196	0.275158514818703	8922.0	1.32534319725174		1	
SDC3	SDC3	1.1727359938576497e-144	7056.0	3.9867239869704103	-3.9867239869704103	0.736600963586165	7878.0	1.0564102548398877	0.5611707780205569	16	5.221786035379017
SAMD11	SAMD11	7.196013071144121e-09	7053.0	3.87236441257234	-3.87236441257234	0.108941773566985	8206.0	0.9723009258067403	0.7785664813011246	3	3.724875853785886
GCNT1	GCNT1	5.053305749619589e-99	7052.0	3.86838248072061	3.86838248072061	0.19659467378777304	5527.0	0.587517296949461		1	
SPP1	SPP1	9.113698780979938e-93	7051.0	3.80799897405931	-3.80799897405931	0.232592674575923	9235.0	2.2437185209729864	2.0564455413443077	15	0.760671956362018
PPM1H	PPM1H	2.403921651713029e-215	7049.0	3.7597384690093194	3.7597384690093194	0.46612461710428654	1383.0	0.2634132156348855	0.19337342687597725	2	18.080691384844986
TES	TES	3.4353399353354796e-123	7048.0	3.72318534931139	-3.72318534931139	0.302916252169337	4987.0	0.7037691466151015	0.5596219468965486	15	5.395457092847819
RIPK4	RIPK4	2.20049056120545e-29	7047.0	3.6739822652652596	-3.6739822652652596		9889.0	2.83128094457772		1	
LAMB3	LAMB3	1.0295288564119994e-173	7045.0	3.67224766095484	3.67224766095484	0.502544769796603	9645.0	1.86335257002787	1.5969269796225882	7	1.1327350054255314
ADM	ADM	3.0566214718042095e-60	7044.0	3.67104474007984	-3.67104474007984	0.12445101321185001	9250.0	1.6577538572502242	1.023207059694711	14	1.9676280218691131
IGFBP7	IGFBP7	6.07824960873894e-93	7043.0	3.66417197864142	-3.66417197864142	0.12511672724126902	8297.0	1.5936990791523444	1.2726571689016952	18	1.6268897469661028
TLE3	TLE3	3.400120514901218e-292	7042.0	3.6614479989691096	-3.6614479989691096	0.605017292427096	7349.0	0.8947548049199604	0.7352806223686291	17	3.762771804235148
DSEL	DSEL	5.1158932012649587e-82	7041.0	3.63464217105696	-3.63464217105696	0.32657720795102196	7289.0	0.7839630039573751	0.46446098426278715	7	6.137607385094592
WNT5B	WNT5B	1.5238367569958996e-120	7039.0	3.60630327166633	3.60630327166633	0.5184656873624045	7728.0	0.9175817381267799	1.1368504725220325	2	2.3650617196602712
LARP6	LARP6	9.670646228199497e-97	7038.0	3.55195297141837	3.55195297141837	0.47005593000474755	4437.0	0.5723739910732514	0.48404916842081314	4	6.155529592305365
IFI6	IFI6	4.23702474539078e-39	7037.0	3.54192290546888	3.54192290546888	0.258984414067054	7539.0	1.0125032574900976	0.828043147598895	15	3.0546954652223466
DKK3	DKK3	1.5890130656687197e-74	7036.0	3.53801842754408	3.53801842754408	0.39191363101322296	9371.0	1.6121347804739548	0.8195276206239355	12	2.3499923597497316
KCTD12	KCTD12	1.6711612486139696e-107	7034.0	3.52445532102919	-3.52445532102919	0.43831580038570894	3352.0	0.7101677107021838	0.7234257025109678	16	3.8902234197081746
VCAM1	VCAM1	8.4409808640405e-05	7033.0	3.44925256730408	3.44925256730408	0.6871693709990581	7268.0	1.3488816661782357	2.101092532357775	9	0.999656544763823
ANXA3	ANXA3	2.76855112056703e-11	7032.0	3.44904084361878	3.44904084361878	0.193938103335467	8199.0	1.0208055716733198	0.048632150301400355	3	49.930658153018975
TOX	TOX	1.7862921029539694e-120	7029.0	3.3907273365130495	-3.3907273365130495	0.5862467271778525	5253.0	0.5583550223967381	0.13912168788143928	2	20.358955941722645
MALL	MALL	5.679311693890659e-88	7028.0	3.38347193522694	3.38347193522694	0.524946872843183	9635.0	2.0622674889292854	2.7808685866705622	2	0.47510495556335763
FOS	FOS	0.0494419954737021	7026.0	3.34752891771202	-3.34752891771202	0.466344620071171	8035.0	1.5219481306890175	1.4176106495914007	20	1.2877871561907295
LAMA2	LAMA2	1.33013863591354e-33	7024.0	3.32927305609168	-3.32927305609168	0.227118474589908	6580.0	0.92832664258497	0.520750384597991	7	4.610551397595594
TAGLN	TAGLN		7023.0	3.3100656165177202	3.3100656165177202	0.293809169657829	9642.0	2.387824813019073	1.774403011647933	15	0.5197470909622379
ARHGAP18	ARHGAP18	1.6740477647393697e-82	7022.0	3.3095167329282997	3.3095167329282997	0.41030079387536345	7688.0	0.9917524709293271	0.6207282331183439	12	3.7339436783070945
SOX9	SOX9	4.79859167459026e-37	7021.0	3.26635725646689	3.26635725646689	0.37630377717258	7731.0	1.1479397987669417	0.7727070267135887	7	2.741553246525814
KRT7	KRT7	1.6746309997391001e-06	7020.0	3.2439067154586	3.2439067154586	0.645844459260251	8708.0	2.174950943443585	2.394287452134538	12	0.4464609172395015
CARD10	CARD10	5.334930029378048e-170	7019.0	3.24246202918471	3.24246202918471	0.429059641379575	7643.0	0.899569037145772		1	
AKR1C2	AKR1C2	2.29603767106578e-22	7018.0	3.23594862053423	-3.23594862053423	0.7513050642561951	7523.0	1.6665030246530619	1.5200562777289401	7	1.0324917694666007
F2R	F2R	1.7830907569455298e-58	7017.0	3.18959708854702	-3.18959708854702	0.37035006511325397	5548.0	0.6915319190835164	0.41620930052885846	16	6.001944613657899
KYNU	KYNU	1.6121387225004192e-151	7016.0	3.14007784662601	-3.14007784662601	0.00393844951689353	4608.0	0.787803201839775	0.8456619869259567	3	2.7815778421552633
POSTN	POSTN	1.8719380592358497e-48	7015.0	3.12609412302692	-3.12609412302692	0.40073770222746	9130.0	1.5166607573536761	1.1847281029512393	13	1.358483319222389
KIAA0513	KIAA0513	4.5464748287074e-25	7014.0	3.12258216445094	3.12258216445094	0.7757225223029229	414.0	0.32292627199648827	0.31763104493746624	6	8.814175871900794
ACTG2	ACTG2	0.000630795754593099	7013.0	3.09291656360998	3.09291656360998	0.478360821719791	9246.0	2.487009519925585	2.1974071704809215	8	0.2757372651841247
PCDH1	PCDH1	0.00042064924374678197	7012.0	3.0867911468292797	3.0867911468292797	0.21753693757550602	7835.0	1.113421672282278	0.7444388135218952	5	2.650814867122671
CLDN1	CLDN1	1.28924425309375e-06	7011.0	3.0850425940329598	-3.0850425940329598	0.6960828636832839	8842.0	1.3048092186006846	1.0383810033695355	4	1.714431764116867
SH3KBP1	SH3KBP1	1.3492826922973894e-132	7010.0	3.0837145430963795	3.0837145430963795	0.441452994922437	5376.0	0.5380561217237191	0.38916319282141276	18	6.541364826711309
TNFRSF21	TNFRSF21	2.3888446080392594e-166	7009.0	3.07807480502052	-3.07807480502052	0.6010890256114	2619.0	0.5252490302069959	0.4796021928458777	13	5.322798379351626
PTK2B	PTK2B	9.902204110879398e-120	7008.0	3.06226130692666	3.06226130692666	0.5272817250809589	3624.0	0.7167969758655137	0.6901006549453488	9	3.398727872888182
SAT1	SAT1	1.03768521041578e-28	7007.0	3.0497242254442103	-3.0497242254442103	0.28632769275077	8445.0	1.4135852751172298	1.0753110976109292	23	1.5215493952978536
S100A16	S100A16	6.611605082482425e-269	7005.0	3.0020953048995205	3.0020953048995205	0.269688693586775	8728.0	1.2704550500615936	0.8082134064612071	15	2.142553242738176
CD9	CD9	1.1044654658592099e-48	7004.0	2.98701252665475	2.98701252665475	0.42418479551477606	8168.0	1.2065878998048443	0.85592852425791	15	2.080109000215332
PINK1	PINK1	3.5817096854183596e-65	7001.0	2.9063366462106206	2.9063366462106206	0.18092151932074801	7912.0	0.9727734800065198	0.623981578038517	16	3.0987504026677315
SHISA4	SHISA4	7.206567537982218e-116	7000.0	2.9001608665414	2.9001608665414	0.6481781159214735	7651.0	0.9010029133000169	0.21921491078960392	2	9.11962578658765
LPAR1	LPAR1	6.358174105181848e-181	6999.0	2.8959299971192403	2.8959299971192403	0.803502824439725	6942.0	0.5833429957889084	0.4854825355248396	5	4.7634813450709785
C1RL	C1RL	1.38797604027902e-18	6996.0	2.80083857589908	-2.80083857589908	0.134969674683786	8127.0	1.2108488180751815	0.7183140335238472	11	2.213502289554131
COL1A1	COL1A1	1.05632515370897e-06	6995.0	2.78987407369842	-2.78987407369842	0.1566083454224625	9677.0	2.397961365140542	1.3822300588699528	18	0.2835365256622243
CCDC85C	CCDC85C	2.895710823816618e-285	6993.0	2.7780837662107905	2.7780837662107905	0.26570566550728997	6354.0	0.8018218633870471	0.46871412704890897	17	4.2163480654329115
KCNAB2	KCNAB2	4.3225397727774894e-45	6992.0	2.7730814002241497	-2.7730814002241497	0.56956120087235	486.0	0.3371921904878988	0.3380679879964182	10	7.205323474052382
ATP8B1	ATP8B1	1.0167001187553196e-100	6990.0	2.7634053408955497	2.7634053408955497	0.8324395960851321	145.0	0.8562601594861308	1.3486895408215023	3	1.4140727896857233
SYNPO	SYNPO	1.07839007721049e-45	6988.0	2.73281601723384	-2.73281601723384	0.366960608784927	6675.0	1.0481649158774606	0.9482201977677053	16	1.7766454514704237
RGMB	RGMB	1.9976016123931996e-55	6987.0	2.7187315116369803	2.7187315116369803	0.5021247492655669	8892.0	1.4628633731771794	0.7764844978742537	8	1.6173769623191887
DMD	DMD	2.1332077425134094e-74	6986.0	2.71710952432423	-2.71710952432423	0.323879113810646	9898.0	2.6952098387615226	1.765206863715061	3	0.01240629980138261
WNT2B	WNT2B	1.04956435688475e-06	6985.0	2.70311733474866	-2.70311733474866	0.30395823372007896	4156.0	0.46059083872599105		1	
PBX1	PBX1	1.9635724333823697e-108	6984.0	2.6881270862015496	-2.6881270862015496	0.22126767418786603	8583.0	1.0208929817158796	0.5735349902644765	15	2.9069440100190778
IRF9	IRF9	2.34730247837813e-24	6983.0	2.6768608150331	2.6768608150331	0.314334106364167	2124.0	0.5420402041551369	0.5214363876624837	10	4.094115143072435
JDP2	JDP2	9.05998185483255e-60	6982.0	2.62761151305862	2.62761151305862	0.227274124941945	7599.0	0.889067667012789		1	
TSKU	TSKU	8.768333968963205e-200	6980.0	2.6126265954235497	-2.6126265954235497	0.3539119660122895	6419.0	0.9816499827543341	0.7378618479649712	9	2.2104091940347126
MOXD1	MOXD1	1.1893833512332899e-48	6979.0	2.60970955446179	2.60970955446179	0.275214042412791	6078.0	0.6486762554718467	0.273218325331823	4	7.177532094921792
EDN1	EDN1	9.44908681566412e-15	6978.0	2.59838625515748	-2.59838625515748	0.5214834638863345	8790.0	1.2538047832822348	0.0002599091335068457	2	5173.275189422424
STC1	STC1	1.7079898002277896e-175	6977.0	2.59653529146289	2.59653529146289	0.40311009215122795	9142.0	1.7643097348291519	1.2088054192398519	10	0.6884694123534596
HES1	HES1	0.0205731496202088	6976.0	2.59519012326745	-2.59519012326745	0.814127675368189	728.0	0.44043111526915285	0.6233060427220068	4	3.456983985889762
ITGB4	ITGB4	5.27692970456612e-14	6975.0	2.59188719407679	-2.59188719407679	0.640814829262349	8363.0	1.2720868777339127	1.0042278910166698	8	1.3142438366322662
ERRFI1	ERRFI1	2.4354224379250696e-25	6974.0	2.5902622753179303	-2.5902622753179303	0.357045787007637	3332.0	1.1508859618156504	1.0883806079144422	14	1.3224935312476915
OAS1	OAS1	0.0012069466441984	6973.0	2.58803291320173	2.58803291320173	0.6504112563605899	7060.0	0.7952491860233595	0.6781151006251492	4	2.6437749661165437
CKB	CKB	3.3893505178072595e-20	6972.0	2.55519565514156	-2.55519565514156	0.424097617594265	7467.0	0.8775112469943965	0.6718900425681456	16	2.4969627496406996
PCDH7	PCDH7	3.1622215720505696e-47	6971.0	2.5442860902003597	-2.5442860902003597	0.269998357107074	6168.0	0.6654029011603746	0.20527230250912462	3	9.15312570704207
WDR90	WDR90	4.919704424706941e-44	6970.0	2.53582441061904	-2.53582441061904	0.43155387466164	818.0	0.4240202349637748	0.5070147699354643	3	4.16517289215079
MX1	MX1	8.37156232375528e-25	6969.0	2.53413443788458	2.53413443788458	0.44049120675089004	7572.0	1.3793555000851718	1.5455870528420983	12	0.7471458405891446
PLCB1	PLCB1	4.31872311294145e-20	6968.0	2.5190083738768902	-2.5190083738768902	0.28369216196483804	5327.0	0.567679593786366		1	
MYC	MYC	8.61510414151378e-31	6967.0	2.51761914134076	2.51761914134076	0.3198452818171445	5443.0	0.678516978127997	0.4635647611947502	17	3.967303637301563
LRRC8C	LRRC8C	3.5619654545892986e-88	6966.0	2.5158318688375	-2.5158318688375	0.19675050708613395	5276.0	0.5020053295604984	0.1864646248594409	8	10.80004607198307
LMO7	LMO7	1.5351164441616e-16	6965.0	2.51070015215158	2.51070015215158	0.17280816481847402	4832.0	0.8199812583782806	0.7263807716709916	17	2.3275931298180033
EPG5	EPG5	2.8170129612847796e-99	6964.0	2.5054137260697598	2.5054137260697598	0.300781241794516	5542.0	0.6167065492367019	0.5590036878990543	15	3.378702534023574
EGR1	EGR1	0.010653821577496	6963.0	2.49483085284915	-2.49483085284915	0.44260774364252	8334.0	1.2311814355765005	0.961502652501981	19	1.3142443382599465
NEAT1	NEAT1	7.043481394362219e-30	6961.0	2.48205194885427	-2.48205194885427	0.195876372832355	8611.0	1.4366323726031147	0.9287317644545279	22	1.1256421027713654
SNN	SNN	9.503392964774458e-57	6959.0	2.4656978758728503	-2.4656978758728503	0.325869636113211	4509.0	0.5242125663884756	0.39875021403303695	9	4.868926062378289
CLU	CLU	1.9344585194046699e-19	6955.0	2.4363957889904504	2.4363957889904504	0.46868412502206896	9113.0	1.5141883742812638	1.3878792337863168	19	0.6644723778979555
