	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
HSD17B2	HSD17B2	4.9107524167423695e-93	7306.0	8.66780282918775	8.66780282918775	0.131070158504843	4817.0	0.39485971397831104		1	
ABCA3	ABCA3	5.9530059498851785e-25	7304.0	8.53738037981299	8.53738037981299	0.43119861491332856	5975.0	0.4800387059512715	0.13422387836725794	2	60.029122775126105
LPL	LPL	1.9560114552310198e-45	7303.0	8.49475434512645	8.49475434512645	0.1377540802998339	9801.0	2.8006868904691222	2.1910007026362006	9	2.598843280974879
SV2A	SV2A	2.8408579982975694e-60	7301.0	8.269625584520531	-8.269625584520531	0.865315227579151	1732.0	0.2672050692755526	0.22766699972847176	6	35.1496726569468
ABI3BP	ABI3BP	2.8961813129021893e-173	7300.0	8.24322987549399	8.24322987549399	0.00309566959372726	8595.0	3.3730674872385498	3.8678756746213945	5	1.2591310574459336
SEMA5A	SEMA5A	3.8794600443352496e-168	7299.0	8.23770316153265	8.23770316153265	0.0430291607989412	8985.0	2.2115018333488434	3.043399279813959	10	1.980088964387277
PRLR	PRLR	2.40094790451301e-27	7298.0	8.207561387852959	8.207561387852959	0.16563079361532446	3087.0	0.2921872709152215	0.11915822436232701	2	66.42742588098064
PLIN4	PLIN4	8.998636178636245e-287	7297.0	8.151284608508401	-8.151284608508401	0.13685748583890597	10038.0	5.412729728256267	3.494847418546973	12	0.7835978376963658
NDRG4	NDRG4	9.265405122933615e-255	7295.0	7.99233631959618	-7.99233631959618	0.0146900170911487	8521.0	1.2093304379548866	0.7698066455631715	4	8.811311152918163
CHRDL1	CHRDL1	0.0	7294.0	7.91483163365539	7.91483163365539	0.9527237716605991	53.0	0.017150072689959998		1	
EEF1A2	EEF1A2	0.0	7293.0	7.89087299698323	-7.89087299698323	0.271864458766394	9953.0	3.038144071499652	1.9732026958559494	9	2.459315981918689
SIRPA	SIRPA	9.596475238082386e-187	7292.0	7.81539189369475	-7.81539189369475	0.404254583749587	8703.0	1.2704270698688538	0.8647845104773291	9	7.568318748231647
ADD2	ADD2	3.4223869894049987e-225	7289.0	7.23772667763082	-7.23772667763082	0.8808920729529509	1370.0	0.3124822752687866	0.3155734870801531	8	21.94495002237966
CLCA2	CLCA2	2.03728638950357e-15	7288.0	7.03156505669706	7.03156505669706	0.023320614463259996	9032.0	1.12728831851628		1	
XAF1	XAF1	0.000394405811080573	7287.0	7.009478842312321	7.009478842312321	0.47105116740097097	8599.0	0.9083243329510018	0.5949608224824253	8	10.254716409569207
STOM	STOM	4.588112204345819e-143	7286.0	6.936652443693019	-6.936652443693019	0.665419820468833	6834.0	1.0928578817885939	1.1749610751708182	21	4.973606943578827
CKB	CKB	1.7154459261094194e-149	7285.0	6.84505638597276	-6.84505638597276	0.603834189892371	9283.0	1.706578706135885	1.3148833011847179	21	3.9079343963126423
IGSF3	IGSF3	2.3495446152149296e-100	7284.0	6.53016107275125	6.53016107275125	0.26541455222813	6339.0	0.6978310298102629	0.5016985937268986	7	11.625167213675383
OAS2	OAS2	1.6424067511339903e-05	7283.0	6.39465170608972	6.39465170608972	0.24300684722383384	10092.0	6.779244405909039	4.083172854440805	15	-0.0941896690464724
CPPED1	CPPED1	9.302967700730576e-266	7282.0	6.3453064771767	6.3453064771767	0.511029365761106	4091.0	0.3540738634496815	0.22199885723554766	4	26.987673217480285
ABLIM1	ABLIM1	1.8254183506304794e-130	7281.0	6.32513545883539	-6.32513545883539	0.43745044702217895	9584.0	1.9691353121041542	1.7561638941922704	21	2.480406390962008
EIF4E3	EIF4E3	3.25766759526422e-28	7280.0	6.280120662272769	6.280120662272769	0.8927432543447016	623.0	0.11930340231011784	0.14759710684406696	2	41.74077251034071
PEG10	PEG10	4.930117154665938e-276	7279.0	6.17499982547439	-6.17499982547439	0.49862168040637	9561.0	2.004729780859807	1.7543044304566513	21	2.3771644032894836
HTRA1	HTRA1	7.718629945112229e-30	7278.0	6.17150600558381	6.17150600558381	0.134984850703954	9060.0	1.9677112889271753	1.8493461931382624	15	2.273124811489715
TP63	TP63	3.662893946562379e-36	7277.0	6.06411448886717	6.06411448886717	0.803816799262438	228.0	0.0594049098795713		1	
NID1	NID1	2.3183595611980697e-33	7276.0	5.94099958286935	5.94099958286935	0.1633400286910082	8836.0	1.8568707049695805	2.11485199855058	11	1.9311653395598556
CRYAB	CRYAB	7.87344381048752e-11	7275.0	5.92975876184237	5.92975876184237	0.35893258725331173	9601.0	3.3905710204001664	3.388805762268718	9	0.7492868932512329
IFI27	IFI27	7.040051676031141e-15	7274.0	5.791441793599759	5.791441793599759	0.24512755478191897	8778.0	1.1694535300362703	0.8600828671982045	7	5.373887144874798
TRIM22	TRIM22	2.17929200778665e-42	7273.0	5.79034470278657	5.79034470278657	0.44804611802562794	7239.0	0.6275480434084135	0.5329478238925098	10	9.687245970291157
MX2	MX2	0.00011653227319813701	7272.0	5.758586498662139	5.758586498662139	0.4047862201450625	8546.0	1.024844138556699	0.86347280837682	6	5.482213584703449
BOC	BOC	4.5560706574312496e-18	7271.0	5.655444554835889	5.655444554835889	0.00881781307925104	6584.0	0.5393665702580239		1	
ALDH1A1	ALDH1A1	4.56924941716092e-32	7270.0	5.6090826946501195	-5.6090826946501195	0.09777778370210116	9266.0	2.4927601952375116	2.228796448031953	10	1.3982086619728546
IFI6	IFI6	1.50640292634006e-07	7269.0	5.56706775945953	5.56706775945953	0.800796222298629	9187.0	1.55482816981454	0.9286748381587763	17	4.320392267329864
FBLN1	FBLN1	2.5942898360835492e-120	7268.0	5.5326127775024405	-5.5326127775024405	0.347919909737301	9725.0	2.8117141846999543	1.9270627190419134	18	1.4119408600023398
SRPX	SRPX	1.79284234944541e-27	7267.0	5.45109205982157	-5.45109205982157	0.4420155172979074	5169.0	0.41841451328697105	0.5408179850375706	2	9.30567711461182
RAPGEF3	RAPGEF3	2.0433249794933792e-100	7265.0	5.30073227742304	5.30073227742304	3.27127233537535e-05	4993.0	0.40643634574713794		1	
DUSP4	DUSP4	9.517039141592711e-20	7264.0	5.26523770907881	5.26523770907881	0.3155847156469045	7993.0	0.7976442906847754	0.6274341026744714	13	7.1204185417252255
PCSK9	PCSK9	1.35885121256078e-07	7263.0	5.22781417637438	5.22781417637438	0.0147763639895429	7581.0	0.8489808314068096	0.314554398108943	3	13.920750659639491
MEST	MEST	1.17604349747685e-24	7262.0	5.220550759842331	-5.220550759842331	0.693689543869304	6282.0	1.140642229357576	1.3558023042098861	7	3.009220826529264
ZNF618	ZNF618	6.918758242773109e-94	7261.0	5.21360438632161	-5.21360438632161	0.845446458463229	4310.0	0.3649759873577068	0.2968786063338854	7	16.332023579735075
PCDH1	PCDH1	1.01085286357971e-08	7259.0	5.171747084927389	5.171747084927389	0.253163145634875	6912.0	0.4179642573298663	0.3279322724991923	3	14.496233601434367
CSPG4	CSPG4	3.0788944914979083e-248	7258.0	5.10850458367258	-5.10850458367258	0.472831583642688	8956.0	1.364339593622833	1.0529843053026136	9	3.55576523904003
PTPRM	PTPRM	2.963770888935189e-162	7257.0	5.09318338360763	5.09318338360763	0.2139997338927193	7100.0	0.7570933175689158	0.3879946377818338	8	11.175644310004259
RAB4A	RAB4A	1.3043857665516898e-65	7254.0	4.99860249032517	4.99860249032517	0.270308422915324	3290.0	0.2513300942007594	0.16313964657558297	4	29.099440238918184
APOC1	APOC1	1.1784432950499697e-111	7252.0	4.98043328816142	-4.98043328816142	0.196341079144666	9249.0	1.6105966197249262	1.5512246360465165	5	2.1723718087825947
FAM83H	FAM83H	2.4982862047050892e-135	7251.0	4.97188941273986	-4.97188941273986	0.38118900573519	8860.0	2.1676257235962755	2.511708092898633	7	1.1164767502529835
SLC22A23	SLC22A23	2.6610553983757686e-210	7250.0	4.865432648559099	-4.865432648559099	0.0229285918885007	4116.0	0.37564205614828133	0.09936723834358044	3	45.18381175983319
LOXL1	LOXL1	7.817094008910567e-189	7249.0	4.821722131915519	-4.821722131915519	4.12367889030569e-14	8758.0	0.969599161003152		1	
LAMA2	LAMA2	4.0998498416999595e-69	7248.0	4.76520643625299	-4.76520643625299	0.053504683218459165	8027.0	3.1007421962960335	4.468431664590038	3	0.3724940571760238
MATN2	MATN2	1.0623030783706598e-95	7247.0	4.65577350866836	4.65577350866836	0.1949037755979236	4975.0	0.4052833842071675	0.1269478712016151	2	33.482169367855576
SERPINB5	SERPINB5	1.8527452133443596e-132	7246.0	4.648064358438861	4.648064358438861	0.0216703322273474	8649.0	1.1900029078813346	0.4906426687501302	3	7.048024297125725
MSN	MSN	8.835058184688589e-16	7245.0	4.58403187230634	4.58403187230634	0.568634546309205	4423.0	0.972608664717422	1.1822167683735703	24	3.0547893619858884
CLU	CLU	2.4648513332159998e-20	7244.0	4.54537651906198	4.54537651906198	0.257792635557059	9921.0	3.778945452067596	2.4461933591863714	24	0.31331581541424297
KIF26B	KIF26B	0.0	7243.0	4.46762565965784	4.46762565965784	0.6559225361098749	860.0	0.14422812495255		1	
PAGE5	PAGE5	3.679242303563678e-288	7241.0	4.428578667242411	4.428578667242411	0.21118492258076602	7600.0	0.6752238608068		1	
ADGRG1	ADGRG1	1.22852656920571e-06	7237.0	4.25556413149875	-4.25556413149875	0.6908900410772549	9231.0	1.7999279131033552	1.3415102786663515	14	1.8305012324144398
DKK3	DKK3	5.59739093337958e-60	7236.0	4.24516693186727	4.24516693186727	0.0275655561518923	9734.0	2.7114004210759877	1.8406697601975397	13	0.8332654471526055
OAS1	OAS1	0.0013722251483751099	7235.0	4.208516172146799	4.208516172146799	0.1540224532235307	8811.0	1.22373746470728	0.8997044726639999	8	3.3175101359690617
PLXDC2	PLXDC2	6.0413966734459086e-133	7234.0	4.1892151353683795	4.1892151353683795	0.77617149977099	407.0	0.5301990565980053	0.7570870861112714	5	4.833018744996263
EHF	EHF	5.45644025354362e-06	7233.0	4.11142172214377	4.11142172214377	0.02414072984149339	8477.0	0.8575808847520365	0.2986886599219502	2	10.893754179492413
MAL2	MAL2	5.369693592282189e-23	7232.0	4.10011479445982	4.10011479445982	0.47599473656118096	6774.0	0.7765511003274072	0.7059165167863286	5	4.708154031106784
RSAD2	RSAD2		7231.0	4.05236916101952	4.05236916101952	0.18517008851286698	9352.0	1.7822716688348323	0.9955492584272371	6	2.2802462790951945
OAF	OAF	3.2794224057430794e-148	7229.0	4.04291917959282	-4.04291917959282	0.21354010038445848	4559.0	0.4580976532286403	0.21264380721607448	3	16.85833964927802
SATB1	SATB1	3.51076821477956e-35	7228.0	3.9895526956117098	3.9895526956117098	0.48963720687352397	3939.0	0.48227007133481614	0.44610364563472177	13	7.862035333261375
ALDH1B1	ALDH1B1	5.8989810267845e-08	7225.0	3.89061637531906	-3.89061637531906	0.7257053882085089	615.0	0.2562931462871203	0.2735463274733857	6	13.28595146058225
PMEPA1	PMEPA1	8.16727836512792e-56	7224.0	3.8667076769691198	3.8667076769691198	0.3140923731153253	9157.0	1.230192040478796	0.7986274646290252	11	3.301308498969574
SULF1	SULF1	1.32679611432784e-43	7223.0	3.84594550385236	3.84594550385236	0.000622738542494823	9823.0	3.458643122396805	3.011998465812094	13	0.12858651352305067
NAT8L	NAT8L	7.473128166944909e-64	7221.0	3.82489372782255	-3.82489372782255	0.0346625039602561	6468.0	0.528651785427746		1	
FN1	FN1	3.152483987638549e-85	7219.0	3.77341088282704	3.77341088282704	0.25714442353858646	9674.0	3.3513728585686042	2.5643689747073486	22	0.16457772981230198
SEMA6B	SEMA6B	3.2171273096306495e-55	7218.0	3.7665975647915095	-3.7665975647915095	0.45048701118594214	2191.0	0.2407250720973645	0.07779941301959628	2	45.32003977724152
ADGRL2	ADGRL2	5.04525356343765e-66	7217.0	3.76043197270941	-3.76043197270941	0.6899133412737785	4933.0	1.1662497688607218	2.235898553316969	8	1.1602414608660143
RCSD1	RCSD1	0.000295548920890218	7216.0	3.73270602355964	3.73270602355964	0.6246075218998839	5382.0	0.4974399140065098	0.14929782117985085	6	21.669881609697327
TTC9	TTC9	8.475743626477606e-184	7215.0	3.67794632673876	3.67794632673876	0.301339379362087	5478.0	0.44122987157995797		1	
KIAA1217	KIAA1217	3.497312698082068e-226	7214.0	3.6757345849060603	3.6757345849060603	0.135486981138712	4687.0	0.38634239101786716	0.14306288091278527	5	22.992632141201526
AMOT	AMOT	2.2016586692540804e-07	7213.0	3.67101783942356	3.67101783942356	0.85356354824738	776.0	0.1532776160802237	0.06813231328736155	3	51.631011096108956
PPM1H	PPM1H	5.032254508602099e-101	7212.0	3.65859704895782	3.65859704895782	0.4253707386038575	1761.0	0.21499786367117305	0.05476509299675263	4	62.87945471928331
POSTN	POSTN	0.0011067008555548802	7209.0	3.6188234218226802	-3.6188234218226802	0.354602596279442	8644.0	2.789052703385253	3.3018399115761325	10	0.25130555710114255
MX1	MX1	0.0030518064595130897	7208.0	3.60765718759332	3.60765718759332	0.348576266890153	9078.0	1.7520931239287802	1.3435131647259	13	1.3811283077699557
NMNAT2	NMNAT2	1.8078454003783595e-152	7206.0	3.57877587511005	3.57877587511005	0.469880599419318	3593.0	0.31982746286059405	0.0802880853223857	2	40.590685394521486
CHCHD10	CHCHD10	3.3773558549542493e-53	7205.0	3.55680273536744	-3.55680273536744	0.4615906693510915	2873.0	0.2794017099756575	0.18278974819311272	2	17.929895181699642
HSPB8	HSPB8	9.730744854814406e-94	7204.0	3.5115156374901497	-3.5115156374901497	0.205162849667597	7560.0	0.7691913364531392	0.3210781222189079	4	8.540987726243523
SCNN1A	SCNN1A	2.24047899786571e-06	7203.0	3.50838595449508	-3.50838595449508	0.22204367997477104	8162.0	1.2174196933112285	1.3224723990675544	4	1.7323357847008076
ALPK2	ALPK2	4.373822875970759e-100	7202.0	3.4911350548163997	3.4911350548163997	0.37793873511452747	4061.0	0.347646789185548	0.2751120353238806	2	11.4262113685071
BACE2	BACE2	3.0979363922101093e-140	7201.0	3.48499998156241	3.48499998156241	0.18625463079216928	8987.0	2.074758570135973	1.940119776301753	9	0.7268836845293296
SLIT2	SLIT2	1.632716321949529e-210	7199.0	3.47418258278944	3.47418258278944	0.24891940396585	6551.0	4.8503037392417925	8.961265854151655	4	-0.15356325533125553
KCTD12	KCTD12	2.49204293112195e-10	7198.0	3.4692156357504795	-3.4692156357504795	0.4285429172114375	9244.0	1.8311567212618576	2.536460811621082	12	0.6458049369356191
CTSD	CTSD	2.16023576178958e-29	7197.0	3.4586503612384503	3.4586503612384503	0.27986022034145097	9425.0	1.705027336834637	0.9283416469132247	22	1.8889845459747325
FBLIM1	FBLIM1	3.0045329773343093e-42	7196.0	3.4373103219484102	-3.4373103219484102	0.19000060460148668	6230.0	0.6631851250909551	0.48619461571039	4	5.705791687561406
AKAP12	AKAP12	1.2220124202913499e-15	7195.0	3.42898558569911	-3.42898558569911	0.6252512641167669	9453.0	1.7293453165321433	1.6266359264471595	21	1.0448805670235384
GAB2	GAB2	1.1341687801443601e-12	7194.0	3.41065928766433	3.41065928766433	0.722795286238669	5332.0	0.467610413315331	0.2384132608998399	11	12.344317020123334
KCNK6	KCNK6	6.060196742425829e-75	7193.0	3.40115508807871	-3.40115508807871	0.646925052206726	245.0	0.0632544117862613		1	
SPARC	SPARC	4.5169522034563986e-87	7192.0	3.37361451921817	3.37361451921817	0.35416208280402806	9586.0	2.5149079266071244	2.044204583804089	22	0.42006881278637315
PIK3R1	PIK3R1	4.718909127110468e-158	7190.0	3.35591687065462	3.35591687065462	0.825688461049797	6142.0	0.5411830692287498	0.41675039399941266	15	6.754003936058275
ARRDC3	ARRDC3	1.51845504902217e-12	7189.0	3.3380010576125896	3.3380010576125896	0.649815407021494	7702.0	0.6558137635079643	0.5125125747428514	18	5.233407776288004
CCL5	CCL5	0.0091665325977287	7188.0	3.3336558517734503	3.3336558517734503	0.850697890131493	6255.0	0.9809538997379378	1.0216297116932802	9	2.302891081873561
TPM2	TPM2	4.9596378039359496e-14	7187.0	3.31993425476753	-3.31993425476753	0.28882950775801197	9697.0	2.115116698266227	1.6227113935411737	19	0.7424718660981859
SMOX	SMOX	2.6445179247990197e-11	7186.0	3.26832442947147	-3.26832442947147	0.23807758096986104	1522.0	0.19900781824688		1	
MAN1A1	MAN1A1	3.5618290131023103e-35	7185.0	3.25361595769744	3.25361595769744	0.7784883753122886	6058.0	0.5956461987004801	0.45482058350334104	12	5.8439961941112
MOK	MOK	4.0144979751692695e-88	7184.0	3.25258739809101	3.25258739809101	0.7069893812744009	9217.0	1.29388480969831		1	
IFITM1	IFITM1	0.0120745268972481	7183.0	3.24524439343632	3.24524439343632	0.623782354176348	6884.0	0.9189506706942056	0.8389998949119027	16	2.772698467365579
LMO4	LMO4	3.683177958217609e-91	7182.0	3.2422990471651696	3.2422990471651696	0.601876775883217	7345.0	0.5192869327968888	0.3737128452349514	11	7.286375486120464
OSBPL10	OSBPL10	7.790938801576571e-38	7181.0	3.23427492430075	3.23427492430075	0.713184267197349	401.0	0.08922315163048367	0.07146603996691514	4	44.007640190029456
TP53INP1	TP53INP1	3.6812182714714894e-33	7180.0	3.16917466193555	3.16917466193555	0.44439611236124144	5737.0	0.5645964955737751	0.43676277552804305	10	5.963370306026786
PINK1	PINK1	2.6776153412736797e-72	7178.0	3.15538081417507	3.15538081417507	0.289567788132335	9292.0	1.4069497950354306	0.8306863830201476	16	2.104802793062316
TTLL7	TTLL7	6.23815946762351e-46	7177.0	3.1373062078103398	3.1373062078103398	0.833992993044537	9570.0	1.75352287760176	0.7461592784723494	2	1.8545414767764747
RIPK4	RIPK4	3.6460781051654804e-10	7175.0	3.08987823457197	-3.08987823457197	0.9336604410574229	7678.0	0.688113612204303		1	
ANXA3	ANXA3	2.7876333775537802e-08	7174.0	3.0819131014058705	3.0819131014058705	0.23706430574970602	6199.0	0.45319787681166995	0.3294995896551319	3	7.977901360501009
PBXIP1	PBXIP1	2.7760857040285497e-43	7172.0	3.06683359323897	3.06683359323897	0.33036072441835196	8490.0	0.9122400590974125	0.543030177483422	15	3.967723385331259
IGFBP5	IGFBP5	4.7491069361593805e-32	7171.0	3.05867503468194	3.05867503468194	0.329432450014851	9805.0	2.6307356504192083	1.3080510208832519	18	0.32715802169075087
DDX58	DDX58		7170.0	3.0327240680702	3.0327240680702	0.8009157394835684	3748.0	1.0399888564404878	1.5159779140545722	7	1.3144882871677364
SLC48A1	SLC48A1	2.2401042563113898e-63	7169.0	3.0315896717764104	3.0315896717764104	0.34072937828253336	2758.0	0.27305153317222847	0.08030123012338714	2	34.35237709765517
PTK2B	PTK2B	2.72712891094396e-153	7168.0	3.01736987572052	3.01736987572052	0.7939269817351771	7571.0	0.6194240119604569	0.3778725702705159	10	6.345911432638238
SEMA4B	SEMA4B	3.4207531655297297e-26	7167.0	2.99643380389395	-2.99643380389395	0.23403654600032903	8169.0	1.047127637397574	0.5689488217363615	8	3.4261537980645334
NUPR1	NUPR1	3.36093258944369e-12	7165.0	2.9919742061274506	2.9919742061274506	2.12061308929272e-14	6744.0	0.5091474375575883	0.3651246125724573	3	6.7999435893332345
MICAL2	MICAL2	2.4066243613558593e-104	7164.0	2.97755780779845	2.97755780779845	0.6376249505060614	7525.0	0.6610275888172515	0.3448471018545755	15	6.717557452340416
PPP1R3C	PPP1R3C	1.90091907063331e-55	7162.0	2.9638616089513903	2.9638616089513903	0.7106338305231109	720.0	0.129900703239167		1	
ALDH3A1	ALDH3A1	1.6294323673755501e-10	7161.0	2.9614816467156695	2.9614816467156695	0.0151113055199533	9652.0	3.84516753718117	4.18470565954561	4	-0.21117038146990114
TM4SF1	TM4SF1	1.7171906043370495e-82	7160.0	2.95522790256401	-2.95522790256401	0.22035001359925405	9660.0	2.7070056253797725	2.294769046224932	18	0.10816874037610968
RDH10	RDH10	1.3565114681548999e-127	7159.0	2.95105827726846	2.95105827726846	0.675566097093266	5924.0	1.095791732071101	1.0303748190551028	7	1.800574422906333
ERCC6	ERCC6	4.203980164049489e-69	7158.0	2.9302647314882098	2.9302647314882098	0.418584193219485	9504.0	2.069936805989113	0.8508957485034954	3	1.0110849972069906
CMPK2	CMPK2		7155.0	2.8979684577641898	2.8979684577641898	0.40275562973327006	9719.0	2.198705720427075	1.084506284647471	2	0.6447751822520945
NPR1	NPR1	1.3043857665516898e-65	7154.0	2.87953626669568	-2.87953626669568	0.49424580649273797	10108.0	7.114756944519905	5.067766742308768	8	-0.8357173668760349
HERC6	HERC6	0.006161113449982361	7151.0	2.8358025924836703	2.8358025924836703	0.989929417547614	208.0	0.6350259164039948	1.045749950870232	3	2.1044960836462634
TGFBI	TGFBI	0.0148182231455541	7150.0	2.8270865213518594	2.8270865213518594	0.22013537505895098	9163.0	2.9133103970890795	4.103690222219589	19	-0.02101130228357821
EREG	EREG	3.09120325730036e-06	7149.0	2.81348061647312	-2.81348061647312	0.7971374882517671	1223.0	0.8770362156780542	1.487510709972073	5	1.301801988929156
ZCCHC2	ZCCHC2	2.50645781714521e-22	7148.0	2.78423882173917	2.78423882173917	0.732716429677968	7898.0	0.6570655640245242	0.3730295470300885	5	5.702425651400392
ABCC2	ABCC2	1.1329031426583498e-55	7147.0	2.7821861409857296	2.7821861409857296	0.28551163208593605	5725.0	0.5435975577243003	0.29616971232987616	4	7.558465602884038
TLE3	TLE3	1.1179621264322596e-209	7146.0	2.7612247841815196	-2.7612247841815196	0.633109671998078	3413.0	0.5167941234931088	0.48719623088295144	15	4.606830920306594
LRP1	LRP1	5.30701177398718e-34	7144.0	2.7412845763517097	2.7412845763517097	0.23968022136224698	9778.0	2.7625200020856564	1.9424906788067382	22	-0.01093206055793867
ALDH4A1	ALDH4A1	3.96475748330979e-34	7143.0	2.73240324097336	2.73240324097336	0.2258388090786927	5107.0	0.413696830178497	0.09785419909424337	2	23.695522851929095
GATA2	GATA2	1.8767847308986997e-58	7142.0	2.7294475760152297	-2.7294475760152297	0.74910878835271	3909.0	0.42399523156976593	0.48086009741050173	8	4.794434715753385
FBXO25	FBXO25	7.536764314116709e-38	7141.0	2.7145043672565095	2.7145043672565095	0.567221407865253	1500.0	0.19728884501580143	0.14764257569635889	2	17.049387755315266
CYTH3	CYTH3	2.0248655185837995e-49	7140.0	2.6820896513289396	2.6820896513289396	0.34612827726506	6286.0	0.5755028261584737	0.3745179520377345	6	5.624795323451456
LAMB3	LAMB3	1.5421611970352296e-102	7139.0	2.6814703137260496	2.6814703137260496	0.007571460339729528	9911.0	3.2740786405056355	1.7648425525877605	10	-0.3357853797839664
IFIT1	IFIT1	0.0593685762652931	7137.0	2.6699345974470203	2.6699345974470203	0.334012465086132	9609.0	1.8043099715609554	1.0055992486978422	10	0.8608047659213832
UBA7	UBA7	0.00873421901010859	7135.0	2.66635437767989	2.66635437767989	0.4705856684294607	1774.0	0.38651812197994745	0.36687008470721744	6	6.214287702196754
