	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
CRP	CRP	1.0699308203038101e-15	16310.0	4.810251042555049	0.459163921206463	17344.0	4.3830701137884205	4.912336145825429	17	0.08696085041526588
LRRC4C	LRRC4C	0.00361276130148694	16309.0	4.808831852625451	0.7770486348291129	4573.0	1.181488159657001	2.270980707543704	22	1.5972587001374352
CD70	CD70	8.022914402722729e-22	16308.0	4.78168188409312	0.38952122526198296	13944.0	2.4671615165455294	2.1620868702207137	20	1.0705029476041896
ADIRF	ADIRF	0.0929422266981203	16307.0	4.7742511986735705	0.429682547132205	13596.0	2.0775048542484575	2.4363460601047775	21	1.1068814847711481
TBX22	TBX22	0.0422950810860526	16306.0	4.76750728343067	0.470829645556875	13169.0	1.589668703811603	1.5784003354517735	20	2.0133286266120174
IL1B	IL1B	2.44121718833791e-06	16305.0	4.7515491407244905	0.40085720575071404	16523.0	3.212794745852308	3.3190543859379433	21	0.4636122870994596
FNDC1	FNDC1	0.0208150088794115	16304.0	4.74673912810304	0.177754478065664	16273.0	2.836769038407035	1.9468418515833785	20	0.9810607308151992
TBX3	TBX3	4.3173269269686e-58	16303.0	4.71096147794193	0.40146805605915703	12371.0	2.35126803988915	2.2276449090274353	24	1.0592771893268194
CHRNA4	CHRNA4	0.00826135941515869	16302.0	4.70205754390776	0.306022332000652	15757.0	2.745804038448029	1.5965457182533074	22	1.2253037812158363
CA3	CA3	0.0613049301759693	16301.0	4.68448606080973	0.421856199769329	14934.0	2.6921412196182306	3.3736814364024768	20	0.5905551187180362
MYCN	MYCN	0.0482939958366458	16300.0	4.6770736995089806	0.41771666810131697	13760.0	2.74956940056952	3.073474378475544	22	0.6271418146311377
CXCL1	CXCL1	2.3154694530816096e-24	16299.0	4.66600789977331	0.7650028086206421	10180.0	1.620836876128895	2.8031117995341113	21	1.08635375305064
PTX3	PTX3	2.10791048215316e-47	16298.0	4.66564385665851	0.382995190026224	15405.0	2.8157871990891685	2.688850716933289	21	0.6879729863468045
RUNX1T1	RUNX1T1	0.0626368865414707	16297.0	4.6631211540115	0.8228207747164954	1380.0	0.8014456153993984	3.0175866220117267	23	1.2797231769398714
HS3ST3B1	HS3ST3B1	6.4916013216314195e-24	16296.0	4.626994193095539	0.7842602230353655	3952.0	0.8325003604354424	1.9206580268062863	25	1.9756217815462274
SLIT2	SLIT2	1.36613449356579e-22	16295.0	4.61668286588294	0.847330172126302	7261.0	1.4519091084908802	2.476641177213301	21	1.2778491234459088
LINC01215	LINC01215	1.9385305862572603e-05	16294.0	4.612834860125259	0.3077961466504965	11676.0	1.907020359591968	1.8744316855507275	19	1.4435386050029853
CDSN	CDSN	0.0184851042021545	16293.0	4.59460461225332	0.11022560488266198	17545.0	4.917866092021525	4.314001138003011	20	0.07493310025361859
FAM155B	FAM155B	1.03580188045302e-15	16292.0	4.591864334745679	0.23796373585073802	13381.0	2.3585374218403254	1.7412882996162498	24	1.282571595638437
B3GAT1	B3GAT1	0.00691470959922309	16291.0	4.5695694731924	0.256858777522282	14980.0	3.0429355229961246	1.9795335373786453	24	0.7712089345138794
CRMP1	CRMP1	4.734681335984379e-64	16290.0	4.5665854349404	0.5902216083341129	12994.0	2.717094747763447	2.683147060466669	24	0.6892990378452378
ZFP2	ZFP2	0.0670937326683674	16289.0	4.550663998333031	0.7424979763801745	8643.0	1.0908269225457643	1.902628673570676	24	1.8184510324309193
CD163L1	CD163L1	1.23212716318625e-05	16288.0	4.5294993855386	0.8124313673465046	4967.0	0.6959392216058239	1.5199912483666622	23	2.522093576559869
TEKT3	TEKT3	0.020046760280481003	16287.0	4.5272140880892495	0.8035776620943456	7626.0	0.9003127653391175	1.825296468765857	19	1.987020401788428
LINC00326	LINC00326	8.389914690399759e-07	16286.0	4.463991708418231	0.8102416885463666	12057.0	0.8945621193023363	1.5263925817467716	20	2.3384741460359524
KCNJ15	KCNJ15	9.894122761643118e-89	16285.0	4.4634490228120995	0.3881167915592735	13005.0	1.9908052155961986	1.6124110544733232	21	1.5335071043801318
NYAP2	NYAP2	2.91434745432358e-10	16284.0	4.44200222895288	0.872523772757848	7442.0	0.8411560991814769	1.2588819116843564	21	2.860352584583212
LINC01197	LINC01197	0.0911913378171026	16283.0	4.43202017519676	0.9202156361806635	6418.0	0.6750247680226822	1.3346525261288449	21	2.8149614477344373
ADGRE1	ADGRE1	1.39580984019586e-29	16282.0	4.40832038116653	0.565478320101013	13019.0	2.3341437024883933	2.1454118836284493	19	0.9667964899915464
PEX5L	PEX5L	8.531613559479701e-17	16281.0	4.40597061288649	0.620306028610598	12364.0	1.9650360075387352	2.130464118473705	22	1.1457290381855738
KRT31	KRT31	3.2170099054112997e-41	16280.0	4.40557645786477	0.314044833449665	14863.0	2.220876577580371	2.1547993873284526	20	1.0138762304889168
SOX17	SOX17	2.2187967156091299e-35	16279.0	4.3879534082799605	0.121778747429435	16659.0	2.727513079174474	2.2614951766578346	21	0.7342223614906749
JAKMIP1	JAKMIP1	0.0169977144259387	16278.0	4.386102584452799	0.343631971799916	13977.0	2.168390718448908	1.6491563963087168	23	1.3447553373153474
ARPP21	ARPP21	0.005572256450619179	16277.0	4.37841605319492	0.4744322332488775	14941.0	2.5542205234920097	2.2950356741309155	21	0.7948440846758067
HCN1	HCN1	0.0310740956401071	16276.0	4.37462485704162	0.6370240963903104	11709.0	1.626808275426681	2.1028788547948154	21	1.3066927632800092
DOCK2	DOCK2	0.000820444833104556	16275.0	4.3680359955916295	0.341035615965849	12764.0	2.019265015430286	1.350179060296116	23	1.7395996199542751
CXCL8	CXCL8	0.0014150618258169801	16274.0	4.35401413021039	0.5149640516637171	11512.0	1.506134645304084	1.9374697372445207	22	1.4698962415570809
SAMD5	SAMD5	4.7343776581139096e-29	16273.0	4.32593576230975	0.7510698730380796	8597.0	1.2732655028328086	2.381541195120402	22	1.2818045162232055
SRGN	SRGN	1.2640241374738201e-17	16272.0	4.30991465971636	0.8510995431413426	8695.0	1.796357372321899	2.7316391796724435	22	0.92016445879791
EN1	EN1	3.4979911758077195e-19	16271.0	4.28319426744292	0.389521203533314	13757.0	2.0295852258914175	1.8353989206726826	21	1.2278578875515216
HLX	HLX	1.47600641231851e-15	16270.0	4.2737775498332295	0.210219814878258	15115.0	2.6342189859158234	1.839556446429781	24	0.8912792902329627
SLCO2A1	SLCO2A1	4.80927139678675e-31	16269.0	4.26855006485441	0.25321755140563895	16672.0	2.98876799884916	2.170529804975274	22	0.5896173658024608
GABRQ	GABRQ	2.98069598827736e-37	16268.0	4.26652570838756	0.5709480233058625	12974.0	1.8808546573534455	2.5077872602536266	22	0.9513051959570278
LHFPL1	LHFPL1	0.0001839857876224	16267.0	4.26253569557843	0.8362398414558772	8769.0	1.0492057270527242	1.466419452514526	21	2.19127614750042
GFRA1	GFRA1	0.113868149306779	16266.0	4.24402826353598	0.43399038113624	17266.0	3.729095871745457	3.349138679647358	20	0.15375069265413088
LYPD1	LYPD1	0.0044919877122853	16265.0	4.21719103309642	0.39071605746672955	13976.0	2.464706455707815	2.09267423812158	23	0.8374378321595173
LY6H	LY6H	0.136546415897907	16264.0	4.20501116574943	0.19104181706958603	17146.0	3.746578797455483	2.7738005311738263	19	0.1652722909026
SLFN11	SLFN11	5.671084451652739e-29	16263.0	4.17830936441023	0.4906486875768575	8307.0	1.1875177598446962	1.283845252614254	21	2.3295577083573566
CAPSL	CAPSL	1.77654990749503e-12	16262.0	4.17158412954166	0.3883217287458035	13528.0	1.8577242432980818	1.9583943330657472	19	1.1815086712497638
ITIH6	ITIH6	0.139181639927091	16261.0	4.15249240132025	0.553458517767532	13578.0	2.44092784555422	2.043451657251521	18	0.837585048656407
PROM1	PROM1	0.0555750682687775	16260.0	4.15030646879215	0.6992263697658124	9282.0	1.5821927029614191	2.190359562644419	23	1.1724621882309814
LRRN4	LRRN4	0.0114894454187409	16259.0	4.14662580250732	0.181838877328476	16533.0	3.239655866911321	1.7799051397414434	22	0.5095608273414783
HPD	HPD	0.135268737245923	16258.0	4.14367515129411	0.21140174781144297	16955.0	3.3549631859805817	2.69716016773872	18	0.2924231103319231
NNMT	NNMT	0.0691427257156634	16257.0	4.13823660780365	0.6136458365244419	8590.0	1.3661912778425598	2.686679480348334	21	1.0317737378936205
NLRP6	NLRP6	0.0590195916575398	16256.0	4.12635061577282	0.16371158887703	17534.0	4.482812322310948	2.104829743120269	19	0.16935417589153665
MAF	MAF	3.87875723592802e-21	16255.0	4.11534136668753	0.894665386585548	8319.0	1.0716380364357592	1.3462760029463576	24	2.260831600348333
BAHCC1	BAHCC1	3.48823976860885e-17	16254.0	4.11405542249251	0.08923463407208096	15931.0	3.1480952651262895	1.8792412952291737	25	0.514016033927363
NTRK2	NTRK2	9.80128516185781e-08	16253.0	4.10515183434829	0.6449626322737074	10989.0	2.7913715543177706	4.451818250602574	22	0.29511094255761533
PTH2	PTH2	0.0273775923780439	16252.0	4.09034465826951	0.643310620750411	15230.0	2.2319988020854016	1.6291331574323205	20	1.140696110508886
ADAMTS12	ADAMTS12	1.52164476105414e-13	16251.0	4.0820184905181005	0.596998997537111	10975.0	1.8628782195788396	1.9653791496131874	21	1.129115606714367
RPH3A	RPH3A	0.10748982040314801	16250.0	4.073131079586339	0.22751077042385	16868.0	3.0048779639175263	1.9087610097457615	22	0.5596578671790344
KCNB2	KCNB2	0.169581976931683	16249.0	4.06955158841777	0.7901475595168531	11031.0	1.2177533159983636	1.4432896165153137	21	1.9759016068478368
HHIP	HHIP	2.73875204983497e-13	16248.0	4.06273633665699	0.790193835510655	8802.0	1.7273518485904924	2.2634099737910587	22	1.0317991504450634
SSTR5	SSTR5	0.154778633781987	16247.0	4.06207903088019	0.377872313490906	16931.0	3.2313696291014096	1.3386238257758618	19	0.6205697118063052
AFF2	AFF2	0.0014277086707206	16246.0	4.02287719868544	0.415099578758358	12471.0	1.9849980302452883	1.6942017496884725	22	1.2028550724935057
LRFN2	LRFN2	0.180149464605216	16245.0	4.00876506792652	0.19891171814462402	16214.0	3.1561819033361305	1.7978254398785247	21	0.4742302259600891
HRH2	HRH2	7.1536311880503195e-09	16244.0	4.00019432741965	0.49688464981202296	10305.0	1.9586823608851789	1.985682825570419	22	1.0281158401760433
SH3GL2	SH3GL2	3.59151983973434e-10	16243.0	3.99598225334918	0.503920120662551	14613.0	2.4257349674454383	2.1033635893047467	22	0.7465410611309369
DISC1	DISC1	1.2983868001902302e-13	16242.0	3.99585872291768	0.719212792811475	8617.0	1.2628526425464468	1.5603925046524185	25	1.7514862909316637
PCDHB3	PCDHB3	0.000503445753803586	16241.0	3.99128612517334	0.832186513501113	9943.0	1.5580632986555878	1.655497097063535	24	1.469783807433864
DLL1	DLL1	1.3540664312362101e-09	16240.0	3.9761317115774797	0.358586548081053	15352.0	2.836931659659362	1.9886299759816979	24	0.5728567233106024
C3	C3	2.31319782180843e-17	16239.0	3.95818891059057	0.131717592263041	16864.0	3.4164116868578427	2.521133489842253	21	0.21489430286637703
PLCXD3	PLCXD3	0.20904327261959502	16238.0	3.9529317573928897	0.5006765816741056	14618.0	2.075748301454917	2.072992973760711	21	0.9055426041953673
PRDM16	PRDM16	2.86840329104822e-12	16237.0	3.94050595805026	0.322958673465661	14705.0	2.0831732080987813	1.7301261751470811	23	1.0735244496220535
FAM184B	FAM184B	0.0312046035427135	16236.0	3.92206467483645	0.866893748718071	5869.0	0.45774144699273167	0.7415530411515615	25	4.671713330800927
PTPRN2	PTPRN2	0.27279543530485195	16235.0	3.9100226259507203	0.33408829327749756	12376.0	1.9455124384747728	1.6640289496359548	25	1.180574525404579
PCDHB7	PCDHB7	5.04490696258972e-09	16234.0	3.90343855018786	0.763663654966523	12014.0	1.7494564187883277	1.3412711717539292	24	1.6059259132385972
FLG.AS1	FLG.AS1	5.6320394877787e-12	16233.0	3.9026639552000097	0.7497035592142072	10149.0	1.5526467835062414	1.7690617739093286	22	1.3283974626282418
GIPC3	GIPC3	2.9271501730933797e-19	16232.0	3.8987708102336	0.0617609475322264	17476.0	4.093140720564588	2.940786088257667	19	0.06609454224062487
PARD3B	PARD3B	4.59619115946307e-06	16231.0	3.88032039262775	0.7112271948521259	8679.0	1.332394335422501	2.0363423861901015	24	1.2512267457990185
RELN	RELN	8.326949412487071e-16	16230.0	3.87661016359741	0.5912450077275639	10644.0	2.082716302301115	2.3009056084591797	23	0.7796468723884727
COMP	COMP	1.6639102429643202e-05	16229.0	3.8741676318270497	0.34325500040408	16576.0	3.1923447463193093	2.8539853182562567	19	0.2389020297849059
SIX3	SIX3	0.033633417980807996	16228.0	3.87222815567962	0.410519134299043	15607.0	2.399790989255501	2.689476064927948	21	0.5474810449609138
MUCL1	MUCL1	0.21278445434603896	16227.0	3.8718793501603197	0.68039065475933	13783.0	3.0234896171689516	2.896121337011029	18	0.2929399822270421
CYP2W1	CYP2W1	0.104110711323357	16226.0	3.87105723613272	0.14252024830900598	16787.0	3.93347144419477	2.1973838222667146	19	0.028403871653913566
TCP11	TCP11	0.000578144920606146	16225.0	3.86642149957798	0.30322125884629847	16828.0	3.120138117966057	2.300821955821829	19	0.3243551200142121
NRP2	NRP2	2.4285213382367893e-31	16224.0	3.8604546399405404	0.7565889831236591	10895.0	1.830560902144071	2.323629391457875	24	0.8735875631711166
NPTX2	NPTX2	1.9096423938753e-25	16223.0	3.85275578935889	0.37923404959385904	12355.0	2.434526092621826	2.1804845066919323	24	0.6504195248278538
UBASH3A	UBASH3A	0.0954417267006485	16222.0	3.8393257175590003	0.37502918452308	14681.0	2.4461173944402654	2.0940911896266297	20	0.6653045149228386
ADAMTSL1	ADAMTSL1	0.22503704603568597	16221.0	3.8338889413374195	0.468100189776701	11971.0	2.138908114429585	1.7855268023743789	23	0.9492889295494544
CLSTN2	CLSTN2	4.00375661098171e-05	16220.0	3.8277515978027896	0.415901157109508	14831.0	2.7984263257377466	2.5213677753915102	24	0.4082408294859771
NEUROG2	NEUROG2	0.30797357896610805	16219.0	3.80373297210544	0.0622578839225412	17253.0	4.325119341389351	2.703113016345131	19	0.1928836737980257
KRT14	KRT14	1.8899366256693102e-05	16218.0	3.8029613594639198	0.38786855005312104	17050.0	3.8157054786215836	3.2150284535289093	20	0.003963921110457205
ARHGAP20	ARHGAP20	0.32939106672685303	16217.0	3.7986322230688305	0.6998436273851171	11322.5	1.730617965403392	1.9051230765675842	23	1.0855016576626282
PIP5K1B	PIP5K1B	0.115881155426615	16216.0	3.79566246084195	0.590360180986612	8375.0	1.370354682748183	1.640308617471554	24	1.4785679671867156
HS6ST3	HS6ST3	0.0181554654551993	16215.0	3.79342953566693	0.6650091250160535	10554.0	1.5149188809998406	1.9457061640321995	22	1.1710456063649404
TCTE1	TCTE1	0.157696304511779	16214.0	3.7830561541662298	0.39439614258458794	14756.0	1.967642946028259	2.054188441540366	21	0.8837617676286087
GZMB	GZMB	0.10809929406252199	16213.0	3.7807147296508097	0.5873786484261561	13769.0	2.2488211363953257	2.6586866422167907	20	0.5761843343742848
ASIC2	ASIC2	0.251201861713143	16212.0	3.74091808378148	0.5584886783307554	13993.0	2.215654162529408	2.021063024506922	22	0.7546839968655555
ESRRB	ESRRB	0.11169982388886802	16211.0	3.74029736104971	0.5211105895926575	14525.0	1.936595477844129	1.6337062404960854	23	1.1040552080267965
CSRP3	CSRP3	0.255356076633327	16209.5	3.73304327876934	0.130505200852465	17537.0	4.213903399976722	3.281719757840178	19	0.1465268690474211
LPAR4	LPAR4	0.255356076633327	16209.5	3.73304327876934	0.770086796529876	4297.0	0.7217551501662597	1.9478069410440906	22	1.5459890121291628
NKAIN3	NKAIN3	0.33444991377968397	16208.0	3.73256386708425	0.6018936376526121	982.0	0.19657497917909195	1.6440288511331487	22	2.150807077058273
BICC1	BICC1	2.8272492593688005e-15	16207.0	3.7218689077379303	0.404903744453023	16822.0	2.9192984571379084	3.0328955847864423	20	0.2646218533291623
TNFSF15	TNFSF15	3.49782153776877e-25	16206.0	3.72062739096127	0.548722691476648	11721.0	2.3314539078990406	2.25906513192153	22	0.6149329045155141
TCP10L	TCP10L	0.253999886514164	16205.0	3.72050069874799	0.7335815651027405	9626.0	1.5260761219009553	1.4471963547195055	23	1.516328153875399
ALK	ALK	0.0135803470135229	16204.0	3.7097081040173	0.143800281853349	17559.0	3.808600368273946	2.6598780631177528	19	0.03717924728501667
CLIP3	CLIP3	9.66243230028316e-18	16203.0	3.69698112015447	0.29810014048271505	14585.0	2.649212126226802	1.9277413071488598	25	0.5435215762831396
IL1A	IL1A	0.000287477908279656	16202.0	3.6959430212481	0.518886572802664	14172.0	2.837422912238494	2.6752543897464682	20	0.3209115784652416
SLC24A2	SLC24A2	0.00174593034761196	16201.0	3.6943055807972995	0.861167295941738	9531.0	1.2991331195974236	1.893067287213643	22	1.2652336646339015
CFAP58	CFAP58	5.70838645369182e-05	16200.0	3.6910431235837597	0.5647282091972701	14220.0	2.2254325735800813	1.4492104127244076	22	1.0113166018787014
NXPH1	NXPH1		16199.0	3.66614854277438	0.62922543618269	11490.0	1.3582310321062323	1.3425446508280137	20	1.7190620135015553
DIRAS2	DIRAS2	0.0482914227025979	16198.0	3.6627907451391697	0.254797486287911	15807.0	2.7456541111420827	1.9230827044075907	22	0.4769096159489473
RBPJL	RBPJL		16197.0	3.6455920683310596	0.15844322311817802	16436.0	3.350763979908869	2.5137553715060608	19	0.1172859108583629
LHX5	LHX5	1.24725993775014e-14	16196.0	3.63305399553306	0.41328277941682	13362.0	2.126465101261785	1.7347432636582496	21	0.8684794608132159
SLC9A2	SLC9A2	2.0340037562604603e-05	16195.0	3.6224556373201002	0.511208202725175	10162.0	1.530249762399157	1.6108591571797786	22	1.2988136582864793
ST3GAL1	ST3GAL1	1.65973533488025e-31	16194.0	3.6210355525919504	0.6173349289045601	8396.0	0.5214248519952599	0.610187302961166	25	5.079769253726931
CNKSR2	CNKSR2	3.80066409822723e-14	16193.0	3.62054460954635	0.7014465908432594	10446.0	1.7346922011780614	2.0405494481994557	24	0.9241885365886776
PPP2R2C	PPP2R2C	2.46297164875027e-34	16192.0	3.60438283147898	0.4030536530116665	13465.0	2.5803267827799186	2.341223535808603	23	0.4374020818756962
VIM	VIM	3.45952939150794e-24	16191.0	3.57278352530225	0.629730946207743	8237.0	0.7808393072662202	1.2486157746883269	25	2.2360315115616256
ACTA2.AS1	ACTA2.AS1	0.15220900496665501	16190.0	3.5640033499571904	0.74073968170994	8585.0	1.8221629596015716	2.858476816737343	21	0.6093596352282997
FLG	FLG	2.7005091880479e-29	16189.0	3.5537442192500497	0.251542592684927	17034.0	4.035333166448472	2.5588359349158916	20	0.18820626231914023
SULF1	SULF1	0.007359754406540991	16188.0	3.53877896786174	0.680697551700222	10261.0	2.2718638400859055	2.8513750913108784	21	0.44431724596197847
NTNG2	NTNG2	6.00886226411682e-11	16187.0	3.5345996206220494	0.0657652438018528	17055.0	3.8241302303218396	1.9134663162092473	24	0.151312101627886
ADRA1D	ADRA1D	3.5055667108213397e-13	16186.0	3.53223285006329	0.25649120351101196	16553.0	2.8447131152616576	2.1649965702792273	20	0.31756158150077834
GSC	GSC	0.147095671253557	16185.0	3.5262426057382297	0.21196855991863803	16231.0	2.819833442985914	2.2769436780514276	20	0.3102444603973908
PLA2G4C	PLA2G4C	2.80140232202761e-10	16184.0	3.4973823773406	0.745417067491509	6629.0	0.9113927327226407	1.6497669955915162	25	1.5674878037493805
LINC01587	LINC01587		16182.5	3.4923839161766295	0.9537145000138779	6566.0	0.4837816930229688	1.3409827804909502	19	2.243580057047544
TEPP	TEPP		16182.5	3.4923839161766295	0.8042535993757	10040.0	1.3446571480240128	1.564459246704431	22	1.3728237233899523
PCDHB10	PCDHB10	1.69997457244013e-08	16181.0	3.48209038926638	0.404486629051606	14519.0	2.139570564364949	1.3271689745979607	23	1.0115666132928707
ASCL1	ASCL1	0.0331959907224159	16180.0	3.48192019047545	0.122269894132974	15630.0	3.3675593574809306	2.8257252696314237	21	0.04047132048666443
IGFBP5	IGFBP5	2.00277564468356e-21	16179.0	3.4791478578528396	0.21508638684975895	16283.0	2.861827741008942	2.9016333732550796	23	0.21274917862947723
SOX30	SOX30	0.0024589459648765603	16178.0	3.47708952928092	0.394574085846648	16578.0	3.0365000374138753	1.9348137253748703	21	0.22771674920885746
FOXN3	FOXN3	3.34445163094951e-31	16177.0	3.47395695034132	0.6534391853776356	8415.0	0.8432881173233159	0.6697363866859265	25	3.9279168420808217
PAX3	PAX3		16176.0	3.465189889558	0.72847787094762	6979.0	0.9808265305880928	2.2274909554095963	20	1.1153191679348824
TTC29	TTC29	0.0005160357639231731	16175.0	3.46393849957012	0.270199299976156	15856.0	2.4010132850216825	2.017379995791781	20	0.5268839865398094
SCN3B	SCN3B		16174.0	3.45158525803883	0.5961188447106329	13305.0	2.0874687985618507	1.945270491269412	24	0.7012477008206746
